date,GS
2013-08-08,63.19
2013-08-09,61.059999999999995
2013-08-10,60.349999999999994
2013-08-11,58.93
2013-08-12,66.03
2013-08-13,65.32
2013-08-14,65.32
2013-08-15,57.51
2013-08-16,58.22
2013-08-17,65.32
2013-08-18,66.74
2013-08-19,56.8
2013-08-20,63.9
2013-08-21,62.48
2013-08-22,71.0
2013-08-23,66.03
2013-08-24,55.379999999999995
2013-08-25,56.8
2013-08-26,58.93
2013-08-27,67.45
2013-08-28,60.349999999999994
2013-08-29,60.349999999999994
2013-08-30,62.48
2013-08-31,59.64
2013-09-01,53.68
2013-09-02,59.17
2013-09-03,59.17
2013-09-04,59.78
2013-09-05,53.68
2013-09-06,58.56
2013-09-07,53.68
2013-09-08,51.24
2013-09-09,54.9
2013-09-10,57.949999999999996
2013-09-11,61.0
2013-09-12,57.339999999999996
2013-09-13,57.339999999999996
2013-09-14,58.56
2013-09-15,50.629999999999995
2013-09-16,57.949999999999996
2013-09-17,59.78
2013-09-18,59.78
2013-09-19,57.949999999999996
2013-09-20,57.949999999999996
2013-09-21,50.629999999999995
2013-09-22,54.29
2013-09-23,55.51
2013-09-24,59.78
2013-09-25,56.73
2013-09-26,58.56
2013-09-27,53.68
2013-09-28,56.12
2013-09-29,55.51
2013-09-30,54.29
2013-10-01,58.88
2013-10-02,60.800000000000004
2013-10-03,63.36
2013-10-04,50.56
2013-10-05,55.68
2013-10-06,50.56
2013-10-07,53.76
2013-10-08,56.32
2013-10-09,50.56
2013-10-10,58.24
2013-10-11,52.480000000000004
2013-10-12,50.56
2013-10-13,58.24
2013-10-14,48.64
2013-10-15,54.4
2013-10-16,51.84
2013-10-17,64.0
2013-10-18,60.160000000000004
2013-10-19,57.6
2013-10-20,55.04
2013-10-21,58.24
2013-10-22,60.160000000000004
2013-10-23,60.160000000000004
2013-10-24,58.24
2013-10-25,59.52
2013-10-26,53.76
2013-10-27,49.28
2013-10-28,54.4
2013-10-29,56.32
2013-10-30,58.24
2013-10-31,55.68
2013-11-01,51.85
2013-11-02,49.41
2013-11-03,48.19
2013-11-04,52.46
2013-11-05,59.78
2013-11-06,56.12
2013-11-07,55.51
2013-11-08,55.51
2013-11-09,50.019999999999996
2013-11-10,47.58
2013-11-11,46.97
2013-11-12,53.07
2013-11-13,57.339999999999996
2013-11-14,58.56
2013-11-15,61.0
2013-11-16,54.29
2013-11-17,50.019999999999996
2013-11-18,59.17
2013-11-19,57.339999999999996
2013-11-20,57.949999999999996
2013-11-21,56.73
2013-11-22,54.29
2013-11-23,57.949999999999996
2013-11-24,51.24
2013-11-25,54.29
2013-11-26,54.29
2013-11-27,54.29
2013-11-28,46.36
2013-11-29,58.56
2013-11-30,52.46
2013-12-01,43.550000000000004
2013-12-02,46.800000000000004
2013-12-03,53.300000000000004
2013-12-04,55.9
2013-12-05,49.4
2013-12-06,51.35
2013-12-07,48.1
2013-12-08,51.35
2013-12-09,45.5
2013-12-10,52.65
2013-12-11,59.800000000000004
2013-12-12,50.050000000000004
2013-12-13,49.4
2013-12-14,54.6
2013-12-15,46.800000000000004
2013-12-16,65.0
2013-12-17,52.65
2013-12-18,57.85
