date,MCD
2014-04-05,13.44
2014-04-06,11.76
2014-04-07,15.84
2014-04-08,16.08
2014-04-09,19.439999999999998
2014-04-10,21.599999999999998
2014-04-11,16.8
2014-04-12,11.52
2014-04-13,10.08
2014-04-14,21.36
2014-04-15,15.84
2014-04-16,23.759999999999998
2014-04-17,16.56
2014-04-18,15.6
2014-04-19,12.959999999999999
2014-04-20,2.6399999999999997
2014-04-21,16.56
2014-04-22,24.0
2014-04-23,18.0
2014-04-24,19.919999999999998
2014-04-25,22.08
2014-04-26,12.48
2014-04-27,13.92
2014-04-28,19.439999999999998
2014-04-29,19.919999999999998
2014-04-30,14.879999999999999
2014-05-01,16.32
2014-05-02,17.28
2014-05-03,7.4399999999999995
2014-05-04,10.08
2014-05-05,15.12
2014-05-06,14.639999999999999
2014-05-07,13.68
2014-05-08,18.48
2014-05-09,18.96
2014-05-10,14.399999999999999
2014-05-11,4.56
2014-05-12,18.0
2014-05-13,14.879999999999999
2014-05-14,18.24
2014-05-15,8.16
2014-05-16,18.96
2014-05-17,14.399999999999999
2014-05-18,11.52
2014-05-19,16.8
2014-05-20,14.399999999999999
2014-05-21,17.759999999999998
2014-05-22,24.0
2014-05-23,15.12
2014-05-24,14.639999999999999
2014-05-25,7.4399999999999995
2014-05-26,9.12
2014-05-27,18.72
2014-05-28,18.72
2014-05-29,11.76
2014-05-30,17.04
2014-05-31,12.24
2014-06-01,10.530000000000001
2014-06-02,17.82
2014-06-03,20.790000000000003
2014-06-04,21.060000000000002
2014-06-05,14.31
2014-06-06,19.71
2014-06-07,8.370000000000001
2014-06-08,14.31
2014-06-09,14.040000000000001
2014-06-10,13.5
2014-06-11,11.34
2014-06-12,20.520000000000003
2014-06-13,14.040000000000001
2014-06-14,13.23
2014-06-15,19.98
2014-06-16,16.470000000000002
2014-06-17,17.82
2014-06-18,12.96
2014-06-19,27.0
2014-06-20,22.950000000000003
2014-06-21,19.44
2014-06-22,12.690000000000001
2014-06-23,20.520000000000003
2014-06-24,17.01
2014-06-25,16.740000000000002
2014-06-26,20.790000000000003
2014-06-27,19.98
2014-06-28,14.31
2014-06-29,17.01
2014-06-30,18.630000000000003
2014-07-01,19.6
2014-07-02,21.840000000000003
2014-07-03,25.200000000000003
2014-07-04,15.120000000000001
2014-07-05,6.16
2014-07-06,15.680000000000001
2014-07-07,25.200000000000003
2014-07-08,19.32
2014-07-09,22.12
2014-07-10,23.8
2014-07-11,18.48
2014-07-12,16.240000000000002
2014-07-13,11.200000000000001
2014-07-14,14.000000000000002
2014-07-15,18.200000000000003
2014-07-16,22.680000000000003
2014-07-17,22.12
2014-07-18,16.240000000000002
2014-07-19,11.48
2014-07-20,18.76
2014-07-21,21.28
2014-07-22,26.040000000000003
2014-07-23,28.000000000000004
2014-07-24,27.720000000000002
2014-07-25,22.12
2014-07-26,24.360000000000003
2014-07-27,11.760000000000002
