date,TRV
2016-03-20,51.46
2016-03-21,47.309999999999995
2016-03-22,43.989999999999995
2016-03-23,0.0
2016-03-24,25.73
2016-03-25,31.54
2016-03-26,34.86
2016-03-27,34.03
2016-03-28,25.73
2016-03-29,25.73
2016-03-30,18.259999999999998
2016-03-31,53.949999999999996
2016-04-01,46.61
2016-04-02,25.28
2016-04-03,18.96
2016-04-04,52.14
2016-04-05,60.830000000000005
2016-04-06,15.010000000000002
2016-04-07,24.490000000000002
2016-04-08,25.28
2016-04-09,13.43
2016-04-10,43.45
2016-04-11,28.44
2016-04-12,30.020000000000003
2016-04-13,46.61
2016-04-14,79.0
2016-04-15,24.490000000000002
2016-04-16,32.39
2016-04-17,27.650000000000002
2016-04-18,11.850000000000001
2016-04-19,48.980000000000004
2016-04-20,12.64
2016-04-21,49.77
2016-04-22,15.8
2016-04-23,42.660000000000004
2016-04-24,25.28
2016-04-25,33.18
2016-04-26,26.07
2016-04-27,19.75
2016-04-28,15.010000000000002
2016-04-29,0.0
2016-04-30,26.86
2016-05-01,15.600000000000001
2016-05-02,31.200000000000003
2016-05-03,49.14
2016-05-04,0.0
2016-05-05,28.86
2016-05-06,29.64
2016-05-07,0.0
2016-05-08,24.96
2016-05-09,17.94
2016-05-10,44.46
2016-05-11,47.58
2016-05-12,46.02
2016-05-13,48.36
2016-05-14,28.080000000000002
2016-05-15,78.0
2016-05-16,63.96
2016-05-17,68.64
2016-05-18,0.0
2016-05-19,25.740000000000002
2016-05-20,39.0
2016-05-21,0.0
2016-05-22,29.64
2016-05-23,63.18
2016-05-24,37.44
2016-05-25,17.94
2016-05-26,38.22
2016-05-27,39.78
2016-05-28,21.84
2016-05-29,13.26
2016-05-30,52.260000000000005
2016-05-31,43.68
2016-06-01,34.04
2016-06-02,31.28
2016-06-03,69.0
2016-06-04,27.6
2016-06-05,53.36
2016-06-06,65.32000000000001
2016-06-07,0.0
2016-06-08,59.800000000000004
2016-06-09,83.72
2016-06-10,59.800000000000004
2016-06-11,71.76
2016-06-12,45.080000000000005
2016-06-13,39.56
2016-06-14,64.4
2016-06-15,45.080000000000005
2016-06-16,63.480000000000004
2016-06-17,27.6
2016-06-18,0.0
2016-06-19,0.0
2016-06-20,68.08
2016-06-21,30.360000000000003
2016-06-22,37.72
2016-06-23,41.4
2016-06-24,61.64
2016-06-25,92.0
2016-06-26,57.96
2016-06-27,40.480000000000004
2016-06-28,32.2
2016-06-29,56.120000000000005
2016-06-30,87.4
2016-07-01,35.879999999999995
2016-07-02,31.049999999999997
2016-07-03,58.65
2016-07-04,0.0
2016-07-05,0.0
2016-07-06,52.44
2016-07-07,22.08
2016-07-08,11.729999999999999
2016-07-09,16.56
2016-07-10,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,40.709999999999994
2016-07-14,26.909999999999997
2016-07-15,28.29
2016-07-16,29.669999999999998
2016-07-17,11.729999999999999
2016-07-18,69.0
2016-07-19,51.059999999999995
2016-07-20,41.4
2016-07-21,26.22
2016-07-22,15.87
2016-07-23,33.809999999999995
2016-07-24,30.36
2016-07-25,19.32
2016-07-26,14.489999999999998
2016-07-27,37.26
2016-07-28,43.47
2016-07-29,26.22
2016-07-30,0.0
2016-07-31,28.979999999999997
2016-08-01,36.5
2016-08-02,73.0
2016-08-03,32.12
2016-08-04,20.439999999999998
2016-08-05,53.29
2016-08-06,54.75
2016-08-07,35.769999999999996
2016-08-08,0.0
2016-08-09,44.53
2016-08-10,18.25
2016-08-11,14.6
2016-08-12,18.25
2016-08-13,24.82
2016-08-14,38.69
2016-08-15,15.33
2016-08-16,27.009999999999998
2016-08-17,14.6
2016-08-18,28.47
2016-08-19,17.52
2016-08-20,13.14
2016-08-21,19.71
2016-08-22,51.83
2016-08-23,56.94
2016-08-24,18.98
2016-08-25,56.21
2016-08-26,43.07
2016-08-27,28.47
2016-08-28,15.33
2016-08-29,45.26
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,18.09
2016-09-02,24.12
2016-09-03,0.0
2016-09-04,15.41
2016-09-05,51.59
2016-09-06,26.130000000000003
2016-09-07,24.12
2016-09-08,0.0
2016-09-09,42.21
2016-09-10,45.56
2016-09-11,21.44
2016-09-12,0.0
2016-09-13,40.2
2016-09-14,0.0
2016-09-15,18.76
2016-09-16,38.86
2016-09-17,34.17
2016-09-18,33.5
2016-09-19,0.0
2016-09-20,67.0
2016-09-21,29.48
2016-09-22,35.510000000000005
2016-09-23,0.0
2016-09-24,31.490000000000002
2016-09-25,38.190000000000005
2016-09-26,0.0
2016-09-27,27.470000000000002
2016-09-28,19.43
2016-09-29,0.0
2016-09-30,31.490000000000002
2016-10-01,23.700000000000003
2016-10-02,79.0
2016-10-03,30.810000000000002
2016-10-04,30.020000000000003
2016-10-05,19.75
2016-10-06,47.400000000000006
2016-10-07,25.28
2016-10-08,0.0
2016-10-09,41.08
2016-10-10,0.0
2016-10-11,32.39
2016-10-12,42.660000000000004
2016-10-13,0.0
2016-10-14,31.6
2016-10-15,37.13
2016-10-16,29.23
2016-10-17,56.88
2016-10-18,53.72
2016-10-19,30.810000000000002
2016-10-20,52.14
2016-10-21,30.810000000000002
2016-10-22,26.86
2016-10-23,18.96
2016-10-24,15.8
2016-10-25,28.44
2016-10-26,40.29
2016-10-27,0.0
2016-10-28,14.22
2016-10-29,41.08
2016-10-30,0.0
2016-10-31,18.17
2016-11-01,15.62
2016-11-02,40.47
2016-11-03,26.27
2016-11-04,42.599999999999994
2016-11-05,0.0
2016-11-06,15.62
2016-11-07,44.73
2016-11-08,47.57
2016-11-09,25.56
2016-11-10,44.019999999999996
2016-11-11,71.0
2016-11-12,0.0
2016-11-13,22.009999999999998
2016-11-14,58.22
2016-11-15,48.989999999999995
2016-11-16,45.44
2016-11-17,34.79
2016-11-18,71.0
2016-11-19,0.0
2016-11-20,17.04
2016-11-21,36.92
2016-11-22,26.27
2016-11-23,23.43
2016-11-24,26.27
2016-11-25,25.56
2016-11-26,0.0
2016-11-27,24.849999999999998
2016-11-28,44.73
2016-11-29,42.599999999999994
2016-11-30,29.82
2016-12-01,60.75000000000001
2016-12-02,36.45
2016-12-03,25.110000000000003
2016-12-04,47.790000000000006
2016-12-05,46.17
2016-12-06,41.31
2016-12-07,61.56
2016-12-08,28.35
2016-12-09,46.980000000000004
2016-12-10,32.400000000000006
2016-12-11,0.0
2016-12-12,68.85000000000001
2016-12-13,81.0
2016-12-14,45.36
2016-12-15,18.630000000000003
2016-12-16,23.490000000000002
2016-12-17,47.790000000000006
2016-12-18,0.0
2016-12-19,57.510000000000005
2016-12-20,38.07
2016-12-21,45.36
2016-12-22,60.75000000000001
2016-12-23,48.6
2016-12-24,44.550000000000004
2016-12-25,0.0
2016-12-26,37.260000000000005
2016-12-27,38.88
2016-12-28,29.160000000000004
2016-12-29,52.650000000000006
2016-12-30,53.46
2016-12-31,46.17
2017-01-01,23.099999999999998
2017-01-02,63.699999999999996
2017-01-03,11.899999999999999
2017-01-04,25.9
2017-01-05,25.9
2017-01-06,17.5
2017-01-07,37.099999999999994
2017-01-08,16.799999999999997
2017-01-09,29.4
2017-01-10,28.0
2017-01-11,35.699999999999996
2017-01-12,8.399999999999999
2017-01-13,21.7
2017-01-14,28.0
2017-01-15,40.599999999999994
2017-01-16,30.799999999999997
2017-01-17,18.9
2017-01-18,41.3
2017-01-19,37.099999999999994
2017-01-20,23.799999999999997
2017-01-21,37.8
2017-01-22,28.0
2017-01-23,28.0
2017-01-24,70.0
2017-01-25,27.299999999999997
2017-01-26,0.0
2017-01-27,35.699999999999996
2017-01-28,19.599999999999998
2017-01-29,21.0
2017-01-30,37.8
2017-01-31,28.7
2017-02-01,33.44
2017-02-02,46.36
2017-02-03,45.6
2017-02-04,22.04
2017-02-05,22.8
2017-02-06,18.240000000000002
2017-02-07,22.04
2017-02-08,0.0
2017-02-09,47.88
2017-02-10,76.0
2017-02-11,25.84
2017-02-12,39.52
2017-02-13,0.0
2017-02-14,31.16
2017-02-15,63.08
2017-02-16,46.36
2017-02-17,32.68
2017-02-18,16.72
2017-02-19,18.240000000000002
2017-02-20,35.72
2017-02-21,45.6
2017-02-22,41.04
2017-02-23,44.08
2017-02-24,0.0
2017-02-25,15.2
2017-02-26,36.480000000000004
2017-02-27,7.6
2017-02-28,43.32
2017-03-01,44.24
2017-03-02,43.45
2017-03-03,51.35
2017-03-04,14.22
2017-03-05,34.760000000000005
2017-03-06,43.45
2017-03-07,33.18
2017-03-08,37.92
2017-03-09,30.810000000000002
2017-03-10,50.56
2017-03-11,17.380000000000003
2017-03-12,0.0
2017-03-13,52.93
2017-03-14,41.870000000000005
2017-03-15,23.700000000000003
2017-03-16,41.870000000000005
2017-03-17,53.72
2017-03-18,79.0
2017-03-19,15.8
2017-03-20,26.07
2017-03-21,39.5
2017-03-22,21.330000000000002
2017-03-23,52.14
2017-03-24,30.810000000000002
2017-03-25,0.0
2017-03-26,24.490000000000002
2017-03-27,31.6
2017-03-28,22.91
2017-03-29,21.330000000000002
2017-03-30,42.660000000000004
2017-03-31,55.300000000000004
2017-04-01,14.28
2017-04-02,52.08
2017-04-03,70.56
2017-04-04,57.96
2017-04-05,49.559999999999995
2017-04-06,52.919999999999995
2017-04-07,54.6
2017-04-08,48.72
2017-04-09,0.0
2017-04-10,32.76
2017-04-11,0.0
2017-04-12,55.44
2017-04-13,20.16
2017-04-14,51.239999999999995
2017-04-15,17.64
2017-04-16,32.76
2017-04-17,60.48
2017-04-18,52.919999999999995
2017-04-19,0.0
2017-04-20,61.32
2017-04-21,84.0
2017-04-22,56.28
2017-04-23,71.39999999999999
2017-04-24,0.0
2017-04-25,61.32
2017-04-26,43.68
2017-04-27,24.36
2017-04-28,0.0
2017-04-29,83.16
2017-04-30,33.6
2017-05-01,39.0
2017-05-02,67.5
2017-05-03,54.0
2017-05-04,47.25
2017-05-05,25.5
2017-05-06,42.75
2017-05-07,75.0
2017-05-08,24.0
2017-05-09,40.5
2017-05-10,14.25
2017-05-11,39.0
2017-05-12,19.5
2017-05-13,36.0
2017-05-14,34.5
2017-05-15,36.0
2017-05-16,36.0
2017-05-17,48.75
2017-05-18,50.25
2017-05-19,22.5
2017-05-20,57.75
2017-05-21,24.75
2017-05-22,56.25
2017-05-23,0.0
2017-05-24,15.0
2017-05-25,56.25
2017-05-26,15.75
2017-05-27,60.75
2017-05-28,0.0
2017-05-29,48.0
2017-05-30,51.0
2017-05-31,0.0
2017-06-01,66.22
2017-06-02,61.92
2017-06-03,59.339999999999996
2017-06-04,62.78
2017-06-05,41.28
2017-06-06,27.52
2017-06-07,60.199999999999996
2017-06-08,42.14
2017-06-09,0.0
2017-06-10,26.66
2017-06-11,41.28
2017-06-12,37.839999999999996
2017-06-13,41.28
2017-06-14,55.9
2017-06-15,66.22
2017-06-16,75.67999999999999
2017-06-17,0.0
2017-06-18,30.96
2017-06-19,73.96
2017-06-20,73.96
2017-06-21,54.18
2017-06-22,44.72
2017-06-23,70.52
2017-06-24,63.64
2017-06-25,17.2
2017-06-26,55.9
2017-06-27,34.4
2017-06-28,15.48
2017-06-29,86.0
2017-06-30,24.94
2017-07-01,16.2
2017-07-02,57.6
2017-07-03,73.8
2017-07-04,46.800000000000004
2017-07-05,46.800000000000004
2017-07-06,25.2
2017-07-07,45.0
2017-07-08,40.5
2017-07-09,0.0
2017-07-10,25.2
2017-07-11,54.0
2017-07-12,69.3
2017-07-13,60.300000000000004
2017-07-14,63.9
2017-07-15,59.4
2017-07-16,27.0
2017-07-17,44.1
2017-07-18,49.5
2017-07-19,22.5
2017-07-20,64.8
2017-07-21,51.300000000000004
2017-07-22,28.8
2017-07-23,32.4
2017-07-24,35.1
2017-07-25,47.7
2017-07-26,18.0
2017-07-27,63.0
2017-07-28,47.7
2017-07-29,90.0
2017-07-30,51.300000000000004
2017-07-31,82.8
2017-08-01,87.0
2017-08-02,0.0
2017-08-03,54.81
2017-08-04,79.17
2017-08-05,40.02
2017-08-06,0.0
2017-08-07,32.19
2017-08-08,56.55
2017-08-09,58.29
2017-08-10,52.2
2017-08-11,24.36
2017-08-12,29.58
2017-08-13,40.89
2017-08-14,33.06
2017-08-15,58.29
2017-08-16,50.46
2017-08-17,50.46
2017-08-18,54.81
2017-08-19,51.33
2017-08-20,0.0
2017-08-21,33.93
2017-08-22,39.15
2017-08-23,0.0
2017-08-24,52.2
2017-08-25,45.24
2017-08-26,37.41
2017-08-27,22.62
2017-08-28,28.71
2017-08-29,47.85
2017-08-30,63.51
2017-08-31,12.18
2017-09-01,29.7
2017-09-02,0.0
2017-09-03,18.0
2017-09-04,30.6
2017-09-05,76.5
2017-09-06,49.5
2017-09-07,44.1
2017-09-08,90.0
2017-09-09,0.0
2017-09-10,58.5
2017-09-11,55.800000000000004
2017-09-12,62.1
2017-09-13,43.2
2017-09-14,41.4
2017-09-15,12.6
2017-09-16,0.0
2017-09-17,32.4
2017-09-18,47.7
2017-09-19,42.300000000000004
2017-09-20,45.9
2017-09-21,35.1
2017-09-22,42.300000000000004
2017-09-23,36.0
2017-09-24,17.1
2017-09-25,36.0
2017-09-26,54.9
2017-09-27,78.3
2017-09-28,41.4
2017-09-29,30.6
2017-09-30,29.7
2017-10-01,0.0
2017-10-02,42.93
2017-10-03,48.6
2017-10-04,63.18000000000001
2017-10-05,60.75000000000001
2017-10-06,45.36
2017-10-07,36.45
2017-10-08,0.0
2017-10-09,35.64
2017-10-10,42.120000000000005
2017-10-11,38.07
2017-10-12,42.120000000000005
2017-10-13,39.690000000000005
2017-10-14,21.87
2017-10-15,44.550000000000004
2017-10-16,31.590000000000003
2017-10-17,46.980000000000004
2017-10-18,55.080000000000005
2017-10-19,72.09
2017-10-20,0.0
2017-10-21,56.7
2017-10-22,27.540000000000003
2017-10-23,72.9
2017-10-24,18.630000000000003
2017-10-25,17.82
2017-10-26,34.02
2017-10-27,46.980000000000004
2017-10-28,0.0
2017-10-29,21.060000000000002
2017-10-30,81.0
2017-10-31,34.830000000000005
2017-11-01,51.92
2017-11-02,22.0
2017-11-03,39.6
2017-11-04,0.0
2017-11-05,85.36
2017-11-06,62.48
2017-11-07,36.96
2017-11-08,19.36
2017-11-09,70.4
2017-11-10,53.68
2017-11-11,32.56
2017-11-12,25.52
2017-11-13,0.0
2017-11-14,50.160000000000004
2017-11-15,73.04
2017-11-16,44.0
2017-11-17,45.76
2017-11-18,53.68
2017-11-19,29.04
2017-11-20,68.64
2017-11-21,76.56
2017-11-22,43.12
2017-11-23,13.2
2017-11-24,0.0
2017-11-25,21.12
2017-11-26,39.6
2017-11-27,57.2
2017-11-28,88.0
2017-11-29,31.68
2017-11-30,59.84
2017-12-01,11.899999999999999
2017-12-02,40.599999999999994
2017-12-03,18.9
2017-12-04,44.099999999999994
2017-12-05,35.699999999999996
2017-12-06,18.2
2017-12-07,31.499999999999996
2017-12-08,0.0
2017-12-09,45.5
2017-12-10,37.099999999999994
2017-12-11,23.099999999999998
2017-12-12,70.0
2017-12-13,13.299999999999999
2017-12-14,16.799999999999997
2017-12-15,26.599999999999998
2017-12-16,45.5
2017-12-17,0.0
2017-12-18,45.5
2017-12-19,42.699999999999996
2017-12-20,32.9
2017-12-21,69.3
2017-12-22,60.199999999999996
2017-12-23,23.799999999999997
2017-12-24,27.299999999999997
2017-12-25,54.599999999999994
2017-12-26,28.7
2017-12-27,23.799999999999997
2017-12-28,30.799999999999997
2017-12-29,33.599999999999994
2017-12-30,30.099999999999998
2017-12-31,11.899999999999999
2018-01-01,33.0
2018-01-02,97.0
2018-01-03,55.0
2018-01-04,27.0
2018-01-05,41.0
2018-01-06,25.0
2018-01-07,54.0
2018-01-08,55.0
2018-01-09,44.0
2018-01-10,45.0
2018-01-11,38.0
2018-01-12,38.0
2018-01-13,29.0
2018-01-14,24.0
2018-01-15,26.0
2018-01-16,43.0
2018-01-17,33.0
2018-01-18,52.0
2018-01-19,37.0
2018-01-20,76.0
2018-01-21,44.0
2018-01-22,49.0
2018-01-23,100.0
2018-01-24,87.0
2018-01-25,66.0
2018-01-26,64.0
2018-01-27,52.0
2018-01-28,43.0
2018-01-29,74.0
2018-01-30,45.0
2018-01-31,55.0
2018-02-01,37.44
2018-02-02,53.76
2018-02-03,40.32
2018-02-04,36.48
2018-02-05,96.0
2018-02-06,52.8
2018-02-07,65.28
2018-02-08,53.76
2018-02-09,66.24
2018-02-10,24.0
2018-02-11,34.56
2018-02-12,68.16
2018-02-13,49.92
2018-02-14,43.199999999999996
2018-02-15,56.64
2018-02-16,57.599999999999994
2018-02-17,48.0
2018-02-18,17.28
2018-02-19,44.16
2018-02-20,29.759999999999998
2018-02-21,54.72
2018-02-22,39.36
2018-02-23,35.519999999999996
2018-02-24,24.0
2018-02-25,0.0
2018-02-26,33.6
2018-02-27,48.96
2018-02-28,58.559999999999995
2018-03-01,10.01
2018-03-02,37.31
2018-03-03,20.93
2018-03-04,39.13
2018-03-05,91.0
2018-03-06,72.8
2018-03-07,47.32
2018-03-08,41.86
2018-03-09,78.26
2018-03-10,23.66
2018-03-11,19.11
2018-03-12,43.68
2018-03-13,41.86
2018-03-14,64.61
2018-03-15,44.59
2018-03-16,49.14
2018-03-17,12.74
2018-03-18,17.29
2018-03-19,44.59
2018-03-20,54.6
2018-03-21,64.61
2018-03-22,49.14
2018-03-23,15.47
2018-03-24,65.52
2018-03-25,28.21
2018-03-26,69.16
2018-03-27,62.79
2018-03-28,54.6
2018-03-29,43.68
2018-03-30,20.02
2018-03-31,0.0
2018-04-01,44.16
2018-04-02,78.72
2018-04-03,33.6
2018-04-04,21.119999999999997
2018-04-05,50.879999999999995
2018-04-06,12.48
2018-04-07,33.6
2018-04-08,51.839999999999996
2018-04-09,38.4
2018-04-10,47.04
2018-04-11,33.6
2018-04-12,36.48
2018-04-13,17.28
2018-04-14,26.88
2018-04-15,15.36
2018-04-16,32.64
2018-04-17,37.44
2018-04-18,26.88
2018-04-19,26.88
2018-04-20,50.879999999999995
2018-04-21,0.0
2018-04-22,22.08
2018-04-23,35.519999999999996
2018-04-24,65.28
2018-04-25,96.0
2018-04-26,55.68
2018-04-27,35.519999999999996
2018-04-28,27.84
2018-04-29,32.64
2018-04-30,52.8
2018-05-01,49.8
2018-05-02,76.36
2018-05-03,72.21
2018-05-04,48.97
2018-05-05,68.06
2018-05-06,73.03999999999999
2018-05-07,34.03
2018-05-08,53.12
2018-05-09,47.309999999999995
2018-05-10,34.86
2018-05-11,63.91
2018-05-12,37.35
2018-05-13,0.0
2018-05-14,69.72
2018-05-15,83.0
2018-05-16,43.16
2018-05-17,66.39999999999999
2018-05-18,27.389999999999997
2018-05-19,48.14
2018-05-20,29.88
2018-05-21,37.35
2018-05-22,16.599999999999998
2018-05-23,58.93
2018-05-24,17.43
2018-05-25,61.419999999999995
2018-05-26,22.41
2018-05-27,36.519999999999996
2018-05-28,0.0
2018-05-29,62.25
2018-05-30,36.519999999999996
2018-05-31,31.54
2018-06-01,13.600000000000001
2018-06-02,20.8
2018-06-03,80.0
2018-06-04,48.0
2018-06-05,31.200000000000003
2018-06-06,20.0
2018-06-07,48.0
2018-06-08,76.0
2018-06-09,23.200000000000003
2018-06-10,21.6
2018-06-11,62.400000000000006
2018-06-12,19.200000000000003
2018-06-13,22.400000000000002
2018-06-14,39.2
2018-06-15,15.200000000000001
2018-06-16,32.800000000000004
2018-06-17,12.0
2018-06-18,31.200000000000003
2018-06-19,23.200000000000003
2018-06-20,33.6
2018-06-21,38.400000000000006
2018-06-22,23.200000000000003
2018-06-23,45.6
2018-06-24,14.4
2018-06-25,34.4
2018-06-26,67.2
2018-06-27,24.8
2018-06-28,44.800000000000004
2018-06-29,0.0
2018-06-30,20.0
2018-07-01,37.839999999999996
2018-07-02,29.24
2018-07-03,21.5
2018-07-04,0.0
2018-07-05,86.0
2018-07-06,26.66
2018-07-07,55.9
2018-07-08,0.0
2018-07-09,31.82
2018-07-10,72.24
2018-07-11,46.44
2018-07-12,43.0
2018-07-13,38.7
2018-07-14,23.22
2018-07-15,18.06
2018-07-16,30.099999999999998
2018-07-17,55.9
2018-07-18,40.42
2018-07-19,81.7
2018-07-20,70.52
2018-07-21,13.76
2018-07-22,55.04
2018-07-23,65.36
2018-07-24,55.9
2018-07-25,55.04
2018-07-26,36.98
2018-07-27,79.98
2018-07-28,20.64
2018-07-29,0.0
2018-07-30,60.199999999999996
2018-07-31,27.52
2018-08-01,19.75
2018-08-02,60.830000000000005
2018-08-03,68.73
2018-08-04,53.72
2018-08-05,54.510000000000005
2018-08-06,61.620000000000005
2018-08-07,79.0
2018-08-08,35.550000000000004
2018-08-09,39.5
2018-08-10,35.550000000000004
2018-08-11,16.59
2018-08-12,27.650000000000002
2018-08-13,17.380000000000003
2018-08-14,61.620000000000005
2018-08-15,46.61
2018-08-16,41.870000000000005
2018-08-17,60.040000000000006
2018-08-18,27.650000000000002
2018-08-19,29.23
2018-08-20,65.57000000000001
2018-08-21,19.75
2018-08-22,59.25
2018-08-23,20.54
2018-08-24,45.82
2018-08-25,28.44
2018-08-26,0.0
2018-08-27,33.97
2018-08-28,13.43
2018-08-29,20.54
2018-08-30,43.45
2018-08-31,72.68
2018-09-01,20.75
2018-09-02,53.949999999999996
2018-09-03,70.55
2018-09-04,48.14
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,26.56
2018-09-08,0.0
2018-09-09,19.09
2018-09-10,48.14
2018-09-11,63.91
2018-09-12,83.0
2018-09-13,43.16
2018-09-14,37.35
2018-09-15,68.89
2018-09-16,22.41
2018-09-17,72.21
2018-09-18,49.8
2018-09-19,0.0
2018-09-20,59.76
2018-09-21,31.54
2018-09-22,54.779999999999994
2018-09-23,34.86
2018-09-24,46.48
2018-09-25,43.16
2018-09-26,0.0
2018-09-27,41.5
2018-09-28,63.08
2018-09-29,0.0
2018-09-30,0.0
2018-10-01,59.17
2018-10-02,38.8
2018-10-03,97.0
2018-10-04,32.98
2018-10-05,25.22
2018-10-06,31.04
2018-10-07,51.41
2018-10-08,56.26
2018-10-09,38.8
2018-10-10,45.589999999999996
2018-10-11,80.50999999999999
2018-10-12,78.57
2018-10-13,19.4
2018-10-14,0.0
2018-10-15,83.42
2018-10-16,31.04
2018-10-17,86.33
2018-10-18,66.92999999999999
2018-10-19,78.57
2018-10-20,28.13
2018-10-21,63.05
2018-10-22,68.87
2018-10-23,53.35
2018-10-24,56.26
2018-10-25,60.14
2018-10-26,28.13
2018-10-27,0.0
2018-10-28,48.5
2018-10-29,28.13
2018-10-30,54.32
2018-10-31,56.26
2018-11-01,37.6
2018-11-02,43.2
2018-11-03,47.2
2018-11-04,17.6
2018-11-05,36.0
2018-11-06,38.400000000000006
2018-11-07,40.0
2018-11-08,52.0
2018-11-09,34.4
2018-11-10,28.8
2018-11-11,23.200000000000003
2018-11-12,35.2
2018-11-13,35.2
2018-11-14,56.800000000000004
2018-11-15,47.2
2018-11-16,39.2
2018-11-17,66.4
2018-11-18,28.0
2018-11-19,77.60000000000001
2018-11-20,80.0
2018-11-21,54.400000000000006
2018-11-22,0.0
2018-11-23,52.800000000000004
2018-11-24,20.8
2018-11-25,36.0
2018-11-26,31.200000000000003
2018-11-27,28.8
2018-11-28,22.400000000000002
2018-11-29,24.0
2018-11-30,54.400000000000006
2018-12-01,0.0
2018-12-02,17.6
2018-12-03,41.6
2018-12-04,32.800000000000004
2018-12-05,17.6
2018-12-06,31.200000000000003
2018-12-07,20.0
2018-12-08,0.0
2018-12-09,8.8
2018-12-10,41.6
2018-12-11,60.0
2018-12-12,59.2
2018-12-13,28.8
2018-12-14,44.800000000000004
2018-12-15,16.8
2018-12-16,33.6
2018-12-17,29.6
2018-12-18,25.6
2018-12-19,13.600000000000001
2018-12-20,40.800000000000004
2018-12-21,18.400000000000002
2018-12-22,17.6
2018-12-23,10.4
2018-12-24,35.2
2018-12-25,0.0
2018-12-26,80.0
2018-12-27,22.400000000000002
2018-12-28,31.200000000000003
2018-12-29,37.6
2018-12-30,25.6
2018-12-31,44.0
2019-01-01,13.92
2019-01-02,52.2
2019-01-03,80.91
2019-01-04,41.76
2019-01-05,28.71
2019-01-06,59.16
2019-01-07,34.8
2019-01-08,41.76
2019-01-09,11.31
2019-01-10,40.02
2019-01-11,25.23
2019-01-12,13.92
2019-01-13,38.28
2019-01-14,46.11
2019-01-15,48.72
2019-01-16,32.19
2019-01-17,52.2
2019-01-18,46.11
2019-01-19,17.4
2019-01-20,32.19
2019-01-21,52.2
2019-01-22,87.0
2019-01-23,86.13
2019-01-24,41.76
2019-01-25,40.02
2019-01-26,41.76
2019-01-27,14.79
2019-01-28,33.93
2019-01-29,0.0
2019-01-30,53.94
2019-01-31,42.63
2019-02-01,49.29
2019-02-02,0.0
2019-02-03,93.0
2019-02-04,80.91000000000001
2019-02-05,46.5
2019-02-06,31.62
2019-02-07,51.150000000000006
2019-02-08,78.12
2019-02-09,39.99
2019-02-10,38.13
2019-02-11,74.4
2019-02-12,36.27
2019-02-13,0.0
2019-02-14,62.31
2019-02-15,56.730000000000004
2019-02-16,61.38
2019-02-17,25.110000000000003
2019-02-18,45.57
2019-02-19,40.92
2019-02-20,63.24
2019-02-21,74.4
2019-02-22,52.080000000000005
2019-02-23,0.0
2019-02-24,19.53
2019-02-25,90.21000000000001
2019-02-26,93.0
2019-02-27,58.59
2019-02-28,24.18
2019-03-01,51.300000000000004
2019-03-02,18.0
2019-03-03,38.7
2019-03-04,0.0
2019-03-05,44.1
2019-03-06,25.2
2019-03-07,38.7
2019-03-08,37.800000000000004
2019-03-09,0.0
2019-03-10,44.1
2019-03-11,73.8
2019-03-12,46.800000000000004
2019-03-13,45.0
2019-03-14,45.9
2019-03-15,42.300000000000004
2019-03-16,32.4
2019-03-17,31.5
2019-03-18,54.0
2019-03-19,33.300000000000004
2019-03-20,63.9
2019-03-21,90.0
2019-03-22,46.800000000000004
2019-03-23,0.0
2019-03-24,27.900000000000002
2019-03-25,19.8
2019-03-26,37.800000000000004
2019-03-27,54.0
2019-03-28,41.4
2019-03-29,43.2
2019-03-30,26.1
2019-03-31,27.900000000000002
2019-04-01,55.510000000000005
2019-04-02,50.050000000000004
2019-04-03,0.0
2019-04-04,42.77
2019-04-05,82.81
2019-04-06,42.77
2019-04-07,26.39
2019-04-08,32.76
2019-04-09,47.32
2019-04-10,0.0
2019-04-11,53.690000000000005
2019-04-12,45.5
2019-04-13,45.5
2019-04-14,31.85
2019-04-15,43.68
2019-04-16,69.16
2019-04-17,47.32
2019-04-18,70.98
2019-04-19,45.5
2019-04-20,30.94
2019-04-21,45.5
2019-04-22,0.0
2019-04-23,50.96
2019-04-24,49.14
2019-04-25,48.230000000000004
2019-04-26,36.4
2019-04-27,91.0
2019-04-28,48.230000000000004
2019-04-29,77.35000000000001
2019-04-30,91.0
2019-05-01,87.0
2019-05-02,39.15
2019-05-03,31.32
2019-05-04,24.36
2019-05-05,36.54
2019-05-06,26.97
2019-05-07,28.71
2019-05-08,49.589999999999996
2019-05-09,29.58
2019-05-10,44.37
2019-05-11,0.0
2019-05-12,0.0
2019-05-13,53.07
2019-05-14,36.54
2019-05-15,24.36
2019-05-16,33.06
2019-05-17,48.72
2019-05-18,30.45
2019-05-19,0.0
2019-05-20,66.99
2019-05-21,46.11
2019-05-22,26.1
2019-05-23,17.4
2019-05-24,20.01
2019-05-25,46.11
2019-05-26,16.53
2019-05-27,26.97
2019-05-28,42.63
2019-05-29,20.88
2019-05-30,30.45
2019-05-31,62.64
2019-06-01,37.38
2019-06-02,64.97
2019-06-03,40.05
2019-06-04,45.39
2019-06-05,50.730000000000004
2019-06-06,40.05
2019-06-07,48.95
2019-06-08,21.36
2019-06-09,0.0
2019-06-10,28.48
2019-06-11,80.1
2019-06-12,35.6
2019-06-13,20.47
