date,HD
2016-03-09,47.4
2016-03-10,51.0
2016-03-11,47.4
2016-03-12,59.4
2016-03-13,55.199999999999996
2016-03-14,48.6
2016-03-15,46.8
2016-03-16,44.4
2016-03-17,46.8
2016-03-18,46.8
2016-03-19,54.0
2016-03-20,60.0
2016-03-21,49.199999999999996
2016-03-22,48.6
2016-03-23,44.4
2016-03-24,51.0
2016-03-25,46.8
2016-03-26,52.199999999999996
2016-03-27,58.8
2016-03-28,45.0
2016-03-29,42.0
2016-03-30,43.8
2016-03-31,49.199999999999996
2016-04-01,41.040000000000006
2016-04-02,52.38
2016-04-03,49.14
2016-04-04,41.040000000000006
2016-04-05,42.660000000000004
2016-04-06,45.36
2016-04-07,42.120000000000005
2016-04-08,44.28
2016-04-09,54.0
2016-04-10,50.220000000000006
2016-04-11,41.580000000000005
2016-04-12,41.580000000000005
2016-04-13,42.660000000000004
2016-04-14,41.580000000000005
2016-04-15,39.96
2016-04-16,49.68000000000001
2016-04-17,48.6
2016-04-18,41.040000000000006
2016-04-19,42.120000000000005
2016-04-20,38.34
2016-04-21,37.260000000000005
2016-04-22,40.5
2016-04-23,45.900000000000006
2016-04-24,42.120000000000005
2016-04-25,38.34
2016-04-26,38.34
2016-04-27,39.42
2016-04-28,41.040000000000006
2016-04-29,38.34
2016-04-30,44.28
2016-05-01,50.459999999999994
2016-05-02,42.919999999999995
2016-05-03,42.339999999999996
2016-05-04,46.4
2016-05-05,43.5
2016-05-06,38.86
2016-05-07,49.879999999999995
2016-05-08,50.459999999999994
2016-05-09,46.98
2016-05-10,40.019999999999996
2016-05-11,42.919999999999995
2016-05-12,44.66
2016-05-13,42.919999999999995
2016-05-14,46.4
2016-05-15,46.4
2016-05-16,46.98
2016-05-17,42.339999999999996
2016-05-18,48.13999999999999
2016-05-19,46.4
2016-05-20,41.76
2016-05-21,49.3
2016-05-22,47.559999999999995
2016-05-23,46.98
2016-05-24,41.76
2016-05-25,41.18
2016-05-26,42.339999999999996
2016-05-27,45.82
2016-05-28,46.98
2016-05-29,57.99999999999999
2016-05-30,47.559999999999995
2016-05-31,43.5
2016-06-01,37.74
2016-06-02,38.25
2016-06-03,39.78
2016-06-04,44.37
2016-06-05,48.96
2016-06-06,41.82
2016-06-07,40.29
2016-06-08,37.74
2016-06-09,39.78
2016-06-10,39.78
2016-06-11,48.96
2016-06-12,45.39
2016-06-13,41.82
2016-06-14,39.78
2016-06-15,40.8
2016-06-16,43.35
2016-06-17,43.86
2016-06-18,46.410000000000004
2016-06-19,45.39
2016-06-20,43.86
2016-06-21,42.84
2016-06-22,41.82
2016-06-23,42.33
2016-06-24,41.31
2016-06-25,47.94
2016-06-26,51.0
2016-06-27,40.8
2016-06-28,42.33
2016-06-29,41.82
2016-06-30,41.82
2016-07-01,42.18
2016-07-02,49.589999999999996
2016-07-03,47.879999999999995
2016-07-04,49.019999999999996
2016-07-05,46.739999999999995
2016-07-06,44.459999999999994
2016-07-07,41.04
2016-07-08,41.04
2016-07-09,49.019999999999996
2016-07-10,49.589999999999996
2016-07-11,42.74999999999999
2016-07-12,44.459999999999994
2016-07-13,45.029999999999994
2016-07-14,44.459999999999994
2016-07-15,45.029999999999994
2016-07-16,56.99999999999999
2016-07-17,50.16
2016-07-18,43.88999999999999
2016-07-19,45.029999999999994
2016-07-20,46.169999999999995
2016-07-21,46.169999999999995
2016-07-22,44.459999999999994
2016-07-23,51.87
2016-07-24,50.73
2016-07-25,45.029999999999994
2016-07-26,47.309999999999995
2016-07-27,46.169999999999995
2016-07-28,45.029999999999994
2016-07-29,42.74999999999999
2016-07-30,49.019999999999996
2016-07-31,46.739999999999995
2016-08-01,37.05
2016-08-02,38.19
2016-08-03,42.18
2016-08-04,46.169999999999995
2016-08-05,47.879999999999995
2016-08-06,56.99999999999999
2016-08-07,52.44
2016-08-08,45.599999999999994
2016-08-09,45.599999999999994
2016-08-10,41.61
2016-08-11,41.61
2016-08-12,41.04
2016-08-13,49.019999999999996
2016-08-14,47.309999999999995
2016-08-15,45.029999999999994
2016-08-16,41.61
2016-08-17,46.169999999999995
2016-08-18,42.74999999999999
2016-08-19,46.169999999999995
2016-08-20,47.879999999999995
2016-08-21,47.879999999999995
2016-08-22,41.61
2016-08-23,44.459999999999994
2016-08-24,42.18
2016-08-25,40.47
2016-08-26,37.62
2016-08-27,47.309999999999995
2016-08-28,49.589999999999996
2016-08-29,38.19
2016-08-30,39.9
2016-08-31,35.91
2016-09-01,43.88999999999999
2016-09-02,47.309999999999995
2016-09-03,50.16
2016-09-04,54.72
2016-09-05,48.449999999999996
2016-09-06,47.879999999999995
2016-09-07,47.309999999999995
2016-09-08,47.309999999999995
2016-09-09,50.16
2016-09-10,56.99999999999999
2016-09-11,53.58
2016-09-12,49.019999999999996
2016-09-13,43.88999999999999
2016-09-14,46.169999999999995
2016-09-15,47.309999999999995
2016-09-16,49.019999999999996
2016-09-17,54.72
2016-09-18,54.15
2016-09-19,42.18
2016-09-20,43.88999999999999
2016-09-21,42.18
2016-09-22,43.88999999999999
2016-09-23,44.459999999999994
2016-09-24,49.589999999999996
2016-09-25,49.019999999999996
2016-09-26,42.18
2016-09-27,41.61
2016-09-28,42.74999999999999
2016-09-29,46.169999999999995
2016-09-30,43.88999999999999
2016-10-01,52.779999999999994
2016-10-02,51.04
2016-10-03,44.66
2016-10-04,38.86
2016-10-05,44.08
2016-10-06,44.08
2016-10-07,44.66
2016-10-08,52.779999999999994
2016-10-09,53.36
2016-10-10,42.919999999999995
2016-10-11,42.919999999999995
2016-10-12,45.82
2016-10-13,47.559999999999995
2016-10-14,49.879999999999995
2016-10-15,56.839999999999996
2016-10-16,52.779999999999994
2016-10-17,44.66
2016-10-18,46.4
2016-10-19,46.4
2016-10-20,44.08
2016-10-21,48.72
2016-10-22,56.839999999999996
2016-10-23,57.99999999999999
2016-10-24,46.4
2016-10-25,49.879999999999995
2016-10-26,47.559999999999995
2016-10-27,47.559999999999995
2016-10-28,52.199999999999996
2016-10-29,57.99999999999999
2016-10-30,56.26
2016-10-31,48.13999999999999
2016-11-01,41.6
2016-11-02,42.88
2016-11-03,39.68
2016-11-04,41.6
2016-11-05,47.36
2016-11-06,44.160000000000004
2016-11-07,42.24
2016-11-08,39.68
2016-11-09,29.44
2016-11-10,39.04
2016-11-11,41.6
2016-11-12,47.36
2016-11-13,49.92
2016-11-14,40.32
2016-11-15,39.04
2016-11-16,39.68
2016-11-17,42.24
2016-11-18,42.88
2016-11-19,51.84
2016-11-20,47.36
2016-11-21,42.88
2016-11-22,47.36
2016-11-23,53.76
2016-11-24,56.96
2016-11-25,64.0
2016-11-26,62.72
2016-11-27,56.32
2016-11-28,46.72
2016-11-29,47.36
2016-11-30,39.68
2016-12-01,49.92
2016-12-02,48.64
2016-12-03,60.160000000000004
2016-12-04,56.96
2016-12-05,47.36
2016-12-06,44.160000000000004
2016-12-07,48.0
2016-12-08,46.08
2016-12-09,46.08
2016-12-10,55.04
2016-12-11,56.32
2016-12-12,47.36
2016-12-13,49.92
2016-12-14,43.52
2016-12-15,45.44
2016-12-16,47.36
2016-12-17,60.800000000000004
2016-12-18,56.96
2016-12-19,51.84
2016-12-20,48.0
2016-12-21,46.72
2016-12-22,53.120000000000005
2016-12-23,52.480000000000004
2016-12-24,60.160000000000004
2016-12-25,64.0
2016-12-26,59.52
2016-12-27,56.96
2016-12-28,56.96
2016-12-29,53.120000000000005
2016-12-30,51.2
2016-12-31,57.6
2017-01-01,56.26
2017-01-02,56.26
2017-01-03,54.519999999999996
2017-01-04,47.559999999999995
2017-01-05,49.879999999999995
2017-01-06,50.459999999999994
2017-01-07,56.26
2017-01-08,57.419999999999995
2017-01-09,46.4
2017-01-10,45.82
2017-01-11,48.72
2017-01-12,48.13999999999999
2017-01-13,49.879999999999995
2017-01-14,57.99999999999999
2017-01-15,54.519999999999996
2017-01-16,51.04
2017-01-17,51.04
2017-01-18,49.3
2017-01-19,49.879999999999995
2017-01-20,47.559999999999995
2017-01-21,52.779999999999994
2017-01-22,56.26
2017-01-23,50.459999999999994
2017-01-24,48.13999999999999
2017-01-25,48.72
2017-01-26,52.199999999999996
2017-01-27,50.459999999999994
2017-01-28,56.839999999999996
2017-01-29,56.839999999999996
2017-01-30,44.08
2017-01-31,46.4
2017-02-01,48.449999999999996
2017-02-02,46.739999999999995
2017-02-03,47.309999999999995
2017-02-04,55.28999999999999
2017-02-05,56.42999999999999
2017-02-06,47.309999999999995
2017-02-07,46.169999999999995
2017-02-08,44.459999999999994
2017-02-09,46.169999999999995
2017-02-10,49.019999999999996
2017-02-11,55.85999999999999
2017-02-12,56.99999999999999
2017-02-13,47.309999999999995
2017-02-14,46.169999999999995
2017-02-15,46.169999999999995
2017-02-16,46.169999999999995
2017-02-17,48.449999999999996
2017-02-18,55.28999999999999
2017-02-19,54.72
2017-02-20,54.15
2017-02-21,43.88999999999999
2017-02-22,46.739999999999995
2017-02-23,48.449999999999996
2017-02-24,47.879999999999995
2017-02-25,54.72
2017-02-26,56.99999999999999
2017-02-27,46.739999999999995
2017-02-28,46.739999999999995
2017-03-01,37.400000000000006
2017-03-02,38.5
2017-03-03,39.6
2017-03-04,48.400000000000006
2017-03-05,52.25000000000001
2017-03-06,40.7
2017-03-07,40.150000000000006
2017-03-08,49.50000000000001
2017-03-09,43.45
2017-03-10,44.0
2017-03-11,48.95
2017-03-12,48.400000000000006
2017-03-13,42.35
2017-03-14,47.85
2017-03-15,44.0
2017-03-16,42.35
2017-03-17,43.45
2017-03-18,49.50000000000001
2017-03-19,53.35
2017-03-20,47.85
2017-03-21,47.85
2017-03-22,40.7
2017-03-23,42.900000000000006
2017-03-24,42.35
2017-03-25,55.00000000000001
2017-03-26,52.25000000000001
2017-03-27,47.85
2017-03-28,42.900000000000006
2017-03-29,45.1
2017-03-30,39.050000000000004
2017-03-31,43.45
2017-04-01,52.92
2017-04-02,50.760000000000005
2017-04-03,43.74
2017-04-04,45.900000000000006
2017-04-05,44.28
2017-04-06,43.2
2017-04-07,44.82
2017-04-08,51.84
2017-04-09,51.84
2017-04-10,46.440000000000005
2017-04-11,42.660000000000004
2017-04-12,43.74
2017-04-13,44.82
2017-04-14,45.900000000000006
2017-04-15,54.0
2017-04-16,51.84
2017-04-17,43.2
2017-04-18,42.120000000000005
2017-04-19,43.74
2017-04-20,43.2
2017-04-21,43.2
2017-04-22,49.68000000000001
2017-04-23,48.6
2017-04-24,43.2
2017-04-25,42.660000000000004
2017-04-26,44.82
2017-04-27,42.660000000000004
2017-04-28,42.120000000000005
2017-04-29,49.68000000000001
2017-04-30,51.84
2017-05-01,42.660000000000004
2017-05-02,42.120000000000005
2017-05-03,43.74
2017-05-04,38.34
2017-05-05,42.120000000000005
2017-05-06,50.760000000000005
2017-05-07,48.6
2017-05-08,43.2
2017-05-09,44.28
2017-05-10,39.96
2017-05-11,39.96
2017-05-12,46.980000000000004
2017-05-13,54.0
2017-05-14,51.84
2017-05-15,40.5
2017-05-16,44.82
2017-05-17,41.040000000000006
2017-05-18,42.660000000000004
2017-05-19,44.28
2017-05-20,49.14
2017-05-21,51.84
2017-05-22,46.980000000000004
2017-05-23,44.28
2017-05-24,40.5
2017-05-25,44.82
2017-05-26,44.82
2017-05-27,44.28
2017-05-28,43.74
2017-05-29,43.74
2017-05-30,41.040000000000006
2017-05-31,43.74
2017-06-01,38.5
2017-06-02,42.0
2017-06-03,42.5
2017-06-04,50.0
2017-06-05,43.0
2017-06-06,40.5
2017-06-07,38.0
2017-06-08,38.5
2017-06-09,42.0
2017-06-10,45.0
2017-06-11,44.5
2017-06-12,39.5
2017-06-13,39.5
2017-06-14,39.5
2017-06-15,39.5
2017-06-16,39.5
2017-06-17,43.5
2017-06-18,42.5
2017-06-19,40.5
2017-06-20,36.0
2017-06-21,35.0
2017-06-22,37.5
2017-06-23,38.0
2017-06-24,40.5
2017-06-25,44.5
2017-06-26,39.5
2017-06-27,38.0
2017-06-28,41.5
2017-06-29,41.5
2017-06-30,38.5
2017-07-01,42.84
2017-07-02,44.88
2017-07-03,43.35
2017-07-04,44.88
2017-07-05,39.27
2017-07-06,42.84
2017-07-07,39.27
2017-07-08,45.9
2017-07-09,48.45
2017-07-10,43.35
2017-07-11,48.96
2017-07-12,43.35
2017-07-13,43.35
2017-07-14,44.37
2017-07-15,51.0
2017-07-16,48.45
2017-07-17,43.35
2017-07-18,41.31
2017-07-19,40.29
2017-07-20,42.84
2017-07-21,42.33
2017-07-22,45.39
2017-07-23,46.410000000000004
2017-07-24,42.84
2017-07-25,43.86
2017-07-26,39.78
2017-07-27,38.76
2017-07-28,39.27
2017-07-29,44.37
2017-07-30,45.9
2017-07-31,42.33
2017-08-01,38.690000000000005
2017-08-02,40.28
2017-08-03,41.34
2017-08-04,42.93
2017-08-05,45.050000000000004
2017-08-06,46.64
2017-08-07,41.34
2017-08-08,40.28
2017-08-09,42.93
2017-08-10,42.93
2017-08-11,46.11
2017-08-12,48.760000000000005
2017-08-13,49.29
2017-08-14,46.64
2017-08-15,48.230000000000004
2017-08-16,45.580000000000005
2017-08-17,43.99
2017-08-18,45.580000000000005
2017-08-19,53.0
2017-08-20,51.410000000000004
2017-08-21,41.34
2017-08-22,42.400000000000006
2017-08-23,46.11
2017-08-24,39.75
2017-08-25,41.34
2017-08-26,48.230000000000004
2017-08-27,46.64
2017-08-28,43.99
2017-08-29,43.46
2017-08-30,47.17
2017-08-31,40.81
2017-09-01,39.0
2017-09-02,45.0
2017-09-03,47.5
2017-09-04,45.5
2017-09-05,38.5
2017-09-06,40.0
2017-09-07,39.5
2017-09-08,42.5
2017-09-09,42.5
2017-09-10,50.0
2017-09-11,38.5
2017-09-12,38.5
2017-09-13,40.0
2017-09-14,40.5
2017-09-15,38.5
2017-09-16,45.5
2017-09-17,46.5
2017-09-18,41.5
2017-09-19,38.0
2017-09-20,38.0
2017-09-21,36.0
2017-09-22,37.0
2017-09-23,39.0
2017-09-24,41.5
2017-09-25,36.0
2017-09-26,36.0
2017-09-27,37.5
2017-09-28,37.5
2017-09-29,38.5
2017-09-30,47.0
2017-10-01,45.9
2017-10-02,39.27
2017-10-03,42.84
2017-10-04,39.78
2017-10-05,43.86
2017-10-06,41.31
2017-10-07,51.0
2017-10-08,41.82
2017-10-09,42.84
2017-10-10,37.74
2017-10-11,38.76
2017-10-12,41.82
2017-10-13,39.78
2017-10-14,44.88
2017-10-15,45.39
2017-10-16,38.25
2017-10-17,37.230000000000004
2017-10-18,40.29
2017-10-19,39.27
2017-10-20,37.230000000000004
2017-10-21,40.8
2017-10-22,42.84
2017-10-23,37.74
2017-10-24,37.230000000000004
2017-10-25,36.21
2017-10-26,34.68
2017-10-27,38.25
2017-10-28,46.92
2017-10-29,41.82
2017-10-30,37.74
2017-10-31,33.15
2017-11-01,31.28
2017-11-02,30.82
2017-11-03,31.28
2017-11-04,37.260000000000005
2017-11-05,34.04
2017-11-06,29.44
2017-11-07,30.82
2017-11-08,30.360000000000003
2017-11-09,30.82
2017-11-10,34.04
2017-11-11,38.18
2017-11-12,38.64
2017-11-13,29.900000000000002
2017-11-14,30.82
2017-11-15,28.060000000000002
2017-11-16,28.98
2017-11-17,27.6
2017-11-18,33.58
2017-11-19,34.96
2017-11-20,28.52
2017-11-21,32.660000000000004
2017-11-22,33.120000000000005
2017-11-23,40.02
2017-11-24,46.0
2017-11-25,40.480000000000004
2017-11-26,37.260000000000005
2017-11-27,36.800000000000004
2017-11-28,32.2
2017-11-29,29.44
2017-11-30,28.98
2017-12-01,31.159999999999997
2017-12-02,38.949999999999996
2017-12-03,34.03
2017-12-04,34.44
2017-12-05,29.93
2017-12-06,31.979999999999997
2017-12-07,30.34
2017-12-08,30.34
2017-12-09,35.669999999999995
2017-12-10,35.26
2017-12-11,29.93
2017-12-12,30.749999999999996
2017-12-13,30.749999999999996
2017-12-14,29.11
2017-12-15,32.39
2017-12-16,34.44
2017-12-17,37.72
2017-12-18,29.93
2017-12-19,34.03
2017-12-20,31.979999999999997
2017-12-21,31.979999999999997
2017-12-22,33.62
2017-12-23,36.489999999999995
2017-12-24,34.44
2017-12-25,41.0
2017-12-26,40.589999999999996
2017-12-27,38.129999999999995
2017-12-28,36.08
2017-12-29,35.669999999999995
2017-12-30,34.03
2017-12-31,34.85
2018-01-01,33.15
2018-01-02,30.03
2018-01-03,31.98
2018-01-04,33.93
2018-01-05,33.54
2018-01-06,35.49
2018-01-07,39.0
2018-01-08,35.49
2018-01-09,29.25
2018-01-10,28.470000000000002
2018-01-11,30.42
2018-01-12,30.03
2018-01-13,38.61
2018-01-14,33.54
2018-01-15,33.15
2018-01-16,28.470000000000002
2018-01-17,30.03
2018-01-18,28.86
2018-01-19,29.25
2018-01-20,33.54
2018-01-21,34.71
2018-01-22,29.64
2018-01-23,29.64
2018-01-24,29.64
2018-01-25,29.64
2018-01-26,30.03
2018-01-27,35.88
2018-01-28,33.15
2018-01-29,29.25
2018-01-30,27.3
2018-01-31,26.91
2018-02-01,31.54
2018-02-02,33.06
2018-02-03,34.2
2018-02-04,38.0
2018-02-05,33.44
2018-02-06,32.68
2018-02-07,30.02
2018-02-08,31.16
2018-02-09,31.54
2018-02-10,37.24
2018-02-11,36.480000000000004
2018-02-12,30.4
2018-02-13,28.5
2018-02-14,28.5
2018-02-15,30.02
2018-02-16,28.12
2018-02-17,36.480000000000004
2018-02-18,33.06
2018-02-19,30.4
2018-02-20,31.54
2018-02-21,28.88
2018-02-22,31.16
2018-02-23,29.64
2018-02-24,31.92
2018-02-25,33.44
2018-02-26,30.02
2018-02-27,30.02
2018-02-28,32.3
2018-03-01,29.580000000000002
2018-03-02,31.62
2018-03-03,31.96
2018-03-04,30.94
2018-03-05,28.220000000000002
2018-03-06,31.28
2018-03-07,30.94
2018-03-08,28.560000000000002
2018-03-09,28.560000000000002
2018-03-10,32.980000000000004
2018-03-11,30.6
2018-03-12,29.240000000000002
2018-03-13,28.900000000000002
2018-03-14,28.220000000000002
2018-03-15,28.560000000000002
2018-03-16,26.860000000000003
2018-03-17,30.6
2018-03-18,33.32
2018-03-19,27.880000000000003
2018-03-20,29.580000000000002
2018-03-21,29.92
2018-03-22,27.540000000000003
2018-03-23,28.220000000000002
2018-03-24,30.94
2018-03-25,28.220000000000002
2018-03-26,27.540000000000003
2018-03-27,26.520000000000003
2018-03-28,24.14
2018-03-29,28.220000000000002
2018-03-30,28.560000000000002
2018-03-31,34.0
2018-04-01,34.199999999999996
2018-04-02,31.32
2018-04-03,31.68
2018-04-04,29.16
2018-04-05,32.04
2018-04-06,29.16
2018-04-07,34.56
2018-04-08,34.92
2018-04-09,30.24
2018-04-10,29.52
2018-04-11,29.52
2018-04-12,28.08
2018-04-13,29.88
2018-04-14,36.0
2018-04-15,33.12
2018-04-16,29.16
2018-04-17,28.799999999999997
2018-04-18,30.24
2018-04-19,28.439999999999998
2018-04-20,27.72
2018-04-21,33.12
2018-04-22,32.76
2018-04-23,30.959999999999997
2018-04-24,29.52
2018-04-25,30.24
2018-04-26,32.04
2018-04-27,28.08
2018-04-28,34.92
2018-04-29,33.48
2018-04-30,31.32
2018-05-01,31.54
2018-05-02,31.16
2018-05-03,31.16
2018-05-04,33.06
2018-05-05,33.82
2018-05-06,34.58
2018-05-07,29.64
2018-05-08,30.78
2018-05-09,31.16
2018-05-10,31.92
2018-05-11,29.64
2018-05-12,38.0
2018-05-13,37.62
2018-05-14,32.68
2018-05-15,28.5
2018-05-16,30.4
2018-05-17,31.54
2018-05-18,30.02
2018-05-19,32.3
2018-05-20,38.0
2018-05-21,31.54
2018-05-22,32.3
2018-05-23,30.78
2018-05-24,30.4
2018-05-25,33.44
2018-05-26,37.24
2018-05-27,34.96
2018-05-28,32.3
2018-05-29,32.3
2018-05-30,31.16
2018-05-31,32.3
2018-06-01,29.16
2018-06-02,28.439999999999998
2018-06-03,36.0
2018-06-04,27.36
2018-06-05,29.88
2018-06-06,29.16
2018-06-07,29.16
2018-06-08,25.919999999999998
2018-06-09,30.959999999999997
2018-06-10,34.199999999999996
2018-06-11,30.959999999999997
2018-06-12,33.48
2018-06-13,29.52
2018-06-14,32.4
2018-06-15,30.959999999999997
2018-06-16,34.92
2018-06-17,34.92
2018-06-18,35.28
2018-06-19,28.799999999999997
2018-06-20,29.16
2018-06-21,28.439999999999998
2018-06-22,27.36
2018-06-23,32.04
2018-06-24,33.839999999999996
2018-06-25,32.04
2018-06-26,29.52
2018-06-27,29.16
2018-06-28,33.839999999999996
2018-06-29,28.439999999999998
2018-06-30,29.16
2018-07-01,31.68
2018-07-02,29.16
2018-07-03,28.08
2018-07-04,32.4
2018-07-05,35.64
2018-07-06,29.88
2018-07-07,32.4
2018-07-08,30.959999999999997
2018-07-09,28.799999999999997
2018-07-10,29.52
2018-07-11,34.56
2018-07-12,32.4
2018-07-13,30.24
2018-07-14,32.04
2018-07-15,33.48
2018-07-16,35.64
2018-07-17,36.0
2018-07-18,33.839999999999996
2018-07-19,33.48
2018-07-20,31.32
2018-07-21,36.0
2018-07-22,32.04
2018-07-23,28.439999999999998
2018-07-24,30.959999999999997
2018-07-25,27.36
2018-07-26,29.16
2018-07-27,29.16
2018-07-28,33.48
2018-07-29,32.4
2018-07-30,30.599999999999998
2018-07-31,30.24
2018-08-01,31.28
2018-08-02,31.62
2018-08-03,32.980000000000004
2018-08-04,31.96
2018-08-05,34.0
2018-08-06,31.28
2018-08-07,28.560000000000002
2018-08-08,29.92
2018-08-09,30.26
2018-08-10,32.64
2018-08-11,33.660000000000004
2018-08-12,31.96
2018-08-13,30.6
2018-08-14,30.26
2018-08-15,32.300000000000004
2018-08-16,28.220000000000002
2018-08-17,29.240000000000002
2018-08-18,29.92
2018-08-19,34.0
2018-08-20,27.880000000000003
2018-08-21,27.540000000000003
2018-08-22,30.94
2018-08-23,28.900000000000002
2018-08-24,29.92
2018-08-25,34.0
2018-08-26,26.860000000000003
2018-08-27,27.880000000000003
2018-08-28,30.26
2018-08-29,29.240000000000002
2018-08-30,28.900000000000002
2018-08-31,24.82
2018-09-01,31.68
2018-09-02,31.35
2018-09-03,33.0
2018-09-04,27.720000000000002
2018-09-05,28.71
2018-09-06,27.060000000000002
2018-09-07,30.03
2018-09-08,32.34
2018-09-09,32.01
2018-09-10,29.040000000000003
2018-09-11,31.68
2018-09-12,28.05
2018-09-13,27.39
2018-09-14,29.040000000000003
2018-09-15,33.0
2018-09-16,29.040000000000003
2018-09-17,29.37
2018-09-18,30.69
2018-09-19,30.360000000000003
2018-09-20,26.07
2018-09-21,27.720000000000002
2018-09-22,30.360000000000003
2018-09-23,31.68
2018-09-24,28.05
2018-09-25,28.380000000000003
2018-09-26,27.720000000000002
2018-09-27,27.39
2018-09-28,28.71
2018-09-29,27.39
2018-09-30,30.360000000000003
2018-10-01,25.28
2018-10-02,24.0
2018-10-03,24.0
2018-10-04,24.32
2018-10-05,22.72
2018-10-06,30.080000000000002
2018-10-07,24.96
2018-10-08,26.560000000000002
2018-10-09,24.32
2018-10-10,24.96
2018-10-11,24.96
2018-10-12,22.400000000000002
2018-10-13,24.96
2018-10-14,27.2
2018-10-15,23.36
2018-10-16,24.96
2018-10-17,22.400000000000002
2018-10-18,22.72
2018-10-19,21.76
2018-10-20,23.68
2018-10-21,26.88
2018-10-22,24.0
2018-10-23,21.76
2018-10-24,22.080000000000002
2018-10-25,21.76
2018-10-26,24.0
2018-10-27,32.0
2018-10-28,27.52
2018-10-29,23.04
2018-10-30,22.72
2018-10-31,23.68
2018-11-01,25.53
2018-11-02,25.9
2018-11-03,28.86
2018-11-04,29.97
2018-11-05,25.9
2018-11-06,24.79
2018-11-07,22.2
2018-11-08,23.68
2018-11-09,26.27
2018-11-10,29.97
2018-11-11,30.34
2018-11-12,25.16
2018-11-13,25.9
2018-11-14,25.53
2018-11-15,26.27
2018-11-16,27.75
2018-11-17,27.75
2018-11-18,28.49
2018-11-19,25.9
2018-11-20,30.34
2018-11-21,28.12
2018-11-22,30.34
2018-11-23,35.519999999999996
2018-11-24,34.41
2018-11-25,37.0
2018-11-26,30.34
2018-11-27,28.12
2018-11-28,27.009999999999998
2018-11-29,31.08
2018-11-30,28.49
2018-12-01,34.199999999999996
2018-12-02,33.12
2018-12-03,25.56
2018-12-04,28.439999999999998
2018-12-05,30.599999999999998
2018-12-06,28.799999999999997
2018-12-07,28.439999999999998
2018-12-08,29.16
2018-12-09,31.32
2018-12-10,25.919999999999998
2018-12-11,25.56
2018-12-12,25.919999999999998
2018-12-13,27.72
2018-12-14,25.919999999999998
2018-12-15,29.88
2018-12-16,31.32
2018-12-17,26.64
2018-12-18,28.08
2018-12-19,23.759999999999998
2018-12-20,27.0
2018-12-21,28.08
2018-12-22,28.799999999999997
2018-12-23,27.36
2018-12-24,29.52
2018-12-25,34.199999999999996
2018-12-26,34.92
2018-12-27,28.439999999999998
2018-12-28,28.439999999999998
2018-12-29,30.959999999999997
2018-12-30,30.24
2018-12-31,36.0
2019-01-01,35.0
2019-01-02,27.299999999999997
2019-01-03,24.5
2019-01-04,25.2
2019-01-05,25.549999999999997
2019-01-06,28.7
2019-01-07,22.75
2019-01-08,23.099999999999998
2019-01-09,25.549999999999997
2019-01-10,24.15
2019-01-11,22.049999999999997
2019-01-12,29.749999999999996
2019-01-13,24.15
2019-01-14,22.4
2019-01-15,22.4
2019-01-16,23.45
2019-01-17,23.099999999999998
2019-01-18,20.65
2019-01-19,27.299999999999997
2019-01-20,25.549999999999997
2019-01-21,25.549999999999997
2019-01-22,22.75
2019-01-23,23.45
2019-01-24,21.7
2019-01-25,23.099999999999998
2019-01-26,25.549999999999997
2019-01-27,24.5
2019-01-28,22.049999999999997
2019-01-29,23.799999999999997
2019-01-30,22.049999999999997
2019-01-31,21.349999999999998
2019-02-01,25.740000000000002
2019-02-02,29.700000000000003
2019-02-03,33.0
2019-02-04,23.76
2019-02-05,25.41
2019-02-06,25.080000000000002
2019-02-07,26.07
2019-02-08,24.75
2019-02-09,26.400000000000002
2019-02-10,28.380000000000003
2019-02-11,24.75
2019-02-12,25.740000000000002
2019-02-13,24.75
2019-02-14,24.42
2019-02-15,24.42
2019-02-16,26.400000000000002
2019-02-17,31.68
2019-02-18,26.73
2019-02-19,25.080000000000002
2019-02-20,22.11
2019-02-21,23.43
2019-02-22,23.43
2019-02-23,27.39
2019-02-24,26.07
2019-02-25,24.75
2019-02-26,26.73
2019-02-27,25.41
2019-02-28,24.42
2019-03-01,25.8
2019-03-02,29.7
2019-03-03,29.7
2019-03-04,28.5
2019-03-05,26.7
2019-03-06,27.9
2019-03-07,26.7
2019-03-08,28.5
2019-03-09,29.4
2019-03-10,27.9
2019-03-11,24.9
2019-03-12,26.7
2019-03-13,27.599999999999998
2019-03-14,27.3
2019-03-15,27.9
2019-03-16,24.599999999999998
2019-03-17,26.7
2019-03-18,26.4
2019-03-19,29.099999999999998
2019-03-20,25.8
2019-03-21,24.9
2019-03-22,26.7
2019-03-23,30.0
2019-03-24,27.9
2019-03-25,27.9
2019-03-26,28.799999999999997
2019-03-27,28.5
2019-03-28,27.0
2019-03-29,26.099999999999998
2019-03-30,27.0
2019-03-31,28.799999999999997
2019-04-01,28.21
2019-04-02,28.83
2019-04-03,30.07
2019-04-04,30.07
2019-04-05,28.52
2019-04-06,29.759999999999998
2019-04-07,28.83
2019-04-08,26.97
2019-04-09,25.73
2019-04-10,27.28
2019-04-11,28.52
2019-04-12,28.52
2019-04-13,28.21
2019-04-14,28.83
2019-04-15,28.52
2019-04-16,24.49
2019-04-17,26.66
2019-04-18,24.49
2019-04-19,25.73
2019-04-20,29.14
2019-04-21,31.0
2019-04-22,28.83
2019-04-23,25.419999999999998
2019-04-24,27.9
2019-04-25,28.83
2019-04-26,26.04
2019-04-27,29.14
