date,HON
2013-08-24,63.0
2013-08-25,52.5
2013-08-26,60.0
2013-08-27,54.75
2013-08-28,51.75
2013-08-29,54.0
2013-08-30,50.25
2013-08-31,48.0
2013-09-01,49.14
2013-09-02,50.4
2013-09-03,61.11
2013-09-04,59.22
2013-09-05,56.7
2013-09-06,47.25
2013-09-07,52.29
2013-09-08,38.43
2013-09-09,59.22
2013-09-10,46.62
2013-09-11,63.0
2013-09-12,57.33
2013-09-13,54.81
2013-09-14,48.51
2013-09-15,58.59
2013-09-16,51.660000000000004
2013-09-17,58.59
2013-09-18,57.33
2013-09-19,52.29
2013-09-20,61.11
2013-09-21,42.84
2013-09-22,46.62
2013-09-23,52.92
2013-09-24,53.55
2013-09-25,50.4
2013-09-26,56.07
2013-09-27,56.7
2013-09-28,49.14
2013-09-29,54.81
2013-09-30,53.55
2013-10-01,48.3
2013-10-02,44.8
2013-10-03,55.3
2013-10-04,53.199999999999996
2013-10-05,51.8
2013-10-06,35.699999999999996
2013-10-07,51.099999999999994
2013-10-08,47.599999999999994
2013-10-09,60.199999999999996
2013-10-10,70.0
2013-10-11,50.4
2013-10-12,47.599999999999994
2013-10-13,48.3
2013-10-14,43.4
2013-10-15,56.0
2013-10-16,49.699999999999996
2013-10-17,62.3
2013-10-18,53.9
2013-10-19,58.099999999999994
2013-10-20,52.5
2013-10-21,51.099999999999994
2013-10-22,51.8
2013-10-23,57.4
2013-10-24,54.599999999999994
2013-10-25,51.8
2013-10-26,51.8
2013-10-27,51.8
2013-10-28,56.0
2013-10-29,40.599999999999994
2013-10-30,53.9
2013-10-31,51.8
2013-11-01,62.78999999999999
2013-11-02,52.44
2013-11-03,49.67999999999999
2013-11-04,59.339999999999996
2013-11-05,55.199999999999996
2013-11-06,60.029999999999994
2013-11-07,63.48
2013-11-08,64.17
2013-11-09,57.959999999999994
2013-11-10,62.099999999999994
2013-11-11,62.099999999999994
2013-11-12,67.61999999999999
2013-11-13,58.65
2013-11-14,56.58
2013-11-15,69.0
2013-11-16,48.3
2013-11-17,48.989999999999995
2013-11-18,64.17
2013-11-19,55.88999999999999
2013-11-20,61.41
2013-11-21,55.88999999999999
2013-11-22,49.67999999999999
2013-11-23,47.61
2013-11-24,53.81999999999999
2013-11-25,54.51
2013-11-26,40.019999999999996
