date,CSCO
2015-01-02,22.8
2015-01-03,6.0
2015-01-04,0.0
2015-01-05,32.4
2015-01-06,22.8
2015-01-07,25.6
2015-01-08,32.800000000000004
2015-01-09,26.8
2015-01-10,8.8
2015-01-11,4.4
2015-01-12,28.8
2015-01-13,40.0
2015-01-14,18.0
2015-01-15,13.200000000000001
2015-01-16,8.0
2015-01-17,8.8
2015-01-18,2.8000000000000003
2015-01-19,6.4
2015-01-20,27.6
2015-01-21,18.0
2015-01-22,19.6
2015-01-23,20.0
2015-01-24,9.600000000000001
2015-01-25,7.2
2015-01-26,13.600000000000001
2015-01-27,30.0
2015-01-28,18.0
2015-01-29,16.8
2015-01-30,20.400000000000002
2015-01-31,8.0
2015-02-01,4.27
2015-02-02,13.42
2015-02-03,8.54
2015-02-04,9.76
2015-02-05,10.98
2015-02-06,13.42
2015-02-07,0.0
2015-02-08,0.0
2015-02-09,11.59
2015-02-10,14.03
2015-02-11,31.72
2015-02-12,61.0
2015-02-13,33.55
2015-02-14,9.15
2015-02-15,3.66
2015-02-16,7.32
2015-02-17,20.74
2015-02-18,18.91
2015-02-19,14.03
2015-02-20,14.03
2015-02-21,6.71
2015-02-22,3.05
2015-02-23,12.81
2015-02-24,17.08
2015-02-25,17.08
2015-02-26,18.91
2015-02-27,14.64
2015-02-28,3.05
2015-03-01,8.93
2015-03-02,45.12
2015-03-03,47.0
2015-03-04,26.32
2015-03-05,41.83
2015-03-06,18.799999999999997
2015-03-07,11.28
2015-03-08,8.459999999999999
2015-03-09,40.419999999999995
2015-03-10,40.419999999999995
2015-03-11,41.83
2015-03-12,27.259999999999998
2015-03-13,24.91
2015-03-14,0.0
2015-03-15,0.0
2015-03-16,23.029999999999998
2015-03-17,28.2
2015-03-18,23.5
2015-03-19,28.669999999999998
2015-03-20,30.549999999999997
2015-03-21,9.87
2015-03-22,8.459999999999999
2015-03-23,23.029999999999998
2015-03-24,20.209999999999997
2015-03-25,22.56
2015-03-26,38.54
2015-03-27,30.549999999999997
2015-03-28,17.39
2015-03-29,6.109999999999999
2015-03-30,25.849999999999998
2015-03-31,6.109999999999999
2015-04-01,28.12
2015-04-02,20.14
2015-04-03,17.86
2015-04-04,7.22
2015-04-05,7.98
2015-04-06,25.84
2015-04-07,15.2
2015-04-08,27.740000000000002
2015-04-09,24.7
2015-04-10,17.86
2015-04-11,4.5600000000000005
2015-04-12,10.64
2015-04-13,19.76
2015-04-14,32.68
2015-04-15,23.94
2015-04-16,25.84
2015-04-17,8.36
2015-04-18,14.06
2015-04-19,7.6
2015-04-20,38.0
2015-04-21,36.86
2015-04-22,17.1
2015-04-23,20.14
2015-04-24,30.02
2015-04-25,15.58
2015-04-26,0.0
2015-04-27,26.6
2015-04-28,24.7
2015-04-29,26.98
2015-04-30,19.76
2015-05-01,13.780000000000001
2015-05-02,4.24
2015-05-03,0.0
2015-05-04,39.75
2015-05-05,31.270000000000003
2015-05-06,25.44
2015-05-07,23.85
2015-05-08,24.91
2015-05-09,6.890000000000001
2015-05-10,14.31
2015-05-11,18.02
2015-05-12,24.91
2015-05-13,53.0
2015-05-14,50.35
2015-05-15,29.150000000000002
2015-05-16,5.83
2015-05-17,0.0
2015-05-18,24.380000000000003
2015-05-19,23.85
2015-05-20,22.26
2015-05-21,19.61
2015-05-22,18.55
2015-05-23,17.490000000000002
2015-05-24,0.0
2015-05-25,0.0
2015-05-26,21.73
2015-05-27,14.84
2015-05-28,18.02
2015-05-29,15.9
2015-05-30,5.300000000000001
2015-05-31,0.0
2015-06-01,31.59
2015-06-02,38.22
2015-06-03,35.1
2015-06-04,30.42
2015-06-05,14.040000000000001
2015-06-06,13.65
2015-06-07,10.92
2015-06-08,26.130000000000003
2015-06-09,17.16
2015-06-10,34.32
2015-06-11,39.0
2015-06-12,25.740000000000002
2015-06-13,18.330000000000002
2015-06-14,8.19
2015-06-15,32.76
2015-06-16,17.94
2015-06-17,37.83
2015-06-18,16.77
2015-06-19,24.18
2015-06-20,4.29
2015-06-21,4.68
2015-06-22,28.080000000000002
2015-06-23,35.88
2015-06-24,23.79
2015-06-25,22.23
2015-06-26,28.080000000000002
2015-06-27,14.040000000000001
2015-06-28,6.63
2015-06-29,20.67
2015-06-30,25.740000000000002
2015-07-01,33.75
2015-07-02,26.55
2015-07-03,16.650000000000002
2015-07-04,4.95
2015-07-05,17.55
2015-07-06,26.55
2015-07-07,36.0
2015-07-08,40.95
2015-07-09,41.85
2015-07-10,23.400000000000002
2015-07-11,4.5
2015-07-12,5.8500000000000005
2015-07-13,39.15
2015-07-14,28.35
2015-07-15,32.4
2015-07-16,27.0
2015-07-17,45.0
2015-07-18,19.8
2015-07-19,9.9
2015-07-20,24.75
2015-07-21,24.3
2015-07-22,28.35
2015-07-23,31.05
2015-07-24,27.900000000000002
2015-07-25,17.1
2015-07-26,4.95
2015-07-27,31.5
2015-07-28,27.45
2015-07-29,23.85
2015-07-30,22.95
2015-07-31,23.85
2015-08-01,4.72
2015-08-02,5.8999999999999995
2015-08-03,12.979999999999999
2015-08-04,11.799999999999999
2015-08-05,11.209999999999999
2015-08-06,18.29
2015-08-07,12.389999999999999
2015-08-08,8.85
2015-08-09,6.489999999999999
2015-08-10,22.419999999999998
2015-08-11,11.799999999999999
2015-08-12,34.809999999999995
2015-08-13,59.0
2015-08-14,27.139999999999997
2015-08-15,10.03
2015-08-16,4.13
2015-08-17,18.88
2015-08-18,17.7
2015-08-19,10.62
2015-08-20,14.16
2015-08-21,20.06
2015-08-22,7.67
2015-08-23,7.08
2015-08-24,42.48
2015-08-25,26.549999999999997
2015-08-26,28.91
2015-08-27,31.27
2015-08-28,21.83
2015-08-29,7.08
2015-08-30,7.08
2015-08-31,14.75
2015-09-01,39.0
2015-09-02,27.69
2015-09-03,26.52
2015-09-04,20.67
2015-09-05,24.96
2015-09-06,0.0
2015-09-07,8.97
2015-09-08,30.03
2015-09-09,23.79
2015-09-10,32.370000000000005
2015-09-11,26.130000000000003
2015-09-12,6.63
2015-09-13,16.38
2015-09-14,26.130000000000003
2015-09-15,33.15
2015-09-16,35.1
2015-09-17,28.86
