Date,Price,Volume,Market_cap
14-05-2023,1.62e-06,12.08422,224616.52506832
13-05-2023,1.57e-06,1.572628,217170.38581511
12-05-2023,1.57e-06,1.572628,217170.38581511
11-05-2023,1.61e-06,8.916572,223018.57179448
10-05-2023,,,
09-05-2023,2.35e-06,22.743266,325707.81342886
08-05-2023,1.54e-06,5.127732,213284.03883257
07-05-2023,2.51e-06,8.34706,347189.47223019
06-05-2023,1.68e-06,8.374722,232226.69509138
05-05-2023,1.76e-06,6.025035,243038.25349357
04-05-2023,1.77e-06,3.868767,245249.77706973
03-05-2023,1.76e-06,216.010728,243193.5000557
02-05-2023,1.77e-06,245.557097,244617.54603561
01-05-2023,8.7e-07,180.185194,119861.05655718
30-04-2023,2.67e-06,54.666394,368849.48083629
29-04-2023,9.1e-07,17.479886,126233.98492028
28-04-2023,1.77e-06,1.763548,244511.38267343
27-04-2023,1.77e-06,1.763548,244511.38267343
26-04-2023,1.81e-06,2.189935,250009.54899882
25-04-2023,1.81e-06,2.189935,250009.54899882
24-04-2023,1.71e-06,85.635999,236989.25802618
23-04-2023,1.71e-06,85.635999,236989.25802618
22-04-2023,1.71e-06,85.635999,236989.25802618
21-04-2023,1.71e-06,85.635999,236989.25802618
20-04-2023,1.81e-06,115.064451,250559.37371217
19-04-2023,2.71e-06,72.417141,375177.99348696
18-04-2023,3.07e-06,1.227631,424668.57025308
17-04-2023,2.94e-06,7.120173,407115.52067951
16-04-2023,2.94e-06,7.120173,407115.52067951
15-04-2023,2.91e-06,31.229799,403217.88532479
14-04-2023,2.89e-06,2.98512,399522.91015836
13-04-2023,1.88e-06,6.350737,260623.50580516
12-04-2023,2.81e-06,15.44857,388789.96418733
11-04-2023,2.82e-06,23.237624,390621.79729812
10-04-2023,1.87e-06,639.505625,259059.02771494
09-04-2023,1.81e-06,92.111741,250359.68822561
08-04-2023,1.8e-06,35.051348,249595.08775421
07-04-2023,2.71e-06,8.708247,374608.1806497
06-04-2023,1.81e-06,340.350115,250131.82763621
05-04-2023,0.00028607,100.028534,39583485.8340532
04-04-2023,1.84e-06,11.257963,254313.25829374
03-04-2023,1.82e-06,452.13305,252179.84340101
02-04-2023,1.86e-06,465.671364,257341.33412165
01-04-2023,9.3e-07,75.844843,128131.63642882
31-03-2023,1.78e-06,12.21669,245813.49428079
30-03-2023,1.78e-06,12.21669,245813.49428079
29-03-2023,9.2e-07,16.951624,126744.38641796
28-03-2023,1.75e-06,39.213873,241640.08051086
27-03-2023,1.77e-06,2.356648,244292.87537122
26-03-2023,0.00028234,4.589469,39067690.67629148
25-03-2023,0.00028234,4.589469,39067690.67629148
24-03-2023,0.00028234,4.589469,39067690.67629148
23-03-2023,0.00028343,4.607184,39218493.79517365
22-03-2023,0.0002725,192.408108,37705631.44899418
21-03-2023,8.2e-07,31.256517,114053.55352191
20-03-2023,5.98e-06,379.882224,827355.7833637
19-03-2023,6.01e-06,381.730691,831497.61960866
18-03-2023,8.3e-07,17.156427,115422.05517615
17-03-2023,5.98e-06,379.827671,827009.16942051
16-03-2023,5.97e-06,379.400687,826314.72557119
15-03-2023,5.9e-06,381.56775,816235.81822777
14-03-2023,5.96e-06,383.874207,824727.79110209
13-03-2023,5.98e-06,379.764351,827113.51345077
12-03-2023,5.78e-06,385.443293,800450.93858329
11-03-2023,6.01e-06,381.823043,831978.07383924
10-03-2023,5.97e-06,379.335493,826231.45207812
09-03-2023,5.96e-06,378.679328,824767.46954686
08-03-2023,3.04e-06,599.09441,421128.06407463
07-03-2023,5.96e-06,378.686194,824691.52763279
06-03-2023,5.96e-06,378.675948,824655.44754024
05-03-2023,5.96e-06,378.776837,824874.17207873
04-03-2023,5.96e-06,378.910978,825126.67945123
03-03-2023,5.87e-06,384.775168,811978.83057527
02-03-2023,5.96e-06,378.701199,824651.2348037
01-03-2023,3.98e-06,500.889505,550075.14041397
28-02-2023,2.26e-06,32451.288158,312422.0307997
27-02-2023,2.65e-06,49885.003554,367217.61910047
26-02-2023,2.76e-06,54524.358562,382028.39099672
25-02-2023,2.89e-06,52863.700178,399393.11802985
24-02-2023,2.78e-06,51857.683749,384329.28018997
23-02-2023,3.15e-06,83640.137732,435188.79394512
22-02-2023,3.3e-06,54246.39191,456390.44406089
21-02-2023,3.32e-06,45493.221155,459023.3916804
20-02-2023,3.35e-06,58509.272196,462844.98551395
19-02-2023,3.57e-06,64832.614643,494112.33220457
18-02-2023,3.42e-06,60221.561887,472720.826759
17-02-2023,3.31e-06,68481.591284,457905.03071773
16-02-2023,3.09e-06,65516.701195,426839.84228614
15-02-2023,3.65e-06,103889.677117,504809.79914211
14-02-2023,2.87e-06,51604.749784,397385.70551571
13-02-2023,2.92e-06,57037.468438,403177.79279829
12-02-2023,2.99e-06,66606.009855,413363.36057794
11-02-2023,3.33e-06,80767.39906,460873.38287221
