date,Verizon Stock Price
2016-05-13,17.16
2016-05-14,16.5
2016-05-15,0.0
2016-05-16,20.46
2016-05-17,21.12
2016-05-18,19.8
2016-05-19,20.790000000000003
2016-05-20,22.44
2016-05-21,4.95
2016-05-22,8.25
2016-05-23,18.15
2016-05-24,18.15
2016-05-25,14.19
2016-05-26,25.41
2016-05-27,17.82
2016-05-28,11.22
2016-05-29,7.590000000000001
2016-05-30,4.95
2016-05-31,14.19
2016-06-01,9.45
2016-06-02,14.35
2016-06-03,12.6
2016-06-04,3.5
2016-06-05,0.0
2016-06-06,15.05
2016-06-07,10.5
2016-06-08,8.049999999999999
2016-06-09,14.0
2016-06-10,20.65
2016-06-11,4.55
2016-06-12,5.6
2016-06-13,14.35
2016-06-14,10.15
2016-06-15,10.5
2016-06-16,2.8
2016-06-17,11.9
2016-06-18,13.65
2016-06-19,6.65
2016-06-20,24.5
2016-06-21,11.55
2016-06-22,9.8
2016-06-23,23.45
2016-06-24,35.0
2016-06-25,0.0
2016-06-26,5.25
2016-06-27,21.35
2016-06-28,23.8
2016-06-29,28.35
2016-06-30,28.0
2016-07-01,21.16
2016-07-02,0.0
2016-07-03,3.22
2016-07-04,3.22
2016-07-05,15.64
2016-07-06,11.96
2016-07-07,9.2
2016-07-08,21.16
2016-07-09,5.5200000000000005
2016-07-10,6.44
2016-07-11,5.5200000000000005
2016-07-12,9.66
2016-07-13,15.18
2016-07-14,15.64
2016-07-15,6.44
2016-07-16,3.68
2016-07-17,0.0
2016-07-18,8.74
2016-07-19,8.74
2016-07-20,7.82
2016-07-21,10.58
2016-07-22,9.66
2016-07-23,5.5200000000000005
2016-07-24,7.36
2016-07-25,46.0
2016-07-26,20.7
2016-07-27,15.64
2016-07-28,17.02
2016-07-29,10.58
2016-07-30,3.22
2016-07-31,5.98
2016-08-01,11.760000000000002
2016-08-02,28.000000000000004
2016-08-03,19.040000000000003
2016-08-04,17.92
2016-08-05,17.360000000000003
2016-08-06,0.0
2016-08-07,8.120000000000001
2016-08-08,7.280000000000001
2016-08-09,6.720000000000001
2016-08-10,8.96
2016-08-11,12.88
2016-08-12,11.48
2016-08-13,4.2
2016-08-14,0.0
2016-08-15,13.44
2016-08-16,4.48
2016-08-17,9.8
2016-08-18,18.200000000000003
2016-08-19,12.04
2016-08-20,0.0
2016-08-21,22.4
2016-08-22,14.000000000000002
2016-08-23,8.680000000000001
2016-08-24,12.6
2016-08-25,7.840000000000001
2016-08-26,14.560000000000002
2016-08-27,5.040000000000001
2016-08-28,0.0
2016-08-29,12.88
2016-08-30,9.8
2016-08-31,24.64
2016-09-01,22.4
2016-09-02,16.520000000000003
2016-09-03,5.040000000000001
2016-09-04,0.0
2016-09-05,0.0
2016-09-06,24.08
2016-09-07,26.880000000000003
2016-09-08,24.360000000000003
2016-09-09,21.28
2016-09-10,7.000000000000001
2016-09-11,0.0
2016-09-12,15.68
2016-09-13,12.6
2016-09-14,23.24
2016-09-15,12.04
2016-09-16,24.64
2016-09-17,8.96
2016-09-18,7.840000000000001
2016-09-19,12.04
2016-09-20,10.080000000000002
2016-09-21,22.4
2016-09-22,19.32
2016-09-23,24.08
2016-09-24,6.720000000000001
2016-09-25,14.000000000000002
2016-09-26,19.040000000000003
2016-09-27,28.000000000000004
2016-09-28,20.160000000000004
2016-09-29,8.120000000000001
2016-09-30,12.88
2016-10-01,0.0
2016-10-02,0.0
2016-10-03,17.360000000000003
2016-10-04,9.8
2016-10-05,16.8
2016-10-06,10.36
2016-10-07,11.2
2016-10-08,0.0
2016-10-09,4.760000000000001
2016-10-10,0.0
2016-10-11,15.68
2016-10-12,15.12
2016-10-13,14.000000000000002
2016-10-14,24.92
2016-10-15,15.400000000000002
2016-10-16,5.880000000000001
2016-10-17,8.4
2016-10-18,16.240000000000002
2016-10-19,10.920000000000002
2016-10-20,28.000000000000004
2016-10-21,22.4
2016-10-22,10.080000000000002
2016-10-23,17.92
2016-10-24,17.92
2016-10-25,28.000000000000004
2016-10-26,24.360000000000003
2016-10-27,17.64
2016-10-28,20.160000000000004
2016-10-29,5.880000000000001
2016-10-30,7.280000000000001
2016-10-31,18.200000000000003
2016-11-01,18.9
2016-11-02,16.45
2016-11-03,12.6
2016-11-04,0.0
2016-11-05,4.9
2016-11-06,6.3
2016-11-07,5.949999999999999
2016-11-08,17.849999999999998
2016-11-09,22.05
2016-11-10,32.9
2016-11-11,35.0
2016-11-12,0.0
2016-11-13,4.55
2016-11-14,9.45
2016-11-15,22.05
2016-11-16,12.6
2016-11-17,8.049999999999999
2016-11-18,23.8
2016-11-19,5.6
2016-11-20,0.0
2016-11-21,10.85
2016-11-22,15.4
2016-11-23,30.45
2016-11-24,5.949999999999999
2016-11-25,26.6
2016-11-26,12.95
2016-11-27,0.0
2016-11-28,19.95
2016-11-29,15.05
2016-11-30,27.3
2016-12-01,21.06
2016-12-02,23.79
2016-12-03,0.0
2016-12-04,5.07
2016-12-05,16.38
2016-12-06,18.72
2016-12-07,30.03
2016-12-08,37.05
2016-12-09,21.84
2016-12-10,15.21
2016-12-11,14.04
2016-12-12,29.25
2016-12-13,39.0
2016-12-14,27.69
2016-12-15,29.64
2016-12-16,32.370000000000005
2016-12-17,5.07
2016-12-18,8.97
2016-12-19,27.69
2016-12-20,28.08
2016-12-21,22.23
2016-12-22,31.59
2016-12-23,27.3
2016-12-24,12.09
2016-12-25,0.0
2016-12-26,34.71
2016-12-27,16.77
2016-12-28,36.27
2016-12-29,34.71
2016-12-30,25.35
2016-12-31,0.0
2017-01-01,7.6
2017-01-02,0.0
2017-01-03,34.2
2017-01-04,23.94
2017-01-05,26.22
2017-01-06,21.66
2017-01-07,4.94
2017-01-08,0.0
2017-01-09,22.04
2017-01-10,26.6
2017-01-11,19.76
2017-01-12,18.62
2017-01-13,20.9
2017-01-14,0.0
2017-01-15,10.64
2017-01-16,12.92
2017-01-17,27.36
2017-01-18,20.14
2017-01-19,20.14
2017-01-20,24.7
2017-01-21,9.5
2017-01-22,5.7
2017-01-23,15.58
2017-01-24,25.08
2017-01-25,38.0
2017-01-26,36.1
2017-01-27,31.54
2017-01-28,11.4
2017-01-29,3.8
2017-01-30,34.58
2017-01-31,17.1
2017-02-01,20.24
2017-02-02,22.44
2017-02-03,29.92
2017-02-04,22.0
2017-02-05,0.0
2017-02-06,22.44
2017-02-07,17.6
2017-02-08,22.88
2017-02-09,33.88
2017-02-10,29.04
2017-02-11,12.32
2017-02-12,0.0
2017-02-13,25.52
2017-02-14,29.04
2017-02-15,26.4
2017-02-16,44.0
2017-02-17,23.76
2017-02-18,10.56
2017-02-19,3.96
2017-02-20,6.6
2017-02-21,23.32
2017-02-22,26.4
2017-02-23,29.48
2017-02-24,25.08
2017-02-25,9.68
2017-02-26,0.0
2017-02-27,25.52
2017-02-28,30.36
2017-03-01,38.0
2017-03-02,15.96
2017-03-03,20.9
2017-03-04,13.3
2017-03-05,0.0
2017-03-06,15.58
2017-03-07,20.9
2017-03-08,28.88
2017-03-09,22.8
2017-03-10,9.5
2017-03-11,14.44
2017-03-12,0.0
2017-03-13,26.6
2017-03-14,28.12
2017-03-15,10.26
2017-03-16,31.16
2017-03-17,18.62
2017-03-18,7.22
2017-03-19,4.94
2017-03-20,9.12
2017-03-21,14.82
2017-03-22,17.86
2017-03-23,18.62
2017-03-24,19.0
2017-03-25,11.02
2017-03-26,5.32
2017-03-27,16.72
2017-03-28,20.14
2017-03-29,30.4
2017-03-30,12.92
2017-03-31,17.1
2017-04-01,10.8
2017-04-02,15.12
2017-04-03,11.16
2017-04-04,21.6
2017-04-05,21.24
2017-04-06,15.12
2017-04-07,15.12
2017-04-08,6.84
2017-04-09,6.84
2017-04-10,19.44
2017-04-11,21.96
2017-04-12,4.68
2017-04-13,15.12
2017-04-14,15.12
2017-04-15,0.0
2017-04-16,5.04
2017-04-17,7.56
2017-04-18,9.36
2017-04-19,16.2
2017-04-20,16.56
2017-04-21,31.68
2017-04-22,7.92
2017-04-23,6.48
2017-04-24,30.24
2017-04-25,9.72
2017-04-26,18.72
2017-04-27,36.0
2017-04-28,19.08
2017-04-29,11.88
2017-04-30,0.0
2017-05-01,30.8
2017-05-02,24.4
2017-05-03,31.6
2017-05-04,26.8
2017-05-05,26.4
2017-05-06,5.6000000000000005
2017-05-07,13.2
2017-05-08,30.8
2017-05-09,28.0
2017-05-10,20.0
2017-05-11,23.200000000000003
2017-05-12,39.6
2017-05-13,14.4
2017-05-14,0.0
2017-05-15,23.6
2017-05-16,16.0
2017-05-17,23.6
2017-05-18,40.0
2017-05-19,25.6
2017-05-20,18.0
2017-05-21,24.4
2017-05-22,27.200000000000003
2017-05-23,24.8
2017-05-24,15.2
2017-05-25,25.6
2017-05-26,33.2
2017-05-27,0.0
2017-05-28,6.0
2017-05-29,0.0
2017-05-30,22.4
2017-05-31,18.4
2017-06-01,26.22
2017-06-02,22.8
2017-06-03,18.62
2017-06-04,0.0
2017-06-05,25.46
2017-06-06,13.68
2017-06-07,25.46
2017-06-08,23.56
2017-06-09,20.9
2017-06-10,14.44
2017-06-11,0.0
2017-06-12,22.04
2017-06-13,15.58
2017-06-14,29.26
2017-06-15,17.48
2017-06-16,38.0
2017-06-17,15.96
2017-06-18,11.78
2017-06-19,23.56
2017-06-20,23.56
2017-06-21,32.68
2017-06-22,14.44
2017-06-23,34.58
2017-06-24,5.7
2017-06-25,0.0
2017-06-26,34.2
2017-06-27,22.04
2017-06-28,32.68
2017-06-29,24.32
2017-06-30,18.62
2017-07-01,12.15
2017-07-02,7.65
2017-07-03,21.6
2017-07-04,12.15
2017-07-05,13.95
2017-07-06,34.65
2017-07-07,27.0
2017-07-08,6.75
2017-07-09,0.0
2017-07-10,32.4
2017-07-11,33.300000000000004
2017-07-12,21.6
2017-07-13,35.550000000000004
2017-07-14,30.15
2017-07-15,17.55
2017-07-16,10.8
2017-07-17,22.05
2017-07-18,29.7
2017-07-19,45.0
2017-07-20,17.1
2017-07-21,31.05
2017-07-22,10.35
2017-07-23,7.2
2017-07-24,31.5
2017-07-25,20.25
2017-07-26,41.85
2017-07-27,40.5
2017-07-28,40.5
2017-07-29,11.25
2017-07-30,0.0
2017-07-31,35.550000000000004
2017-08-01,27.72
2017-08-02,42.0
2017-08-03,18.9
2017-08-04,21.42
2017-08-05,7.56
2017-08-06,5.46
2017-08-07,10.5
2017-08-08,21.42
2017-08-09,14.7
2017-08-10,16.8
2017-08-11,18.06
2017-08-12,0.0
2017-08-13,3.78
2017-08-14,12.18
2017-08-15,13.44
2017-08-16,18.9
2017-08-17,15.54
2017-08-18,20.58
2017-08-19,3.78
2017-08-20,5.88
2017-08-21,12.18
2017-08-22,18.9
2017-08-23,11.34
2017-08-24,18.48
2017-08-25,3.36
2017-08-26,7.56
2017-08-27,3.36
2017-08-28,12.18
2017-08-29,14.28
2017-08-30,11.76
2017-08-31,17.64
2017-09-01,23.8
2017-09-02,12.24
2017-09-03,3.4000000000000004
2017-09-04,0.0
2017-09-05,17.0
2017-09-06,18.700000000000003
2017-09-07,16.32
2017-09-08,19.040000000000003
2017-09-09,0.0
2017-09-10,0.0
2017-09-11,16.32
2017-09-12,22.78
2017-09-13,17.0
2017-09-14,21.42
2017-09-15,14.62
2017-09-16,8.84
2017-09-17,10.2
2017-09-18,19.380000000000003
2017-09-19,13.6
2017-09-20,25.840000000000003
2017-09-21,34.0
2017-09-22,22.1
2017-09-23,0.0
2017-09-24,0.0
2017-09-25,23.8
2017-09-26,20.4
2017-09-27,10.54
2017-09-28,17.68
2017-09-29,9.52
2017-09-30,9.18
2017-10-01,4.800000000000001
2017-10-02,28.8
2017-10-03,24.4
2017-10-04,29.200000000000003
2017-10-05,40.0
2017-10-06,23.6
2017-10-07,0.0
2017-10-08,5.6000000000000005
2017-10-09,17.2
2017-10-10,24.8
2017-10-11,15.2
2017-10-12,18.0
2017-10-13,30.8
2017-10-14,17.6
2017-10-15,0.0
2017-10-16,24.8
2017-10-17,34.0
2017-10-18,24.8
2017-10-19,23.6
2017-10-20,24.8
2017-10-21,0.0
2017-10-22,6.4
2017-10-23,23.200000000000003
2017-10-24,30.8
2017-10-25,24.0
2017-10-26,28.8
2017-10-27,30.0
2017-10-28,0.0
2017-10-29,8.8
2017-10-30,12.0
2017-10-31,22.0
2017-11-01,4.800000000000001
2017-11-02,17.2
2017-11-03,14.0
2017-11-04,0.0
2017-11-05,4.0
2017-11-06,23.200000000000003
2017-11-07,26.0
2017-11-08,18.4
2017-11-09,12.4
2017-11-10,17.6
2017-11-11,16.400000000000002
2017-11-12,10.8
2017-11-13,17.2
2017-11-14,14.0
2017-11-15,14.8
2017-11-16,31.6
2017-11-17,24.0
2017-11-18,10.4
2017-11-19,4.0
2017-11-20,22.8
2017-11-21,18.8
2017-11-22,22.0
2017-11-23,4.800000000000001
2017-11-24,13.6
2017-11-25,6.800000000000001
2017-11-26,0.0
2017-11-27,24.0
2017-11-28,33.6
2017-11-29,40.0
2017-11-30,37.6
2017-12-01,41.870000000000005
2017-12-02,20.67
2017-12-03,11.66
2017-12-04,43.99
2017-12-05,23.85
2017-12-06,24.91
2017-12-07,36.04
2017-12-08,39.75
2017-12-09,9.54
2017-12-10,0.0
2017-12-11,34.980000000000004
2017-12-12,36.04
2017-12-13,42.400000000000006
2017-12-14,53.0
2017-12-15,39.22
2017-12-16,8.48
2017-12-17,10.07
2017-12-18,36.04
2017-12-19,25.97
2017-12-20,26.5
2017-12-21,40.81
2017-12-22,23.32
2017-12-23,16.96
2017-12-24,6.890000000000001
2017-12-25,19.61
2017-12-26,32.33
2017-12-27,34.45
2017-12-28,30.21
2017-12-29,51.940000000000005
2017-12-30,16.96
2017-12-31,9.54
2018-01-01,16.830000000000002
2018-01-02,28.56
2018-01-03,31.62
2018-01-04,41.82
2018-01-05,30.09
2018-01-06,8.67
2018-01-07,21.42
2018-01-08,23.46
2018-01-09,22.95
2018-01-10,30.09
2018-01-11,29.58
2018-01-12,32.13
2018-01-13,7.65
2018-01-14,0.0
2018-01-15,7.65
2018-01-16,23.46
2018-01-17,28.56
2018-01-18,28.56
2018-01-19,19.89
2018-01-20,22.95
2018-01-21,13.77
2018-01-22,40.29
2018-01-23,51.0
2018-01-24,50.49
2018-01-25,34.68
2018-01-26,41.82
2018-01-27,12.75
2018-01-28,8.16
2018-01-29,43.86
2018-01-30,38.25
2018-01-31,29.58
2018-02-01,35.75
2018-02-02,37.95
2018-02-03,13.2
2018-02-04,4.95
2018-02-05,29.700000000000003
2018-02-06,55.00000000000001
2018-02-07,35.75
2018-02-08,50.6
2018-02-09,40.150000000000006
2018-02-10,21.450000000000003
2018-02-11,17.6
2018-02-12,33.550000000000004
2018-02-13,42.900000000000006
2018-02-14,47.85
2018-02-15,46.75000000000001
2018-02-16,34.650000000000006
2018-02-17,11.55
2018-02-18,6.6000000000000005
2018-02-19,11.0
2018-02-20,20.9
2018-02-21,41.8
2018-02-22,46.2
2018-02-23,39.6
2018-02-24,9.9
2018-02-25,8.8
2018-02-26,32.45
2018-02-27,42.35
2018-02-28,33.0
2018-03-01,24.0
2018-03-02,20.0
2018-03-03,16.8
2018-03-04,11.6
2018-03-05,20.0
2018-03-06,13.6
2018-03-07,14.0
2018-03-08,25.200000000000003
2018-03-09,37.2
2018-03-10,5.2
2018-03-11,6.800000000000001
2018-03-12,40.0
2018-03-13,21.200000000000003
2018-03-14,18.0
2018-03-15,27.6
2018-03-16,34.0
2018-03-17,7.2
2018-03-18,0.0
2018-03-19,17.6
2018-03-20,27.6
2018-03-21,26.0
2018-03-22,30.0
2018-03-23,28.0
2018-03-24,16.400000000000002
2018-03-25,8.4
2018-03-26,32.0
2018-03-27,39.2
2018-03-28,29.200000000000003
2018-03-29,33.6
2018-03-30,13.6
2018-03-31,0.0
2018-04-01,0.0
2018-04-02,38.25
2018-04-03,30.6
2018-04-04,24.3
2018-04-05,35.550000000000004
2018-04-06,19.35
2018-04-07,4.05
2018-04-08,6.75
2018-04-09,34.2
2018-04-10,33.300000000000004
2018-04-11,30.6
2018-04-12,45.0
2018-04-13,40.95
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,21.6
2018-04-17,35.550000000000004
2018-04-18,29.7
2018-04-19,33.75
2018-04-20,36.45
2018-04-21,9.0
2018-04-22,7.65
2018-04-23,14.4
2018-04-24,44.1
2018-04-25,37.35
2018-04-26,36.0
2018-04-27,41.4
2018-04-28,12.6
2018-04-29,5.8500000000000005
2018-04-30,30.15
2018-05-01,33.21
2018-05-02,30.75
2018-05-03,32.8
2018-05-04,22.96
2018-05-05,9.02
2018-05-06,8.61
2018-05-07,36.08
2018-05-08,36.08
2018-05-09,40.18
2018-05-10,39.36
2018-05-11,34.44
2018-05-12,18.86
2018-05-13,9.43
2018-05-14,41.0
2018-05-15,31.16
2018-05-16,24.6
2018-05-17,20.91
2018-05-18,25.83
2018-05-19,4.92
2018-05-20,0.0
2018-05-21,15.17
2018-05-22,27.47
2018-05-23,22.55
2018-05-24,27.88
2018-05-25,30.34
2018-05-26,0.0
2018-05-27,9.02
2018-05-28,18.86
2018-05-29,8.61
2018-05-30,27.47
2018-05-31,36.08
2018-06-01,12.92
2018-06-02,5.7
2018-06-03,11.4
2018-06-04,19.76
2018-06-05,11.4
2018-06-06,33.44
2018-06-07,22.04
2018-06-08,26.6
2018-06-09,15.58
2018-06-10,6.08
2018-06-11,25.08
2018-06-12,38.0
2018-06-13,35.72
2018-06-14,14.44
2018-06-15,18.24
2018-06-16,11.78
2018-06-17,0.0
2018-06-18,26.6
2018-06-19,29.64
2018-06-20,27.74
2018-06-21,22.8
2018-06-22,14.44
2018-06-23,13.3
2018-06-24,4.18
2018-06-25,17.1
2018-06-26,21.28
2018-06-27,20.52
2018-06-28,30.02
2018-06-29,32.68
2018-06-30,17.48
2018-07-01,0.0
2018-07-02,28.38
2018-07-03,14.62
2018-07-04,20.21
2018-07-05,6.88
2018-07-06,33.54
2018-07-07,5.59
2018-07-08,0.0
2018-07-09,24.08
2018-07-10,43.0
2018-07-11,21.07
2018-07-12,25.37
2018-07-13,26.23
2018-07-14,8.6
2018-07-15,0.0
2018-07-16,23.22
2018-07-17,21.5
2018-07-18,20.64
2018-07-19,28.38
2018-07-20,33.97
2018-07-21,14.62
2018-07-22,8.6
2018-07-23,30.53
2018-07-24,42.57
2018-07-25,30.96
2018-07-26,38.27
2018-07-27,32.25
2018-07-28,17.2
2018-07-29,0.0
2018-07-30,24.08
2018-07-31,34.83
2018-08-01,30.4
2018-08-02,33.6
2018-08-03,22.4
2018-08-04,12.8
2018-08-05,8.0
2018-08-06,12.0
2018-08-07,34.4
2018-08-08,25.6
2018-08-09,24.4
2018-08-10,19.6
2018-08-11,9.2
2018-08-12,4.4
2018-08-13,30.0
2018-08-14,22.4
2018-08-15,29.6
2018-08-16,31.200000000000003
2018-08-17,40.0
2018-08-18,0.0
2018-08-19,8.4
2018-08-20,29.6
2018-08-21,22.0
2018-08-22,23.200000000000003
2018-08-23,33.6
2018-08-24,24.4
2018-08-25,20.8
2018-08-26,0.0
2018-08-27,26.0
2018-08-28,31.200000000000003
2018-08-29,34.4
2018-08-30,27.200000000000003
2018-08-31,14.0
2018-09-01,0.0
2018-09-02,12.48
2018-09-03,7.41
2018-09-04,22.62
2018-09-05,20.67
2018-09-06,19.89
2018-09-07,28.86
2018-09-08,12.09
2018-09-09,3.51
2018-09-10,21.45
2018-09-11,20.67
2018-09-12,39.0
2018-09-13,32.370000000000005
2018-09-14,27.69
2018-09-15,6.24
2018-09-16,14.82
2018-09-17,19.5
2018-09-18,33.15
2018-09-19,24.18
2018-09-20,13.65
2018-09-21,21.06
2018-09-22,10.14
2018-09-23,3.12
2018-09-24,31.200000000000003
2018-09-25,23.4
2018-09-26,22.62
2018-09-27,3.9
2018-09-28,23.79
2018-09-29,5.46
2018-09-30,0.0
2018-10-01,28.05
2018-10-02,34.68
2018-10-03,26.52
2018-10-04,19.89
2018-10-05,24.48
2018-10-06,5.61
2018-10-07,9.69
2018-10-08,34.17
2018-10-09,28.05
2018-10-10,49.47
2018-10-11,35.19
2018-10-12,20.91
2018-10-13,17.85
2018-10-14,4.08
2018-10-15,25.5
2018-10-16,25.5
2018-10-17,31.11
2018-10-18,24.99
2018-10-19,21.93
2018-10-20,13.77
2018-10-21,11.22
2018-10-22,20.91
2018-10-23,51.0
2018-10-24,44.88
2018-10-25,42.84
2018-10-26,46.41
2018-10-27,19.38
2018-10-28,0.0
2018-10-29,42.33
2018-10-30,36.21
2018-10-31,38.76
2018-11-01,29.15
2018-11-02,34.980000000000004
2018-11-03,15.9
2018-11-04,6.36
2018-11-05,27.03
2018-11-06,31.8
2018-11-07,20.67
2018-11-08,40.28
2018-11-09,32.86
2018-11-10,15.37
2018-11-11,0.0
2018-11-12,31.8
2018-11-13,28.62
2018-11-14,30.74
2018-11-15,45.05
2018-11-16,35.510000000000005
2018-11-17,0.0
2018-11-18,7.42
2018-11-19,36.04
2018-11-20,42.93
2018-11-21,53.0
2018-11-22,21.73
2018-11-23,28.09
2018-11-24,11.13
2018-11-25,0.0
2018-11-26,24.91
2018-11-27,41.870000000000005
2018-11-28,41.34
2018-11-29,47.17
2018-11-30,32.33
2018-12-01,9.12
2018-12-02,5.76
2018-12-03,42.72
2018-12-04,48.0
2018-12-05,26.88
2018-12-06,35.04
2018-12-07,25.92
2018-12-08,16.8
2018-12-09,0.0
2018-12-10,25.44
2018-12-11,43.68
2018-12-12,40.32
2018-12-13,35.04
2018-12-14,38.88
2018-12-15,5.279999999999999
2018-12-16,0.0
2018-12-17,41.76
2018-12-18,26.88
2018-12-19,20.16
2018-12-20,36.48
2018-12-21,42.24
2018-12-22,18.24
2018-12-23,12.96
2018-12-24,27.84
2018-12-25,12.48
2018-12-26,38.88
2018-12-27,32.16
2018-12-28,30.24
2018-12-29,4.32
2018-12-30,13.44
2018-12-31,37.92
2019-01-01,7.95
2019-01-02,16.96
2019-01-03,49.29
2019-01-04,36.04
2019-01-05,21.73
2019-01-06,18.55
2019-01-07,40.28
2019-01-08,41.34
2019-01-09,43.46
2019-01-10,46.11
2019-01-11,32.33
2019-01-12,11.66
2019-01-13,14.31
2019-01-14,41.870000000000005
2019-01-15,31.8
2019-01-16,38.690000000000005
2019-01-17,41.870000000000005
2019-01-18,37.1
2019-01-19,10.6
2019-01-20,5.83
2019-01-21,10.6
2019-01-22,37.63
2019-01-23,32.33
2019-01-24,23.32
2019-01-25,33.39
2019-01-26,14.84
2019-01-27,14.84
2019-01-28,18.55
2019-01-29,53.0
2019-01-30,37.63
2019-01-31,52.470000000000006
2019-02-01,33.6
2019-02-02,8.8
2019-02-03,0.0
2019-02-04,40.0
2019-02-05,31.6
2019-02-06,16.8
2019-02-07,32.4
2019-02-08,13.6
2019-02-09,25.200000000000003
2019-02-10,18.4
2019-02-11,18.4
2019-02-12,30.0
2019-02-13,22.0
2019-02-14,24.8
2019-02-15,34.800000000000004
2019-02-16,16.8
2019-02-17,0.0
2019-02-18,8.0
2019-02-19,31.200000000000003
2019-02-20,16.8
2019-02-21,22.4
2019-02-22,25.6
2019-02-23,13.6
2019-02-24,7.6
2019-02-25,26.8
2019-02-26,22.8
2019-02-27,28.4
2019-02-28,20.8
2019-03-01,16.38
2019-03-02,23.1
2019-03-03,10.92
2019-03-04,24.36
2019-03-05,23.1
2019-03-06,21.84
2019-03-07,20.16
2019-03-08,13.86
2019-03-09,0.0
2019-03-10,0.0
2019-03-11,26.04
2019-03-12,16.38
2019-03-13,34.02
2019-03-14,31.92
2019-03-15,26.88
2019-03-16,0.0
2019-03-17,8.82
2019-03-18,20.58
2019-03-19,42.0
2019-03-20,39.9
2019-03-21,38.64
2019-03-22,28.98
2019-03-23,18.06
2019-03-24,7.979999999999999
2019-03-25,28.14
2019-03-26,34.86
2019-03-27,22.26
2019-03-28,31.5
2019-03-29,14.28
2019-03-30,10.92
2019-03-31,0.0
2019-04-01,28.2
2019-04-02,29.61
2019-04-03,24.44
2019-04-04,32.43
2019-04-05,33.84
2019-04-06,12.69
2019-04-07,7.989999999999999
2019-04-08,28.2
2019-04-09,10.81
2019-04-10,33.84
2019-04-11,23.5
2019-04-12,24.44
2019-04-13,7.52
2019-04-14,0.0
2019-04-15,31.02
2019-04-16,28.2
2019-04-17,22.09
2019-04-18,25.85
2019-04-19,16.919999999999998
2019-04-20,4.699999999999999
2019-04-21,5.64
2019-04-22,28.2
2019-04-23,39.95
2019-04-24,47.0
2019-04-25,20.68
2019-04-26,34.78
2019-04-27,3.76
2019-04-28,19.27
2019-04-29,29.61
2019-04-30,31.49
2019-05-01,43.65
2019-05-02,41.4
2019-05-03,31.05
2019-05-04,18.0
2019-05-05,13.05
2019-05-06,38.7
2019-05-07,32.85
2019-05-08,7.65
2019-05-09,21.6
2019-05-10,29.7
2019-05-11,0.0
2019-05-12,0.0
2019-05-13,27.0
2019-05-14,32.4
2019-05-15,34.2
2019-05-16,30.15
2019-05-17,32.85
2019-05-18,21.15
2019-05-19,5.8500000000000005
2019-05-20,45.0
2019-05-21,36.9
2019-05-22,41.4
2019-05-23,27.9
2019-05-24,31.95
2019-05-25,18.45
2019-05-26,0.0
2019-05-27,5.8500000000000005
2019-05-28,22.95
2019-05-29,32.85
2019-05-30,29.7
2019-05-31,25.2
2019-06-01,14.4
2019-06-02,4.5
2019-06-03,18.45
2019-06-04,36.0
2019-06-05,31.95
2019-06-06,27.45
2019-06-07,31.5
2019-06-08,10.35
2019-06-09,0.0
2019-06-10,25.65
2019-06-11,31.95
2019-06-12,20.25
2019-06-13,35.550000000000004
2019-06-14,38.25
2019-06-15,0.0
2019-06-16,0.0
2019-06-17,45.0
2019-06-18,33.75
2019-06-19,27.9
2019-06-20,27.9
2019-06-21,22.95
2019-06-22,13.5
2019-06-23,14.4
2019-06-24,26.55
2019-06-25,33.75
2019-06-26,29.25
2019-06-27,36.45
2019-06-28,25.65
2019-06-29,13.5
2019-06-30,4.95
2019-07-01,9.43
2019-07-02,16.4
2019-07-03,21.32
2019-07-04,9.02
2019-07-05,20.09
2019-07-06,13.53
2019-07-07,0.0
2019-07-08,25.01
2019-07-09,23.37
2019-07-10,11.07
2019-07-11,22.55
2019-07-12,20.91
2019-07-13,0.0
2019-07-14,3.69
2019-07-15,10.66
2019-07-16,20.91
2019-07-17,15.579999999999998
2019-07-18,30.34
2019-07-19,22.96
2019-07-20,10.25
2019-07-21,4.92
2019-07-22,13.94
2019-07-23,18.86
2019-07-24,22.55
2019-07-25,18.45
2019-07-26,28.7
2019-07-27,7.789999999999999
2019-07-28,7.789999999999999
2019-07-29,29.93
2019-07-30,41.0
2019-07-31,25.42
2019-08-01,34.309999999999995
2019-08-02,29.14
2019-08-03,16.45
2019-08-04,0.0
2019-08-05,30.08
2019-08-06,45.12
2019-08-07,27.26
2019-08-08,45.59
2019-08-09,35.72
2019-08-10,11.75
2019-08-11,0.0
2019-08-12,35.25
2019-08-13,19.74
2019-08-14,38.07
2019-08-15,44.65
2019-08-16,31.02
2019-08-17,11.28
2019-08-18,8.459999999999999
2019-08-19,47.0
2019-08-20,23.5
2019-08-21,36.19
2019-08-22,30.08
2019-08-23,28.2
2019-08-24,4.699999999999999
2019-08-25,23.5
2019-08-26,29.14
2019-08-27,32.43
2019-08-28,40.89
2019-08-29,41.36
2019-08-30,24.44
2019-08-31,0.0
2019-09-01,3.96
2019-09-02,3.52
2019-09-03,29.92
2019-09-04,21.12
2019-09-05,26.4
2019-09-06,34.32
2019-09-07,16.72
2019-09-08,0.0
2019-09-09,33.0
2019-09-10,25.08
2019-09-11,35.64
2019-09-12,41.8
2019-09-13,44.0
2019-09-14,8.8
2019-09-15,0.0
2019-09-16,28.16
2019-09-17,36.96
2019-09-18,33.88
