date,AAPL
2016-05-16,48.0
2016-05-17,41.76
2016-05-18,31.68
2016-05-19,27.84
2016-05-20,28.32
2016-05-21,6.72
2016-05-22,5.279999999999999
2016-05-23,28.32
2016-05-24,32.64
2016-05-25,35.52
2016-05-26,33.6
2016-05-27,30.72
2016-05-28,7.199999999999999
2016-05-29,3.84
2016-05-30,4.8
2016-05-31,29.28
2016-06-01,18.700000000000003
2016-06-02,18.02
2016-06-03,16.66
2016-06-04,3.74
2016-06-05,3.06
2016-06-06,17.68
2016-06-07,20.06
2016-06-08,16.66
2016-06-09,15.64
2016-06-10,16.66
2016-06-11,4.42
2016-06-12,2.3800000000000003
2016-06-13,20.74
2016-06-14,15.98
2016-06-15,15.64
2016-06-16,15.3
2016-06-17,18.02
2016-06-18,4.42
2016-06-19,2.72
2016-06-20,17.68
2016-06-21,15.64
2016-06-22,14.28
2016-06-23,14.96
2016-06-24,34.0
2016-06-25,6.460000000000001
2016-06-26,2.72
2016-06-27,21.08
2016-06-28,19.380000000000003
2016-06-29,19.380000000000003
2016-06-30,17.0
2016-07-01,10.08
2016-07-02,2.52
2016-07-03,1.44
2016-07-04,2.16
2016-07-05,9.72
2016-07-06,10.44
2016-07-07,9.72
2016-07-08,10.44
2016-07-09,2.52
2016-07-10,1.7999999999999998
2016-07-11,10.44
2016-07-12,10.08
2016-07-13,10.44
2016-07-14,10.44
2016-07-15,10.8
2016-07-16,2.16
2016-07-17,2.16
2016-07-18,11.52
2016-07-19,11.16
2016-07-20,11.88
2016-07-21,12.6
2016-07-22,12.24
2016-07-23,2.88
2016-07-24,2.52
2016-07-25,13.32
2016-07-26,33.84
2016-07-27,36.0
2016-07-28,20.16
2016-07-29,13.68
2016-07-30,3.96
2016-07-31,1.7999999999999998
2016-08-01,26.180000000000003
2016-08-02,26.860000000000003
2016-08-03,25.16
2016-08-04,23.46
2016-08-05,26.860000000000003
2016-08-06,6.800000000000001
2016-08-07,4.42
2016-08-08,25.840000000000003
2016-08-09,27.540000000000003
2016-08-10,25.840000000000003
2016-08-11,23.12
2016-08-12,22.44
2016-08-13,4.42
2016-08-14,2.72
2016-08-15,25.500000000000004
2016-08-16,26.860000000000003
2016-08-17,22.78
2016-08-18,19.040000000000003
2016-08-19,20.06
2016-08-20,7.140000000000001
2016-08-21,3.74
2016-08-22,21.08
2016-08-23,20.4
2016-08-24,20.06
2016-08-25,19.72
2016-08-26,18.700000000000003
2016-08-27,3.4000000000000004
2016-08-28,3.74
2016-08-29,20.06
2016-08-30,34.0
2016-08-31,18.360000000000003
2016-09-01,13.68
2016-09-02,16.72
2016-09-03,3.04
2016-09-04,1.9
2016-09-05,2.66
2016-09-06,16.34
2016-09-07,38.0
2016-09-08,29.26
2016-09-09,20.9
2016-09-10,6.08
2016-09-11,3.42
2016-09-12,16.72
2016-09-13,22.8
2016-09-14,29.64
2016-09-15,34.2
2016-09-16,31.16
2016-09-17,6.84
2016-09-18,3.42
2016-09-19,20.9
2016-09-20,17.86
2016-09-21,19.0
2016-09-22,19.0
2016-09-23,20.52
2016-09-24,4.94
2016-09-25,3.04
2016-09-26,15.58
2016-09-27,16.72
2016-09-28,15.58
2016-09-29,16.72
2016-09-30,14.82
2016-10-01,2.3800000000000003
2016-10-02,2.3800000000000003
2016-10-03,9.86
2016-10-04,10.2
2016-10-05,10.54
2016-10-06,10.88
2016-10-07,9.52
2016-10-08,2.04
2016-10-09,1.36
2016-10-10,13.260000000000002
2016-10-11,19.380000000000003
2016-10-12,16.32
2016-10-13,14.28
2016-10-14,11.9
2016-10-15,3.06
2016-10-16,2.3800000000000003
2016-10-17,11.9
2016-10-18,11.56
2016-10-19,11.9
2016-10-20,10.54
2016-10-21,10.88
2016-10-22,2.72
2016-10-23,2.3800000000000003
2016-10-24,13.6
2016-10-25,34.0
2016-10-26,33.32
2016-10-27,21.08
2016-10-28,15.98
2016-10-29,3.06
2016-10-30,2.04
2016-10-31,12.920000000000002
2016-11-01,15.5
2016-11-02,14.25
2016-11-03,13.25
2016-11-04,13.25
2016-11-05,3.25
2016-11-06,2.25
2016-11-07,15.5
2016-11-08,13.75
2016-11-09,25.0
2016-11-10,20.0
2016-11-11,15.5
2016-11-12,3.0
2016-11-13,2.5
2016-11-14,17.75
2016-11-15,15.75
2016-11-16,15.25
2016-11-17,15.5
2016-11-18,13.25
2016-11-19,4.0
2016-11-20,2.5
2016-11-21,13.5
2016-11-22,15.25
2016-11-23,12.5
2016-11-24,3.75
2016-11-25,9.0
2016-11-26,2.5
2016-11-27,3.0
2016-11-28,9.75
2016-11-29,12.0
2016-11-30,11.5
2016-12-01,15.4
2016-12-02,14.96
2016-12-03,4.4
2016-12-04,3.52
2016-12-05,14.96
2016-12-06,16.94
2016-12-07,17.6
2016-12-08,17.82
2016-12-09,20.02
2016-12-10,5.94
2016-12-11,2.86
2016-12-12,16.72
2016-12-13,20.02
2016-12-14,22.0
2016-12-15,20.02
2016-12-16,17.6
2016-12-17,5.72
2016-12-18,2.42
2016-12-19,18.26
2016-12-20,18.7
2016-12-21,17.82
2016-12-22,14.96
2016-12-23,12.32
2016-12-24,3.96
2016-12-25,2.2
2016-12-26,5.28
2016-12-27,16.06
2016-12-28,14.96
2016-12-29,14.3
2016-12-30,13.64
2016-12-31,5.06
2017-01-01,0.81
2017-01-02,2.43
2017-01-03,6.48
2017-01-04,6.75
2017-01-05,6.75
2017-01-06,6.75
2017-01-07,2.43
2017-01-08,1.62
2017-01-09,7.56
2017-01-10,8.64
2017-01-11,7.56
2017-01-12,7.56
2017-01-13,6.210000000000001
2017-01-14,1.89
2017-01-15,1.08
2017-01-16,2.7
2017-01-17,7.290000000000001
2017-01-18,8.100000000000001
2017-01-19,7.290000000000001
2017-01-20,7.0200000000000005
2017-01-21,1.89
2017-01-22,1.35
2017-01-23,7.290000000000001
2017-01-24,7.0200000000000005
2017-01-25,9.18
2017-01-26,8.64
2017-01-27,8.100000000000001
2017-01-28,3.24
2017-01-29,1.89
2017-01-30,9.72
2017-01-31,27.0
2017-02-01,35.0
2017-02-02,18.2
2017-02-03,11.9
2017-02-04,3.85
2017-02-05,1.75
2017-02-06,9.8
2017-02-07,11.2
2017-02-08,10.85
2017-02-09,11.2
2017-02-10,10.5
2017-02-11,3.15
2017-02-12,1.75
2017-02-13,11.9
2017-02-14,15.4
2017-02-15,14.35
2017-02-16,11.9
2017-02-17,10.5
2017-02-18,2.45
2017-02-19,1.0499999999999998
2017-02-20,4.199999999999999
2017-02-21,11.2
2017-02-22,10.85
2017-02-23,10.5
2017-02-24,9.1
2017-02-25,2.8
2017-02-26,1.75
2017-02-27,9.1
2017-02-28,10.5
2017-03-01,28.000000000000004
2017-03-02,22.680000000000003
2017-03-03,19.6
2017-03-04,4.48
2017-03-05,2.24
2017-03-06,17.080000000000002
2017-03-07,16.240000000000002
2017-03-08,17.080000000000002
2017-03-09,14.840000000000002
2017-03-10,15.68
2017-03-11,4.2
2017-03-12,2.8000000000000003
2017-03-13,13.44
2017-03-14,15.12
2017-03-15,19.040000000000003
2017-03-16,15.96
2017-03-17,15.400000000000002
2017-03-18,3.3600000000000003
2017-03-19,2.5200000000000005
2017-03-20,17.360000000000003
2017-03-21,23.520000000000003
2017-03-22,19.32
2017-03-23,18.200000000000003
2017-03-24,14.560000000000002
2017-03-25,4.48
2017-03-26,2.8000000000000003
2017-03-27,16.240000000000002
2017-03-28,19.32
2017-03-29,21.000000000000004
2017-03-30,18.76
2017-03-31,16.8
2017-04-01,5.25
2017-04-02,2.94
2017-04-03,17.64
2017-04-04,18.9
2017-04-05,21.0
2017-04-06,16.8
2017-04-07,19.32
2017-04-08,5.04
2017-04-09,2.73
2017-04-10,16.8
2017-04-11,18.27
2017-04-12,17.22
2017-04-13,16.59
2017-04-14,10.08
2017-04-15,3.15
2017-04-16,3.36
2017-04-17,16.8
2017-04-18,16.38
2017-04-19,16.59
2017-04-20,17.22
2017-04-21,16.59
2017-04-22,3.57
2017-04-23,2.31
2017-04-24,19.74
2017-04-25,20.79
2017-04-26,18.06
2017-04-27,19.53
2017-04-28,18.27
2017-04-29,5.04
2017-04-30,4.41
2017-05-01,15.21
2017-05-02,39.0
2017-05-03,30.42
2017-05-04,16.38
2017-05-05,14.43
2017-05-06,4.68
2017-05-07,3.12
2017-05-08,21.06
2017-05-09,21.84
2017-05-10,15.99
2017-05-11,14.04
2017-05-12,16.38
2017-05-13,4.68
2017-05-14,2.73
2017-05-15,14.04
2017-05-16,14.43
2017-05-17,17.55
2017-05-18,14.43
2017-05-19,13.65
2017-05-20,3.51
2017-05-21,1.95
2017-05-22,12.87
2017-05-23,12.87
2017-05-24,12.09
2017-05-25,13.26
2017-05-26,10.53
2017-05-27,3.12
2017-05-28,1.95
2017-05-29,1.95
2017-05-30,10.92
2017-05-31,9.75
2017-06-01,13.63
2017-06-02,15.659999999999998
2017-06-03,4.64
2017-06-04,2.9
2017-06-05,25.23
2017-06-06,20.01
2017-06-07,15.659999999999998
2017-06-08,15.659999999999998
2017-06-09,22.33
2017-06-10,7.539999999999999
2017-06-11,3.19
2017-06-12,29.0
2017-06-13,23.2
2017-06-14,19.43
2017-06-15,18.56
2017-06-16,17.11
2017-06-17,4.35
2017-06-18,2.32
2017-06-19,19.72
2017-06-20,16.82
2017-06-21,13.34
2017-06-22,14.499999999999998
2017-06-23,12.18
2017-06-24,2.9
2017-06-25,2.32
2017-06-26,14.21
2017-06-27,14.79
2017-06-28,15.079999999999998
2017-06-29,15.079999999999998
2017-06-30,13.05
2017-07-01,3.25
2017-07-02,2.75
2017-07-03,16.75
2017-07-04,14.5
2017-07-05,18.25
2017-07-06,18.75
2017-07-07,16.25
2017-07-08,4.5
2017-07-09,3.5
2017-07-10,16.75
2017-07-11,16.5
2017-07-12,17.5
2017-07-13,17.25
2017-07-14,17.5
2017-07-15,4.5
2017-07-16,2.75
2017-07-17,18.5
2017-07-18,19.0
2017-07-19,21.0
2017-07-20,18.0
2017-07-21,16.5
2017-07-22,4.75
2017-07-23,3.0
2017-07-24,19.25
2017-07-25,23.0
2017-07-26,19.0
2017-07-27,25.0
2017-07-28,19.5
2017-07-29,5.5
2017-07-30,3.5
2017-07-31,24.0
2017-08-01,33.82
2017-08-02,38.0
2017-08-03,18.62
2017-08-04,14.06
2017-08-05,3.42
2017-08-06,1.9
2017-08-07,12.54
2017-08-08,15.2
2017-08-09,13.3
2017-08-10,14.06
2017-08-11,12.54
2017-08-12,2.66
2017-08-13,1.9
2017-08-14,12.16
2017-08-15,13.3
2017-08-16,13.3
2017-08-17,11.78
2017-08-18,9.88
2017-08-19,2.66
2017-08-20,1.52
2017-08-21,9.12
2017-08-22,10.64
2017-08-23,9.88
2017-08-24,9.5
2017-08-25,8.74
2017-08-26,1.9
2017-08-27,1.52
2017-08-28,10.64
2017-08-29,11.78
2017-08-30,11.78
2017-08-31,12.16
2017-09-01,10.23
2017-09-02,2.64
2017-09-03,1.65
2017-09-04,2.31
2017-09-05,9.9
2017-09-06,9.9
2017-09-07,8.91
2017-09-08,8.58
2017-09-09,1.98
2017-09-10,1.65
2017-09-11,11.22
2017-09-12,33.0
2017-09-13,21.78
2017-09-14,14.19
2017-09-15,11.88
2017-09-16,2.97
2017-09-17,1.98
2017-09-18,10.89
2017-09-19,9.57
2017-09-20,12.54
2017-09-21,11.55
2017-09-22,13.53
2017-09-23,3.63
2017-09-24,2.31
2017-09-25,13.53
2017-09-26,12.87
2017-09-27,11.88
2017-09-28,10.89
2017-09-29,9.9
2017-09-30,2.31
2017-10-01,1.89
2017-10-02,12.96
2017-10-03,14.31
2017-10-04,14.04
2017-10-05,16.200000000000003
2017-10-06,11.88
2017-10-07,3.78
2017-10-08,2.43
2017-10-09,13.77
2017-10-10,14.31
2017-10-11,13.23
2017-10-12,13.5
2017-10-13,12.69
2017-10-14,3.51
2017-10-15,1.89
2017-10-16,15.66
2017-10-17,18.630000000000003
2017-10-18,16.740000000000002
2017-10-19,19.98
2017-10-20,17.82
2017-10-21,3.51
2017-10-22,2.16
2017-10-23,15.12
2017-10-24,15.66
2017-10-25,14.580000000000002
2017-10-26,15.93
2017-10-27,26.46
2017-10-28,7.56
2017-10-29,4.32
2017-10-30,27.0
2017-10-31,24.840000000000003
2017-11-01,19.11
2017-11-02,35.1
2017-11-03,39.0
2017-11-04,6.63
2017-11-05,3.9
2017-11-06,20.28
2017-11-07,18.33
2017-11-08,16.38
2017-11-09,17.55
2017-11-10,13.26
2017-11-11,3.9
2017-11-12,1.95
2017-11-13,12.48
2017-11-14,11.31
2017-11-15,12.87
2017-11-16,13.26
2017-11-17,12.48
2017-11-18,2.73
2017-11-19,1.56
2017-11-20,10.53
2017-11-21,12.87
2017-11-22,12.48
2017-11-23,3.51
2017-11-24,7.41
2017-11-25,3.51
2017-11-26,2.34
2017-11-27,10.53
2017-11-28,11.7
2017-11-29,15.6
2017-11-30,14.82
2017-12-01,19.44
2017-12-02,6.72
2017-12-03,3.84
2017-12-04,22.8
2017-12-05,19.2
2017-12-06,17.759999999999998
2017-12-07,17.52
2017-12-08,17.759999999999998
2017-12-09,5.04
2017-12-10,2.64
2017-12-11,18.24
2017-12-12,18.0
2017-12-13,16.56
2017-12-14,16.8
2017-12-15,16.56
2017-12-16,5.279999999999999
2017-12-17,3.6
2017-12-18,18.0
2017-12-19,21.36
2017-12-20,19.2
2017-12-21,20.64
2017-12-22,17.28
2017-12-23,5.76
2017-12-24,3.12
2017-12-25,3.36
2017-12-26,24.0
2017-12-27,22.8
2017-12-28,18.96
2017-12-29,18.72
2017-12-30,5.279999999999999
2017-12-31,3.36
2018-01-01,4.29
2018-01-02,18.48
2018-01-03,19.8
2018-01-04,17.490000000000002
2018-01-05,20.130000000000003
2018-01-06,4.95
2018-01-07,2.97
2018-01-08,17.16
2018-01-09,19.47
2018-01-10,18.48
2018-01-11,17.490000000000002
2018-01-12,19.14
2018-01-13,5.28
2018-01-14,3.3000000000000003
2018-01-15,7.260000000000001
2018-01-16,19.14
2018-01-17,23.1
2018-01-18,24.75
2018-01-19,20.46
2018-01-20,6.6000000000000005
2018-01-21,3.3000000000000003
2018-01-22,17.490000000000002
2018-01-23,22.11
2018-01-24,21.12
2018-01-25,21.45
2018-01-26,24.75
2018-01-27,8.25
2018-01-28,4.62
2018-01-29,29.700000000000003
2018-01-30,31.68
2018-01-31,33.0
2018-02-01,39.16
2018-02-02,44.0
2018-02-03,9.24
2018-02-04,4.84
2018-02-05,25.52
2018-02-06,31.68
2018-02-07,22.0
2018-02-08,21.12
2018-02-09,22.44
2018-02-10,5.72
2018-02-11,3.08
2018-02-12,18.48
2018-02-13,17.6
2018-02-14,17.16
2018-02-15,22.88
2018-02-16,18.48
2018-02-17,4.4
2018-02-18,2.64
2018-02-19,5.72
2018-02-20,14.08
2018-02-21,15.4
2018-02-22,13.64
2018-02-23,13.2
2018-02-24,3.96
2018-02-25,2.2
2018-02-26,16.72
2018-02-27,17.16
2018-02-28,16.28
2018-03-01,24.92
2018-03-02,24.64
2018-03-03,6.16
2018-03-04,4.2
2018-03-05,20.72
2018-03-06,20.160000000000004
2018-03-07,23.8
2018-03-08,21.28
2018-03-09,23.24
2018-03-10,6.44
2018-03-11,3.92
2018-03-12,23.24
2018-03-13,24.08
2018-03-14,19.6
2018-03-15,19.32
2018-03-16,15.96
2018-03-17,5.880000000000001
2018-03-18,3.640000000000001
2018-03-19,22.4
2018-03-20,22.12
2018-03-21,21.000000000000004
2018-03-22,23.520000000000003
2018-03-23,23.520000000000003
2018-03-24,6.16
2018-03-25,3.92
2018-03-26,26.320000000000004
2018-03-27,28.000000000000004
2018-03-28,26.880000000000003
2018-03-29,22.680000000000003
2018-03-30,10.920000000000002
2018-03-31,3.92
2018-04-01,2.32
2018-04-02,21.17
2018-04-03,20.88
2018-04-04,21.17
2018-04-05,20.88
2018-04-06,18.85
2018-04-07,4.93
2018-04-08,3.19
2018-04-09,20.3
2018-04-10,20.88
2018-04-11,18.56
2018-04-12,17.689999999999998
2018-04-13,17.98
2018-04-14,4.64
2018-04-15,2.9
2018-04-16,17.98
2018-04-17,20.01
2018-04-18,18.85
2018-04-19,22.04
2018-04-20,29.0
2018-04-21,6.959999999999999
2018-04-22,4.35
2018-04-23,22.04
2018-04-24,26.68
2018-04-25,22.91
2018-04-26,25.23
2018-04-27,23.49
2018-04-28,7.249999999999999
2018-04-29,4.35
2018-04-30,26.97
2018-05-01,40.0
2018-05-02,37.6
2018-05-03,18.8
2018-05-04,28.4
2018-05-05,7.2
2018-05-06,4.4
2018-05-07,20.8
2018-05-08,20.0
2018-05-09,16.0
2018-05-10,19.200000000000003
2018-05-11,17.2
2018-05-12,5.2
2018-05-13,2.8000000000000003
2018-05-14,14.4
2018-05-15,13.2
2018-05-16,12.4
2018-05-17,12.8
2018-05-18,11.6
2018-05-19,2.8000000000000003
2018-05-20,2.4000000000000004
2018-05-21,12.8
2018-05-22,11.2
2018-05-23,11.6
2018-05-24,12.8
2018-05-25,10.8
2018-05-26,3.2
2018-05-27,1.6
2018-05-28,2.4000000000000004
2018-05-29,10.4
2018-05-30,11.2
2018-05-31,11.2
2018-06-01,17.01
2018-06-02,5.94
2018-06-03,3.24
2018-06-04,27.0
2018-06-05,24.3
2018-06-06,21.87
2018-06-07,19.98
2018-06-08,20.790000000000003
2018-06-09,5.130000000000001
2018-06-10,3.24
2018-06-11,17.28
2018-06-12,17.28
2018-06-13,18.09
2018-06-14,17.28
2018-06-15,17.28
2018-06-16,4.32
2018-06-17,2.97
2018-06-18,15.39
2018-06-19,19.98
2018-06-20,17.01
2018-06-21,16.200000000000003
2018-06-22,13.77
2018-06-23,4.32
2018-06-24,2.16
2018-06-25,16.740000000000002
2018-06-26,16.470000000000002
2018-06-27,14.85
2018-06-28,15.12
2018-06-29,14.580000000000002
2018-06-30,3.51
2018-07-01,1.2
2018-07-02,5.4
2018-07-03,6.6
2018-07-04,1.5
2018-07-05,6.3
2018-07-06,6.3
2018-07-07,1.5
2018-07-08,0.8999999999999999
2018-07-09,6.9
2018-07-10,7.199999999999999
2018-07-11,6.3
2018-07-12,6.9
2018-07-13,6.9
2018-07-14,1.7999999999999998
2018-07-15,0.8999999999999999
2018-07-16,6.3
2018-07-17,7.199999999999999
2018-07-18,6.6
2018-07-19,7.199999999999999
2018-07-20,7.5
2018-07-21,1.5
2018-07-22,1.2
2018-07-23,6.6
2018-07-24,8.1
2018-07-25,8.4
2018-07-26,10.5
2018-07-27,9.9
2018-07-28,2.1
2018-07-29,1.7999999999999998
2018-07-30,9.9
2018-07-31,30.0
2018-08-01,40.0
2018-08-02,34.4
2018-08-03,22.8
2018-08-04,4.800000000000001
2018-08-05,2.8000000000000003
2018-08-06,14.0
2018-08-07,13.2
2018-08-08,10.4
2018-08-09,11.6
2018-08-10,10.0
2018-08-11,2.8000000000000003
2018-08-12,1.6
2018-08-13,10.4
2018-08-14,11.2
2018-08-15,10.8
2018-08-16,12.4
2018-08-17,12.4
2018-08-18,4.0
2018-08-19,2.0
2018-08-20,10.8
2018-08-21,10.8
2018-08-22,10.0
2018-08-23,10.0
2018-08-24,9.6
2018-08-25,2.4000000000000004
2018-08-26,1.6
2018-08-27,9.6
2018-08-28,12.0
2018-08-29,12.4
2018-08-30,15.6
2018-08-31,13.2
2018-09-01,5.92
2018-09-02,3.7
2018-09-03,4.81
2018-09-04,23.31
2018-09-05,19.61
2018-09-06,18.5
2018-09-07,18.87
2018-09-08,5.18
2018-09-09,3.7
2018-09-10,19.24
2018-09-11,22.2
2018-09-12,37.0
2018-09-13,31.08
2018-09-14,21.09
2018-09-15,5.55
2018-09-16,2.96
2018-09-17,19.24
2018-09-18,20.35
2018-09-19,17.39
2018-09-20,19.24
2018-09-21,18.87
2018-09-22,5.18
2018-09-23,2.96
2018-09-24,17.39
2018-09-25,18.13
2018-09-26,15.91
2018-09-27,19.24
2018-09-28,17.02
2018-09-29,5.18
2018-09-30,2.96
2018-10-01,25.35
2018-10-02,24.18
2018-10-03,24.96
2018-10-04,25.35
2018-10-05,24.96
2018-10-06,5.8500000000000005
2018-10-07,3.51
2018-10-08,23.01
2018-10-09,20.67
2018-10-10,30.42
2018-10-11,39.0
2018-10-12,33.15
2018-10-13,6.63
2018-10-14,4.68
2018-10-15,27.3
2018-10-16,27.69
2018-10-17,23.4
2018-10-18,22.62
2018-10-19,24.18
2018-10-20,6.24
2018-10-21,3.51
2018-10-22,21.84
2018-10-23,24.96
2018-10-24,26.91
2018-10-25,31.59
2018-10-26,30.03
2018-10-27,7.41
2018-10-28,3.9
2018-10-29,24.57
2018-10-30,34.32
2018-10-31,36.66
2018-11-01,52.0
2018-11-02,50.96
2018-11-03,7.28
2018-11-04,4.16
2018-11-05,26.0
2018-11-06,21.84
2018-11-07,19.24
2018-11-08,17.68
2018-11-09,16.12
2018-11-10,3.64
2018-11-11,2.08
2018-11-12,21.84
2018-11-13,24.44
2018-11-14,26.52
2018-11-15,24.44
2018-11-16,18.72
2018-11-17,4.68
2018-11-18,2.6
2018-11-19,23.92
2018-11-20,29.12
2018-11-21,23.4
2018-11-22,5.720000000000001
2018-11-23,13.52
2018-11-24,5.720000000000001
2018-11-25,3.64
2018-11-26,21.32
2018-11-27,24.44
2018-11-28,21.32
2018-11-29,20.28
2018-11-30,16.64
2018-12-01,6.72
2018-12-02,4.8
2018-12-03,31.04
2018-12-04,30.4
2018-12-05,14.4
2018-12-06,28.48
2018-12-07,25.92
2018-12-08,6.4
2018-12-09,3.52
2018-12-10,30.72
2018-12-11,25.6
2018-12-12,24.64
2018-12-13,23.36
2018-12-14,21.44
2018-12-15,7.04
2018-12-16,4.8
2018-12-17,20.8
2018-12-18,22.4
2018-12-19,24.0
2018-12-20,28.48
2018-12-21,32.0
2018-12-22,9.92
2018-12-23,4.48
2018-12-24,25.28
2018-12-25,8.96
2018-12-26,29.76
2018-12-27,31.04
2018-12-28,21.12
2018-12-29,6.08
2018-12-30,3.84
2018-12-31,20.8
2019-01-01,2.94
2019-01-02,23.03
2019-01-03,49.0
2019-01-04,26.95
2019-01-05,5.39
2019-01-06,2.45
2019-01-07,13.72
2019-01-08,13.23
2019-01-09,15.68
2019-01-10,12.74
2019-01-11,10.29
2019-01-12,3.43
2019-01-13,1.47
2019-01-14,9.31
2019-01-15,9.31
2019-01-16,9.8
2019-01-17,8.82
2019-01-18,9.31
2019-01-19,2.45
2019-01-20,1.47
2019-01-21,3.43
2019-01-22,8.82
2019-01-23,8.82
2019-01-24,7.84
2019-01-25,8.82
2019-01-26,2.94
2019-01-27,1.96
2019-01-28,9.8
2019-01-29,26.46
2019-01-30,26.46
2019-01-31,15.19
2019-02-01,29.0
2019-02-02,8.12
2019-02-03,3.4799999999999995
2019-02-04,24.94
2019-02-05,28.42
2019-02-06,27.26
2019-02-07,24.94
2019-02-08,20.3
2019-02-09,6.38
2019-02-10,4.35
2019-02-11,19.72
2019-02-12,22.04
2019-02-13,22.62
2019-02-14,20.3
2019-02-15,20.88
2019-02-16,5.51
2019-02-17,3.77
2019-02-18,7.829999999999999
2019-02-19,17.98
2019-02-20,16.82
2019-02-21,18.27
2019-02-22,17.4
2019-02-23,5.22
2019-02-24,4.06
2019-02-25,19.43
2019-02-26,18.27
2019-02-27,15.37
2019-02-28,17.98
2019-03-01,12.8
2019-03-02,4.16
2019-03-03,1.92
2019-03-04,15.04
2019-03-05,12.48
2019-03-06,11.84
2019-03-07,12.48
2019-03-08,10.56
2019-03-09,3.2
2019-03-10,1.92
2019-03-11,16.32
2019-03-12,18.24
2019-03-13,16.0
2019-03-14,17.6
2019-03-15,16.0
2019-03-16,4.16
2019-03-17,3.2
2019-03-18,16.64
2019-03-19,18.88
2019-03-20,15.36
2019-03-21,26.88
2019-03-22,21.76
2019-03-23,4.48
2019-03-24,3.52
2019-03-25,32.0
2019-03-26,27.84
2019-03-27,18.88
2019-03-28,14.4
2019-03-29,16.96
2019-03-30,3.84
2019-03-31,2.88
2019-04-01,11.88
2019-04-02,12.87
2019-04-03,12.54
2019-04-04,14.19
2019-04-05,11.88
2019-04-06,2.97
2019-04-07,1.65
2019-04-08,12.87
2019-04-09,15.510000000000002
2019-04-10,14.52
2019-04-11,13.53
2019-04-12,13.86
2019-04-13,3.3000000000000003
2019-04-14,2.31
2019-04-15,10.89
2019-04-16,14.85
2019-04-17,13.86
2019-04-18,12.54
2019-04-19,5.61
2019-04-20,1.98
2019-04-21,2.31
2019-04-22,11.22
2019-04-23,13.86
2019-04-24,13.86
2019-04-25,14.85
2019-04-26,12.21
2019-04-27,3.3000000000000003
2019-04-28,2.64
2019-04-29,14.19
2019-04-30,33.0
2019-05-01,37.0
2019-05-02,19.98
2019-05-03,14.43
2019-05-04,4.07
2019-05-05,2.59
2019-05-06,17.02
2019-05-07,14.06
2019-05-08,13.32
2019-05-09,13.32
2019-05-10,14.43
2019-05-11,3.33
2019-05-12,1.85
2019-05-13,22.94
2019-05-14,18.87
2019-05-15,14.43
2019-05-16,12.95
2019-05-17,10.73
2019-05-18,4.07
2019-05-19,1.85
2019-05-20,14.43
2019-05-21,13.32
2019-05-22,12.95
2019-05-23,14.06
2019-05-24,12.58
2019-05-25,2.96
2019-05-26,1.85
2019-05-27,2.59
2019-05-28,10.73
2019-05-29,10.73
2019-05-30,10.73
2019-05-31,12.95
2019-06-01,5.46
2019-06-02,3.12
2019-06-03,25.22
2019-06-04,26.0
2019-06-05,23.92
2019-06-06,21.06
2019-06-07,21.84
2019-06-08,6.24
2019-06-09,3.64
2019-06-10,20.8
2019-06-11,21.32
2019-06-12,20.02
2019-06-13,18.98
2019-06-14,17.16
2019-06-15,3.9
2019-06-16,2.34
2019-06-17,17.94
2019-06-18,21.58
2019-06-19,20.8
2019-06-20,22.880000000000003
2019-06-21,19.76
2019-06-22,4.42
2019-06-23,2.6
2019-06-24,17.68
2019-06-25,18.72
2019-06-26,20.02
2019-06-27,22.62
2019-06-28,23.4
2019-06-29,5.2
2019-06-30,3.12
2019-07-01,12.18
2019-07-02,10.15
2019-07-03,9.57
2019-07-04,2.9
2019-07-05,8.7
2019-07-06,2.32
2019-07-07,1.16
2019-07-08,11.02
2019-07-09,10.15
2019-07-10,9.86
2019-07-11,10.44
2019-07-12,8.99
2019-07-13,1.7399999999999998
2019-07-14,1.16
2019-07-15,8.41
2019-07-16,8.41
2019-07-17,8.99
2019-07-18,9.28
2019-07-19,7.829999999999999
2019-07-20,2.32
2019-07-21,1.16
2019-07-22,9.28
2019-07-23,10.73
2019-07-24,8.99
2019-07-25,10.15
2019-07-26,10.15
2019-07-27,2.61
2019-07-28,1.45
2019-07-29,10.44
2019-07-30,27.26
2019-07-31,29.0
2019-08-01,28.000000000000004
2019-08-02,23.8
2019-08-03,5.040000000000001
2019-08-04,2.8000000000000003
2019-08-05,26.6
2019-08-06,26.880000000000003
2019-08-07,21.840000000000003
2019-08-08,19.32
2019-08-09,16.520000000000003
2019-08-10,3.640000000000001
2019-08-11,3.08
2019-08-12,17.92
2019-08-13,27.44
2019-08-14,25.480000000000004
2019-08-15,22.96
2019-08-16,17.360000000000003
2019-08-17,5.32
2019-08-18,3.08
2019-08-19,19.880000000000003
2019-08-20,20.72
2019-08-21,19.040000000000003
2019-08-22,17.64
2019-08-23,23.24
2019-08-24,5.32
2019-08-25,3.08
2019-08-26,20.160000000000004
2019-08-27,18.76
2019-08-28,15.400000000000002
2019-08-29,17.080000000000002
2019-08-30,16.240000000000002
2019-08-31,3.640000000000001
2019-09-01,1.68
2019-09-02,2.4
2019-09-03,10.56
2019-09-04,12.24
2019-09-05,12.72
2019-09-06,11.76
2019-09-07,2.4
2019-09-08,1.92
2019-09-09,13.2
2019-09-10,24.0
2019-09-11,22.08
2019-09-12,19.44
