date,HON
2016-05-12,30.94
2016-05-13,31.62
2016-05-14,23.8
2016-05-15,24.14
2016-05-16,32.980000000000004
2016-05-17,26.180000000000003
2016-05-18,31.96
2016-05-19,31.62
2016-05-20,34.0
2016-05-21,28.22
2016-05-22,26.520000000000003
2016-05-23,28.22
2016-05-24,29.92
2016-05-25,29.24
2016-05-26,33.660000000000004
2016-05-27,25.16
2016-05-28,22.44
2016-05-29,25.840000000000003
2016-05-30,24.82
2016-05-31,28.9
2016-06-01,24.42
2016-06-02,19.14
2016-06-03,19.14
2016-06-04,18.15
2016-06-05,20.46
2016-06-06,24.09
2016-06-07,21.78
2016-06-08,23.1
2016-06-09,25.41
2016-06-10,23.76
2016-06-11,23.1
2016-06-12,22.11
2016-06-13,22.77
2016-06-14,23.1
2016-06-15,21.12
2016-06-16,25.41
2016-06-17,20.130000000000003
2016-06-18,17.490000000000002
2016-06-19,19.47
2016-06-20,22.77
2016-06-21,23.76
2016-06-22,22.44
2016-06-23,25.08
2016-06-24,27.39
2016-06-25,22.11
2016-06-26,16.5
2016-06-27,24.42
2016-06-28,28.05
2016-06-29,33.0
2016-06-30,28.71
2016-07-01,27.26
2016-07-02,20.01
2016-07-03,13.34
2016-07-04,15.659999999999998
2016-07-05,24.94
2016-07-06,26.39
2016-07-07,22.91
2016-07-08,23.78
2016-07-09,15.95
2016-07-10,20.3
2016-07-11,22.91
2016-07-12,29.0
2016-07-13,27.26
2016-07-14,26.1
2016-07-15,20.59
2016-07-16,17.689999999999998
2016-07-17,18.56
2016-07-18,23.2
2016-07-19,21.46
2016-07-20,23.2
2016-07-21,28.71
2016-07-22,29.0
2016-07-23,18.27
2016-07-24,21.17
2016-07-25,23.2
2016-07-26,27.84
2016-07-27,23.2
2016-07-28,24.65
2016-07-29,22.33
2016-07-30,21.75
2016-07-31,20.3
2016-08-01,26.35
2016-08-02,27.28
2016-08-03,26.04
2016-08-04,27.28
2016-08-05,30.07
2016-08-06,21.39
2016-08-07,22.01
2016-08-08,23.25
2016-08-09,31.0
2016-08-10,29.76
2016-08-11,27.9
2016-08-12,23.56
2016-08-13,24.8
2016-08-14,19.84
2016-08-15,25.11
2016-08-16,26.66
2016-08-17,29.45
2016-08-18,24.18
2016-08-19,22.63
2016-08-20,25.42
2016-08-21,19.53
2016-08-22,30.38
2016-08-23,26.35
2016-08-24,28.52
2016-08-25,22.63
2016-08-26,22.63
2016-08-27,22.01
2016-08-28,18.29
2016-08-29,26.35
2016-08-30,24.18
2016-08-31,18.29
2016-09-01,24.96
2016-09-02,24.64
2016-09-03,22.72
2016-09-04,18.24
2016-09-05,20.16
2016-09-06,24.64
2016-09-07,29.12
2016-09-08,32.0
2016-09-09,31.04
2016-09-10,22.4
2016-09-11,18.88
2016-09-12,26.24
2016-09-13,27.52
2016-09-14,24.64
2016-09-15,23.68
2016-09-16,22.72
2016-09-17,16.96
2016-09-18,19.2
2016-09-19,26.88
2016-09-20,24.0
2016-09-21,27.52
2016-09-22,24.32
2016-09-23,28.16
2016-09-24,20.16
2016-09-25,25.6
2016-09-26,20.8
2016-09-27,25.28
2016-09-28,19.52
2016-09-29,25.92
2016-09-30,23.68
2016-10-01,19.8
2016-10-02,15.3
2016-10-03,25.2
2016-10-04,21.3
2016-10-05,21.9
2016-10-06,21.0
2016-10-07,30.0
2016-10-08,18.6
2016-10-09,18.0
2016-10-10,27.0
2016-10-11,21.6
2016-10-12,26.4
2016-10-13,21.9
2016-10-14,23.4
2016-10-15,17.4
2016-10-16,18.9
2016-10-17,20.1
2016-10-18,23.4
2016-10-19,21.9
2016-10-20,22.8
2016-10-21,26.4
2016-10-22,18.6
2016-10-23,19.8
2016-10-24,21.3
2016-10-25,23.7
2016-10-26,21.6
2016-10-27,27.0
2016-10-28,22.8
2016-10-29,14.7
2016-10-30,19.2
2016-10-31,21.0
2016-11-01,21.9
2016-11-02,25.8
2016-11-03,23.4
2016-11-04,27.0
2016-11-05,18.3
2016-11-06,23.4
2016-11-07,26.1
2016-11-08,29.4
2016-11-09,21.9
2016-11-10,29.1
2016-11-11,27.3
2016-11-12,27.6
2016-11-13,16.8
2016-11-14,24.9
2016-11-15,30.0
2016-11-16,29.4
2016-11-17,27.3
2016-11-18,22.2
2016-11-19,18.0
2016-11-20,18.9
2016-11-21,25.8
2016-11-22,24.9
2016-11-23,22.8
2016-11-24,17.7
2016-11-25,21.3
2016-11-26,20.4
2016-11-27,18.9
2016-11-28,22.8
2016-11-29,24.6
2016-11-30,29.1
2016-12-01,23.1
2016-12-02,22.5
2016-12-03,27.3
2016-12-04,15.0
2016-12-05,21.3
2016-12-06,24.3
2016-12-07,24.6
2016-12-08,30.0
2016-12-09,26.1
2016-12-10,17.099999999999998
2016-12-11,16.5
2016-12-12,25.5
2016-12-13,24.6
2016-12-14,26.1
2016-12-15,18.9
2016-12-16,28.8
2016-12-17,17.4
2016-12-18,17.4
2016-12-19,21.3
2016-12-20,27.0
2016-12-21,21.0
2016-12-22,24.0
2016-12-23,26.4
2016-12-24,14.7
2016-12-25,21.9
2016-12-26,22.2
2016-12-27,24.6
2016-12-28,25.2
2016-12-29,22.2
2016-12-30,26.7
2016-12-31,22.2
2017-01-01,17.64
2017-01-02,19.32
2017-01-03,24.08
2017-01-04,20.160000000000004
2017-01-05,23.8
2017-01-06,21.56
2017-01-07,20.44
2017-01-08,16.240000000000002
2017-01-09,22.4
2017-01-10,28.000000000000004
2017-01-11,21.28
2017-01-12,22.680000000000003
2017-01-13,27.160000000000004
2017-01-14,15.96
2017-01-15,22.12
2017-01-16,21.840000000000003
2017-01-17,24.92
2017-01-18,20.160000000000004
2017-01-19,22.680000000000003
2017-01-20,22.96
2017-01-21,17.92
2017-01-22,19.040000000000003
2017-01-23,21.28
2017-01-24,22.680000000000003
2017-01-25,26.040000000000003
2017-01-26,21.56
2017-01-27,26.880000000000003
2017-01-28,17.92
2017-01-29,18.200000000000003
2017-01-30,22.680000000000003
2017-01-31,25.76
2017-02-01,32.0
2017-02-02,26.56
2017-02-03,29.44
2017-02-04,21.12
2017-02-05,22.08
2017-02-06,26.24
2017-02-07,28.8
2017-02-08,27.52
2017-02-09,31.04
2017-02-10,29.12
2017-02-11,16.96
2017-02-12,25.28
2017-02-13,26.24
2017-02-14,27.52
2017-02-15,31.68
2017-02-16,27.84
2017-02-17,30.72
2017-02-18,23.04
2017-02-19,20.48
2017-02-20,29.12
2017-02-21,29.12
2017-02-22,24.64
2017-02-23,27.2
2017-02-24,24.0
2017-02-25,22.4
2017-02-26,19.84
2017-02-27,30.08
2017-02-28,26.24
2017-03-01,32.300000000000004
2017-03-02,27.880000000000003
2017-03-03,26.860000000000003
2017-03-04,23.46
2017-03-05,25.500000000000004
2017-03-06,27.540000000000003
2017-03-07,24.82
2017-03-08,28.56
2017-03-09,29.58
2017-03-10,27.880000000000003
2017-03-11,23.12
2017-03-12,22.78
2017-03-13,26.520000000000003
2017-03-14,31.96
2017-03-15,30.6
2017-03-16,25.16
2017-03-17,32.64
2017-03-18,20.74
2017-03-19,22.44
2017-03-20,34.0
2017-03-21,33.32
2017-03-22,30.26
2017-03-23,23.46
2017-03-24,26.180000000000003
2017-03-25,24.48
2017-03-26,28.22
2017-03-27,31.28
2017-03-28,30.26
2017-03-29,31.28
2017-03-30,24.82
2017-03-31,28.9
2017-04-01,18.24
2017-04-02,22.4
2017-04-03,20.48
2017-04-04,24.64
2017-04-05,24.0
2017-04-06,23.04
2017-04-07,18.88
2017-04-08,21.44
2017-04-09,17.6
2017-04-10,22.72
2017-04-11,22.72
2017-04-12,29.76
2017-04-13,19.84
2017-04-14,20.8
2017-04-15,15.36
2017-04-16,16.96
2017-04-17,25.92
2017-04-18,21.12
2017-04-19,20.16
2017-04-20,21.12
2017-04-21,23.68
2017-04-22,16.96
2017-04-23,19.52
2017-04-24,24.64
2017-04-25,32.0
2017-04-26,21.44
2017-04-27,23.04
2017-04-28,22.72
2017-04-29,15.36
2017-04-30,17.6
2017-05-01,28.52
2017-05-02,31.0
2017-05-03,28.21
2017-05-04,28.83
2017-05-05,24.18
2017-05-06,22.94
2017-05-07,18.91
2017-05-08,27.9
2017-05-09,28.83
2017-05-10,29.45
2017-05-11,26.04
2017-05-12,26.04
2017-05-13,23.25
2017-05-14,21.7
2017-05-15,25.73
2017-05-16,23.87
2017-05-17,30.07
2017-05-18,22.94
2017-05-19,23.25
2017-05-20,23.56
2017-05-21,20.46
2017-05-22,28.52
2017-05-23,25.42
2017-05-24,24.49
2017-05-25,25.11
2017-05-26,19.53
2017-05-27,20.15
2017-05-28,24.49
2017-05-29,20.15
2017-05-30,25.11
2017-05-31,26.97
2017-06-01,19.17
2017-06-02,20.520000000000003
2017-06-03,14.580000000000002
2017-06-04,17.55
2017-06-05,19.17
2017-06-06,16.200000000000003
2017-06-07,20.25
2017-06-08,20.25
2017-06-09,27.0
2017-06-10,22.14
2017-06-11,17.55
2017-06-12,20.520000000000003
2017-06-13,14.85
2017-06-14,21.6
2017-06-15,22.14
2017-06-16,19.44
2017-06-17,20.520000000000003
2017-06-18,14.580000000000002
2017-06-19,21.87
2017-06-20,19.98
2017-06-21,20.25
2017-06-22,21.06
2017-06-23,16.740000000000002
2017-06-24,17.01
2017-06-25,15.12
2017-06-26,17.01
2017-06-27,22.68
2017-06-28,20.25
2017-06-29,19.98
2017-06-30,15.12
2017-07-01,22.5
2017-07-02,19.8
2017-07-03,19.2
2017-07-04,24.0
2017-07-05,21.0
2017-07-06,22.8
2017-07-07,22.2
2017-07-08,24.3
2017-07-09,21.0
2017-07-10,24.0
2017-07-11,24.6
2017-07-12,30.0
2017-07-13,23.7
2017-07-14,23.1
2017-07-15,23.7
2017-07-16,19.8
2017-07-17,24.9
2017-07-18,22.5
2017-07-19,25.2
2017-07-20,27.6
2017-07-21,26.1
2017-07-22,21.9
2017-07-23,14.4
2017-07-24,22.8
2017-07-25,23.7
2017-07-26,23.1
2017-07-27,23.4
2017-07-28,25.2
2017-07-29,26.7
2017-07-30,23.1
2017-07-31,25.8
2017-08-01,25.28
2017-08-02,23.68
2017-08-03,22.72
2017-08-04,24.0
2017-08-05,15.04
2017-08-06,19.84
2017-08-07,32.0
2017-08-08,22.4
2017-08-09,23.36
2017-08-10,24.96
2017-08-11,23.36
2017-08-12,18.56
2017-08-13,17.92
2017-08-14,24.0
2017-08-15,32.0
2017-08-16,22.72
2017-08-17,24.0
2017-08-18,20.48
2017-08-19,17.92
2017-08-20,19.2
2017-08-21,22.72
2017-08-22,26.24
2017-08-23,19.84
2017-08-24,18.88
2017-08-25,20.48
2017-08-26,15.04
2017-08-27,15.68
2017-08-28,20.8
2017-08-29,28.16
2017-08-30,19.52
2017-08-31,21.44
2017-09-01,20.4
2017-09-02,15.36
2017-09-03,20.64
2017-09-04,19.2
2017-09-05,23.04
2017-09-06,22.56
2017-09-07,19.68
2017-09-08,22.08
2017-09-09,19.68
2017-09-10,17.28
2017-09-11,24.0
2017-09-12,20.88
2017-09-13,19.2
2017-09-14,17.759999999999998
2017-09-15,20.4
2017-09-16,18.72
2017-09-17,18.48
2017-09-18,21.6
2017-09-19,21.12
2017-09-20,19.68
2017-09-21,23.04
2017-09-22,21.6
2017-09-23,14.64
2017-09-24,17.28
2017-09-25,23.04
2017-09-26,22.08
2017-09-27,17.759999999999998
2017-09-28,23.28
2017-09-29,21.84
2017-09-30,15.84
2017-10-01,21.6
2017-10-02,22.5
2017-10-03,30.0
2017-10-04,29.1
2017-10-05,27.6
2017-10-06,23.7
2017-10-07,22.2
2017-10-08,20.7
2017-10-09,28.5
2017-10-10,28.2
2017-10-11,28.2
2017-10-12,27.3
2017-10-13,25.8
2017-10-14,23.7
2017-10-15,18.0
2017-10-16,24.6
2017-10-17,26.7
2017-10-18,28.5
2017-10-19,27.9
2017-10-20,24.6
2017-10-21,23.4
2017-10-22,15.9
2017-10-23,28.2
2017-10-24,26.7
2017-10-25,29.7
2017-10-26,20.1
2017-10-27,25.5
2017-10-28,21.9
2017-10-29,19.8
2017-10-30,26.4
2017-10-31,28.8
2017-11-01,20.8
2017-11-02,19.76
2017-11-03,21.32
2017-11-04,20.02
2017-11-05,14.82
2017-11-06,23.14
2017-11-07,23.66
2017-11-08,21.84
2017-11-09,21.84
2017-11-10,24.18
2017-11-11,18.46
2017-11-12,17.68
2017-11-13,20.8
2017-11-14,22.880000000000003
2017-11-15,22.36
2017-11-16,23.4
2017-11-17,18.98
2017-11-18,14.04
2017-11-19,14.82
2017-11-20,21.32
2017-11-21,26.0
2017-11-22,21.84
2017-11-23,11.18
2017-11-24,15.6
2017-11-25,9.88
2017-11-26,14.82
2017-11-27,18.72
2017-11-28,22.36
2017-11-29,23.66
2017-11-30,18.98
2017-12-01,19.98
2017-12-02,17.28
2017-12-03,16.200000000000003
2017-12-04,21.06
2017-12-05,16.740000000000002
2017-12-06,22.14
2017-12-07,22.14
2017-12-08,20.25
2017-12-09,15.12
2017-12-10,15.39
2017-12-11,21.87
2017-12-12,19.17
2017-12-13,21.6
2017-12-14,20.25
2017-12-15,24.3
2017-12-16,17.82
2017-12-17,17.55
2017-12-18,22.14
2017-12-19,21.6
2017-12-20,23.22
2017-12-21,19.71
2017-12-22,20.790000000000003
2017-12-23,16.470000000000002
2017-12-24,11.07
2017-12-25,16.200000000000003
2017-12-26,19.44
2017-12-27,27.0
2017-12-28,22.68
2017-12-29,16.740000000000002
2017-12-30,12.96
2017-12-31,15.39
2018-01-01,16.5
2018-01-02,26.4
2018-01-03,24.6
2018-01-04,20.7
2018-01-05,25.5
2018-01-06,18.3
2018-01-07,14.1
2018-01-08,26.1
2018-01-09,25.8
2018-01-10,21.3
2018-01-11,21.6
2018-01-12,25.5
2018-01-13,13.8
2018-01-14,18.9
2018-01-15,21.6
2018-01-16,26.1
2018-01-17,20.1
2018-01-18,22.5
2018-01-19,23.1
2018-01-20,18.6
2018-01-21,17.099999999999998
2018-01-22,19.2
2018-01-23,25.8
2018-01-24,24.9
2018-01-25,23.7
2018-01-26,30.0
2018-01-27,20.4
2018-01-28,15.3
2018-01-29,23.1
2018-01-30,20.7
2018-01-31,25.8
2018-02-01,25.11
2018-02-02,25.73
2018-02-03,19.53
2018-02-04,13.64
2018-02-05,24.49
2018-02-06,31.0
2018-02-07,25.11
2018-02-08,26.66
2018-02-09,30.38
2018-02-10,24.18
2018-02-11,16.74
2018-02-12,27.9
2018-02-13,24.18
2018-02-14,22.94
2018-02-15,20.15
2018-02-16,21.08
2018-02-17,18.29
2018-02-18,21.39
2018-02-19,23.25
2018-02-20,24.18
2018-02-21,20.77
2018-02-22,22.32
2018-02-23,24.8
2018-02-24,21.08
2018-02-25,17.05
2018-02-26,20.46
2018-02-27,24.49
2018-02-28,27.59
2018-03-01,22.880000000000003
2018-03-02,22.62
2018-03-03,18.2
2018-03-04,15.86
2018-03-05,22.1
2018-03-06,26.0
2018-03-07,21.32
2018-03-08,23.4
2018-03-09,23.66
2018-03-10,16.12
2018-03-11,15.34
2018-03-12,19.5
2018-03-13,16.64
2018-03-14,18.98
2018-03-15,20.28
2018-03-16,21.06
2018-03-17,19.24
2018-03-18,13.52
2018-03-19,23.4
2018-03-20,22.880000000000003
2018-03-21,22.62
2018-03-22,25.22
2018-03-23,23.66
2018-03-24,16.38
2018-03-25,14.04
2018-03-26,21.06
2018-03-27,20.8
2018-03-28,19.76
2018-03-29,22.880000000000003
2018-03-30,20.54
2018-03-31,16.64
2018-04-01,21.56
2018-04-02,24.08
2018-04-03,20.72
2018-04-04,20.44
2018-04-05,21.56
2018-04-06,19.32
2018-04-07,14.000000000000002
2018-04-08,15.96
2018-04-09,25.480000000000004
2018-04-10,21.840000000000003
2018-04-11,26.040000000000003
2018-04-12,23.24
2018-04-13,18.200000000000003
2018-04-14,17.92
2018-04-15,23.520000000000003
2018-04-16,26.040000000000003
2018-04-17,22.12
2018-04-18,24.08
2018-04-19,21.28
2018-04-20,24.92
2018-04-21,18.48
2018-04-22,15.400000000000002
2018-04-23,19.040000000000003
2018-04-24,25.480000000000004
2018-04-25,20.44
2018-04-26,23.24
2018-04-27,24.08
2018-04-28,16.520000000000003
2018-04-29,22.96
2018-04-30,28.000000000000004
2018-05-01,24.85
2018-05-02,29.75
2018-05-03,26.95
2018-05-04,26.95
2018-05-05,22.4
2018-05-06,26.25
2018-05-07,29.4
2018-05-08,29.75
2018-05-09,26.95
2018-05-10,28.7
2018-05-11,27.3
2018-05-12,20.65
2018-05-13,18.55
2018-05-14,28.7
2018-05-15,26.95
2018-05-16,26.25
2018-05-17,29.4
2018-05-18,28.0
2018-05-19,23.1
2018-05-20,25.2
2018-05-21,27.3
2018-05-22,27.65
2018-05-23,23.8
2018-05-24,32.9
2018-05-25,27.65
2018-05-26,20.3
2018-05-27,31.15
2018-05-28,25.55
2018-05-29,32.55
2018-05-30,34.65
2018-05-31,35.0
2018-06-01,27.84
2018-06-02,20.48
2018-06-03,22.72
2018-06-04,27.2
2018-06-05,29.76
2018-06-06,29.12
2018-06-07,29.44
2018-06-08,27.52
2018-06-09,25.92
2018-06-10,24.0
2018-06-11,24.64
2018-06-12,31.04
2018-06-13,26.88
2018-06-14,27.84
2018-06-15,26.24
2018-06-16,19.84
2018-06-17,20.16
2018-06-18,32.0
2018-06-19,24.32
2018-06-20,24.96
2018-06-21,28.48
2018-06-22,23.68
2018-06-23,18.88
2018-06-24,16.96
2018-06-25,24.0
2018-06-26,27.84
2018-06-27,31.04
2018-06-28,30.08
2018-06-29,21.44
2018-06-30,17.28
2018-07-01,13.5
2018-07-02,20.7
2018-07-03,17.4
2018-07-04,14.1
2018-07-05,23.1
2018-07-06,17.4
2018-07-07,19.5
2018-07-08,18.6
2018-07-09,16.8
2018-07-10,21.0
2018-07-11,22.8
2018-07-12,20.1
2018-07-13,21.9
2018-07-14,14.7
2018-07-15,15.0
2018-07-16,20.4
2018-07-17,19.8
2018-07-18,21.3
2018-07-19,24.9
2018-07-20,24.9
2018-07-21,18.9
2018-07-22,15.3
2018-07-23,28.5
2018-07-24,30.0
2018-07-25,22.8
2018-07-26,25.2
2018-07-27,21.6
2018-07-28,20.1
2018-07-29,14.1
2018-07-30,20.7
2018-07-31,23.1
2018-08-01,26.4
2018-08-02,22.2
2018-08-03,27.3
2018-08-04,24.6
2018-08-05,21.6
2018-08-06,25.8
2018-08-07,25.5
2018-08-08,26.4
2018-08-09,29.4
2018-08-10,26.7
2018-08-11,20.4
2018-08-12,22.2
2018-08-13,26.4
2018-08-14,27.0
2018-08-15,30.0
2018-08-16,30.0
2018-08-17,23.4
2018-08-18,19.5
2018-08-19,21.3
2018-08-20,27.9
2018-08-21,27.9
2018-08-22,26.7
2018-08-23,29.1
2018-08-24,25.8
2018-08-25,24.6
2018-08-26,22.2
2018-08-27,27.9
2018-08-28,26.1
2018-08-29,30.0
2018-08-30,26.1
2018-08-31,24.3
2018-09-01,14.04
2018-09-02,17.28
2018-09-03,16.740000000000002
2018-09-04,18.630000000000003
2018-09-05,16.740000000000002
2018-09-06,25.65
2018-09-07,21.87
2018-09-08,14.31
2018-09-09,12.15
2018-09-10,17.82
2018-09-11,21.33
2018-09-12,19.44
2018-09-13,18.630000000000003
2018-09-14,18.36
2018-09-15,18.36
2018-09-16,14.85
2018-09-17,20.25
2018-09-18,27.0
2018-09-19,23.22
2018-09-20,22.14
2018-09-21,17.55
2018-09-22,14.85
2018-09-23,14.580000000000002
2018-09-24,17.28
2018-09-25,24.03
2018-09-26,21.87
2018-09-27,22.41
2018-09-28,22.41
2018-09-29,18.09
2018-09-30,15.39
2018-10-01,27.55
2018-10-02,23.78
2018-10-03,26.1
2018-10-04,26.1
2018-10-05,20.3
2018-10-06,17.11
2018-10-07,25.81
2018-10-08,22.33
2018-10-09,24.65
2018-10-10,27.55
2018-10-11,25.81
2018-10-12,21.75
2018-10-13,22.04
2018-10-14,20.3
2018-10-15,25.23
2018-10-16,22.33
2018-10-17,25.52
2018-10-18,25.52
2018-10-19,27.55
2018-10-20,22.04
2018-10-21,15.37
2018-10-22,21.17
2018-10-23,24.36
2018-10-24,29.0
2018-10-25,28.42
2018-10-26,25.52
2018-10-27,20.01
2018-10-28,19.14
2018-10-29,26.1
2018-10-30,23.78
2018-10-31,24.94
2018-11-01,24.36
2018-11-02,23.2
2018-11-03,20.3
2018-11-04,15.37
2018-11-05,21.75
2018-11-06,28.42
2018-11-07,27.84
2018-11-08,25.52
2018-11-09,22.62
2018-11-10,17.4
2018-11-11,16.529999999999998
2018-11-12,22.04
2018-11-13,22.62
2018-11-14,25.52
2018-11-15,21.17
2018-11-16,22.04
2018-11-17,15.95
2018-11-18,20.59
2018-11-19,29.0
2018-11-20,24.65
2018-11-21,24.36
2018-11-22,16.24
2018-11-23,20.01
2018-11-24,20.01
2018-11-25,16.529999999999998
2018-11-26,21.75
2018-11-27,24.07
2018-11-28,17.98
2018-11-29,23.2
2018-11-30,23.78
2018-12-01,18.25
2018-12-02,15.0
2018-12-03,24.5
2018-12-04,22.25
2018-12-05,24.5
2018-12-06,25.0
2018-12-07,22.0
2018-12-08,18.25
2018-12-09,18.75
2018-12-10,24.75
2018-12-11,23.0
2018-12-12,23.75
2018-12-13,23.25
2018-12-14,20.25
2018-12-15,17.0
2018-12-16,18.0
2018-12-17,20.25
2018-12-18,21.25
2018-12-19,20.5
2018-12-20,19.0
2018-12-21,22.0
2018-12-22,12.25
2018-12-23,14.5
2018-12-24,19.0
2018-12-25,19.75
2018-12-26,19.25
2018-12-27,21.0
2018-12-28,21.5
2018-12-29,19.5
2018-12-30,24.75
2018-12-31,23.25
2019-01-01,22.77
2019-01-02,26.07
2019-01-03,27.06
2019-01-04,28.05
2019-01-05,23.43
2019-01-06,19.8
2019-01-07,25.41
2019-01-08,29.37
2019-01-09,33.0
2019-01-10,31.020000000000003
2019-01-11,31.35
2019-01-12,18.81
2019-01-13,22.77
2019-01-14,26.73
2019-01-15,25.74
2019-01-16,26.07
2019-01-17,31.68
2019-01-18,25.41
2019-01-19,22.77
2019-01-20,25.74
2019-01-21,28.05
2019-01-22,25.41
2019-01-23,27.06
2019-01-24,27.39
2019-01-25,28.05
2019-01-26,23.76
2019-01-27,22.77
2019-01-28,29.040000000000003
2019-01-29,31.68
2019-01-30,30.69
2019-01-31,32.01
2019-02-01,30.0
2019-02-02,21.3
2019-02-03,21.9
2019-02-04,20.1
2019-02-05,22.8
2019-02-06,24.9
2019-02-07,23.4
2019-02-08,25.8
2019-02-09,19.2
2019-02-10,21.9
2019-02-11,25.2
2019-02-12,24.3
2019-02-13,25.2
2019-02-14,26.1
2019-02-15,24.3
2019-02-16,18.3
2019-02-17,21.9
2019-02-18,21.6
2019-02-19,28.5
2019-02-20,25.2
2019-02-21,23.1
2019-02-22,24.3
2019-02-23,24.6
2019-02-24,16.5
2019-02-25,21.0
2019-02-26,24.3
2019-02-27,27.3
2019-02-28,22.8
2019-03-01,21.84
2019-03-02,18.98
2019-03-03,15.08
2019-03-04,26.0
2019-03-05,18.72
2019-03-06,21.06
2019-03-07,21.06
2019-03-08,18.46
2019-03-09,16.900000000000002
2019-03-10,18.72
2019-03-11,25.48
2019-03-12,23.92
2019-03-13,18.72
2019-03-14,22.36
2019-03-15,19.76
2019-03-16,17.68
2019-03-17,17.94
2019-03-18,19.5
2019-03-19,25.22
2019-03-20,19.5
2019-03-21,23.92
2019-03-22,20.8
2019-03-23,17.42
2019-03-24,18.46
2019-03-25,19.76
2019-03-26,23.66
2019-03-27,23.66
2019-03-28,24.18
2019-03-29,17.42
2019-03-30,18.2
2019-03-31,15.6
2019-04-01,26.7
2019-04-02,22.2
2019-04-03,28.2
2019-04-04,26.1
2019-04-05,22.8
2019-04-06,19.8
2019-04-07,15.0
2019-04-08,21.9
2019-04-09,24.3
2019-04-10,27.6
2019-04-11,25.8
2019-04-12,25.8
2019-04-13,18.3
2019-04-14,18.9
2019-04-15,27.6
2019-04-16,24.0
2019-04-17,26.1
2019-04-18,30.0
2019-04-19,19.2
2019-04-20,20.4
2019-04-21,19.8
2019-04-22,24.3
2019-04-23,24.6
2019-04-24,24.9
2019-04-25,24.0
2019-04-26,19.8
2019-04-27,19.5
2019-04-28,15.6
2019-04-29,24.0
2019-04-30,28.2
2019-05-01,27.39
2019-05-02,22.77
2019-05-03,23.1
2019-05-04,17.490000000000002
2019-05-05,14.85
2019-05-06,20.130000000000003
2019-05-07,21.45
2019-05-08,26.4
2019-05-09,22.44
2019-05-10,22.11
2019-05-11,16.830000000000002
2019-05-12,16.5
2019-05-13,24.09
2019-05-14,24.75
2019-05-15,29.37
2019-05-16,26.73
2019-05-17,20.130000000000003
2019-05-18,16.17
2019-05-19,16.17
2019-05-20,21.45
2019-05-21,21.45
2019-05-22,23.76
2019-05-23,21.45
2019-05-24,25.08
2019-05-25,18.48
2019-05-26,17.82
2019-05-27,17.490000000000002
2019-05-28,23.76
2019-05-29,27.06
2019-05-30,33.0
2019-05-31,26.4
2019-06-01,17.11
2019-06-02,20.88
2019-06-03,24.07
2019-06-04,29.0
2019-06-05,25.81
2019-06-06,25.23
2019-06-07,26.68
2019-06-08,26.97
2019-06-09,20.3
2019-06-10,21.17
2019-06-11,24.07
2019-06-12,28.13
2019-06-13,26.68
2019-06-14,26.39
2019-06-15,17.98
2019-06-16,17.98
2019-06-17,26.1
2019-06-18,27.84
2019-06-19,25.23
2019-06-20,26.97
2019-06-21,22.91
2019-06-22,17.4
2019-06-23,17.11
2019-06-24,22.04
2019-06-25,20.3
2019-06-26,21.17
2019-06-27,22.04
2019-06-28,28.71
2019-06-29,16.529999999999998
2019-06-30,17.4
2019-07-01,21.840000000000003
2019-07-02,21.000000000000004
2019-07-03,15.400000000000002
2019-07-04,14.000000000000002
2019-07-05,14.000000000000002
2019-07-06,17.92
2019-07-07,14.000000000000002
2019-07-08,22.4
2019-07-09,17.080000000000002
2019-07-10,20.72
2019-07-11,24.64
2019-07-12,18.48
2019-07-13,17.360000000000003
2019-07-14,16.520000000000003
2019-07-15,18.48
2019-07-16,19.880000000000003
2019-07-17,28.000000000000004
2019-07-18,26.6
2019-07-19,20.160000000000004
2019-07-20,16.8
2019-07-21,16.8
2019-07-22,22.96
2019-07-23,21.000000000000004
2019-07-24,19.880000000000003
2019-07-25,20.160000000000004
2019-07-26,16.240000000000002
2019-07-27,16.520000000000003
2019-07-28,19.880000000000003
2019-07-29,21.56
2019-07-30,17.64
2019-07-31,18.48
2019-08-01,19.040000000000003
2019-08-02,17.64
2019-08-03,16.8
2019-08-04,16.520000000000003
2019-08-05,19.040000000000003
2019-08-06,17.92
2019-08-07,21.840000000000003
2019-08-08,16.8
2019-08-09,19.6
2019-08-10,19.040000000000003
2019-08-11,12.6
2019-08-12,22.12
2019-08-13,24.360000000000003
2019-08-14,24.360000000000003
2019-08-15,28.000000000000004
2019-08-16,23.24
2019-08-17,15.96
2019-08-18,17.080000000000002
2019-08-19,24.64
2019-08-20,20.44
2019-08-21,25.480000000000004
2019-08-22,22.4
2019-08-23,21.840000000000003
2019-08-24,20.160000000000004
2019-08-25,17.360000000000003
2019-08-26,25.480000000000004
2019-08-27,19.880000000000003
2019-08-28,21.840000000000003
2019-08-29,22.12
2019-08-30,17.92
2019-08-31,14.000000000000002
2019-09-01,14.31
2019-09-02,17.55
2019-09-03,19.44
2019-09-04,25.110000000000003
2019-09-05,18.09
2019-09-06,19.98
2019-09-07,16.470000000000002
2019-09-08,16.470000000000002
2019-09-09,24.03
2019-09-10,20.25
2019-09-11,27.0
2019-09-12,17.82
2019-09-13,21.6
2019-09-14,20.520000000000003
2019-09-15,15.66
2019-09-16,24.03
2019-09-17,23.22
2019-09-18,23.22
2019-09-19,24.57
2019-09-20,24.3
2019-09-21,13.5
2019-09-22,13.5
