Date,crypto_name,crypto_price
2013-01-01,Algorand,0.0
2013-01-02,Algorand,0.0
2013-01-03,Algorand,0.0
2013-01-04,Algorand,0.0
2013-01-05,Algorand,0.0
2013-01-06,Algorand,0.0
2013-01-07,Algorand,0.0
2013-01-08,Algorand,0.0
2013-01-09,Algorand,0.0
2013-01-10,Algorand,0.0
2013-01-11,Algorand,0.0
2013-01-12,Algorand,0.0
2013-01-13,Algorand,0.0
2013-01-14,Algorand,0.0
2013-01-15,Algorand,0.0
2013-01-16,Algorand,0.0
2013-01-17,Algorand,0.0
2013-01-18,Algorand,0.0
2013-01-19,Algorand,0.0
2013-01-20,Algorand,0.0
2013-01-21,Algorand,0.0
2013-01-22,Algorand,0.0
2013-01-23,Algorand,0.0
2013-01-24,Algorand,0.0
2013-01-25,Algorand,0.0
2013-01-26,Algorand,0.0
2013-01-27,Algorand,0.0
2013-01-28,Algorand,0.0
2013-01-29,Algorand,0.0
2013-01-30,Algorand,0.0
2013-01-31,Algorand,0.0
2013-02-01,Algorand,0.0
2013-02-02,Algorand,0.0
2013-02-03,Algorand,0.0
2013-02-04,Algorand,0.41
2013-02-05,Algorand,0.0
2013-02-06,Algorand,0.0
2013-02-07,Algorand,0.0
2013-02-08,Algorand,0.0
2013-02-09,Algorand,0.0
2013-02-10,Algorand,0.0
2013-02-11,Algorand,0.44
2013-02-12,Algorand,0.0
2013-02-13,Algorand,0.0
2013-02-14,Algorand,1.0
2013-02-15,Algorand,0.0
2013-02-16,Algorand,0.0
2013-02-17,Algorand,0.0
2013-02-18,Algorand,0.0
2013-02-19,Algorand,0.0
2013-02-20,Algorand,0.0
2013-02-21,Algorand,0.0
2013-02-22,Algorand,0.0
2013-02-23,Algorand,0.0
2013-02-24,Algorand,0.47
2013-02-25,Algorand,0.0
2013-02-26,Algorand,0.0
2013-02-27,Algorand,0.0
2013-02-28,Algorand,0.39
2013-03-01,Algorand,0.0
2013-03-02,Algorand,0.0
2013-03-03,Algorand,0.0
2013-03-04,Algorand,0.0
2013-03-05,Algorand,0.0
2013-03-06,Algorand,0.0
2013-03-07,Algorand,0.0
2013-03-08,Algorand,0.0
2013-03-09,Algorand,0.0
2013-03-10,Algorand,0.0
2013-03-11,Algorand,0.0
2013-03-12,Algorand,0.0
2013-03-13,Algorand,0.0
2013-03-14,Algorand,0.0
2013-03-15,Algorand,0.0
2013-03-16,Algorand,0.0
2013-03-17,Algorand,0.0
2013-03-18,Algorand,0.0
2013-03-19,Algorand,0.0
2013-03-20,Algorand,0.0
2013-03-21,Algorand,0.0
2013-03-22,Algorand,0.0
2013-03-23,Algorand,0.0
2013-03-24,Algorand,0.0
2013-03-25,Algorand,0.0
2013-03-26,Algorand,0.0
2013-03-27,Algorand,0.0
2013-03-28,Algorand,0.0
2013-03-29,Algorand,0.0
2013-03-30,Algorand,0.0
2013-03-31,Algorand,0.0
2013-04-01,Algorand,0.0
2013-04-02,Algorand,0.0
2013-04-03,Algorand,0.0
2013-04-04,Algorand,0.0
2013-04-05,Algorand,0.0
2013-04-06,Algorand,1.0
2013-04-07,Algorand,0.0
2013-04-08,Algorand,0.0
2013-04-09,Algorand,0.0
2013-04-10,Algorand,0.0
2013-04-11,Algorand,0.0
2013-04-12,Algorand,0.0
2013-04-13,Algorand,0.0
2013-04-14,Algorand,0.0
2013-04-15,Algorand,0.0
2013-04-16,Algorand,0.0
2013-04-17,Algorand,0.0
2013-04-18,Algorand,0.0
2013-04-19,Algorand,0.0
2013-04-20,Algorand,0.0
2013-04-21,Algorand,0.94
2013-04-22,Algorand,0.0
2013-04-23,Algorand,0.0
2013-04-24,Algorand,0.0
2013-04-25,Algorand,0.0
2013-04-26,Algorand,0.0
2013-04-27,Algorand,0.8200000000000001
2013-04-28,Algorand,0.0
2013-04-29,Algorand,0.0
2013-04-30,Algorand,0.68
2013-05-01,Algorand,0.0
2013-05-02,Algorand,0.0
2013-05-03,Algorand,0.0
2013-05-04,Algorand,0.0
2013-05-05,Algorand,0.0
2013-05-06,Algorand,0.0
2013-05-07,Algorand,0.0
2013-05-08,Algorand,0.0
2013-05-09,Algorand,0.0
2013-05-10,Algorand,0.0
2013-05-11,Algorand,0.0
2013-05-12,Algorand,0.0
2013-05-13,Algorand,0.0
2013-05-14,Algorand,0.0
2013-05-15,Algorand,0.0
2013-05-16,Algorand,0.0
2013-05-17,Algorand,0.0
2013-05-18,Algorand,0.0
2013-05-19,Algorand,0.0
2013-05-20,Algorand,0.0
2013-05-21,Algorand,0.0
2013-05-22,Algorand,0.0
2013-05-23,Algorand,0.0
2013-05-24,Algorand,0.0
2013-05-25,Algorand,0.0
2013-05-26,Algorand,0.0
2013-05-27,Algorand,0.0
2013-05-28,Algorand,0.0
2013-05-29,Algorand,0.0
2013-05-30,Algorand,0.0
2013-05-31,Algorand,0.0
2013-06-01,Algorand,0.0
2013-06-02,Algorand,0.0
2013-06-03,Algorand,0.0
2013-06-04,Algorand,0.0
2013-06-05,Algorand,0.0
2013-06-06,Algorand,0.0
2013-06-07,Algorand,0.0
2013-06-08,Algorand,0.0
2013-06-09,Algorand,0.0
2013-06-10,Algorand,0.0
2013-06-11,Algorand,0.0
2013-06-12,Algorand,0.0
2013-06-13,Algorand,0.0
2013-06-14,Algorand,0.0
2013-06-15,Algorand,0.0
2013-06-16,Algorand,0.0
2013-06-17,Algorand,0.0
2013-06-18,Algorand,0.0
2013-06-19,Algorand,0.0
2013-06-20,Algorand,0.0
2013-06-21,Algorand,0.0
2013-06-22,Algorand,0.0
2013-06-23,Algorand,0.0
2013-06-24,Algorand,0.0
2013-06-25,Algorand,0.0
2013-06-26,Algorand,0.0
2013-06-27,Algorand,0.0
2013-06-28,Algorand,0.0
2013-06-29,Algorand,0.0
2013-06-30,Algorand,0.0
2013-07-01,Algorand,0.0
2013-07-02,Algorand,0.0
2013-07-03,Algorand,0.0
2013-07-04,Algorand,0.0
2013-07-05,Algorand,0.0
2013-07-06,Algorand,0.0
2013-07-07,Algorand,0.0
2013-07-08,Algorand,0.0
2013-07-09,Algorand,0.0
2013-07-10,Algorand,0.0
2013-07-11,Algorand,0.0
2013-07-12,Algorand,0.0
2013-07-13,Algorand,0.0
2013-07-14,Algorand,0.0
2013-07-15,Algorand,0.0
2013-07-16,Algorand,0.0
2013-07-17,Algorand,0.0
2013-07-18,Algorand,0.0
2013-07-19,Algorand,0.0
2013-07-20,Algorand,0.0
2013-07-21,Algorand,0.0
2013-07-22,Algorand,0.0
2013-07-23,Algorand,0.0
2013-07-24,Algorand,0.0
2013-07-25,Algorand,0.0
2013-07-26,Algorand,0.0
2013-07-27,Algorand,0.0
2013-07-28,Algorand,0.0
2013-07-29,Algorand,0.0
2013-07-30,Algorand,0.0
2013-07-31,Algorand,0.0
2013-08-01,Algorand,0.0
2013-08-02,Algorand,0.0
2013-08-03,Algorand,0.0
2013-08-04,Algorand,0.0
2013-08-05,Algorand,0.0
2013-08-06,Algorand,0.0
2013-08-07,Algorand,0.0
2013-08-08,Algorand,0.0
2013-08-09,Algorand,0.0
2013-08-10,Algorand,0.0
2013-08-11,Algorand,0.0
2013-08-12,Algorand,0.0
2013-08-13,Algorand,0.0
2013-08-14,Algorand,0.0
2013-08-15,Algorand,0.0
2013-08-16,Algorand,0.0
2013-08-17,Algorand,0.0
2013-08-18,Algorand,0.0
2013-08-19,Algorand,0.0
2013-08-20,Algorand,0.0
2013-08-21,Algorand,0.0
2013-08-22,Algorand,0.0
2013-08-23,Algorand,0.0
2013-08-24,Algorand,0.0
2013-08-25,Algorand,0.0
2013-08-26,Algorand,0.0
2013-08-27,Algorand,0.0
2013-08-28,Algorand,0.0
2013-08-29,Algorand,0.0
2013-08-30,Algorand,0.0
2013-08-31,Algorand,0.0
2013-09-01,Algorand,0.0
2013-09-02,Algorand,0.0
2013-09-03,Algorand,0.0
2013-09-04,Algorand,0.0
2013-09-05,Algorand,0.0
2013-09-06,Algorand,0.0
2013-09-07,Algorand,0.0
2013-09-08,Algorand,0.0
2013-09-09,Algorand,0.0
2013-09-10,Algorand,0.0
2013-09-11,Algorand,0.0
2013-09-12,Algorand,0.0
2013-09-13,Algorand,0.0
2013-09-14,Algorand,0.0
2013-09-15,Algorand,0.0
2013-09-16,Algorand,0.0
2013-09-17,Algorand,0.0
2013-09-18,Algorand,0.0
2013-09-19,Algorand,0.0
2013-09-20,Algorand,0.0
2013-09-21,Algorand,0.0
2013-09-22,Algorand,0.0
2013-09-23,Algorand,0.0
2013-09-24,Algorand,0.0
2013-09-25,Algorand,0.0
2013-09-26,Algorand,0.0
2013-09-27,Algorand,0.0
2013-09-28,Algorand,0.0
2013-09-29,Algorand,0.0
2013-09-30,Algorand,0.0
2013-10-01,Algorand,0.0
2013-10-02,Algorand,0.0
2013-10-03,Algorand,0.0
2013-10-04,Algorand,0.0
2013-10-05,Algorand,0.0
2013-10-06,Algorand,0.0
2013-10-07,Algorand,0.0
2013-10-08,Algorand,0.0
2013-10-09,Algorand,0.0
2013-10-10,Algorand,0.0
2013-10-11,Algorand,0.0
2013-10-12,Algorand,0.0
2013-10-13,Algorand,0.0
2013-10-14,Algorand,0.0
2013-10-15,Algorand,0.0
2013-10-16,Algorand,0.0
2013-10-17,Algorand,0.0
2013-10-18,Algorand,0.0
2013-10-19,Algorand,0.0
2013-10-20,Algorand,0.0
2013-10-21,Algorand,0.0
2013-10-22,Algorand,0.0
2013-10-23,Algorand,0.0
2013-10-24,Algorand,0.0
2013-10-25,Algorand,0.0
2013-10-26,Algorand,0.0
2013-10-27,Algorand,0.0
2013-10-28,Algorand,0.0
2013-10-29,Algorand,0.0
2013-10-30,Algorand,0.0
2013-10-31,Algorand,0.0
2013-11-01,Algorand,0.0
2013-11-02,Algorand,0.0
2013-11-03,Algorand,0.0
2013-11-04,Algorand,0.0
2013-11-05,Algorand,0.0
2013-11-06,Algorand,0.0
2013-11-07,Algorand,0.0
2013-11-08,Algorand,0.0
2013-11-09,Algorand,0.28
2013-11-10,Algorand,1.0
2013-11-11,Algorand,0.0
2013-11-12,Algorand,0.0
2013-11-13,Algorand,0.0
2013-11-14,Algorand,0.0
2013-11-15,Algorand,0.0
2013-11-16,Algorand,0.0
2013-11-17,Algorand,0.0
2013-11-18,Algorand,0.0
2013-11-19,Algorand,0.0
2013-11-20,Algorand,0.0
2013-11-21,Algorand,0.0
2013-11-22,Algorand,0.0
2013-11-23,Algorand,0.0
2013-11-24,Algorand,0.0
2013-11-25,Algorand,0.0
2013-11-26,Algorand,0.0
2013-11-27,Algorand,0.0
2013-11-28,Algorand,0.0
2013-11-29,Algorand,0.0
2013-11-30,Algorand,0.0
2013-12-01,Algorand,0.0
2013-12-02,Algorand,0.0
2013-12-03,Algorand,0.0
2013-12-04,Algorand,0.0
2013-12-05,Algorand,0.0
2013-12-06,Algorand,0.0
2013-12-07,Algorand,0.0
2013-12-08,Algorand,0.0
2013-12-09,Algorand,0.0
2013-12-10,Algorand,0.0
2013-12-11,Algorand,0.0
2013-12-12,Algorand,0.0
2013-12-13,Algorand,0.0
2013-12-14,Algorand,0.0
2013-12-15,Algorand,0.0
2013-12-16,Algorand,0.0
2013-12-17,Algorand,0.0
2013-12-18,Algorand,0.0
2013-12-19,Algorand,0.0
2013-12-20,Algorand,0.0
2013-12-21,Algorand,0.0
2013-12-22,Algorand,0.0
2013-12-23,Algorand,0.0
2013-12-24,Algorand,0.0
2013-12-25,Algorand,0.0
2013-12-26,Algorand,0.0
2013-12-27,Algorand,0.0
2013-12-28,Algorand,0.0
2013-12-29,Algorand,0.0
2013-12-30,Algorand,0.0
2013-12-31,Algorand,0.0
2014-01-01,Algorand,0.0
2014-01-02,Algorand,0.27
2014-01-03,Algorand,0.2
2014-01-04,Algorand,0.0
2014-01-05,Algorand,0.0
2014-01-06,Algorand,0.0
2014-01-07,Algorand,0.0
2014-01-08,Algorand,0.49
2014-01-09,Algorand,0.0
2014-01-10,Algorand,0.33
2014-01-11,Algorand,0.0
2014-01-12,Algorand,0.0
2014-01-13,Algorand,0.0
2014-01-14,Algorand,0.21
2014-01-15,Algorand,0.0
2014-01-16,Algorand,0.0
2014-01-17,Algorand,0.0
2014-01-18,Algorand,0.0
2014-01-19,Algorand,0.0
2014-01-20,Algorand,0.0
2014-01-21,Algorand,0.33
2014-01-22,Algorand,0.0
2014-01-23,Algorand,0.3
2014-01-24,Algorand,0.0
2014-01-25,Algorand,0.0
2014-01-26,Algorand,1.0
2014-01-27,Algorand,0.21
2014-01-28,Algorand,0.0
2014-01-29,Algorand,0.19
2014-01-30,Algorand,0.0
2014-01-31,Algorand,0.45
2014-02-01,Algorand,0.0
2014-02-02,Algorand,0.0
2014-02-03,Algorand,0.0
2014-02-04,Algorand,0.0
2014-02-05,Algorand,1.0
2014-02-06,Algorand,0.0
2014-02-07,Algorand,0.0
2014-02-08,Algorand,0.0
2014-02-09,Algorand,0.0
2014-02-10,Algorand,0.0
2014-02-11,Algorand,0.49
2014-02-12,Algorand,0.0
2014-02-13,Algorand,0.0
2014-02-14,Algorand,0.0
2014-02-15,Algorand,0.64
2014-02-16,Algorand,0.0
2014-02-17,Algorand,0.0
2014-02-18,Algorand,0.8300000000000001
2014-02-19,Algorand,0.0
2014-02-20,Algorand,0.0
2014-02-21,Algorand,0.0
2014-02-22,Algorand,0.0
2014-02-23,Algorand,0.0
2014-02-24,Algorand,0.0
2014-02-25,Algorand,0.0
2014-02-26,Algorand,0.7000000000000001
2014-02-27,Algorand,0.0
2014-02-28,Algorand,0.0
2014-03-01,Algorand,0.0
2014-03-02,Algorand,0.0
2014-03-03,Algorand,0.0
2014-03-04,Algorand,0.0
2014-03-05,Algorand,0.0
2014-03-06,Algorand,0.0
2014-03-07,Algorand,0.0
2014-03-08,Algorand,0.0
2014-03-09,Algorand,0.0
2014-03-10,Algorand,0.0
2014-03-11,Algorand,0.0
2014-03-12,Algorand,0.0
2014-03-13,Algorand,0.0
2014-03-14,Algorand,0.0
2014-03-15,Algorand,0.0
2014-03-16,Algorand,0.0
2014-03-17,Algorand,0.0
2014-03-18,Algorand,0.0
2014-03-19,Algorand,0.0
2014-03-20,Algorand,0.0
2014-03-21,Algorand,0.0
2014-03-22,Algorand,0.0
2014-03-23,Algorand,0.0
2014-03-24,Algorand,0.0
2014-03-25,Algorand,0.0
2014-03-26,Algorand,0.0
2014-03-27,Algorand,0.0
2014-03-28,Algorand,0.0
2014-03-29,Algorand,0.0
2014-03-30,Algorand,0.0
2014-03-31,Algorand,0.0
2014-05-01,Algorand,0.0
2014-05-02,Algorand,0.0
2014-05-03,Algorand,0.0
2014-05-04,Algorand,0.0
2014-05-05,Algorand,0.0
2014-05-06,Algorand,0.0
2014-05-07,Algorand,0.0
2014-05-08,Algorand,0.0
2014-05-09,Algorand,0.0
2014-05-10,Algorand,0.0
2014-05-11,Algorand,0.0
2014-05-12,Algorand,0.0
2014-05-13,Algorand,0.0
2014-05-14,Algorand,0.0
2014-05-15,Algorand,0.0
2014-05-16,Algorand,0.0
2014-05-17,Algorand,0.0
2014-05-18,Algorand,0.0
2014-05-19,Algorand,0.0
2014-05-20,Algorand,0.0
2014-05-21,Algorand,0.0
2014-05-22,Algorand,0.0
2014-05-23,Algorand,0.0
2014-05-24,Algorand,0.0
2014-05-25,Algorand,0.0
2014-05-26,Algorand,0.0
2014-05-27,Algorand,0.0
2014-05-28,Algorand,0.0
2014-05-29,Algorand,0.0
2014-05-30,Algorand,0.0
2014-05-31,Algorand,0.0
2014-06-01,Algorand,0.0
2014-06-02,Algorand,0.0
2014-06-03,Algorand,0.0
2014-06-04,Algorand,0.0
2014-06-05,Algorand,0.0
2014-06-06,Algorand,0.0
2014-06-07,Algorand,0.0
2014-06-08,Algorand,0.0
2014-06-09,Algorand,0.0
2014-06-10,Algorand,0.0
2014-06-11,Algorand,0.0
2014-06-12,Algorand,0.0
2014-06-13,Algorand,0.0
2014-06-14,Algorand,0.0
2014-06-15,Algorand,0.0
2014-06-16,Algorand,0.0
2014-06-17,Algorand,0.0
2014-06-18,Algorand,0.0
2014-06-19,Algorand,0.0
2014-06-20,Algorand,0.0
2014-06-21,Algorand,0.0
2014-06-22,Algorand,0.0
2014-06-23,Algorand,0.0
2014-06-24,Algorand,0.0
2014-06-25,Algorand,0.0
2014-06-26,Algorand,0.0
2014-06-27,Algorand,0.0
2014-06-28,Algorand,0.0
2014-06-29,Algorand,0.0
2014-06-30,Algorand,0.0
2014-07-01,Algorand,0.0
2014-07-02,Algorand,0.0
2014-07-03,Algorand,0.0
2014-07-04,Algorand,0.0
2014-07-05,Algorand,0.0
2014-07-06,Algorand,0.0
2014-07-07,Algorand,0.0
2014-07-08,Algorand,0.0
2014-07-09,Algorand,0.0
2014-07-10,Algorand,0.0
2014-07-11,Algorand,0.0
2014-07-12,Algorand,0.0
2014-07-13,Algorand,0.0
2014-07-14,Algorand,0.0
2014-07-15,Algorand,0.0
2014-07-16,Algorand,0.0
2014-07-17,Algorand,0.0
2014-07-18,Algorand,0.0
2014-07-19,Algorand,0.0
2014-07-20,Algorand,0.0
2014-07-21,Algorand,0.0
2014-07-22,Algorand,0.0
2014-07-23,Algorand,0.0
2014-07-24,Algorand,0.0
2014-07-25,Algorand,0.0
2014-07-26,Algorand,0.0
2014-07-27,Algorand,0.0
2014-07-28,Algorand,0.0
2014-07-29,Algorand,0.0
2014-07-30,Algorand,0.0
2014-07-31,Algorand,0.0
2014-08-01,Algorand,0.0
2014-08-02,Algorand,0.0
2014-08-03,Algorand,0.0
2014-08-04,Algorand,0.0
2014-08-05,Algorand,0.0
2014-08-06,Algorand,0.0
2014-08-07,Algorand,0.8200000000000001
2014-08-08,Algorand,0.0
2014-08-09,Algorand,0.0
2014-08-10,Algorand,0.0
2014-08-11,Algorand,0.5700000000000001
2014-08-12,Algorand,0.0
2014-08-13,Algorand,0.0
2014-08-14,Algorand,0.0
2014-08-15,Algorand,0.0
2014-08-16,Algorand,0.75
2014-08-17,Algorand,0.0
2014-08-18,Algorand,0.0
2014-08-19,Algorand,1.0
2014-08-20,Algorand,0.0
2014-08-21,Algorand,0.0
2014-08-22,Algorand,0.52
2014-08-23,Algorand,0.0
2014-08-24,Algorand,0.0
2014-08-25,Algorand,0.0
2014-08-26,Algorand,0.0
2014-08-27,Algorand,0.0
2014-08-28,Algorand,0.0
2014-08-29,Algorand,0.0
2014-08-30,Algorand,0.65
2014-08-31,Algorand,0.0
2014-09-01,Algorand,0.0
2014-09-02,Algorand,0.0
2014-09-03,Algorand,0.0
2014-09-04,Algorand,0.0
2014-09-05,Algorand,0.0
2014-09-06,Algorand,0.0
2014-09-07,Algorand,0.0
2014-09-08,Algorand,0.0
2014-09-09,Algorand,0.0
2014-09-10,Algorand,0.0
2014-09-11,Algorand,0.0
2014-09-12,Algorand,0.0
2014-09-13,Algorand,0.0
2014-09-14,Algorand,0.0
2014-09-15,Algorand,0.0
2014-09-16,Algorand,0.0
2014-09-17,Algorand,0.0
2014-09-18,Algorand,0.0
2014-09-19,Algorand,0.0
2014-09-20,Algorand,0.0
2014-09-21,Algorand,0.0
2014-09-22,Algorand,0.0
2014-09-23,Algorand,0.0
2014-09-24,Algorand,0.0
2014-09-25,Algorand,0.0
2014-09-26,Algorand,0.0
2014-09-27,Algorand,0.0
2014-09-28,Algorand,0.0
2014-09-29,Algorand,0.0
2014-09-30,Algorand,0.0
2014-10-01,Algorand,0.0
2014-10-02,Algorand,0.0
2014-10-03,Algorand,0.0
2014-10-04,Algorand,0.0
2014-10-05,Algorand,0.0
2014-10-06,Algorand,0.0
2014-10-07,Algorand,0.0
2014-10-08,Algorand,0.0
2014-10-09,Algorand,0.0
2014-10-10,Algorand,0.0
2014-10-11,Algorand,0.0
2014-10-12,Algorand,0.0
2014-10-13,Algorand,0.0
2014-10-14,Algorand,0.0
2014-10-15,Algorand,0.0
2014-10-16,Algorand,0.0
2014-10-17,Algorand,0.0
2014-10-18,Algorand,0.0
2014-10-19,Algorand,0.0
2014-10-20,Algorand,0.0
2014-10-21,Algorand,0.0
2014-10-22,Algorand,0.0
2014-10-23,Algorand,0.0
2014-10-24,Algorand,0.0
2014-10-25,Algorand,0.0
2014-10-26,Algorand,0.0
2014-10-27,Algorand,0.0
2014-10-28,Algorand,0.0
2014-10-29,Algorand,0.0
2014-10-30,Algorand,0.0
2014-10-31,Algorand,0.0
2014-11-01,Algorand,0.0
2014-11-02,Algorand,0.0
2014-11-03,Algorand,0.0
2014-11-04,Algorand,0.0
2014-11-05,Algorand,0.0
2014-11-06,Algorand,0.53
2014-11-07,Algorand,0.37
2014-11-08,Algorand,0.0
2014-11-09,Algorand,0.51
2014-11-10,Algorand,0.0
2014-11-11,Algorand,0.0
2014-11-12,Algorand,0.0
2014-11-13,Algorand,0.0
2014-11-14,Algorand,1.0
2014-11-15,Algorand,0.0
2014-11-16,Algorand,0.0
2014-11-17,Algorand,0.26
2014-11-18,Algorand,0.0
2014-11-19,Algorand,0.0
2014-11-20,Algorand,0.0
2014-11-21,Algorand,0.0
2014-11-22,Algorand,0.0
2014-11-23,Algorand,0.66
2014-11-24,Algorand,0.0
2014-11-25,Algorand,0.0
2014-11-26,Algorand,0.0
2014-11-27,Algorand,0.0
2014-11-28,Algorand,0.0
2014-11-29,Algorand,0.0
2014-11-30,Algorand,0.0
2014-12-01,Algorand,0.0
2014-12-02,Algorand,0.0
2014-12-03,Algorand,0.0
2014-12-04,Algorand,0.0
2014-12-05,Algorand,0.0
2014-12-06,Algorand,0.0
2014-12-07,Algorand,0.0
2014-12-08,Algorand,0.0
2014-12-09,Algorand,0.0
2014-12-10,Algorand,0.0
2014-12-11,Algorand,0.0
2014-12-12,Algorand,0.0
2014-12-13,Algorand,0.0
2014-12-14,Algorand,0.0
2014-12-15,Algorand,0.0
2014-12-16,Algorand,0.0
2014-12-17,Algorand,0.0
2014-12-18,Algorand,0.0
2014-12-19,Algorand,0.0
2014-12-20,Algorand,0.0
2014-12-21,Algorand,0.0
2014-12-22,Algorand,0.0
2014-12-23,Algorand,0.0
2014-12-24,Algorand,0.0
2014-12-25,Algorand,0.0
2014-12-26,Algorand,0.0
2014-12-27,Algorand,0.0
2014-12-28,Algorand,0.0
2014-12-29,Algorand,0.0
2014-12-30,Algorand,0.0
2014-12-31,Algorand,0.0
2015-01-01,Algorand,0.0
2015-01-02,Algorand,0.0
2015-01-03,Algorand,0.0
2015-01-04,Algorand,0.0
2015-01-05,Algorand,0.0
2015-01-06,Algorand,0.0
2015-01-07,Algorand,0.0
2015-01-08,Algorand,0.0
2015-01-09,Algorand,0.0
2015-01-10,Algorand,0.0
2015-01-11,Algorand,0.0
2015-01-12,Algorand,0.0
2015-01-13,Algorand,0.0
2015-01-14,Algorand,0.0
2015-01-15,Algorand,0.0
2015-01-16,Algorand,0.0
2015-01-17,Algorand,0.0
2015-01-18,Algorand,0.0
2015-01-19,Algorand,0.0
2015-01-20,Algorand,0.0
2015-01-21,Algorand,0.0
2015-01-22,Algorand,0.0
2015-01-23,Algorand,0.0
2015-01-24,Algorand,0.0
2015-01-25,Algorand,0.0
2015-01-26,Algorand,0.0
2015-01-27,Algorand,0.0
2015-01-28,Algorand,0.0
2015-01-29,Algorand,0.0
2015-01-30,Algorand,0.0
2015-01-31,Algorand,0.0
2015-02-01,Algorand,0.0
2015-02-02,Algorand,0.0
2015-02-03,Algorand,0.0
2015-02-04,Algorand,0.0
2015-02-05,Algorand,0.0
2015-02-06,Algorand,0.0
2015-02-07,Algorand,0.0
2015-02-08,Algorand,0.0
2015-02-09,Algorand,0.0
2015-02-10,Algorand,0.0
2015-02-11,Algorand,0.0
2015-02-12,Algorand,0.0
2015-02-13,Algorand,0.0
2015-02-14,Algorand,0.0
2015-02-15,Algorand,0.0
2015-02-16,Algorand,0.0
2015-02-17,Algorand,0.0
2015-02-18,Algorand,0.0
2015-02-19,Algorand,0.0
2015-02-20,Algorand,0.0
2015-02-21,Algorand,0.0
2015-02-22,Algorand,0.0
2015-02-23,Algorand,0.0
2015-02-24,Algorand,0.0
2015-02-25,Algorand,0.0
2015-02-26,Algorand,0.0
2015-02-27,Algorand,0.0
2015-02-28,Algorand,0.0
2015-03-01,Algorand,0.0
2015-03-02,Algorand,0.0
2015-03-03,Algorand,0.0
2015-03-04,Algorand,0.0
2015-03-05,Algorand,0.0
2015-03-06,Algorand,0.0
2015-03-07,Algorand,0.0
2015-03-08,Algorand,0.0
2015-03-09,Algorand,0.0
2015-03-10,Algorand,0.0
2015-03-11,Algorand,0.0
2015-03-12,Algorand,0.0
2015-03-13,Algorand,0.0
2015-03-14,Algorand,0.0
2015-03-15,Algorand,0.0
2015-03-16,Algorand,0.0
2015-03-17,Algorand,0.0
2015-03-18,Algorand,0.0
2015-03-19,Algorand,0.0
2015-03-20,Algorand,0.0
2015-03-21,Algorand,0.0
2015-03-22,Algorand,0.0
2015-03-23,Algorand,0.0
2015-03-24,Algorand,0.0
2015-03-25,Algorand,0.0
2015-03-26,Algorand,0.0
2015-03-27,Algorand,0.0
2015-03-28,Algorand,0.0
2015-03-29,Algorand,0.0
2015-03-30,Algorand,0.0
2015-03-31,Algorand,0.0
2015-04-01,Algorand,0.66
2015-04-02,Algorand,0.0
2015-04-03,Algorand,0.0
2015-04-04,Algorand,0.0
2015-04-05,Algorand,0.0
2015-04-06,Algorand,0.0
2015-04-07,Algorand,0.0
2015-04-08,Algorand,0.0
2015-04-09,Algorand,0.0
2015-04-10,Algorand,0.5700000000000001
2015-04-11,Algorand,0.0
2015-04-12,Algorand,0.0
2015-04-13,Algorand,0.53
2015-04-14,Algorand,0.0
2015-04-15,Algorand,0.0
2015-04-16,Algorand,0.0
2015-04-17,Algorand,0.0
2015-04-18,Algorand,1.0
2015-04-19,Algorand,0.0
2015-04-20,Algorand,0.0
2015-04-21,Algorand,0.0
2015-04-22,Algorand,0.0
2015-04-23,Algorand,0.0
2015-04-24,Algorand,0.0
2015-04-25,Algorand,0.0
2015-04-26,Algorand,0.0
2015-04-27,Algorand,0.0
2015-04-28,Algorand,0.0
2015-04-29,Algorand,0.55
2015-04-30,Algorand,0.0
2015-05-01,Algorand,0.0
2015-05-02,Algorand,0.0
2015-05-03,Algorand,0.0
2015-05-04,Algorand,0.0
2015-05-05,Algorand,0.0
2015-05-06,Algorand,0.0
2015-05-07,Algorand,0.0
2015-05-08,Algorand,0.0
2015-05-09,Algorand,0.0
2015-05-10,Algorand,0.0
2015-05-11,Algorand,0.0
2015-05-12,Algorand,0.0
2015-05-13,Algorand,0.0
2015-05-14,Algorand,0.0
2015-05-15,Algorand,0.0
2015-05-16,Algorand,0.0
2015-05-17,Algorand,0.0
2015-05-18,Algorand,0.0
2015-05-19,Algorand,0.0
2015-05-20,Algorand,0.0
2015-05-21,Algorand,0.0
2015-05-22,Algorand,0.0
2015-05-23,Algorand,0.0
2015-05-24,Algorand,0.0
2015-05-25,Algorand,0.0
2015-05-26,Algorand,0.0
2015-05-27,Algorand,0.0
2015-05-28,Algorand,0.0
2015-05-29,Algorand,0.0
2015-05-30,Algorand,0.0
2015-05-31,Algorand,0.0
2015-06-01,Algorand,0.0
2015-06-02,Algorand,0.0
2015-06-03,Algorand,0.0
2015-06-04,Algorand,0.0
2015-06-05,Algorand,0.0
2015-06-06,Algorand,0.0
2015-06-07,Algorand,0.0
2015-06-08,Algorand,0.0
2015-06-09,Algorand,0.0
2015-06-10,Algorand,0.0
2015-06-11,Algorand,0.0
2015-06-12,Algorand,0.0
2015-06-13,Algorand,0.0
2015-06-14,Algorand,0.0
2015-06-15,Algorand,0.0
2015-06-16,Algorand,0.0
2015-06-17,Algorand,0.0
2015-06-18,Algorand,0.0
2015-06-19,Algorand,0.0
2015-06-20,Algorand,0.0
2015-06-21,Algorand,0.0
