date,GS
2016-05-24,45.39
2016-05-25,65.86
2016-05-26,48.95
2016-05-27,72.09
2016-05-28,51.62
2016-05-29,76.54
2016-05-30,52.51
2016-05-31,89.0
2016-06-01,44.2
2016-06-02,42.5
2016-06-03,68.85
2016-06-04,44.2
2016-06-05,46.75
2016-06-06,64.6
2016-06-07,44.2
2016-06-08,50.15
2016-06-09,72.25
2016-06-10,48.45
2016-06-11,75.64999999999999
2016-06-12,42.5
2016-06-13,45.9
2016-06-14,79.05
2016-06-15,45.9
2016-06-16,48.45
2016-06-17,77.35
2016-06-18,46.75
2016-06-19,48.45
2016-06-20,85.0
2016-06-21,39.95
2016-06-22,43.35
2016-06-23,39.1
2016-06-24,45.9
2016-06-25,37.4
2016-06-26,37.4
2016-06-27,41.65
2016-06-28,41.65
2016-06-29,48.45
2016-06-30,41.65
2016-07-01,53.2
2016-07-02,56.0
2016-07-03,55.3
2016-07-04,68.6
2016-07-05,62.3
2016-07-06,70.0
2016-07-07,53.2
2016-07-08,56.7
2016-07-09,53.2
2016-07-10,50.4
2016-07-11,52.5
2016-07-12,58.1
2016-07-13,65.8
2016-07-14,60.2
2016-07-15,56.7
2016-07-16,59.49999999999999
2016-07-17,56.7
2016-07-18,58.1
2016-07-19,62.99999999999999
2016-07-20,60.9
2016-07-21,61.6
2016-07-22,58.1
2016-07-23,57.4
2016-07-24,60.2
2016-07-25,57.4
2016-07-26,58.1
2016-07-27,56.7
2016-07-28,58.1
2016-07-29,62.3
2016-07-30,56.7
2016-07-31,57.4
2016-08-01,58.96
2016-08-02,64.99000000000001
2016-08-03,65.66000000000001
2016-08-04,60.970000000000006
2016-08-05,62.98
2016-08-06,56.95
2016-08-07,54.940000000000005
2016-08-08,59.63
2016-08-09,60.970000000000006
2016-08-10,56.95
2016-08-11,59.63
2016-08-12,55.61000000000001
2016-08-13,60.3
2016-08-14,50.25
2016-08-15,56.28
2016-08-16,62.31
2016-08-17,57.620000000000005
2016-08-18,58.96
2016-08-19,67.0
2016-08-20,56.28
2016-08-21,48.91
2016-08-22,61.64
2016-08-23,57.620000000000005
2016-08-24,58.290000000000006
2016-08-25,52.93
2016-08-26,63.650000000000006
2016-08-27,60.970000000000006
2016-08-28,59.63
2016-08-29,58.290000000000006
2016-08-30,54.27
2016-08-31,57.620000000000005
2016-09-01,56.32
2016-09-02,59.52
2016-09-03,55.68
2016-09-04,63.36
2016-09-05,56.32
2016-09-06,60.8
2016-09-07,56.32
2016-09-08,58.24
2016-09-09,61.44
2016-09-10,56.32
2016-09-11,51.2
2016-09-12,56.32
2016-09-13,58.88
2016-09-14,53.76
2016-09-15,64.0
2016-09-16,56.96
2016-09-17,53.120000000000005
2016-09-18,52.48
2016-09-19,55.04
2016-09-20,58.88
2016-09-21,57.6
2016-09-22,59.52
2016-09-23,58.88
2016-09-24,56.32
2016-09-25,56.32
2016-09-26,50.56
2016-09-27,52.48
2016-09-28,56.96
2016-09-29,62.08
2016-09-30,59.52
2016-10-01,56.96
2016-10-02,51.84
2016-10-03,51.84
2016-10-04,59.52
2016-10-05,60.16
2016-10-06,55.68
2016-10-07,54.4
2016-10-08,53.120000000000005
2016-10-09,48.64
2016-10-10,48.64
2016-10-11,53.120000000000005
2016-10-12,55.68
2016-10-13,55.04
2016-10-14,60.16
2016-10-15,62.08
2016-10-16,53.120000000000005
2016-10-17,58.88
2016-10-18,64.0
2016-10-19,54.4
2016-10-20,59.52
2016-10-21,60.8
2016-10-22,58.24
2016-10-23,48.64
2016-10-24,56.96
2016-10-25,54.4
2016-10-26,62.08
2016-10-27,57.6
2016-10-28,58.24
2016-10-29,59.52
2016-10-30,55.04
2016-10-31,55.68
2016-11-01,51.59
2016-11-02,54.940000000000005
2016-11-03,53.6
2016-11-04,67.0
2016-11-05,60.3
2016-11-06,52.93
2016-11-07,46.900000000000006
2016-11-08,54.940000000000005
2016-11-09,35.510000000000005
2016-11-10,56.28
2016-11-11,50.92
2016-11-12,48.24
2016-11-13,46.23
2016-11-14,56.28
2016-11-15,48.24
2016-11-16,56.95
2016-11-17,60.970000000000006
2016-11-18,60.3
2016-11-19,60.3
2016-11-20,54.27
2016-11-21,60.3
2016-11-22,58.96
2016-11-23,55.61000000000001
2016-11-24,50.92
2016-11-25,46.900000000000006
2016-11-26,56.95
2016-11-27,50.92
2016-11-28,46.900000000000006
2016-11-29,55.61000000000001
2016-11-30,60.970000000000006
2016-12-01,62.25
2016-12-02,63.0
2016-12-03,63.0
2016-12-04,53.25
2016-12-05,57.0
2016-12-06,67.5
2016-12-07,58.5
2016-12-08,71.25
2016-12-09,72.75
2016-12-10,66.0
2016-12-11,66.0
2016-12-12,72.75
2016-12-13,66.75
2016-12-14,72.75
2016-12-15,68.25
2016-12-16,69.75
2016-12-17,67.5
2016-12-18,60.0
2016-12-19,60.75
2016-12-20,63.75
2016-12-21,69.75
2016-12-22,65.25
2016-12-23,67.5
2016-12-24,57.0
2016-12-25,62.25
2016-12-26,61.5
2016-12-27,63.0
2016-12-28,75.0
2016-12-29,69.0
2016-12-30,65.25
2016-12-31,60.75
2017-01-01,46.2
2017-01-02,49.0
2017-01-03,70.0
2017-01-04,59.49999999999999
2017-01-05,60.9
2017-01-06,56.7
2017-01-07,52.5
2017-01-08,52.5
2017-01-09,62.99999999999999
2017-01-10,59.49999999999999
2017-01-11,56.0
2017-01-12,60.2
2017-01-13,57.4
2017-01-14,56.0
2017-01-15,46.9
2017-01-16,49.0
2017-01-17,63.7
2017-01-18,58.8
2017-01-19,67.19999999999999
2017-01-20,51.1
2017-01-21,51.1
2017-01-22,55.3
2017-01-23,53.2
2017-01-24,56.7
2017-01-25,53.9
2017-01-26,58.1
2017-01-27,51.1
2017-01-28,57.4
2017-01-29,52.5
2017-01-30,53.2
2017-01-31,52.5
2017-02-01,54.120000000000005
2017-02-02,51.48
2017-02-03,56.760000000000005
2017-02-04,52.8
2017-02-05,54.78
2017-02-06,47.52
2017-02-07,51.48
2017-02-08,54.120000000000005
2017-02-09,48.84
2017-02-10,49.5
2017-02-11,60.720000000000006
2017-02-12,66.0
2017-02-13,48.18
2017-02-14,54.120000000000005
2017-02-15,51.48
2017-02-16,59.400000000000006
2017-02-17,52.14
2017-02-18,51.48
2017-02-19,48.18
2017-02-20,45.54
2017-02-21,52.8
2017-02-22,49.5
2017-02-23,54.120000000000005
2017-02-24,58.74
2017-02-25,54.78
2017-02-26,54.78
2017-02-27,52.14
2017-02-28,53.46
2017-03-01,65.8
2017-03-02,61.6
2017-03-03,70.0
2017-03-04,64.39999999999999
2017-03-05,64.39999999999999
2017-03-06,60.2
2017-03-07,62.99999999999999
2017-03-08,63.7
2017-03-09,64.39999999999999
2017-03-10,65.8
2017-03-11,67.89999999999999
2017-03-12,64.39999999999999
2017-03-13,62.99999999999999
2017-03-14,55.3
2017-03-15,68.6
2017-03-16,60.2
2017-03-17,58.8
2017-03-18,58.8
2017-03-19,63.7
2017-03-20,63.7
2017-03-21,70.0
2017-03-22,63.7
2017-03-23,64.39999999999999
2017-03-24,67.19999999999999
2017-03-25,62.99999999999999
2017-03-26,60.2
2017-03-27,66.5
2017-03-28,62.99999999999999
2017-03-29,66.5
2017-03-30,64.39999999999999
2017-03-31,58.8
2017-04-01,58.32
2017-04-02,55.44
2017-04-03,54.72
2017-04-04,54.0
2017-04-05,52.56
2017-04-06,56.16
2017-04-07,49.68
2017-04-08,54.72
2017-04-09,56.88
2017-04-10,54.0
2017-04-11,55.44
2017-04-12,57.6
2017-04-13,59.04
2017-04-14,54.0
2017-04-15,59.04
2017-04-16,60.48
2017-04-17,54.72
2017-04-18,66.96
2017-04-19,58.32
2017-04-20,61.92
2017-04-21,54.0
2017-04-22,59.04
2017-04-23,67.67999999999999
2017-04-24,59.04
2017-04-25,72.0
2017-04-26,52.56
2017-04-27,51.12
2017-04-28,56.88
2017-04-29,58.32
2017-04-30,55.44
2017-05-01,52.36000000000001
2017-05-02,54.400000000000006
2017-05-03,57.8
2017-05-04,50.32
2017-05-05,54.400000000000006
2017-05-06,51.00000000000001
2017-05-07,55.760000000000005
2017-05-08,54.400000000000006
2017-05-09,56.440000000000005
2017-05-10,48.28
2017-05-11,46.92
2017-05-12,52.36000000000001
2017-05-13,53.040000000000006
2017-05-14,68.0
2017-05-15,53.720000000000006
2017-05-16,51.68000000000001
2017-05-17,63.92
2017-05-18,50.32
2017-05-19,54.400000000000006
2017-05-20,55.080000000000005
2017-05-21,65.28
2017-05-22,53.040000000000006
2017-05-23,61.88
2017-05-24,54.400000000000006
2017-05-25,51.00000000000001
2017-05-26,56.440000000000005
2017-05-27,51.68000000000001
2017-05-28,53.720000000000006
2017-05-29,52.36000000000001
2017-05-30,48.28
2017-05-31,55.760000000000005
2017-06-01,35.52
2017-06-02,53.28
2017-06-03,39.22
2017-06-04,36.26
2017-06-05,54.02
2017-06-06,34.78
2017-06-07,37.74
2017-06-08,63.64
2017-06-09,42.92
2017-06-10,74.0
2017-06-11,37.74
2017-06-12,41.44
2017-06-13,71.03999999999999
2017-06-14,35.52
2017-06-15,42.18
2017-06-16,37.0
2017-06-17,37.74
2017-06-18,35.52
2017-06-19,34.04
2017-06-20,37.0
2017-06-21,34.04
2017-06-22,34.78
2017-06-23,36.26
2017-06-24,33.3
2017-06-25,34.04
2017-06-26,33.3
2017-06-27,38.48
2017-06-28,37.0
2017-06-29,37.74
2017-06-30,33.3
2017-07-01,67.89999999999999
2017-07-02,58.8
2017-07-03,62.3
2017-07-04,57.4
2017-07-05,67.89999999999999
2017-07-06,67.19999999999999
2017-07-07,67.89999999999999
2017-07-08,61.6
2017-07-09,69.3
2017-07-10,64.39999999999999
2017-07-11,65.1
2017-07-12,68.6
2017-07-13,65.8
2017-07-14,66.5
2017-07-15,61.6
2017-07-16,58.8
2017-07-17,60.9
2017-07-18,69.3
2017-07-19,70.0
2017-07-20,70.0
2017-07-21,64.39999999999999
2017-07-22,61.6
2017-07-23,59.49999999999999
2017-07-24,58.8
2017-07-25,65.8
2017-07-26,68.6
2017-07-27,63.7
2017-07-28,62.3
2017-07-29,59.49999999999999
2017-07-30,63.7
2017-07-31,63.7
2017-08-01,59.85
2017-08-02,63.0
2017-08-03,57.33
2017-08-04,60.48
2017-08-05,59.22
2017-08-06,52.92
2017-08-07,55.44
2017-08-08,59.22
2017-08-09,56.7
2017-08-10,60.48
2017-08-11,53.55
2017-08-12,52.29
2017-08-13,48.51
2017-08-14,53.55
2017-08-15,53.55
2017-08-16,57.33
2017-08-17,57.96
2017-08-18,50.4
2017-08-19,54.81
2017-08-20,47.25
2017-08-21,51.66
2017-08-22,57.96
2017-08-23,50.4
2017-08-24,53.55
2017-08-25,52.29
2017-08-26,51.66
2017-08-27,45.36
2017-08-28,54.81
2017-08-29,52.29
2017-08-30,57.96
2017-08-31,51.66
2017-09-01,63.0
2017-09-02,59.22
2017-09-03,53.55
2017-09-04,57.96
2017-09-05,55.44
2017-09-06,57.33
2017-09-07,55.44
2017-09-08,56.7
2017-09-09,48.51
2017-09-10,54.81
2017-09-11,54.81
2017-09-12,57.96
2017-09-13,57.96
2017-09-14,59.22
2017-09-15,58.59
2017-09-16,61.11
2017-09-17,57.96
2017-09-18,56.7
2017-09-19,61.11
2017-09-20,57.96
2017-09-21,57.33
2017-09-22,53.55
2017-09-23,60.48
2017-09-24,60.48
2017-09-25,59.22
2017-09-26,60.48
2017-09-27,61.11
2017-09-28,61.74
2017-09-29,59.85
2017-09-30,61.74
2017-10-01,62.78
2017-10-02,58.4
2017-10-03,60.59
2017-10-04,61.32
2017-10-05,61.32
2017-10-06,57.67
2017-10-07,63.51
2017-10-08,52.56
2017-10-09,54.75
2017-10-10,62.05
2017-10-11,54.75
2017-10-12,57.67
2017-10-13,57.67
2017-10-14,64.97
2017-10-15,62.05
2017-10-16,62.05
2017-10-17,66.42999999999999
2017-10-18,73.0
2017-10-19,64.97
2017-10-20,62.78
2017-10-21,69.35
2017-10-22,64.97
2017-10-23,66.42999999999999
2017-10-24,65.7
2017-10-25,70.81
2017-10-26,64.97
2017-10-27,62.05
2017-10-28,67.16
2017-10-29,64.24
2017-10-30,60.59
2017-10-31,65.7
2017-11-01,58.290000000000006
2017-11-02,59.63
2017-11-03,63.650000000000006
2017-11-04,61.64
2017-11-05,59.63
2017-11-06,54.27
2017-11-07,60.3
2017-11-08,64.32000000000001
2017-11-09,64.32000000000001
2017-11-10,58.96
2017-11-11,59.63
2017-11-12,67.0
2017-11-13,56.95
2017-11-14,60.970000000000006
2017-11-15,61.64
2017-11-16,65.66000000000001
2017-11-17,64.99000000000001
2017-11-18,60.3
2017-11-19,59.63
2017-11-20,61.64
2017-11-21,60.3
2017-11-22,62.98
2017-11-23,64.99000000000001
2017-11-24,58.96
2017-11-25,62.98
2017-11-26,61.64
2017-11-27,58.96
2017-11-28,58.96
2017-11-29,59.63
2017-11-30,67.0
2017-12-01,59.04
2017-12-02,63.36
2017-12-03,56.16
2017-12-04,68.39999999999999
2017-12-05,54.0
2017-12-06,55.44
2017-12-07,59.04
2017-12-08,60.48
2017-12-09,58.32
2017-12-10,52.56
2017-12-11,56.88
2017-12-12,59.76
2017-12-13,57.6
2017-12-14,53.28
2017-12-15,57.6
2017-12-16,59.04
2017-12-17,56.88
2017-12-18,60.48
2017-12-19,63.36
2017-12-20,61.92
2017-12-21,60.48
2017-12-22,60.48
2017-12-23,63.36
2017-12-24,59.76
2017-12-25,60.48
2017-12-26,72.0
2017-12-27,68.39999999999999
2017-12-28,70.56
2017-12-29,61.92
2017-12-30,59.04
2017-12-31,55.44
2018-01-01,54.75
2018-01-02,63.51
2018-01-03,67.89
2018-01-04,64.24
2018-01-05,68.62
2018-01-06,61.32
2018-01-07,56.94
2018-01-08,56.94
2018-01-09,70.08
2018-01-10,62.78
2018-01-11,67.16
2018-01-12,65.7
2018-01-13,64.97
2018-01-14,64.24
2018-01-15,59.86
2018-01-16,70.81
2018-01-17,71.53999999999999
2018-01-18,67.16
2018-01-19,61.32
2018-01-20,69.35
2018-01-21,64.97
2018-01-22,60.59
2018-01-23,62.78
2018-01-24,62.78
2018-01-25,59.13
2018-01-26,66.42999999999999
2018-01-27,65.7
2018-01-28,73.0
2018-01-29,66.42999999999999
2018-01-30,62.78
2018-01-31,58.4
2018-02-01,49.0
2018-02-02,49.7
2018-02-03,50.4
2018-02-04,52.5
2018-02-05,48.3
2018-02-06,51.8
2018-02-07,53.9
2018-02-08,54.6
2018-02-09,52.5
2018-02-10,50.4
2018-02-11,51.8
2018-02-12,46.9
2018-02-13,52.5
2018-02-14,51.1
2018-02-15,70.0
2018-02-16,53.2
2018-02-17,55.3
2018-02-18,54.6
2018-02-19,45.5
2018-02-20,49.0
2018-02-21,48.3
2018-02-22,50.4
2018-02-23,60.2
2018-02-24,54.6
2018-02-25,58.1
2018-02-26,50.4
2018-02-27,58.8
2018-02-28,49.0
2018-03-01,60.52
2018-03-02,62.56
2018-03-03,68.0
2018-03-04,63.92
2018-03-05,59.84
2018-03-06,63.24
2018-03-07,62.56
2018-03-08,64.60000000000001
2018-03-09,67.32000000000001
2018-03-10,67.32000000000001
2018-03-11,63.92
2018-03-12,64.60000000000001
2018-03-13,60.52
2018-03-14,64.60000000000001
2018-03-15,63.24
2018-03-16,57.120000000000005
2018-03-17,65.28
2018-03-18,61.88
2018-03-19,63.92
2018-03-20,59.16
2018-03-21,61.2
2018-03-22,58.48
2018-03-23,61.2
2018-03-24,66.64
2018-03-25,63.92
2018-03-26,64.60000000000001
2018-03-27,62.56
2018-03-28,66.64
2018-03-29,57.8
2018-03-30,66.64
2018-03-31,62.56
2018-04-01,63.0
2018-04-02,57.0
2018-04-03,57.0
2018-04-04,57.75
2018-04-05,59.25
2018-04-06,60.0
2018-04-07,57.75
2018-04-08,60.0
2018-04-09,57.75
2018-04-10,57.75
2018-04-11,54.75
2018-04-12,59.25
2018-04-13,57.75
2018-04-14,63.0
2018-04-15,54.0
2018-04-16,62.25
2018-04-17,75.0
2018-04-18,61.5
2018-04-19,63.75
2018-04-20,61.5
2018-04-21,59.25
2018-04-22,63.0
2018-04-23,57.75
2018-04-24,54.75
2018-04-25,64.5
2018-04-26,57.0
2018-04-27,55.5
2018-04-28,55.5
2018-04-29,66.75
2018-04-30,57.75
2018-05-01,50.7
2018-05-02,52.260000000000005
2018-05-03,51.48
2018-05-04,49.14
2018-05-05,55.38
2018-05-06,61.620000000000005
2018-05-07,53.04
2018-05-08,47.58
2018-05-09,60.84
2018-05-10,49.92
2018-05-11,53.82
2018-05-12,54.6
2018-05-13,46.8
2018-05-14,56.940000000000005
2018-05-15,62.400000000000006
2018-05-16,53.04
2018-05-17,60.06
2018-05-18,52.260000000000005
2018-05-19,54.6
2018-05-20,56.940000000000005
2018-05-21,60.84
2018-05-22,48.36
2018-05-23,61.620000000000005
2018-05-24,55.38
2018-05-25,63.18
2018-05-26,56.16
2018-05-27,60.06
2018-05-28,54.6
2018-05-29,78.0
2018-05-30,55.38
2018-05-31,57.72
2018-06-01,69.42
2018-06-02,47.58
2018-06-03,49.14
2018-06-04,62.400000000000006
2018-06-05,47.58
2018-06-06,47.58
2018-06-07,72.54
2018-06-08,49.92
2018-06-09,78.0
2018-06-10,49.14
2018-06-11,47.58
2018-06-12,46.02
2018-06-13,49.14
2018-06-14,47.58
2018-06-15,44.46
2018-06-16,39.0
2018-06-17,42.9
2018-06-18,44.46
2018-06-19,43.68
2018-06-20,44.46
2018-06-21,42.120000000000005
2018-06-22,47.58
2018-06-23,46.8
2018-06-24,45.24
2018-06-25,43.68
2018-06-26,45.24
2018-06-27,45.24
2018-06-28,50.7
2018-06-29,47.58
2018-06-30,38.22
2018-07-01,51.68000000000001
2018-07-02,56.440000000000005
2018-07-03,64.60000000000001
2018-07-04,52.36000000000001
2018-07-05,59.84
2018-07-06,55.080000000000005
2018-07-07,57.120000000000005
2018-07-08,61.2
2018-07-09,59.84
2018-07-10,55.760000000000005
2018-07-11,68.0
2018-07-12,60.52
2018-07-13,58.48
2018-07-14,59.16
2018-07-15,53.720000000000006
2018-07-16,57.8
2018-07-17,63.92
2018-07-18,61.2
2018-07-19,60.52
2018-07-20,57.120000000000005
2018-07-21,55.760000000000005
2018-07-22,57.120000000000005
2018-07-23,58.48
2018-07-24,59.16
2018-07-25,58.48
2018-07-26,59.84
2018-07-27,60.52
2018-07-28,57.8
2018-07-29,57.120000000000005
2018-07-30,59.84
2018-07-31,58.48
2018-08-01,64.99000000000001
2018-08-02,61.64
2018-08-03,60.970000000000006
2018-08-04,64.99000000000001
2018-08-05,58.290000000000006
2018-08-06,63.650000000000006
2018-08-07,62.98
2018-08-08,60.3
2018-08-09,57.620000000000005
2018-08-10,60.3
2018-08-11,55.61000000000001
2018-08-12,60.3
2018-08-13,62.98
2018-08-14,59.63
2018-08-15,62.98
2018-08-16,61.64
2018-08-17,64.32000000000001
2018-08-18,62.31
2018-08-19,57.620000000000005
2018-08-20,60.970000000000006
2018-08-21,58.290000000000006
2018-08-22,57.620000000000005
2018-08-23,60.3
2018-08-24,60.3
2018-08-25,63.650000000000006
2018-08-26,57.620000000000005
2018-08-27,58.290000000000006
2018-08-28,67.0
2018-08-29,57.620000000000005
2018-08-30,53.6
2018-08-31,56.28
2018-09-01,59.400000000000006
2018-09-02,60.720000000000006
2018-09-03,56.760000000000005
2018-09-04,60.06
2018-09-05,63.36
2018-09-06,56.760000000000005
2018-09-07,58.74
2018-09-08,60.720000000000006
2018-09-09,61.38
2018-09-10,56.1
2018-09-11,60.720000000000006
2018-09-12,54.78
2018-09-13,63.36
2018-09-14,58.74
2018-09-15,60.06
2018-09-16,56.1
2018-09-17,62.040000000000006
2018-09-18,62.040000000000006
2018-09-19,60.720000000000006
2018-09-20,65.34
2018-09-21,58.74
2018-09-22,66.0
2018-09-23,58.74
2018-09-24,59.400000000000006
2018-09-25,57.42
2018-09-26,56.1
2018-09-27,56.1
2018-09-28,64.02
2018-09-29,62.7
2018-09-30,53.46
2018-10-01,57.120000000000005
2018-10-02,65.28
2018-10-03,58.48
2018-10-04,61.88
2018-10-05,59.16
2018-10-06,63.92
2018-10-07,58.48
2018-10-08,51.68000000000001
2018-10-09,57.8
2018-10-10,63.24
2018-10-11,64.60000000000001
2018-10-12,65.28
2018-10-13,62.56
2018-10-14,58.48
2018-10-15,61.2
2018-10-16,68.0
2018-10-17,66.64
2018-10-18,63.92
2018-10-19,64.60000000000001
2018-10-20,68.0
2018-10-21,59.84
2018-10-22,59.84
2018-10-23,61.2
2018-10-24,53.720000000000006
2018-10-25,63.24
2018-10-26,61.2
2018-10-27,68.0
2018-10-28,57.8
2018-10-29,58.48
2018-10-30,62.56
2018-10-31,60.52
2018-11-01,65.0
2018-11-02,63.7
2018-11-03,63.05
2018-11-04,57.85
2018-11-05,53.3
2018-11-06,61.75
2018-11-07,51.35
2018-11-08,59.8
2018-11-09,63.05
2018-11-10,57.2
2018-11-11,56.55
2018-11-12,58.5
2018-11-13,63.7
2018-11-14,65.0
2018-11-15,60.45
2018-11-16,60.45
2018-11-17,61.1
2018-11-18,53.3
2018-11-19,59.8
2018-11-20,61.75
2018-11-21,57.85
2018-11-22,50.05
2018-11-23,55.25
2018-11-24,57.2
2018-11-25,55.9
2018-11-26,57.2
2018-11-27,61.1
2018-11-28,59.15
2018-11-29,63.7
2018-11-30,62.400000000000006
2018-12-01,53.6
2018-12-02,50.92
2018-12-03,50.92
2018-12-04,54.940000000000005
2018-12-05,42.88
2018-12-06,58.290000000000006
2018-12-07,50.92
2018-12-08,56.28
2018-12-09,48.91
2018-12-10,52.93
2018-12-11,60.3
2018-12-12,50.92
2018-12-13,52.260000000000005
2018-12-14,54.27
2018-12-15,55.61000000000001
2018-12-16,51.59
2018-12-17,58.290000000000006
2018-12-18,55.61000000000001
2018-12-19,60.3
2018-12-20,57.620000000000005
2018-12-21,58.96
2018-12-22,50.92
2018-12-23,51.59
2018-12-24,56.28
2018-12-25,47.57
2018-12-26,67.0
2018-12-27,60.970000000000006
2018-12-28,57.620000000000005
2018-12-29,54.940000000000005
2018-12-30,52.260000000000005
2018-12-31,52.93
2019-01-01,57.0
2019-01-02,55.5
2019-01-03,62.25
2019-01-04,64.5
2019-01-05,58.5
2019-01-06,54.0
2019-01-07,58.5
2019-01-08,58.5
2019-01-09,66.0
2019-01-10,54.0
2019-01-11,58.5
2019-01-12,64.5
2019-01-13,58.5
2019-01-14,56.25
2019-01-15,56.25
2019-01-16,75.0
2019-01-17,61.5
2019-01-18,59.25
2019-01-19,60.0
2019-01-20,51.0
2019-01-21,50.25
2019-01-22,57.0
2019-01-23,60.0
2019-01-24,59.25
2019-01-25,57.0
2019-01-26,57.0
2019-01-27,63.75
2019-01-28,55.5
2019-01-29,60.75
2019-01-30,58.5
2019-01-31,57.75
2019-02-01,58.5
2019-02-02,60.06
2019-02-03,59.28
2019-02-04,52.260000000000005
2019-02-05,56.16
2019-02-06,60.06
2019-02-07,61.620000000000005
2019-02-08,60.84
2019-02-09,63.18
2019-02-10,57.72
2019-02-11,62.400000000000006
2019-02-12,53.04
2019-02-13,57.72
2019-02-14,63.96
2019-02-15,78.0
2019-02-16,70.2
2019-02-17,67.08
2019-02-18,58.5
2019-02-19,71.76
2019-02-20,70.98
2019-02-21,68.64
2019-02-22,71.76
2019-02-23,61.620000000000005
2019-02-24,67.86
2019-02-25,67.86
2019-02-26,60.84
2019-02-27,68.64
2019-02-28,60.84
2019-03-01,56.7
2019-03-02,59.13
2019-03-03,55.080000000000005
2019-03-04,52.650000000000006
2019-03-05,48.6
2019-03-06,62.370000000000005
2019-03-07,54.27
2019-03-08,55.080000000000005
2019-03-09,61.56
2019-03-10,49.41
2019-03-11,62.370000000000005
2019-03-12,54.27
2019-03-13,51.84
2019-03-14,56.7
2019-03-15,51.84
2019-03-16,61.56
2019-03-17,55.080000000000005
2019-03-18,55.89
2019-03-19,61.56
2019-03-20,55.080000000000005
2019-03-21,55.080000000000005
2019-03-22,59.940000000000005
2019-03-23,57.510000000000005
2019-03-24,55.080000000000005
2019-03-25,63.99
2019-03-26,57.510000000000005
2019-03-27,55.89
2019-03-28,63.18000000000001
2019-03-29,81.0
2019-03-30,59.940000000000005
2019-03-31,57.510000000000005
2019-04-01,77.76
2019-04-02,67.23
2019-04-03,76.14
2019-04-04,68.85000000000001
2019-04-05,68.85000000000001
2019-04-06,69.66000000000001
2019-04-07,62.370000000000005
2019-04-08,68.04
2019-04-09,63.99
2019-04-10,74.52000000000001
2019-04-11,68.85000000000001
2019-04-12,68.04
2019-04-13,65.61
2019-04-14,72.09
2019-04-15,79.38000000000001
2019-04-16,79.38000000000001
2019-04-17,80.19000000000001
2019-04-18,63.99
2019-04-19,68.04
2019-04-20,65.61
2019-04-21,76.95
2019-04-22,72.09
2019-04-23,63.99
2019-04-24,72.09
2019-04-25,72.09
2019-04-26,65.61
2019-04-27,81.0
2019-04-28,76.14
2019-04-29,62.370000000000005
2019-04-30,68.04
2019-05-01,56.24
2019-05-02,51.06
2019-05-03,49.58
2019-05-04,53.28
2019-05-05,61.42
2019-05-06,51.8
2019-05-07,56.98
2019-05-08,52.54
2019-05-09,63.64
2019-05-10,51.8
2019-05-11,74.0
2019-05-12,52.54
2019-05-13,51.06
2019-05-14,53.28
2019-05-15,59.2
2019-05-16,50.32
2019-05-17,62.9
2019-05-18,53.28
2019-05-19,59.94
2019-05-20,45.88
2019-05-21,64.38
2019-05-22,51.8
2019-05-23,46.62
2019-05-24,48.1
2019-05-25,49.58
2019-05-26,53.28
2019-05-27,46.62
2019-05-28,48.1
2019-05-29,49.58
2019-05-30,52.54
2019-05-31,69.56
2019-06-01,46.5
2019-06-02,54.0
2019-06-03,62.25
2019-06-04,49.5
2019-06-05,57.75
2019-06-06,64.5
2019-06-07,51.75
2019-06-08,68.25
2019-06-09,45.75
2019-06-10,51.75
2019-06-11,74.25
2019-06-12,54.0
2019-06-13,51.0
2019-06-14,75.0
2019-06-15,45.0
2019-06-16,45.0
2019-06-17,47.25
2019-06-18,48.0
2019-06-19,47.25
2019-06-20,47.25
2019-06-21,47.25
2019-06-22,44.25
2019-06-23,45.75
2019-06-24,45.0
2019-06-25,47.25
2019-06-26,45.75
2019-06-27,49.5
2019-06-28,48.75
2019-06-29,45.0
2019-06-30,46.5
2019-07-01,68.6
2019-07-02,61.6
2019-07-03,61.6
2019-07-04,65.1
2019-07-05,59.49999999999999
2019-07-06,61.6
2019-07-07,59.49999999999999
2019-07-08,57.4
2019-07-09,60.9
2019-07-10,62.99999999999999
2019-07-11,59.49999999999999
2019-07-12,62.3
2019-07-13,60.2
2019-07-14,56.7
2019-07-15,65.1
2019-07-16,70.0
2019-07-17,65.1
2019-07-18,61.6
2019-07-19,61.6
2019-07-20,62.3
2019-07-21,53.2
2019-07-22,61.6
2019-07-23,65.1
2019-07-24,64.39999999999999
2019-07-25,66.5
2019-07-26,64.39999999999999
2019-07-27,60.2
2019-07-28,58.1
2019-07-29,64.39999999999999
2019-07-30,66.5
2019-07-31,60.2
2019-08-01,66.24
2019-08-02,64.17
2019-08-03,62.78999999999999
2019-08-04,66.24
2019-08-05,66.24
2019-08-06,66.92999999999999
2019-08-07,67.61999999999999
2019-08-08,66.92999999999999
2019-08-09,63.48
2019-08-10,64.17
2019-08-11,63.48
2019-08-12,69.0
2019-08-13,67.61999999999999
2019-08-14,68.30999999999999
2019-08-15,67.61999999999999
2019-08-16,64.17
2019-08-17,59.34
2019-08-18,66.92999999999999
2019-08-19,64.86
2019-08-20,62.1
2019-08-21,68.30999999999999
2019-08-22,64.86
2019-08-23,62.1
2019-08-24,63.48
2019-08-25,66.92999999999999
2019-08-26,60.72
2019-08-27,60.72
2019-08-28,64.17
2019-08-29,58.65
