date,INTC
2014-05-29,3.0
2014-05-30,0.0
2014-05-31,4.08
2014-06-01,0.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,5.800000000000001
2014-06-05,0.0
2014-06-06,9.4
2014-06-07,0.0
2014-06-08,0.0
2014-06-09,11.4
2014-06-10,0.0
2014-06-11,6.6000000000000005
2014-06-12,11.4
2014-06-13,20.0
2014-06-14,0.0
2014-06-15,9.8
2014-06-16,11.4
2014-06-17,0.0
2014-06-18,4.2
2014-06-19,0.0
2014-06-20,0.0
2014-06-21,10.4
2014-06-22,0.0
2014-06-23,4.800000000000001
2014-06-24,4.6000000000000005
2014-06-25,0.0
2014-06-26,7.800000000000001
2014-06-27,16.0
2014-06-28,9.0
2014-06-29,0.0
2014-06-30,4.0
2014-07-01,26.35
2014-07-02,18.91
2014-07-03,0.0
2014-07-04,13.64
2014-07-05,0.0
2014-07-06,14.88
2014-07-07,15.19
2014-07-08,30.07
2014-07-09,7.13
2014-07-10,7.439999999999999
2014-07-11,9.92
2014-07-12,23.25
2014-07-13,0.0
2014-07-14,9.3
2014-07-15,22.63
2014-07-16,31.0
2014-07-17,0.0
2014-07-18,28.21
2014-07-19,0.0
2014-07-20,10.23
2014-07-21,19.84
2014-07-22,0.0
2014-07-23,0.0
2014-07-24,21.08
2014-07-25,31.0
2014-07-26,0.0
2014-07-27,9.3
2014-07-28,10.54
2014-07-29,11.78
2014-07-30,0.0
2014-07-31,12.09
2014-08-01,17.28
2014-08-02,24.0
2014-08-03,13.44
2014-08-04,5.76
2014-08-05,15.84
2014-08-06,9.6
2014-08-07,0.0
2014-08-08,12.48
2014-08-09,0.0
2014-08-10,0.0
2014-08-11,7.439999999999999
2014-08-12,8.64
2014-08-13,7.439999999999999
2014-08-14,11.52
2014-08-15,11.52
2014-08-16,0.0
2014-08-17,0.0
2014-08-18,13.44
2014-08-19,6.24
2014-08-20,0.0
2014-08-21,7.68
2014-08-22,8.64
2014-08-23,8.4
2014-08-24,0.0
2014-08-25,8.64
2014-08-26,14.64
2014-08-27,5.52
2014-08-28,0.0
2014-08-29,4.32
2014-08-30,5.76
2014-08-31,5.279999999999999
2014-09-01,8.28
2014-09-02,0.0
2014-09-03,12.78
2014-09-04,9.36
2014-09-05,0.0
2014-09-06,0.0
2014-09-07,0.0
2014-09-08,8.459999999999999
