date,AXP
2016-06-06,0.0
2016-06-07,0.0
2016-06-08,0.0
2016-06-09,6.0
2016-06-10,0.0
2016-06-11,0.0
2016-06-12,0.0
2016-06-13,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-18,0.0
2016-06-19,0.0
2016-06-20,9.75
2016-06-21,10.5
2016-06-22,0.0
2016-06-23,4.75
2016-06-24,5.0
2016-06-25,0.0
2016-06-26,25.0
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-02,0.0
2016-07-03,3.45
2016-07-04,0.0
2016-07-05,0.0
2016-07-06,8.25
2016-07-07,0.0
2016-07-08,3.45
2016-07-09,0.0
2016-07-10,0.0
2016-07-11,0.0
2016-07-12,3.15
2016-07-13,4.05
2016-07-14,3.15
2016-07-15,0.0
2016-07-16,7.8
2016-07-17,0.0
2016-07-18,0.0
2016-07-19,15.0
2016-07-20,4.5
2016-07-21,4.35
2016-07-22,0.0
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,7.05
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-07-30,0.0
2016-07-31,0.0
2016-08-01,0.0
2016-08-02,3.24
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,3.12
2016-08-06,3.72
2016-08-07,0.0
2016-08-08,3.48
2016-08-09,6.6
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-13,0.0
2016-08-14,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,4.8
2016-08-19,0.0
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,12.0
2016-08-27,0.0
2016-08-28,0.0
2016-08-29,3.96
2016-08-30,2.88
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,4.8
2016-09-03,0.0
2016-09-04,0.0
2016-09-05,0.0
2016-09-06,4.48
2016-09-07,0.0
2016-09-08,7.68
2016-09-09,8.0
2016-09-10,0.0
2016-09-11,4.5600000000000005
2016-09-12,6.5600000000000005
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,0.0
2016-09-17,0.0
2016-09-18,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-24,0.0
2016-09-25,4.64
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,4.4
2016-09-30,0.0
2016-10-01,0.0
2016-10-02,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,4.9
2016-10-08,0.0
2016-10-09,6.16
2016-10-10,0.0
2016-10-11,0.0
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,0.0
2016-10-15,0.0
2016-10-16,0.0
2016-10-17,14.000000000000002
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,13.160000000000002
2016-10-21,0.0
2016-10-22,0.0
2016-10-23,0.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-29,0.0
2016-10-30,0.0
2016-10-31,4.9
2016-11-01,10.54
2016-11-02,7.65
2016-11-03,0.0
2016-11-04,0.0
2016-11-05,9.01
2016-11-06,12.24
2016-11-07,17.0
2016-11-08,0.0
2016-11-09,3.5700000000000003
2016-11-10,0.0
2016-11-11,9.69
2016-11-12,0.0
2016-11-13,0.0
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,7.65
2016-11-18,10.71
2016-11-19,12.07
2016-11-20,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,6.800000000000001
2016-11-24,0.0
2016-11-25,9.01
2016-11-26,8.84
2016-11-27,0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,10.03
2016-12-01,4.75
2016-12-02,7.03
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,4.75
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,19.0
2016-12-09,4.5600000000000005
2016-12-10,0.0
2016-12-11,0.0
2016-12-12,6.2700000000000005
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,0.0
2016-12-20,8.17
2016-12-21,9.5
2016-12-22,0.0
2016-12-23,0.0
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,14.44
2016-12-27,5.13
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,0.0
2017-01-04,22.0
2017-01-05,0.0
2017-01-06,6.6
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,8.14
2017-01-10,10.78
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-14,16.5
2017-01-15,0.0
2017-01-16,0.0
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,18.48
2017-01-20,18.26
2017-01-21,0.0
2017-01-22,0.0
2017-01-23,7.7
2017-01-24,6.16
2017-01-25,14.08
2017-01-26,8.14
2017-01-27,11.22
2017-01-28,7.7
2017-01-29,0.0
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,8.4
2017-02-03,0.0
2017-02-04,12.88
2017-02-05,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,17.92
2017-02-10,6.44
2017-02-11,0.0
2017-02-12,0.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,28.000000000000004
2017-02-16,0.0
2017-02-17,16.8
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,12.32
2017-02-21,8.96
2017-02-22,0.0
2017-02-23,10.64
2017-02-24,12.88
2017-02-25,0.0
2017-02-26,0.0
2017-02-27,0.0
2017-02-28,15.400000000000002
2017-03-01,21.17
2017-03-02,13.919999999999998
2017-03-03,0.0
2017-03-04,0.0
2017-03-05,0.0
2017-03-06,29.0
2017-03-07,0.0
2017-03-08,8.7
2017-03-09,0.0
2017-03-10,0.0
2017-03-11,0.0
2017-03-12,0.0
2017-03-13,12.76
2017-03-14,9.28
2017-03-15,8.12
2017-03-16,23.78
2017-03-17,8.99
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,6.67
2017-03-24,0.0
2017-03-25,23.2
2017-03-26,12.47
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,11.31
2017-03-30,0.0
2017-03-31,12.47
2017-04-01,16.08
2017-04-02,0.0
2017-04-03,0.0
2017-04-04,22.8
2017-04-05,16.32
2017-04-06,0.0
2017-04-07,0.0
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,14.16
2017-04-11,24.0
2017-04-12,0.0
2017-04-13,0.0
2017-04-14,13.44
2017-04-15,0.0
2017-04-16,0.0
2017-04-17,12.72
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,23.04
2017-04-21,17.28
2017-04-22,0.0
2017-04-23,0.0
2017-04-24,14.4
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,18.72
2017-04-28,0.0
2017-04-29,0.0
2017-04-30,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,5.78
2017-05-04,0.0
2017-05-05,0.0
2017-05-06,8.5
2017-05-07,17.0
2017-05-08,8.33
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,5.2700000000000005
2017-05-12,6.800000000000001
2017-05-13,0.0
2017-05-14,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,13.94
2017-05-18,0.0
2017-05-19,0.0
2017-05-20,0.0
2017-05-21,0.0
2017-05-22,14.11
2017-05-23,10.88
2017-05-24,12.58
2017-05-25,15.81
2017-05-26,0.0
2017-05-27,0.0
2017-05-28,0.0
2017-05-29,0.0
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,12.0
2017-06-02,15.4
2017-06-03,0.0
2017-06-04,0.0
2017-06-05,0.0
2017-06-06,7.0
2017-06-07,0.0
2017-06-08,13.2
2017-06-09,13.2
2017-06-10,0.0
2017-06-11,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,11.2
2017-06-15,0.0
2017-06-16,0.0
2017-06-17,0.0
2017-06-18,0.0
2017-06-19,0.0
2017-06-20,15.6
2017-06-21,16.6
2017-06-22,0.0
2017-06-23,0.0
2017-06-24,0.0
2017-06-25,0.0
2017-06-26,12.2
2017-06-27,20.0
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-01,0.0
2017-07-02,0.0
2017-07-03,0.0
2017-07-04,0.0
2017-07-05,9.36
2017-07-06,0.0
2017-07-07,8.879999999999999
2017-07-08,0.0
2017-07-09,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,8.16
2017-07-15,0.0
2017-07-16,12.72
2017-07-17,10.32
2017-07-18,10.32
2017-07-19,11.04
2017-07-20,24.0
2017-07-21,0.0
2017-07-22,7.439999999999999
2017-07-23,0.0
2017-07-24,5.04
2017-07-25,0.0
2017-07-26,8.4
2017-07-27,0.0
2017-07-28,0.0
2017-07-29,0.0
2017-07-30,13.92
2017-07-31,15.6
2017-08-01,0.0
2017-08-02,11.78
2017-08-03,0.0
2017-08-04,0.0
2017-08-05,16.91
2017-08-06,0.0
2017-08-07,10.07
2017-08-08,0.0
2017-08-09,19.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-12,0.0
2017-08-13,0.0
2017-08-14,0.0
2017-08-15,12.73
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-19,0.0
2017-08-20,0.0
2017-08-21,0.0
2017-08-22,11.21
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,14.44
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,14.25
2017-09-01,0.0
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-09,0.0
2017-09-10,16.64
2017-09-11,8.58
2017-09-12,0.0
2017-09-13,14.04
2017-09-14,12.22
2017-09-15,0.0
2017-09-16,0.0
2017-09-17,0.0
2017-09-18,10.92
2017-09-19,11.7
2017-09-20,8.58
2017-09-21,26.0
2017-09-22,0.0
2017-09-23,0.0
2017-09-24,0.0
2017-09-25,10.14
2017-09-26,0.0
2017-09-27,20.54
2017-09-28,0.0
2017-09-29,0.0
2017-09-30,0.0
2017-10-01,14.85
2017-10-02,25.08
2017-10-03,12.87
2017-10-04,17.16
2017-10-05,10.23
2017-10-06,0.0
2017-10-07,0.0
2017-10-08,0.0
2017-10-09,0.0
2017-10-10,16.830000000000002
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,33.0
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,14.52
2017-10-17,9.24
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-21,32.01
2017-10-22,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,8.58
2017-10-26,17.490000000000002
2017-10-27,0.0
2017-10-28,0.0
2017-10-29,10.89
2017-10-30,0.0
2017-10-31,20.130000000000003
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,4.62
2017-11-04,0.0
2017-11-05,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,14.74
2017-11-10,0.0
2017-11-11,0.0
2017-11-12,6.6
2017-11-13,4.4
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,7.92
2017-11-17,3.96
2017-11-18,0.0
2017-11-19,0.0
2017-11-20,6.16
2017-11-21,21.12
2017-11-22,0.0
2017-11-23,13.64
2017-11-24,22.0
2017-11-25,0.0
2017-11-26,0.0
2017-11-27,9.24
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,4.84
2017-12-01,12.69
2017-12-02,0.0
2017-12-03,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,15.66
2017-12-08,0.0
2017-12-09,22.41
2017-12-10,0.0
2017-12-11,6.210000000000001
2017-12-12,15.93
2017-12-13,0.0
2017-12-14,7.83
2017-12-15,0.0
2017-12-16,0.0
2017-12-17,27.0
2017-12-18,12.69
2017-12-19,5.94
2017-12-20,13.5
2017-12-21,7.290000000000001
2017-12-22,0.0
2017-12-23,0.0
2017-12-24,20.520000000000003
2017-12-25,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2017-12-30,12.420000000000002
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,13.32
2018-01-03,33.48
2018-01-04,0.0
2018-01-05,24.48
2018-01-06,0.0
2018-01-07,0.0
2018-01-08,0.0
2018-01-09,13.68
2018-01-10,20.88
2018-01-11,0.0
2018-01-12,11.52
2018-01-13,0.0
2018-01-14,14.04
2018-01-15,0.0
2018-01-16,36.0
2018-01-17,0.0
2018-01-18,14.04
2018-01-19,14.4
2018-01-20,16.919999999999998
2018-01-21,0.0
2018-01-22,0.0
2018-01-23,34.2
2018-01-24,20.16
2018-01-25,8.64
2018-01-26,0.0
2018-01-27,0.0
2018-01-28,10.44
2018-01-29,0.0
2018-01-30,15.48
2018-01-31,0.0
2018-02-01,7.0200000000000005
2018-02-02,21.33
2018-02-03,14.580000000000002
2018-02-04,5.94
2018-02-05,7.0200000000000005
2018-02-06,14.31
2018-02-07,6.75
2018-02-08,7.56
2018-02-09,14.31
2018-02-10,0.0
2018-02-11,0.0
2018-02-12,5.130000000000001
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,27.0
2018-02-16,14.85
2018-02-17,0.0
2018-02-18,6.210000000000001
2018-02-19,9.99
2018-02-20,0.0
2018-02-21,11.34
2018-02-22,0.0
2018-02-23,0.0
2018-02-24,0.0
2018-02-25,0.0
2018-02-26,0.0
2018-02-27,9.45
2018-02-28,0.0
2018-03-01,7.829999999999999
2018-03-02,0.0
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-10,0.0
2018-03-11,29.0
2018-03-12,0.0
2018-03-13,12.47
2018-03-14,8.7
2018-03-15,0.0
2018-03-16,0.0
2018-03-17,0.0
2018-03-18,0.0
2018-03-19,11.89
2018-03-20,17.98
2018-03-21,6.38
2018-03-22,0.0
2018-03-23,0.0
2018-03-24,0.0
2018-03-25,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-03-30,0.0
2018-03-31,20.3
2018-04-01,0.0
2018-04-02,16.5
2018-04-03,0.0
2018-04-04,19.2
2018-04-05,0.0
2018-04-06,0.0
2018-04-07,0.0
2018-04-08,30.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,12.6
2018-04-13,14.4
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,16.5
2018-04-19,18.9
2018-04-20,0.0
2018-04-21,15.9
2018-04-22,20.4
2018-04-23,0.0
2018-04-24,14.1
2018-04-25,9.9
2018-04-26,19.2
2018-04-27,11.7
2018-04-28,0.0
2018-04-29,20.4
2018-04-30,0.0
2018-05-01,5.25
2018-05-02,4.5
2018-05-03,6.75
2018-05-04,4.25
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,8.5
2018-05-08,4.0
2018-05-09,6.0
2018-05-10,5.0
2018-05-11,4.0
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,6.0
2018-05-15,0.0
2018-05-16,6.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,0.0
2018-05-22,7.5
2018-05-23,10.75
2018-05-24,4.25
2018-05-25,6.25
2018-05-26,0.0
2018-05-27,5.25
2018-05-28,25.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-02,0.0
2018-06-03,6.96
2018-06-04,12.96
2018-06-05,8.16
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,9.12
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,24.0
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,0.0
2018-06-19,8.879999999999999
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,6.96
2018-06-23,0.0
2018-06-24,8.16
2018-06-25,0.0
2018-06-26,5.279999999999999
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-06-30,19.68
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-04,9.6
2018-07-05,0.0
2018-07-06,11.28
2018-07-07,0.0
2018-07-08,0.0
2018-07-09,6.96
2018-07-10,6.48
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-14,6.96
2018-07-15,6.72
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,7.68
2018-07-20,0.0
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,0.0
2018-07-24,9.12
2018-07-25,0.0
2018-07-26,6.48
2018-07-27,0.0
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,0.0
2018-07-31,24.0
2018-08-01,8.32
2018-08-02,0.0
2018-08-03,10.92
2018-08-04,23.14
2018-08-05,0.0
2018-08-06,8.84
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-11,0.0
2018-08-12,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-18,0.0
2018-08-19,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,23.4
2018-08-25,0.0
2018-08-26,0.0
2018-08-27,0.0
2018-08-28,17.68
2018-08-29,0.0
2018-08-30,26.0
2018-08-31,0.0
2018-09-01,0.0
2018-09-02,0.0
2018-09-03,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,11.55
2018-09-07,13.23
2018-09-08,0.0
2018-09-09,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,21.0
2018-09-13,9.87
2018-09-14,0.0
2018-09-15,0.0
2018-09-16,0.0
2018-09-17,7.14
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,20.79
2018-09-21,0.0
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,11.55
2018-09-29,0.0
2018-09-30,0.0
2018-10-01,7.5
2018-10-02,0.0
2018-10-03,6.5
2018-10-04,0.0
2018-10-05,16.25
2018-10-06,0.0
2018-10-07,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,6.75
2018-10-12,13.0
2018-10-13,0.0
2018-10-14,0.0
2018-10-15,0.0
2018-10-16,10.5
2018-10-17,11.75
2018-10-18,0.0
2018-10-19,6.75
2018-10-20,7.5
2018-10-21,0.0
2018-10-22,16.25
2018-10-23,0.0
2018-10-24,6.25
2018-10-25,15.0
2018-10-26,25.0
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,8.75
2018-11-03,0.0
2018-11-04,15.5
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,8.0
2018-11-09,6.25
2018-11-10,0.0
2018-11-11,6.25
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,7.75
2018-11-16,25.0
2018-11-17,0.0
2018-11-18,5.25
2018-11-19,0.0
2018-11-20,11.0
2018-11-21,0.0
2018-11-22,0.0
2018-11-23,0.0
2018-11-24,0.0
2018-11-25,10.75
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,8.0
2018-12-01,0.0
2018-12-02,19.14
2018-12-03,12.54
2018-12-04,0.0
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,14.08
2018-12-08,0.0
2018-12-09,13.64
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,12.76
2018-12-18,18.04
2018-12-19,22.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-22,14.08
2018-12-23,0.0
2018-12-24,0.0
2018-12-25,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-29,21.12
2018-12-30,15.4
2018-12-31,12.54
2019-01-01,13.44
2019-01-02,12.72
2019-01-03,0.0
2019-01-04,0.0
2019-01-05,0.0
2019-01-06,0.0
2019-01-07,10.8
2019-01-08,8.4
2019-01-09,9.12
2019-01-10,0.0
2019-01-11,0.0
2019-01-12,0.0
2019-01-13,0.0
2019-01-14,9.12
2019-01-15,8.16
2019-01-16,0.0
2019-01-17,24.0
2019-01-18,0.0
2019-01-19,0.0
2019-01-20,0.0
2019-01-21,0.0
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,16.56
2019-01-25,0.0
2019-01-26,0.0
2019-01-27,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,0.0
2019-01-31,15.36
2019-02-01,0.0
2019-02-02,0.0
2019-02-03,0.0
2019-02-04,0.0
2019-02-05,5.28
2019-02-06,22.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-09,0.0
2019-02-10,0.0
2019-02-11,7.92
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,8.58
2019-02-16,0.0
2019-02-17,0.0
2019-02-18,0.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,6.82
2019-02-22,10.56
2019-02-23,6.6
2019-02-24,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,12.76
2019-03-01,6.9
2019-03-02,0.0
2019-03-03,0.0
2019-03-04,12.88
2019-03-05,0.0
2019-03-06,19.78
2019-03-07,0.0
2019-03-08,9.43
2019-03-09,14.26
2019-03-10,10.81
2019-03-11,23.0
2019-03-12,0.0
2019-03-13,7.13
2019-03-14,0.0
2019-03-15,6.9
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,8.05
2019-03-21,11.04
2019-03-22,0.0
2019-03-23,0.0
2019-03-24,8.280000000000001
2019-03-25,0.0
2019-03-26,6.9
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,11.96
2019-03-30,0.0
2019-03-31,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,7.75
2019-04-05,0.0
2019-04-06,0.0
2019-04-07,8.25
2019-04-08,9.75
2019-04-09,7.0
2019-04-10,7.5
2019-04-11,11.25
2019-04-12,7.75
2019-04-13,0.0
2019-04-14,8.0
2019-04-15,0.0
2019-04-16,0.0
2019-04-17,5.75
2019-04-18,0.0
2019-04-19,6.5
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,0.0
2019-04-23,6.0
2019-04-24,0.0
2019-04-25,17.0
2019-04-26,0.0
2019-04-27,0.0
2019-04-28,25.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,14.000000000000002
2019-05-04,0.0
2019-05-05,12.04
2019-05-06,9.8
2019-05-07,0.0
2019-05-08,8.680000000000001
2019-05-09,0.0
2019-05-10,0.0
2019-05-11,0.0
2019-05-12,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,28.000000000000004
2019-05-17,9.8
2019-05-18,8.120000000000001
2019-05-19,0.0
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,0.0
2019-05-24,0.0
2019-05-25,0.0
2019-05-26,0.0
2019-05-27,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,8.680000000000001
2019-05-31,17.080000000000002
2019-06-01,0.0
2019-06-02,0.0
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-08,0.0
2019-06-09,0.0
2019-06-10,18.15
2019-06-11,33.0
2019-06-12,25.41
2019-06-13,0.0
2019-06-14,0.0
2019-06-15,22.11
2019-06-16,0.0
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,23.43
2019-06-20,0.0
2019-06-21,0.0
2019-06-22,0.0
2019-06-23,0.0
2019-06-24,30.360000000000003
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,14.19
2019-06-28,0.0
2019-06-29,0.0
2019-06-30,0.0
2019-07-01,10.23
2019-07-02,11.47
2019-07-03,0.0
2019-07-04,13.64
2019-07-05,14.26
2019-07-06,0.0
2019-07-07,0.0
2019-07-08,0.0
2019-07-09,8.68
2019-07-10,19.53
2019-07-11,19.22
2019-07-12,26.97
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,0.0
2019-07-16,31.0
2019-07-17,7.75
2019-07-18,13.33
2019-07-19,10.23
2019-07-20,0.0
2019-07-21,0.0
2019-07-22,0.0
2019-07-23,10.23
2019-07-24,0.0
2019-07-25,12.09
2019-07-26,9.61
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,0.0
2019-07-30,8.06
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,6.959999999999999
2019-08-03,0.0
2019-08-04,0.0
2019-08-05,0.0
2019-08-06,6.38
2019-08-07,24.65
2019-08-08,29.0
2019-08-09,9.57
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,13.05
2019-08-15,0.0
2019-08-16,9.86
2019-08-17,10.15
2019-08-18,0.0
2019-08-19,17.689999999999998
2019-08-20,20.59
2019-08-21,0.0
2019-08-22,6.959999999999999
2019-08-23,8.41
2019-08-24,0.0
2019-08-25,0.0
2019-08-26,0.0
2019-08-27,7.249999999999999
2019-08-28,0.0
2019-08-29,13.63
2019-08-30,6.67
2019-08-31,19.43
2019-09-01,0.0
2019-09-02,0.0
2019-09-03,7.48
2019-09-04,0.0
2019-09-05,0.0
2019-09-06,0.0
2019-09-07,6.6
2019-09-08,0.0
2019-09-09,0.0
2019-09-10,7.26
2019-09-11,6.38
2019-09-12,7.7
2019-09-13,0.0
2019-09-14,0.0
2019-09-15,7.04
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,6.6
2019-09-19,5.72
2019-09-20,0.0
2019-09-21,0.0
2019-09-22,10.12
2019-09-23,0.0
2019-09-24,16.28
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,22.0
2019-09-28,0.0
2019-09-29,0.0
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-05,0.0
2019-10-06,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,0.0
2019-10-11,0.0
2019-10-12,0.0
2019-10-13,13.75
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,12.5
2019-10-17,23.25
2019-10-18,7.5
2019-10-19,0.0
2019-10-20,25.0
2019-10-21,6.5
2019-10-22,0.0
2019-10-23,9.25
2019-10-24,0.0
2019-10-25,0.0
2019-10-26,0.0
2019-10-27,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,12.74
2019-11-02,0.0
2019-11-03,0.0
2019-11-04,5.720000000000001
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,0.0
2019-11-09,0.0
2019-11-10,5.98
2019-11-11,8.84
2019-11-12,7.28
