Date,Price,Volume,Market_cap
15-09-2023,9.42643807,65407895.361937,3336377907.905663
14-09-2023,9.40311874,68947178.00189,3327045290.623978
13-09-2023,9.29897309,82074327.386365,3290095688.4870872
12-09-2023,9.20854389,97351703.260863,3258048326.023052
11-09-2023,9.23645596,83859596.034208,3267844833.7710238
10-09-2023,9.46534565,84237257.076531,3348511581.1574097
09-09-2023,9.83850728,28777308.408698,3480490858.743568
08-09-2023,9.92411268,58308854.266482,3510753660.93202
07-09-2023,10.08389469,67321795.661771,3567129656.9829507
06-09-2023,9.93803879,68129819.988851,3514591209.2562585
05-09-2023,9.91002839,65988162.55099,3504427431.8384776
04-09-2023,9.79744359,66172216.993632,3464545292.533589
03-09-2023,9.87709511,53159384.653857,3492576738.3732038
02-09-2023,9.90880511,57855052.312049,3503334260.1084614
01-09-2023,9.92781839,86691243.978001,3509565084.4940205
31-08-2023,9.97073763,112842277.208148,3524571615.2632065
30-08-2023,10.40609999,83380897.545855,3678281494.2172728
29-08-2023,10.81551243,143833051.985827,3822765319.2049146
28-08-2023,10.36301856,83485697.23745,3662819736.910317
27-08-2023,10.19660962,67967810.769504,3603935306.556185
26-08-2023,10.09474719,52150693.801282,3567922467.244421
25-08-2023,10.04797977,97342629.461863,3457345694.867642
24-08-2023,10.11501854,80565378.829195,3480394222.197386
23-08-2023,10.33460514,82691769.351713,3555917743.225202
22-08-2023,10.13475284,109431280.100159,3487122595.143501
21-08-2023,10.35635179,95809594.637358,3563178840.4862432
20-08-2023,10.8643246,60708924.74606,3737937233.2322407
19-08-2023,10.81936448,75320139.323344,3722455824.4323015
18-08-2023,10.81100223,107340789.721515,3719551521.6954513
17-08-2023,10.59016257,129355558.422742,3642931763.912986
16-08-2023,11.36726601,99866486.964756,3910071891.337176
15-08-2023,11.80025038,102844071.597767,4057932207.8954673
14-08-2023,12.3454222,85274473.41401,4244701721.4215455
13-08-2023,12.27141139,73826862.601092,4219234308.5132346
12-08-2023,12.39396843,60697989.087193,4261346819.122801
11-08-2023,12.44155162,73321494.545488,4277707925.3164616
10-08-2023,12.47241565,84951305.26051,4288226631.6454577
09-08-2023,12.61590043,92182183.828059,4337469890.110399
08-08-2023,12.68414818,108222531.312071,4393245741.45157
07-08-2023,12.45804651,101251163.222383,4314826683.67203
06-08-2023,12.5819783,80911696.065564,4357646535.423184
05-08-2023,12.44109643,71268728.851712,4308777217.56817
04-08-2023,12.39905744,85085220.665392,4294165468.0313897
03-08-2023,12.42953252,105103158.944349,4304669588.2667465
02-08-2023,12.53008895,98710142.228456,4338296815.7125435
01-08-2023,12.85919301,106754891.306481,4451175764.396167
31-07-2023,12.80809744,93252713.883033,4432420709.013257
30-07-2023,13.12842006,77932760.361266,4542723981.353548
29-07-2023,13.23993241,44295518.44908,4581266024.173506
28-07-2023,13.22758266,65146193.866256,4576978033.080568
27-07-2023,13.15499626,79971786.929112,4551140941.755273
26-07-2023,13.27776162,109223057.855525,4593372160.724159
25-07-2023,13.34937108,120353962.235428,4617988223.951036
24-07-2023,13.10603799,122511185.705202,4533708676.085628
