Date,Price,Volume,Market_cap,crypto_name
22-04-2021,0.35991363,313038334.223,1884364052.6833608,Polygon
21-04-2021,0.34098366,290186072.993122,1777708295.1228266,Polygon
20-04-2021,0.32667541,250862290.765055,1716233238.6518023,Polygon
19-04-2021,0.36443244,463913855.984627,1905032945.181968,Polygon
18-04-2021,0.40621897,274435772.900344,2107787279.2554057,Polygon
17-04-2021,0.42977221,468332098.97284,2215044027.3870125,Polygon
16-04-2021,0.44226171,533662174.352203,2297836037.207801,Polygon
15-04-2021,0.41246679,579430867.064007,2144658328.4329708,Polygon
14-04-2021,0.42200193,763683474.298636,2106874367.6404848,Polygon
13-04-2021,0.35852853,165191846.842161,1803520035.7008572,Polygon
12-04-2021,0.3676122,156012159.648424,1851562051.803456,Polygon
11-04-2021,0.35958265,199253707.129833,1811670703.17288,Polygon
10-04-2021,0.36628292,233117546.364211,1838825193.1681056,Polygon
09-04-2021,0.35598553,189835410.121939,1796567178.672238,Polygon
08-04-2021,0.33974237,315682605.685968,1723635475.7173834,Polygon
07-04-2021,0.37581894,360274129.724807,1895039219.82734,Polygon
06-04-2021,0.36934305,263394859.883338,1858744891.629544,Polygon
05-04-2021,0.36173825,194056778.122082,1816787944.6872008,Polygon
04-04-2021,0.3519968,268186087.02145,1776309707.183942,Polygon
03-04-2021,0.38251098,320405134.010645,1916347718.3657289,Polygon
02-04-2021,0.36412617,246934364.95326,1823902343.37222,Polygon
01-04-2021,0.35942531,336976081.77431,1804980922.596604,Polygon
31-03-2021,0.37007963,311065437.875107,1856521326.2712717,Polygon
30-03-2021,0.38229318,655748549.440297,1909032206.3861525,Polygon
29-03-2021,0.3442436,243437749.177401,1719096198.9629655,Polygon
28-03-2021,0.33293341,232330850.045086,1679729292.848121,Polygon
27-03-2021,0.33664652,271250549.404275,1679544725.114318,Polygon
26-03-2021,0.30040621,276241603.685073,1501611739.8064532,Polygon
25-03-2021,0.32522671,383617908.440964,1628595308.350552,Polygon
24-03-2021,0.33150245,256733803.428262,1661267285.6184845,Polygon
23-03-2021,0.34764821,261404314.621847,1757667620.443295,Polygon
22-03-2021,0.38093862,282163630.265116,1909055446.0412395,Polygon
21-03-2021,0.38501007,282094155.475068,1935686656.0874736,Polygon
20-03-2021,0.40718183,342451704.116486,2032593896.3158104,Polygon
19-03-2021,0.39322012,420160956.617055,1974528407.6051247,Polygon
18-03-2021,0.40666339,723671072.080248,2041702241.995348,Polygon
17-03-2021,0.37380153,443800441.63292,1861072864.4178567,Polygon
16-03-2021,0.39334843,656875144.057829,1973170419.4947927,Polygon
15-03-2021,0.3854973,570706856.27547,1934605562.343766,Polygon
14-03-2021,0.42297445,904427909.570789,2110419300.7654428,Polygon
13-03-2021,0.41238206,1728595245.600535,2052802384.6830995,Polygon
12-03-2021,0.40904608,1717845546.789414,2084446129.1963625,Polygon
11-03-2021,0.28843711,804020544.071465,1449376142.8851578,Polygon
10-03-2021,0.29871328,735123670.951983,1496077314.3511755,Polygon
09-03-2021,0.21748949,135478175.540506,1085563185.0443213,Polygon
08-03-2021,0.21318009,123992580.769533,1058510883.475507,Polygon
07-03-2021,0.21327964,159403340.390615,1059771283.3975524,Polygon
06-03-2021,0.21516599,260528705.655935,1068599769.3611028,Polygon
05-03-2021,0.20061,262168130.555362,996304904.9303209,Polygon
04-03-2021,0.22460814,260496330.146477,1122561779.7128234,Polygon
03-03-2021,0.22932156,383727452.912749,1138010871.0841668,Polygon
02-03-2021,0.24772363,717158857.288998,1235048770.6838737,Polygon
01-03-2021,0.22449181,686388221.8642,1117749256.1890652,Polygon
28-02-2021,0.19950906,652603920.926436,981241021.5668992,Polygon
27-02-2021,0.19044746,669101302.627586,941019561.490874,Polygon
26-02-2021,0.17484923,737795076.881124,910956096.1268156,Polygon
25-02-2021,0.15994951,423349307.282724,797591288.3021456,Polygon
24-02-2021,0.13754088,475988612.243321,676445011.858477,Polygon
23-02-2021,0.15174007,360795726.94017,750493582.8192515,Polygon
22-02-2021,0.16154265,440694551.403092,805170723.5543569,Polygon
21-02-2021,0.14594515,871489994.349652,720289330.6803454,Polygon
20-02-2021,0.15705579,371302824.346294,776591525.693727,Polygon
19-02-2021,0.12324981,254597009.402998,610942758.8104551,Polygon
18-02-2021,0.11221767,187372418.10575,560310287.1555973,Polygon
17-02-2021,0.10882021,158931927.463302,538986550.0040259,Polygon
16-02-2021,0.10649802,249852146.058122,526213140.67283154,Polygon
15-02-2021,0.1006945,149612025.534007,498574316.95127714,Polygon
14-02-2021,0.11127093,179413286.255641,557081448.7943101,Polygon
13-02-2021,0.12129495,209198934.300592,602563521.2491597,Polygon
12-02-2021,0.12372854,313404032.290584,611777882.0316379,Polygon
11-02-2021,0.11668718,826317781.326336,586472300.0905305,Polygon
10-02-2021,0.09872013,366127293.865481,484477250.7676025,Polygon
09-02-2021,0.07177913,265435995.916439,353093567.47871536,Polygon
08-02-2021,0.0672144,168858414.852067,334023536.5058582,Polygon
07-02-2021,0.05227152,92422423.970451,259896571.54184145,Polygon
06-02-2021,0.05542882,120227756.346177,271855685.04491854,Polygon
05-02-2021,0.04723467,84437263.73529,232221721.05123425,Polygon
04-02-2021,0.04399196,43421250.342789,215296257.97866455,Polygon
03-02-2021,0.04102795,33193757.135552,200699305.45402887,Polygon
02-02-2021,0.04075938,49235900.514911,197091461.70397425,Polygon
01-02-2021,0.03819256,43349697.792884,184772940.6369992,Polygon
31-01-2021,0.03972361,86723297.200256,193908758.70471984,Polygon
30-01-2021,0.04027524,96196293.528159,197087899.4951264,Polygon
29-01-2021,0.03876128,89353523.916757,190402118.88135207,Polygon
28-01-2021,0.042036,171503639.461671,205011207.46102995,Polygon
27-01-2021,0.04321873,203004518.061884,214097716.74627247,Polygon
26-01-2021,0.033149,38690467.457058,162023290.74291056,Polygon
25-01-2021,0.0332247,34717166.873876,162086565.7218545,Polygon
24-01-2021,0.034052,56977447.71547,165710879.60734364,Polygon
23-01-2021,0.03135407,37462054.992248,152600992.83674076,Polygon
22-01-2021,0.02876205,59521841.053458,141218347.3452233,Polygon
21-01-2021,0.03444887,70986143.977966,167475938.99165168,Polygon
