Date,Price,Volume,Market_cap,crypto_name
19-04-2022,18.17877709,565624303.990076,20073661890.90424,Polkadot
18-04-2022,17.78371654,360271198.252186,19583307840.980343,Polkadot
17-04-2022,18.66052731,338970682.957824,20627331273.634712,Polkadot
16-04-2022,18.37959485,417489722.812752,20276872295.4029,Polkadot
15-04-2022,17.95447596,531799292.740657,19820298510.02851,Polkadot
14-04-2022,18.20615344,513878512.395583,20085251304.51666,Polkadot
13-04-2022,17.81752748,610671782.277797,19652345191.89618,Polkadot
12-04-2022,17.18249977,807966452.083013,18983230927.236343,Polkadot
11-04-2022,19.33148756,458928408.458888,21519585779.975437,Polkadot
10-04-2022,19.79265688,375847571.66456,21776656313.102512,Polkadot
09-04-2022,19.36759056,624597827.473999,21245308735.687397,Polkadot
08-04-2022,20.44162405,669734254.534047,22592140089.39074,Polkadot
07-04-2022,19.89700108,967317926.502936,21884023993.94301,Polkadot
06-04-2022,21.84301661,780485513.906996,24170810469.617386,Polkadot
05-04-2022,22.56043428,924348637.424012,24809702948.170696,Polkadot
04-04-2022,23.19320551,925170103.217343,25454146154.2081,Polkadot
03-04-2022,22.68490091,1196992957.985053,25068600693.17969,Polkadot
02-04-2022,21.99676162,958748664.931276,24107462117.789444,Polkadot
01-04-2022,21.3187053,986419411.976485,23348056183.67952,Polkadot
31-03-2022,22.51201179,926646920.378751,24764137740.674706,Polkadot
30-03-2022,22.40355231,982288122.119819,24458395644.50601,Polkadot
29-03-2022,21.91445788,1042448625.984414,24285077478.31352,Polkadot
28-03-2022,22.38661685,610987177.20901,24508515096.40211,Polkadot
27-03-2022,20.87394381,424587521.017116,22895536369.104588,Polkadot
26-03-2022,20.5470252,706999483.657117,22536737974.604527,Polkadot
25-03-2022,21.2103564,871015126.795366,23287483814.445496,Polkadot
24-03-2022,20.98047055,950162625.406149,22917058256.87239,Polkadot
23-03-2022,20.36577707,858765012.084184,22375580025.085613,Polkadot
22-03-2022,18.78826382,510297791.816729,20555627493.3572,Polkadot
21-03-2022,18.6457986,489026278.922738,20430937897.518436,Polkadot
20-03-2022,19.34596806,599135365.03609,21161039415.237484,Polkadot
19-03-2022,19.01395775,538421869.053189,20852676356.84929,Polkadot
18-03-2022,18.75507412,572900134.739676,20515847616.429146,Polkadot
17-03-2022,19.05558445,863021898.944217,20882474607.95924,Polkadot
16-03-2022,17.82816331,483167184.411585,19542246751.84596,Polkadot
15-03-2022,17.68738786,513960792.202347,19307388269.83264,Polkadot
14-03-2022,17.23421946,466836866.974161,18826508207.97311,Polkadot
13-03-2022,18.15093573,700110604.567776,19856321187.00703,Polkadot
12-03-2022,17.74364783,907000023.365729,19500591095.31881,Polkadot
11-03-2022,16.98595882,601179816.722295,18530956722.802338,Polkadot
10-03-2022,17.87624586,692867521.357193,19560678405.51668,Polkadot
09-03-2022,16.94534678,683767994.054812,18508887744.591457,Polkadot
08-03-2022,16.42691367,738284001.691682,17862554741.695995,Polkadot
07-03-2022,17.0119895,583143137.647286,18560720716.930275,Polkadot
06-03-2022,17.33037714,611717395.955577,18883862709.2341,Polkadot
05-03-2022,16.78488115,814224107.920125,18360963628.26125,Polkadot
04-03-2022,18.03471783,793303761.699699,19677291867.65052,Polkadot
03-03-2022,18.60804595,841557855.376636,20289899683.26244,Polkadot
02-03-2022,18.87702636,1246786555.912644,20556858846.83824,Polkadot
01-03-2022,18.94324786,1335777108.406809,20606771091.38648,Polkadot
28-02-2022,17.51614279,987126257.795863,19052243735.017506,Polkadot
27-02-2022,18.00663752,1059446587.425229,19504595248.591766,Polkadot
26-02-2022,17.31003517,902436424.765035,18908136701.35744,Polkadot
25-02-2022,16.10411884,1685419680.750661,17503655353.218777,Polkadot
24-02-2022,16.03683253,918406607.387081,17465416910.19338,Polkadot
23-02-2022,16.58191519,823757048.939515,17917639268.337646,Polkadot
22-02-2022,16.21296753,939691993.35482,17594587959.022434,Polkadot
21-02-2022,16.9483776,654237821.159391,18571831871.016354,Polkadot
20-02-2022,17.92619774,431248077.287428,19440770227.12013,Polkadot
19-02-2022,17.86887473,662062096.486442,19440501172.63612,Polkadot
18-02-2022,18.12387811,729682828.076446,19666147141.288696,Polkadot
17-02-2022,19.8316931,651228108.588229,21632674348.359264,Polkadot
16-02-2022,20.16752723,648661043.80328,21989212429.833023,Polkadot
15-02-2022,18.73231417,605860012.782876,20330586905.798527,Polkadot
14-02-2022,18.84079682,520320760.005609,20286774145.390427,Polkadot
13-02-2022,18.81515246,702583071.297903,20347060821.402138,Polkadot
12-02-2022,18.98356987,992204806.422716,20572029325.256985,Polkadot
11-02-2022,20.66590464,1058676685.021096,22480041052.51269,Polkadot
10-02-2022,21.95828279,727651466.613877,23774347905.930065,Polkadot
09-02-2022,21.71696026,1178072579.252564,23527048022.776836,Polkadot
08-02-2022,22.42115119,1094307998.847725,24285830156.680973,Polkadot
07-02-2022,21.93454476,669179973.859084,23630077327.0498,Polkadot
06-02-2022,21.41065504,1078480125.105532,23208237609.594383,Polkadot
05-02-2022,20.49371484,936097374.844577,21920795400.669647,Polkadot
04-02-2022,18.7631869,747076284.588451,20253940808.552387,Polkadot
03-02-2022,18.84269861,981092196.115482,20314239323.800247,Polkadot
02-02-2022,19.64032264,897937499.674754,21259400427.02235,Polkadot
01-02-2022,19.45670384,943068662.231125,20922623770.2995,Polkadot
31-01-2022,18.22153687,605567191.794099,19651471274.50926,Polkadot
30-01-2022,18.76352083,607122616.994691,20151361693.38701,Polkadot
29-01-2022,18.37285141,820374496.782602,19806520731.82455,Polkadot
28-01-2022,18.18946807,1020174861.693886,19501146889.39568,Polkadot
27-01-2022,18.10492562,1451660664.429948,19665313790.580673,Polkadot
26-01-2022,18.53958523,1234858143.185861,19987558900.912,Polkadot
25-01-2022,18.12648558,1955649017.711218,19558589660.8442,Polkadot
24-01-2022,18.80267116,1420665035.539766,20234576752.466,Polkadot
23-01-2022,18.28708783,2455316924.7198,19674934664.12584,Polkadot
22-01-2022,19.57418761,1979544572.036382,21173684730.274296,Polkadot
21-01-2022,23.02433121,988320911.00652,24969517569.592182,Polkadot
20-01-2022,24.16278136,957657579.364165,26125537293.84224,Polkadot
19-01-2022,25.11805341,1087004448.64638,27020370467.037605,Polkadot
18-01-2022,25.75150586,1170420006.17629,27670413006.059025,Polkadot
17-01-2022,27.73811719,1049845646.362153,29789790006.80744,Polkadot
16-01-2022,27.77898686,915517798.381983,29895862458.440727,Polkadot
15-01-2022,27.74876354,1484988317.430836,29684561956.36822,Polkadot
14-01-2022,25.83634132,1118039838.09577,27917785563.580727,Polkadot
13-01-2022,27.34914472,1159766365.045933,29399262365.304707,Polkadot
12-01-2022,25.54987662,1276554183.563281,27475553928.564194,Polkadot
11-01-2022,23.77331418,1414107986.264521,25456977504.43002,Polkadot
10-01-2022,24.65132946,1087184419.113501,26407621531.276527,Polkadot
09-01-2022,24.05179306,1258983747.847014,25923977117.203033,Polkadot
08-01-2022,24.96661757,2220537714.312373,26779237851.543533,Polkadot
07-01-2022,26.81810933,1281481231.356281,28843259208.714306,Polkadot
06-01-2022,26.88794755,1517014108.055445,28936275424.478165,Polkadot
05-01-2022,28.85560897,1312142515.872284,31537656135.75426,Polkadot
04-01-2022,30.15170109,1461765935.120391,32436340090.242737,Polkadot
03-01-2022,29.76663909,1076715455.937233,31944115354.774208,Polkadot
02-01-2022,28.64142306,650806340.695285,30517681838.45359,Polkadot
01-01-2022,26.73709597,1029198943.967072,28732998502.746277,Polkadot
31-12-2021,27.53836772,1056266379.599293,29412068041.195526,Polkadot
30-12-2021,26.74692141,1417025633.002501,28482916518.77573,Polkadot
29-12-2021,28.03004114,2004953651.992978,30133454586.66167,Polkadot
28-12-2021,31.04605479,1440198029.352226,33302241419.428368,Polkadot
27-12-2021,31.42055238,1385818214.802756,33550554796.094368,Polkadot
26-12-2021,28.94915717,562403880.451675,31022208369.71725,Polkadot
25-12-2021,28.15788927,876002452.434579,30096279470.711548,Polkadot
24-12-2021,29.23963221,1315971444.843762,31173032224.78567,Polkadot
23-12-2021,27.28827718,1160469145.608704,29167743983.929047,Polkadot
22-12-2021,25.27479532,752694540.930114,27078881471.485497,Polkadot
21-12-2021,24.23642926,789581277.322612,25931679868.20374,Polkadot
20-12-2021,24.80274747,618517652.246024,26529707389.43836,Polkadot
19-12-2021,25.55648562,750325433.694188,27260000560.942577,Polkadot
18-12-2021,24.76511211,1006604899.823739,26416068626.61753,Polkadot
17-12-2021,26.0025614,1297342225.963893,27675798693.906647,Polkadot
16-12-2021,27.23133211,1427962620.760016,28682452365.937973,Polkadot
15-12-2021,26.18198352,1035781763.988189,27776696297.039307,Polkadot
14-12-2021,25.93231381,1099903245.370086,27635661681.994724,Polkadot
13-12-2021,29.56003738,754187548.973305,31425235076.101345,Polkadot
12-12-2021,27.74464744,1053957136.113929,29507420179.870304,Polkadot
11-12-2021,26.55763783,1215820047.05959,28443367930.50603,Polkadot
10-12-2021,27.01418662,1069872318.393065,28884963331.47965,Polkadot
09-12-2021,29.81682528,1181804681.836591,31627251203.396297,Polkadot
08-12-2021,30.34372659,1579164770.154849,32206355695.97475,Polkadot
07-12-2021,28.27580357,1738242139.582392,30045183844.325577,Polkadot
06-12-2021,28.29065971,1275046140.749507,29998972084.677536,Polkadot
05-12-2021,29.27780279,2556537289.326508,31100610008.46488,Polkadot
04-12-2021,33.79705858,1176870278.235195,35994478947.066925,Polkadot
03-12-2021,35.72071373,870059822.749638,38020300996.14989,Polkadot
02-12-2021,36.69905709,1100787168.185167,38940235497.91298,Polkadot
01-12-2021,38.00342642,1373406877.464189,40350744977.338905,Polkadot
30-11-2021,37.188262,1096283142.842002,39610271572.13685,Polkadot
29-11-2021,35.6444285,1345484276.184666,37772947847.735794,Polkadot
28-11-2021,34.95133852,879872172.563254,36923137591.07219,Polkadot
27-11-2021,34.60732898,1990184283.714953,36623738524.83695,Polkadot
26-11-2021,39.39738763,1061523199.146426,41769419055.51868,Polkadot
25-11-2021,38.33825985,990884789.222767,40623954497.325584,Polkadot
24-11-2021,40.89380081,1022163840.983097,43155813816.60871,Polkadot
23-11-2021,39.46031392,1273900351.13475,41758139803.88602,Polkadot
22-11-2021,42.5808439,1105619165.475064,45167296661.409134,Polkadot
21-11-2021,42.18478609,942752211.582089,44503624182.3523,Polkadot
20-11-2021,41.42920166,1421375199.715893,43630032597.80759,Polkadot
19-11-2021,38.9261889,1985512677.776809,41137039675.12412,Polkadot
18-11-2021,42.68614901,1788604885.741558,44819576742.965065,Polkadot
17-11-2021,41.18319811,2820151302.868465,43398597488.69447,Polkadot
16-11-2021,44.93714053,1101847678.233345,47241284463.342415,Polkadot
15-11-2021,46.59144271,844253258.68288,48616511838.581566,Polkadot
14-11-2021,47.27522479,1068657955.267484,49560802050.11947,Polkadot
13-11-2021,46.11537593,1891156861.57223,48284481979.40985,Polkadot
12-11-2021,47.82785067,1783298683.201047,50255317535.37581,Polkadot
11-11-2021,46.99648883,3042657593.423194,49245687240.40879,Polkadot
10-11-2021,50.96942904,1748304840.750202,53615095611.95095,Polkadot
09-11-2021,53.39305737,1651861930.014712,56053826261.21133,Polkadot
08-11-2021,52.3963664,1340475200.625873,54856754672.34203,Polkadot
07-11-2021,52.07770443,1627969789.078738,54554740326.24517,Polkadot
06-11-2021,51.99074566,1720857363.091185,54378059923.01447,Polkadot
05-11-2021,54.14285985,2697750494.53814,56578310063.02544,Polkadot
04-11-2021,53.33615767,3252716884.514119,55783091481.4853,Polkadot
03-11-2021,51.27829191,2182640237.254208,53365191562.931755,Polkadot
02-11-2021,50.09269046,4318501726.145254,52530888832.48173,Polkadot
01-11-2021,42.81690939,1166429150.468254,44886129168.90644,Polkadot
31-10-2021,42.73619233,921954043.123028,44630826101.60116,Polkadot
30-10-2021,44.12376816,2174026709.47082,46048093042.8942,Polkadot
29-10-2021,42.0734405,2837544491.954235,43915913929.21664,Polkadot
28-10-2021,40.48819618,2822544773.746677,42320923634.55647,Polkadot
27-10-2021,45.30277082,1663350142.755687,47076289145.00864,Polkadot
26-10-2021,44.59331921,1262328203.410731,46565972980.72428,Polkadot
25-10-2021,42.52360241,1174173107.44725,44266068982.239525,Polkadot
24-10-2021,44.12639396,1133605760.268365,45949461091.81612,Polkadot
23-10-2021,43.76861008,2422252174.461146,45743493577.48053,Polkadot
22-10-2021,43.00191331,2259319122.651668,44853525407.92835,Polkadot
21-10-2021,44.55324023,2051643382.724359,46502735484.6576,Polkadot
20-10-2021,41.42023049,1362586696.122702,43172393924.76975,Polkadot
19-10-2021,41.1415238,1670187843.714629,42776996273.43379,Polkadot
18-10-2021,42.12994624,1678390358.363957,43742927172.28111,Polkadot
17-10-2021,41.96829043,2044464416.564224,43859273192.055214,Polkadot
16-10-2021,43.58662961,3340306020.12635,45369612052.93674,Polkadot
15-10-2021,40.72059212,2834739999.404915,42297076381.17521,Polkadot
14-10-2021,41.72781217,4527734457.71567,43402384032.36916,Polkadot
13-10-2021,35.13048155,1663686691.70196,36538467935.6122,Polkadot
12-10-2021,34.11378568,1433542116.613931,35325841250.255035,Polkadot
11-10-2021,34.34298721,1612950927.483863,35710512172.95275,Polkadot
10-10-2021,36.37369847,1629814362.543642,37802353613.87512,Polkadot
09-10-2021,33.37004476,1340022268.800604,34620498524.94477,Polkadot
08-10-2021,33.83145977,2437285587.375258,35072084816.551285,Polkadot
07-10-2021,32.48570587,1673853881.156979,33631272711.708767,Polkadot
06-10-2021,31.54105446,1153342607.52326,32811530483.49409,Polkadot
05-10-2021,31.18524594,1068187920.881658,32355047103.451736,Polkadot
04-10-2021,32.2004869,981313959.139012,33433185196.45586,Polkadot
03-10-2021,32.19539837,1093592994.399337,33366977888.09331,Polkadot
02-10-2021,31.97884788,1539100178.701681,33124711534.88856,Polkadot
01-10-2021,28.61811409,946076212.744287,29647004904.201897,Polkadot
30-09-2021,27.32763714,1141653463.512733,28251846107.37401,Polkadot
29-09-2021,26.2255644,1133874857.211548,27312849334.235485,Polkadot
28-09-2021,27.67820658,1239547492.513175,28750637839.837914,Polkadot
27-09-2021,28.73970132,1910397670.076767,29660694061.666912,Polkadot
26-09-2021,30.04378118,1508016469.170687,31000841342.569416,Polkadot
25-09-2021,30.76872295,2858400513.051232,32097307439.380383,Polkadot
24-09-2021,33.46452178,1701994083.151385,34457686867.44408,Polkadot
23-09-2021,31.41067815,2179016958.343053,32330431374.67911,Polkadot
22-09-2021,25.94204389,2393207898.413965,26596968281.658463,Polkadot
21-09-2021,28.3336266,2884063141.216121,28858484282.205788,Polkadot
20-09-2021,33.74072337,1019941670.760734,34807420627.91072,Polkadot
19-09-2021,34.93441073,1327354227.932011,36039068294.78999,Polkadot
18-09-2021,33.09227315,1782611570.313779,34034533042.460087,Polkadot
17-09-2021,35.54952426,1710265888.005079,36546026114.95361,Polkadot
16-09-2021,36.32933884,1625848750.932562,37410339125.770096,Polkadot
15-09-2021,37.5317244,2939726407.270585,38788253004.438675,Polkadot
14-09-2021,34.81777545,5604723293.868191,35812324937.10864,Polkadot
13-09-2021,35.75990641,3341446624.441163,37027846170.79269,Polkadot
12-09-2021,31.43064687,1677342484.665311,32286865041.88081,Polkadot
11-09-2021,28.99671524,2729974247.872503,29788383579.59864,Polkadot
10-09-2021,29.68951029,2236812413.367374,30643022045.92263,Polkadot
09-09-2021,27.53197824,2523472271.321018,28490126294.132744,Polkadot
08-09-2021,27.92648889,4111825922.313873,28688050254.74506,Polkadot
07-09-2021,34.22739903,1659932503.454857,35143731453.00108,Polkadot
06-09-2021,34.27443217,1262460653.608827,35142925872.48066,Polkadot
05-09-2021,32.4889144,1155544794.471392,33466123091.017315,Polkadot
04-09-2021,33.43097156,1894789965.770566,34222384278.988113,Polkadot
03-09-2021,31.86430551,1792704918.923734,32719602764.601856,Polkadot
02-09-2021,32.97277073,3159549414.572988,33822604572.48581,Polkadot
01-09-2021,31.69534712,4569057825.199612,32535963685.01559,Polkadot
31-08-2021,26.00661198,1464426120.145283,26606852908.878548,Polkadot
30-08-2021,25.77658887,678938725.041864,26402199659.960243,Polkadot
29-08-2021,25.99098097,829101579.107772,26609443201.53512,Polkadot
28-08-2021,26.54783705,1360622439.178742,27227356056.746326,Polkadot
27-08-2021,24.36438602,1307436888.234626,25001420049.62348,Polkadot
26-08-2021,26.04720784,1426104606.95298,26709687702.000237,Polkadot
25-08-2021,25.15502728,1562256496.431998,25966214797.418373,Polkadot
24-08-2021,27.87450246,1346642387.420795,28634802760.25213,Polkadot
23-08-2021,27.76421924,1316710459.955808,28485595629.48397,Polkadot
22-08-2021,27.98249951,1614836574.977102,28629606444.31811,Polkadot
21-08-2021,28.11162897,1906428283.981123,28679131918.841976,Polkadot
20-08-2021,26.3930797,1834951374.378693,26800386991.248207,Polkadot
19-08-2021,24.21799888,1897698075.301299,24871121629.816124,Polkadot
18-08-2021,23.47558588,2580123102.601123,24159304429.401463,Polkadot
17-08-2021,24.50560011,2081379320.937713,25452923777.416546,Polkadot
