Date,Price,Volume,Market_cap,crypto_name
26-02-2024,11.13014334,83622628.218205,3256525943.004368,Cosmos
25-02-2024,10.37888712,52886547.116848,3036718766.628686,Cosmos
24-02-2024,10.41390642,96466921.19272,3046964929.044561,Cosmos
23-02-2024,9.97092761,85381160.686021,2917355459.0424643,Cosmos
22-02-2024,9.79850621,89314123.244994,2866907343.2007704,Cosmos
21-02-2024,9.96776022,99194498.732839,2916428725.7848,Cosmos
20-02-2024,10.37491047,104904874.554297,3035555253.682101,Cosmos
19-02-2024,10.75772595,88175234.132539,3147561767.9637647,Cosmos
18-02-2024,10.57824321,65968350.452696,3095047602.1403565,Cosmos
17-02-2024,10.27037698,63427145.332862,3004970202.756041,Cosmos
16-02-2024,10.24896042,76762202.420983,2998704012.522106,Cosmos
15-02-2024,10.34099409,104747271.225059,3025631790.5605383,Cosmos
14-02-2024,10.24612446,99282319.465263,2997874248.39166,Cosmos
13-02-2024,10.29770967,128441364.515562,3012967368.68965,Cosmos
12-02-2024,9.95011411,94662274.813922,2911265715.9073157,Cosmos
11-02-2024,9.72547662,90527035.146702,2845539895.0900493,Cosmos
10-02-2024,9.9662221,49263421.366108,2915978692.044201,Cosmos
09-02-2024,10.02008016,89734862.208336,2931736815.626053,Cosmos
08-02-2024,9.63694277,68420194.41136,2819636117.2923784,Cosmos
07-02-2024,9.59114887,68650961.515248,2806237454.521144,Cosmos
06-02-2024,9.12179294,50161226.091567,2668910404.7254167,Cosmos
05-02-2024,9.04100711,37318382.418552,2645273588.185687,Cosmos
04-02-2024,8.96641951,26632256.880316,2623450289.1057143,Cosmos
03-02-2024,9.04839261,26788303.424078,2647434482.7341266,Cosmos
02-02-2024,9.15641143,45007209.16045,2679039294.4970617,Cosmos
01-02-2024,9.13505335,54468530.224815,2672790217.2960505,Cosmos
31-01-2024,9.09890634,65375768.908203,2662214100.1194243,Cosmos
30-01-2024,9.39430821,51036902.164224,2748644601.07848,Cosmos
29-01-2024,9.6620174,45892157.810302,2826972604.5275035,Cosmos
28-01-2024,9.42526532,48034298.008313,2757702223.2215657,Cosmos
27-01-2024,9.68686487,37153731.255576,2834242633.1199994,Cosmos
26-01-2024,9.63915028,45283069.701515,2820282003.3322887,Cosmos
25-01-2024,9.22605211,41484659.057081,2699415195.287373,Cosmos
24-01-2024,9.34903053,45345442.657117,2735396976.919589,Cosmos
23-01-2024,9.20363408,75813544.289968,2692855989.816796,Cosmos
22-01-2024,9.17110322,70643258.628305,2683337908.770698,Cosmos
21-01-2024,9.63779326,37714952.164443,2819884957.9685163,Cosmos
20-01-2024,9.82887017,37899972.555847,2875791417.579421,Cosmos
19-01-2024,9.70524127,73067664.38631,2839619311.777945,Cosmos
18-01-2024,9.68873851,70304212.90804,2834790833.812262,Cosmos
17-01-2024,10.14145668,61953178.612678,2967249906.712032,Cosmos
16-01-2024,10.28801853,82162656.494515,3010131876.249156,Cosmos
15-01-2024,10.18642056,83789285.267927,2980405713.6715713,Cosmos
14-01-2024,10.01204662,69244462.865545,2929386313.844799,Cosmos
13-01-2024,10.22343882,68677701.580042,2991236745.3465834,Cosmos
12-01-2024,9.96967779,125387016.31809,2916989778.91982,Cosmos
11-01-2024,10.65580063,135519910.398731,3117739828.978177,Cosmos
10-01-2024,10.38865372,123477819.426812,3039576338.9946275,Cosmos
09-01-2024,9.64471913,115673082.063547,2821911372.11161,Cosmos
08-01-2024,9.97027238,102131930.659147,2917163747.701547,Cosmos
07-01-2024,9.4099218,69785497.676954,2753212922.8099647,Cosmos
06-01-2024,9.8327132,105534735.877859,2876915834.058639,Cosmos
05-01-2024,10.31067167,169688273.312856,3016759870.334432,Cosmos
04-01-2024,10.27685265,125076422.467797,3006864893.827674,Cosmos
03-01-2024,9.93453986,181305127.554244,2906708907.826712,Cosmos
02-01-2024,10.96614214,92578260.042308,3208541460.3326697,Cosmos
01-01-2024,11.20197095,55319608.764294,3277541708.81073,Cosmos
31-12-2023,10.58756757,61314470.040794,3097775781.003312,Cosmos
30-12-2023,10.77471284,64138903.131804,3152531897.247436,Cosmos
29-12-2023,10.99721306,105741320.738158,3217632381.5109134,Cosmos
28-12-2023,11.42360292,123790541.865154,3342388154.4682245,Cosmos
27-12-2023,11.96867861,114899159.367509,3501869760.745857,Cosmos
26-12-2023,11.61261936,246029326.590429,3397691749.4946594,Cosmos
25-12-2023,11.92128197,136351948.194745,3488002160.448825,Cosmos
24-12-2023,11.24886831,129356014.2354,3291263226.94332,Cosmos
23-12-2023,11.35468352,86475642.694647,3322223292.119319,Cosmos
22-12-2023,11.40955012,131706563.485841,3338276499.2984967,Cosmos
21-12-2023,11.41242672,160589897.184034,3339118153.3708777,Cosmos
20-12-2023,10.66235659,112771619.448626,3119658011.3569074,Cosmos
19-12-2023,10.40198515,98320660.943948,3043476931.7279854,Cosmos
18-12-2023,10.88650224,114703300.602868,3185239927.541637,Cosmos
17-12-2023,11.11998229,119978443.845217,3253552959.4863453,Cosmos
16-12-2023,11.98414211,136697858.982306,3506394167.416732,Cosmos
15-12-2023,10.89897675,109005594.005442,3188889797.3158374,Cosmos
14-12-2023,11.52608607,161317059.101901,3372373306.6579123,Cosmos
13-12-2023,11.60997062,251776829.056189,3396916765.850626,Cosmos
12-12-2023,11.72128515,355936416.521111,3429485857.225022,Cosmos
11-12-2023,9.86961148,142268820.646065,2887711761.5007386,Cosmos
10-12-2023,10.66946997,79658828.710103,3121739288.380435,Cosmos
09-12-2023,10.47998806,163467271.15276,3066299503.485988,Cosmos
