Date,Price,Volume,Market_cap
07-07-2019,0.07747259,311096812.315319,2412564608.183136
06-07-2019,0.07634163,281659364.132673,2374193617.599052
05-07-2019,0.07890517,271096158.744497,2450389762.4538803
04-07-2019,0.0827286,321767772.316812,2574110651.856144
03-07-2019,0.08088485,360130368.671333,2508983263.5802903
02-07-2019,0.0836777,349024670.38401,2601220003.7512603
01-07-2019,0.08330828,337900612.362736,2571108566.877609
30-06-2019,0.09045972,346418708.93438,2815098679.120193
29-06-2019,0.08904613,418527931.389761,2763836871.0079074
28-06-2019,0.08638225,425821930.875874,2685995312.9360614
27-06-2019,0.09787658,671946279.164299,3044379770.128304
26-06-2019,0.0967506,328043140.007765,3005189236.994673
25-06-2019,0.09768652,212523520.595211,3031937323.81649
24-06-2019,0.09652528,296516343.510333,3003824360.2907968
23-06-2019,0.09439321,325185108.649612,2933643538.64211
22-06-2019,0.08948494,189893730.241529,2782660835.193781
21-06-2019,0.08835759,302506726.026701,2748199233.276232
20-06-2019,0.09016074,227201840.038561,2801766325.303918
19-06-2019,0.08958594,251155012.223702,2783192130.4349365
18-06-2019,0.09313825,289880198.228847,2896488284.2348585
17-06-2019,0.0922485,348312939.742671,2877948520.148884
16-06-2019,0.09151425,274801292.689182,2847331607.9208784
15-06-2019,0.09027319,309320337.762287,2817397668.8695474
14-06-2019,0.0898344,348557657.641852,2796706743.4341445
13-06-2019,0.09619876,376113617.203641,2975683026.844768
12-06-2019,0.08787378,253347634.722668,2742995916.54506
11-06-2019,0.08544881,235859709.32808,2663343982.211626
10-06-2019,0.07925054,190031453.067728,2469204758.85996
09-06-2019,0.08430244,179902940.061065,2622858376.257353
08-06-2019,0.0857738,209735394.759586,2671196811.1532965
07-06-2019,0.08386005,249770623.676469,2610699173.5034714
06-06-2019,0.08323727,201853485.06529,2584242198.37648
05-06-2019,0.08237801,227552475.949018,2558656183.3409514
04-06-2019,0.08882488,351904178.764269,2764973440.2656493
03-06-2019,0.09637888,297353290.101913,2994934524.8617086
02-06-2019,0.09065882,248203496.847287,2821411350.355185
01-06-2019,0.08979295,277367144.918221,2794672967.2028933
31-05-2019,0.08489877,331448382.081937,2640985616.9751177
30-05-2019,0.09093447,250941367.858919,2828591820.4408326
29-05-2019,0.09293566,248265042.34704,2889958019.6142845
28-05-2019,0.09189018,257802427.4726,2859830610.053132
27-05-2019,0.08570334,183825461.011419,2661446279.0922184
26-05-2019,0.08020427,125997531.351516,2497541503.599133
25-05-2019,0.08049302,171347501.020601,2503012917.70903
24-05-2019,0.08013828,174908198.678202,2491081940.7997193
23-05-2019,0.078129,238153710.101938,2430816641.9427247
22-05-2019,0.08450472,222533700.30084,2635936005.966586
21-05-2019,0.08477263,261151893.44925,2631217917.1617966
20-05-2019,0.08667776,276547327.048113,2704999271.5429554
19-05-2019,0.07927511,241682031.130073,2467980727.718826
18-05-2019,0.08315183,419268318.266619,2593504965.43028
17-05-2019,0.08817205,473945748.468813,2729337669.1508408
16-05-2019,0.09490715,360409388.039607,2946534396.7957697
15-05-2019,0.08429925,332365790.584166,2621490905.4878206
14-05-2019,0.07291884,230168987.938247,2267014811.532485
13-05-2019,0.06998554,285706502.100424,2174479762.308658
12-05-2019,0.07662815,306602751.362543,2398581543.222971
11-05-2019,0.06324258,161982471.396108,1947276773.149521
10-05-2019,0.06168351,144333254.898521,1922238791.7584455
09-05-2019,0.06421839,115380635.404848,1996354146.7754104
08-05-2019,0.06388285,152003841.377955,1990975694.98592
07-05-2019,0.06645168,154332100.899216,2069938543.688164
06-05-2019,0.06568077,148118686.763215,2041852784.294556
05-05-2019,0.0666328,140962190.09443,2073037081.0630288
04-05-2019,0.06936187,186310266.942679,2154930240.015304
03-05-2019,0.06804868,150318041.300034,2117234656.105523
02-05-2019,0.06844357,153059476.959039,2129155366.222498
01-05-2019,0.06964712,118345782.608712,2163523430.9666166
30-04-2019,0.06426313,118785543.061884,1999777250.3609805
29-04-2019,0.06851306,79444935.641412,2129329332.548205
28-04-2019,0.07020556,102286462.806921,2182464333.004288
27-04-2019,0.06959277,145817325.341118,2151061060.3602896
26-04-2019,0.06932956,170331899.395787,2156944993.299561
25-04-2019,0.07204968,165912540.570899,2236459283.8235483
24-04-2019,0.0742822,174822452.053133,2310262161.6084943
23-04-2019,0.07773105,162833809.664224,2423028539.1049566
22-04-2019,0.07400007,152578410.178371,2301615515.575593
21-04-2019,0.07620389,136815464.595184,2369595754.887332
20-04-2019,0.07928141,144843502.870015,2472129360.904026
19-04-2019,0.08150943,110382965.732384,2537199477.7739186
18-04-2019,0.08273544,103659370.16947,2576223755.815706
17-04-2019,0.08330689,105160745.960094,2591965875.91768
16-04-2019,0.08220939,117799275.952864,2557136226.9919124
15-04-2019,0.08427168,128208294.672658,2620859359.204832
14-04-2019,0.08340401,123765669.503688,2589719878.511384
13-04-2019,0.08313498,185921625.301553,2584989096.795034
12-04-2019,0.08308743,250105632.406612,2587364008.2123804
11-04-2019,0.08963847,204490716.085834,2791934582.174268
10-04-2019,0.08336589,197432272.624346,2593699164.399162
09-04-2019,0.0866761,222589747.687422,2697332324.8271747
08-04-2019,0.09008149,174484885.921277,2792824469.711656
07-04-2019,0.08986922,203512085.900133,2794006323.4093637
06-04-2019,0.09031088,237062289.103889,2808480733.0355425
05-04-2019,0.08718281,341137519.024111,2715051077.9800663
04-04-2019,0.09065628,481145168.964322,2840882113.0424204
03-04-2019,0.08463494,327674511.335691,2643388414.9778748
02-04-2019,0.07233213,142615945.8623,2250534949.5023303
01-04-2019,0.0699846,125531038.366437,2174696705.146237
31-03-2019,0.07181318,182155337.53518,2234931086.3977423
30-03-2019,0.07190924,212983058.701096,2246917340.730892
29-03-2019,0.06558513,139866735.21952,2040501513.4832528
28-03-2019,0.06699302,190231033.162121,2085490917.9162292
27-03-2019,0.06146601,126218530.898907,1912322649.5396693
26-03-2019,0.05863799,82449862.628948,1825444528.7286153
25-03-2019,0.06111844,165136979.711853,1902218939.5042632
24-03-2019,0.06348656,230447390.655698,1976001729.671846
23-03-2019,0.05776828,187687245.924792,1797682146.4044712
22-03-2019,0.052643,110563157.911409,1638621366.3447814
21-03-2019,0.05328881,83787695.904845,1657947372.4696782
20-03-2019,0.05194287,76079077.039709,1615929154.0461836
19-03-2019,0.05003314,59189804.097167,1556854618.367634
18-03-2019,0.04968791,55364282.813914,1546126613.137764
17-03-2019,0.05123326,74845495.233205,1594232228.1685922
16-03-2019,0.04981187,70787494.183193,1549931684.413521
15-03-2019,0.04761595,46039895.547001,1479446913.042755
14-03-2019,0.04619614,53000333.076305,1437571918.3395214
13-03-2019,0.04721202,61983160.853167,1469715248.3471603
12-03-2019,0.04734957,82116619.155377,1480451280.8265526
11-03-2019,0.04552296,51354294.785414,1415911776.5232966
10-03-2019,0.04664873,86993700.476589,1451358211.9297943
09-03-2019,0.04237603,38664994.483908,1317420361.2543752
08-03-2019,0.04264896,34476828.379871,1325890786.5651643
07-03-2019,0.04250362,33522072.282026,1321151583.6117408
06-03-2019,0.04280345,37960084.263351,1330762949.8479147
05-03-2019,0.04018227,32363603.102818,1250170403.3857007
04-03-2019,0.04201086,21029291.597777,1307062385.203952
03-03-2019,0.04231628,20844377.651533,1318787997.3318744
02-03-2019,0.04291005,21785753.866403,1334243806.6678357
01-03-2019,0.042794,27869743.404852,1331427782.1193776
28-02-2019,0.04302421,32087203.178843,1340877352.4406545
27-02-2019,0.04286059,33331022.660925,1333499545.2259796
26-02-2019,0.04351453,47206343.601244,1353845259.6451354
25-02-2019,0.04198106,75083200.676402,1317346490.265525
24-02-2019,0.0482398,47397198.777277,1500859971.5418594
23-02-2019,0.04583368,32119107.479779,1429215107.7913744
22-02-2019,0.04482965,42954299.499931,1394761720.8979893
21-02-2019,0.04732254,49774298.347862,1472648246.507061
20-02-2019,0.04590089,67584583.519395,1428090828.5013225
19-02-2019,0.04535919,57438978.337496,1411237248.6406424
18-02-2019,0.04153295,27282504.033098,1295427858.389718
17-02-2019,0.04100418,20807250.453483,1275741866.8911092
16-02-2019,0.04043928,24067155.332681,1257893520.214741
15-02-2019,0.04037234,22479338.916938,1257061956.9027617
14-02-2019,0.0410459,24731847.75489,1277040026.066414
13-02-2019,0.04172182,27814367.316605,1297644168.2918518
12-02-2019,0.04164329,32386541.023716,1295626365.1407132
11-02-2019,0.0427033,37213644.131766,1328605791.9386418
10-02-2019,0.04117568,34562994.112436,1281077694.0856955
09-02-2019,0.04073184,46082836.569584,1267268709.6890569
08-02-2019,0.03641189,22393690.192648,1133031277.2385428
07-02-2019,0.03672597,28173078.133619,1142636303.3233032
06-02-2019,0.03796273,21305756.414824,1181114979.6526527
05-02-2019,0.03795521,20337416.673156,1180880829.111025
04-02-2019,0.03807453,20436393.898443,1185975550.274145
03-02-2019,0.03902242,21458195.775504,1207406299.982895
02-02-2019,0.03865298,31452647.054787,1204019830.177881
01-02-2019,0.03815789,30894039.174709,1187186855.6870704
31-01-2019,0.03941612,37062014.797821,1226333484.6458025
30-01-2019,0.03797057,32538836.958173,1181459627.449577
29-01-2019,0.03845004,47046465.610525,1196276165.4625423
28-01-2019,0.04091752,31462595.494937,1272424761.133311
27-01-2019,0.04240054,23459405.913037,1319310449.0036666
26-01-2019,0.04237535,22993374.156122,1318405189.4666877
25-01-2019,0.0427062,24319382.871368,1329785868.600041
24-01-2019,0.04262166,26155328.970643,1326065623.4858377
23-01-2019,0.04325617,37271610.77162,1344851595.9029243
22-01-2019,0.04253299,31403250.110925,1323846308.840479
21-01-2019,0.04291946,42961757.039437,1336300026.6140635
