Date,Price,Volume,Market_cap
25-03-2017,50.67896649,161617494.534571,4566322356.351229
24-03-2017,50.89479144,186199954.728705,4584161758.556292
23-03-2017,43.27492998,64280704.826297,3896515676.7178783
22-03-2017,41.26261254,66568697.131986,3714048002.047513
21-03-2017,42.47845801,59182511.959349,3822148614.067184
20-03-2017,41.86369288,100344408.214074,3765537571.6064487
19-03-2017,44.0887975,151889492.845256,3964282980.8870287
18-03-2017,32.26798527,151727339.68589,2900403757.617106
17-03-2017,44.06729599,334923528.914659,3959577512.5822687
16-03-2017,39.86185607,278693085.251341,3580085215.1633782
15-03-2017,34.19736421,116848018.757199,3070584067.9730344
14-03-2017,28.53666459,70373909.661037,2561402786.7498617
13-03-2017,28.4460652,171741714.035274,2552384188.3829594
12-03-2017,23.09884796,49928738.775422,2071872695.7437224
11-03-2017,21.39641323,49677899.622201,1918511338.9457312
10-03-2017,19.26359043,57671666.860741,1726669640.058529
09-03-2017,17.63212882,19983777.620898,1579882452.1833007
08-03-2017,16.74974358,25853719.800053,1500309874.2410994
07-03-2017,18.82733332,22162502.61629,1685811625.6439984
06-03-2017,19.67070561,19157704.333577,1760717955.0918417
05-03-2017,19.24736466,16685230.678715,1722225376.4707189
04-03-2017,18.63867345,17012295.235432,1667171877.3033454
03-03-2017,19.58574948,63619640.043579,1751276476.8602574
02-03-2017,18.99358179,63520413.508562,1697730102.3249254
01-03-2017,17.16802971,26801192.633229,1534004366.1496954
28-02-2017,15.70278123,43441932.369686,1402597198.622161
27-02-2017,15.35869036,20501520.187154,1371373069.7338753
26-02-2017,14.54767619,13782004.348183,1298504264.2843328
25-02-2017,13.54693861,12468242.903672,1208749236.7164545
24-02-2017,13.07187123,13610109.543739,1165941515.2567716
23-02-2017,13.15516546,8909149.882753,1171602048.167043
22-02-2017,12.60029641,6874100.081803,1122185283.3355997
21-02-2017,12.73614094,12724890.253553,1134283628.73708
20-02-2017,12.75022377,6982638.937363,1135537849.161545
19-02-2017,12.7754456,5083526.063931,1137511955.6917048
18-02-2017,12.81628533,5979769.378103,1140747285.336553
17-02-2017,12.70348385,7412007.524209,1130310857.329892
16-02-2017,12.8359688,10436344.691817,1141695360.3501627
15-02-2017,12.93471601,12601119.248384,1150065646.2625835
14-02-2017,12.97214505,31343305.129852,1152983307.7665763
13-02-2017,11.28194702,4407682.629751,1002404862.0123965
12-02-2017,11.35416456,4159375.254745,1008457060.9062704
11-02-2017,11.39912537,5365544.876506,1012095683.2413528
10-02-2017,11.27564064,8465560.862563,1000774841.3196372
09-02-2017,10.91496395,13014114.532156,968413072.7002904
08-02-2017,11.33515301,6195998.767216,1005343885.90633
07-02-2017,11.43316744,4749524.532223,1013517743.3509268
06-02-2017,11.29401613,4068555.061903,1000976621.5619532
05-02-2017,11.24223884,3675287.630848,996031546.0667975
04-02-2017,11.33331586,10294011.7463,1003747585.8791432
03-02-2017,10.93768558,8348606.141529,968360894.192527
02-02-2017,10.81046109,6770261.66082,956759156.4673629
01-02-2017,10.70098942,9511590.154112,946733901.535968
31-01-2017,10.67729802,8686038.921619,944300621.5689719
30-01-2017,10.5704113,5394044.156372,934513900.731524
29-01-2017,10.4304426,3291646.733946,921810453.3952467
28-01-2017,10.55496295,5053699.380836,932486646.1251799
27-01-2017,10.50997909,5497367.838994,928178829.5799544
26-01-2017,10.55525588,6557326.85067,931851533.4501834
25-01-2017,10.47167123,5749423.91713,924140033.97176
24-01-2017,10.39908725,5709572.008183,917408215.3892528
23-01-2017,10.7510244,5620391.16676,948113651.4735702
22-01-2017,10.74535605,5158451.375139,947279384.7763176
21-01-2017,10.87263399,8840650.535767,958152131.942248
20-01-2017,10.54996056,7935034.033636,929384722.9448366
19-01-2017,10.38530617,6357101.908723,914555495.2617246
18-01-2017,10.12553774,8053530.980183,891354114.8712552
17-01-2017,10.2584583,14660002.940091,902735897.6068892
16-01-2017,9.52128392,5886593.490664,837562733.6341597
15-01-2017,9.78592339,4332221.110583,860534322.7461399
14-01-2017,9.69526275,4879177.658293,852254946.1784115
13-01-2017,9.65080512,7919565.412408,848042631.0951146
12-01-2017,9.66715894,10113120.406066,849172695.9853684
11-01-2017,9.66169387,15650725.635298,848391822.1686144
10-01-2017,10.52365071,8483903.665315,923748369.397242
09-01-2017,10.28595597,18147872.434062,902556769.2719904
08-01-2017,10.2678367,9726315.158381,900645822.1454092
07-01-2017,9.82427887,15178458.28125,861427362.560421
06-01-2017,10.1546583,23015612.491874,890067630.5937623
05-01-2017,10.11525424,31832239.059714,886296492.9314207
04-01-2017,10.97225285,30283873.092612,961038889.8439155
03-01-2017,9.62679238,24617090.479934,842886495.3799952
02-01-2017,8.36128616,8192075.2417,731817457.4649888
01-01-2017,8.06478999,7811699.126143,705615194.8270631
31-12-2016,8.01085224,3754739.209031,700638437.1090508
30-12-2016,8.15378653,7751538.431582,712888825.7382647
29-12-2016,8.17232906,20692130.792193,714246947.4367769
28-12-2016,7.61330774,13844753.339093,665151773.2559114
27-12-2016,7.17180659,6649186.115561,626352253.3784304
26-12-2016,7.26847538,4090569.333364,634564176.0517044
25-12-2016,7.21323416,6089953.448754,629516509.2890977
24-12-2016,7.22276285,5396882.270456,630117081.0725466
23-12-2016,7.20180573,14660852.226076,628063010.6930844
22-12-2016,7.57564374,12618111.156316,660427962.7659905
21-12-2016,7.8560994,6468951.581053,684634858.1163107
20-12-2016,7.62378372,3764440.223489,664148518.5948613
19-12-2016,7.59223616,3326290.390157,661159386.32716
18-12-2016,7.85618561,3489317.419942,683897439.864293
17-12-2016,7.8202827,5469007.785654,680519827.6040249
16-12-2016,7.79662683,2694314.912774,678214580.9425403
15-12-2016,7.77035797,8295155.058745,675681120.2742975
14-12-2016,8.2078531,3686497.057651,713465176.9517916
13-12-2016,8.35100726,2905152.217438,725643347.5173056
12-12-2016,8.47251171,6987403.012327,735934880.9008342
11-12-2016,8.21498582,4100522.259355,713308213.0334481
10-12-2016,8.0985855,5983385.689231,702944255.6811203
09-12-2016,8.50490048,10533790.230199,737938568.3108797
08-12-2016,8.30259634,12722352.036779,720121915.7352629
07-12-2016,8.13507798,25080911.317097,705334665.7063091
06-12-2016,7.63191616,56439748.774815,661467705.6118599
05-12-2016,6.81560922,15221226.681976,590496504.1573621
04-12-2016,7.46913219,6571191.489583,646883448.7230409
03-12-2016,7.89262284,10486224.197756,683319039.0920178
02-12-2016,7.63791797,15380798.551992,661018149.1755499
01-12-2016,8.43978544,4918051.79925,730151014.1821294
30-11-2016,8.65015405,9134285.157256,748071852.89044
29-11-2016,8.15849432,13917166.749889,705297428.006268
28-11-2016,8.70845247,4477356.37419,752553451.4139075
27-11-2016,8.90740268,6689742.924678,769442732.486036
26-11-2016,9.28830619,2161817.278758,802029049.6889204
25-11-2016,9.33511689,6006996.215784,805772134.224589
24-11-2016,9.18099742,13786747.083724,792161484.468063
23-11-2016,9.75349313,3470748.247265,841238275.5424864
22-11-2016,9.8124915,9216379.377588,846010291.5384672
21-11-2016,9.57590793,2465979.65649,825310560.8512948
20-11-2016,9.53049649,4110666.001854,821098057.2191805
19-11-2016,9.66730581,3851758.81658,832570726.9340843
18-11-2016,9.45369737,8802335.674523,813868305.3690429
17-11-2016,9.96397799,5552737.539382,857469644.9666562
16-11-2016,10.02536762,7762025.467174,862443066.8905919
15-11-2016,10.20008386,4844767.740034,877146449.7853683
14-11-2016,9.9916528,2576156.68004,858907304.312002
13-11-2016,10.11071946,7517444.686251,868826185.2627617
12-11-2016,9.66432524,7585168.214197,830154646.5339867
11-11-2016,10.29308735,4630773.470986,883831055.7586269
10-11-2016,10.51928139,2902119.123479,902927283.1963693
09-11-2016,10.66491816,12761164.948392,915091038.3061551
08-11-2016,10.8901055,4085085.33606,934033643.8762664
07-11-2016,10.87420083,2949427.102781,932357915.575492
06-11-2016,10.92076284,3218494.770356,935993552.9610423
05-11-2016,11.06605826,3076392.294844,948094434.475046
04-11-2016,11.12999566,5924309.34513,953223436.315442
03-11-2016,10.8116301,11623516.370153,925622888.0829408
02-11-2016,10.7835854,7632829.944404,922879134.3461331
01-11-2016,10.79218738,17471506.378141,923284106.0659811
31-10-2016,10.8807026,9254943.699913,930359100.1537944
30-10-2016,11.18655716,12714282.565662,956201948.7341646
29-10-2016,10.33681968,21618613.510809,883346994.5449576
28-10-2016,11.52358438,8907341.459477,984269328.3943176
27-10-2016,11.4566734,8682323.137549,978335224.2052029
