Date,Price,Volume,Market_cap,crypto_name
26-02-2024,0.21150669,47076719.833014,1702161749.024582,Algorand
25-02-2024,0.20740818,56093886.622328,1669180812.8946965,Algorand
24-02-2024,0.19726813,28991688.667041,1587578804.7018485,Algorand
23-02-2024,0.18567445,25757953.283146,1494277969.3927236,Algorand
22-02-2024,0.18920719,24204324.800985,1522083489.864546,Algorand
21-02-2024,0.18894907,29687357.325067,1520010359.2285511,Algorand
20-02-2024,0.19674133,40842768.146387,1582699379.3173325,Algorand
19-02-2024,0.20314423,35683799.893033,1634212134.7220817,Algorand
18-02-2024,0.19640244,21838127.821768,1579981094.926878,Algorand
17-02-2024,0.19026578,21670849.883522,1530617907.1496897,Algorand
16-02-2024,0.19439165,39039685.343264,1563813244.5745294,Algorand
15-02-2024,0.18769925,35327654.214865,1509979393.290464,Algorand
14-02-2024,0.18345022,28150331.032947,1475801817.7457595,Algorand
13-02-2024,0.17789407,34021074.538929,1431772784.9160287,Algorand
12-02-2024,0.183156,42377147.62363,1473771065.6666615,Algorand
11-02-2024,0.1772457,24520152.894956,1426218751.477352,Algorand
10-02-2024,0.17519779,19480711.770835,1409744653.1757183,Algorand
09-02-2024,0.17457927,26797773.115204,1404772845.4163911,Algorand
08-02-2024,0.16884316,20390660.98451,1358621332.4720118,Algorand
07-02-2024,0.16819239,18882206.477671,1353322969.4261372,Algorand
06-02-2024,0.1620402,14476374.741193,1303825362.4765236,Algorand
05-02-2024,0.15976368,12653195.497567,1285512269.915529,Algorand
04-02-2024,0.15874898,12664549.652285,1277353563.5623462,Algorand
03-02-2024,0.16555997,16793517.016311,1332163415.3106456,Algorand
02-02-2024,0.16073682,18151196.737234,1293359314.7479906,Algorand
01-02-2024,0.1587641,16527733.941426,1277489591.1309855,Algorand
31-01-2024,0.15928591,18645836.844096,1281692022.5582545,Algorand
30-01-2024,0.16464907,21184099.553282,1324850801.200978,Algorand
29-01-2024,0.16892272,21320383.637467,1359046866.4723344,Algorand
28-01-2024,0.16406191,17847353.926111,1319800788.6347585,Algorand
27-01-2024,0.16766391,15529299.141273,1348779330.0942118,Algorand
26-01-2024,0.16668982,25814300.646583,1340945286.935859,Algorand
25-01-2024,0.16101579,15987470.406554,1295302147.6594348,Algorand
24-01-2024,0.16325498,18538407.969887,1313278003.8716502,Algorand
23-01-2024,0.15936785,33633144.154914,1281942992.1872904,Algorand
22-01-2024,0.16106144,26598207.336996,1295451119.263219,Algorand
21-01-2024,0.17023208,18986223.99343,1369214599.373151,Algorand
20-01-2024,0.17198697,23698709.841654,1383331759.8721704,Algorand
19-01-2024,0.1727789,33436527.52962,1389703742.147537,Algorand
18-01-2024,0.17866071,27389497.06321,1437015064.08907,Algorand
17-01-2024,0.19074652,24162304.948019,1534227237.7376382,Algorand
16-01-2024,0.19624579,33043272.189232,1571162524.1103363,Algorand
15-01-2024,0.18838602,22380702.206423,1508236443.0326338,Algorand
14-01-2024,0.1839933,21604108.422252,1473067950.6754265,Algorand
13-01-2024,0.18935125,25831366.165444,1515964216.790521,Algorand
12-01-2024,0.18669025,41608320.099637,1494659957.3643515,Algorand
11-01-2024,0.20252364,55619122.411285,1621423620.69516,Algorand
10-01-2024,0.19930188,55110906.369681,1595629844.158795,Algorand
09-01-2024,0.18527631,55579632.412484,1483339821.9614823,Algorand
08-01-2024,0.19502978,75029786.117187,1561427038.284477,Algorand
07-01-2024,0.17783017,23996310.784734,1423725315.8398142,Algorand
06-01-2024,0.18964636,26849305.203392,1518326898.3145568,Algorand
05-01-2024,0.19666574,39866140.504147,1574524718.7185605,Algorand
04-01-2024,0.20793792,38901612.144194,1664770820.7626617,Algorand
03-01-2024,0.20477624,90232108.565324,1639458163.5778508,Algorand
02-01-2024,0.22634061,54865218.842919,1812104555.1483376,Algorand
01-01-2024,0.23896926,30184728.060189,1913210737.0443249,Algorand
31-12-2023,0.22314681,29461149.002834,1786534678.9425128,Algorand
30-12-2023,0.22163253,29828789.454091,1774411222.6886425,Algorand
29-12-2023,0.22671247,61617652.139354,1815081645.1517065,Algorand
28-12-2023,0.23380164,63067866.808113,1871838291.316536,Algorand
27-12-2023,0.22901481,40239818.705981,1833514463.8333168,Algorand
26-12-2023,0.23484356,60934163.732293,1880179963.0078433,Algorand
25-12-2023,0.23806571,45286885.118008,1905976784.2106051,Algorand
24-12-2023,0.23146264,68631609.972081,1853112001.0924213,Algorand
23-12-2023,0.23533641,61189963.914129,1884125781.992084,Algorand
22-12-2023,0.24002992,162342034.012119,1921702418.1806304,Algorand
21-12-2023,0.22286944,95700142.919804,1784314024.092194,Algorand
20-12-2023,0.19815609,41583900.645757,1586456585.7217183,Algorand
19-12-2023,0.19221296,39778781.79174,1538875336.9274716,Algorand
18-12-2023,0.19539647,40720885.870884,1564362764.5718527,Algorand
17-12-2023,0.19070395,26012791.934556,1526794014.2732718,Algorand
16-12-2023,0.19790531,33200530.649301,1584448774.6628568,Algorand
15-12-2023,0.19592939,47629943.873304,1568629411.115937,Algorand
14-12-2023,0.21579537,81798684.254153,1727678322.647863,Algorand
13-12-2023,0.20083973,73000448.720507,1607942033.9841409,Algorand
12-12-2023,0.19811909,90923726.74667,1586160386.6530907,Algorand
11-12-2023,0.20192337,108330705.628853,1616617817.7243829,Algorand
10-12-2023,0.20082167,65340130.499321,1607797443.2329206,Algorand
09-12-2023,0.200068,192664581.165306,1601763535.336564,Algorand
08-12-2023,0.18451494,83348305.984109,1477244221.9467323,Algorand
07-12-2023,0.16421996,44717751.807619,1314760687.3615117,Algorand
06-12-2023,0.15311086,36706379.259967,1225820178.3127422,Algorand
05-12-2023,0.15373542,31581568.422416,1230820443.565239,Algorand
04-12-2023,0.15283097,95106353.481918,1223579338.7028692,Algorand
03-12-2023,0.15120703,47835198.29102,1210577927.575115,Algorand
02-12-2023,0.14800835,29305678.357867,1184968985.9605198,Algorand
01-12-2023,0.13927035,30518891.120227,1115011747.9234672,Algorand
30-11-2023,0.13373363,31892621.401656,1070684225.3494412,Algorand
29-11-2023,0.13401036,20013620.048538,1072899743.116722,Algorand
28-11-2023,0.13291968,13831524.95413,1064167683.4436218,Algorand
27-11-2023,0.13175817,18870610.39919,1054868521.0337132,Algorand
26-11-2023,0.13622619,17882545.159482,1090639885.642599,Algorand
25-11-2023,0.14032808,20767008.861997,1123480007.9510126,Algorand
24-11-2023,0.13354285,16929353.769894,1069156799.6121156,Algorand
23-11-2023,0.13062642,16382583.88384,1045807614.383719,Algorand
22-11-2023,0.13244267,23637914.802203,1060348685.9577358,Algorand
21-11-2023,0.12445876,41482598.112087,996428741.9681054,Algorand
20-11-2023,0.14125547,44248373.227455,1130904779.7808726,Algorand
19-11-2023,0.14152106,19559005.609796,1133031134.6317408,Algorand
18-11-2023,0.13444062,18624257.707339,1076344442.344092,Algorand
17-11-2023,0.13627451,29268714.965744,1091026738.4488778,Algorand
16-11-2023,0.13568153,42436253.409732,1086279254.4746184,Algorand
15-11-2023,0.14232276,38854309.589901,1139449570.6523018,Algorand
14-11-2023,0.12894185,34096262.420981,1032320779.2599336,Algorand
13-11-2023,0.1333913,41009828.136726,1067943675.4308152,Algorand
12-11-2023,0.14601343,57912629.355458,1168276484.7250764,Algorand
11-11-2023,0.13344577,39930434.619101,1067720778.3170804,Algorand
10-11-2023,0.12801804,30708025.242847,1024292838.4187644,Algorand
09-11-2023,0.12391081,49942179.573348,991430344.0856605,Algorand
08-11-2023,0.12717877,20429629.954004,1017577950.6261858,Algorand
07-11-2023,0.12367907,29231783.263372,989576407.8060508,Algorand
06-11-2023,0.12911192,34327925.864197,1033045676.3163804,Algorand
05-11-2023,0.12156462,42843240.30721,963420426.8335164,Algorand
04-11-2023,0.11489409,22143458.036742,910555470.1286612,Algorand
03-11-2023,0.11158832,23918825.32168,884378818.0015267,Algorand
02-11-2023,0.11126232,30052871.550687,881795257.6272006,Algorand
01-11-2023,0.11427269,28357958.060426,905653718.4632488,Algorand
31-10-2023,0.10932742,27159155.405378,866460659.7169868,Algorand
30-10-2023,0.11230957,33486389.220101,890095411.4853418,Algorand
29-10-2023,0.10638706,17851760.851245,843157443.1155603,Algorand
28-10-2023,0.10178049,11791314.349721,806648727.5235977,Algorand
27-10-2023,0.09923403,14059759.865035,786469321.0363455,Algorand
26-10-2023,0.10116575,25041717.947763,801779106.2039218,Algorand
25-10-2023,0.10093605,23225891.279679,799959265.6365683,Algorand
24-10-2023,0.10079455,45753236.070014,798838039.8397378,Algorand
23-10-2023,0.09814073,26460334.830042,778044922.9566063,Algorand
22-10-2023,0.09415386,32963902.455984,746437640.2487978,Algorand
21-10-2023,0.09411017,39321164.929834,746018824.152957,Algorand
20-10-2023,0.09129299,35887458.545168,723686763.5079165,Algorand
19-10-2023,0.08965195,28824577.551741,710678136.9383065,Algorand
18-10-2023,0.08996947,26063054.43572,713195174.8292564,Algorand
17-10-2023,0.09141782,28484403.782027,724676477.184723,Algorand
16-10-2023,0.09486191,36749513.595048,751978185.1012461,Algorand
15-10-2023,0.09438765,20191518.53501,748028396.5930375,Algorand
14-10-2023,0.09527517,15329785.075756,755062139.184688,Algorand
13-10-2023,0.09506266,17305788.754666,753378076.1181211,Algorand
12-10-2023,0.09363852,19402802.057385,741555793.7091663,Algorand
11-10-2023,0.09507514,25294272.056763,752543139.8016676,Algorand
10-10-2023,0.0953185,28286577.553299,753706882.1682711,Algorand
09-10-2023,0.09671682,37555521.971865,764763846.5992167,Algorand
08-10-2023,0.1013311,29068973.26683,801250216.5657619,Algorand
07-10-2023,0.09999748,17561645.593629,790705055.9988222,Algorand
06-10-2023,0.10081408,22600469.645635,797162343.5020026,Algorand
05-10-2023,0.10013656,22821467.894388,791789746.5897712,Algorand
04-10-2023,0.09934829,35676656.500442,785532379.2973964,Algorand
03-10-2023,0.10098961,18451475.099551,791020438.7274984,Algorand
02-10-2023,0.10141994,24491295.601105,794348963.9647299,Algorand
01-10-2023,0.10620173,24361688.908276,831801334.2374681,Algorand
30-09-2023,0.10327475,18522470.100394,808877892.7946032,Algorand
29-09-2023,0.1014681,25115725.412337,794728100.7554703,Algorand
28-09-2023,0.09758197,21479606.152644,764290868.6567411,Algorand
27-09-2023,0.09571889,23900011.185948,749698721.9794852,Algorand
26-09-2023,0.09551762,19050623.529503,748122384.1447964,Algorand
25-09-2023,0.09763642,22044303.771751,764458965.1711706,Algorand
24-09-2023,0.10123142,15149087.513105,792606663.1964304,Algorand
23-09-2023,0.10076146,15395841.226914,788927074.15267,Algorand
22-09-2023,0.10203141,27779906.899744,798870423.8887823,Algorand
21-09-2023,0.09754683,36949232.920428,763726064.2289754,Algorand
20-09-2023,0.10038246,34512390.420897,785917400.9449501,Algorand
19-09-2023,0.097135,14106931.782035,760492410.1175039,Algorand
18-09-2023,0.09640325,16137596.796725,754763432.5238152,Algorand
17-09-2023,0.09516286,15472291.016639,745052158.0691342,Algorand
16-09-2023,0.09757819,17797679.933438,763962411.9675041,Algorand
15-09-2023,0.09638215,17858876.761197,754598403.6920515,Algorand
14-09-2023,0.09342216,20664655.890351,731425007.6100526,Algorand
13-09-2023,0.0909042,17133549.30433,711711371.0444183,Algorand
12-09-2023,0.08941668,16216746.319716,699995981.9732814,Algorand
11-09-2023,0.0886574,23239408.328518,694051993.5868186,Algorand
10-09-2023,0.09194996,25462204.577101,719827839.6035693,Algorand
09-09-2023,0.09413718,12970309.403065,736950511.698681,Algorand
08-09-2023,0.09628257,20034873.943196,753745658.02539,Algorand
07-09-2023,0.09778985,27721248.101661,765545423.4084878,Algorand
06-09-2023,0.09416471,18239950.753621,737166153.3132467,Algorand
05-09-2023,0.09415159,15574587.544781,737051793.9509238,Algorand
04-09-2023,0.09394536,16430209.012834,735437365.1730659,Algorand
03-09-2023,0.09448478,13166602.020561,739660208.0333098,Algorand
02-09-2023,0.09444405,12729021.469391,739341431.8815981,Algorand
01-09-2023,0.0920314,35573848.690119,720454361.2023932,Algorand
31-08-2023,0.09317741,30697454.875819,729425811.6322051,Algorand
30-08-2023,0.09677444,20524722.244495,757584696.6114804,Algorand
29-08-2023,0.10062568,31892990.790631,787733638.5055928,Algorand
28-08-2023,0.09722753,18992291.46292,761015685.295014,Algorand
27-08-2023,0.09521755,13835670.15302,745283349.9291991,Algorand
26-08-2023,0.09547676,14051586.466239,747312294.9560826,Algorand
25-08-2023,0.09690437,22171745.170972,758487094.8315974,Algorand
24-08-2023,0.09741581,20264664.667004,762490268.0504464,Algorand
23-08-2023,0.09871514,23305619.116582,772660420.4157826,Algorand
22-08-2023,0.09703672,28186199.408412,759523236.0264895,Algorand
21-08-2023,0.09630134,25553295.599364,753767384.3243521,Algorand
20-08-2023,0.09720883,19450527.027206,760870553.3661867,Algorand
19-08-2023,0.096795,25031515.233208,757631542.2967622,Algorand
18-08-2023,0.09538654,41163118.957844,746607354.1058557,Algorand
17-08-2023,0.09333303,55612929.918472,730534252.8971821,Algorand
16-08-2023,0.10259371,53695766.591337,802868115.0777006,Algorand
15-08-2023,0.1083723,43284360.058942,848089747.6116629,Algorand
14-08-2023,0.11476941,35499618.853396,896688123.1238623,Algorand
13-08-2023,0.11685088,38004037.023138,912950642.1785756,Algorand
12-08-2023,0.11552372,25300356.165546,902581706.828966,Algorand
11-08-2023,0.11219749,23735065.359018,876313566.4188272,Algorand
10-08-2023,0.11247433,28569704.037033,878475913.8778449,Algorand
09-08-2023,0.11295147,39113123.874474,882202714.9631425,Algorand
08-08-2023,0.11299942,79082717.956531,882571000.5184574,Algorand
07-08-2023,0.11192427,44901244.010351,874013718.3160225,Algorand
06-08-2023,0.10970506,25290032.935905,856684040.8148052,Algorand
05-08-2023,0.10649948,17919319.250123,831651818.6573322,Algorand
04-08-2023,0.10598632,22255512.246932,827644615.7245841,Algorand
03-08-2023,0.10628388,23679734.197743,829753076.8954886,Algorand
02-08-2023,0.10682799,39075482.660612,834002424.531549,Algorand
01-08-2023,0.11071257,43854967.797754,864329316.5182601,Algorand
31-07-2023,0.10971586,42871157.467152,856355928.1601673,Algorand
30-07-2023,0.10952174,28844781.172634,854234644.6472123,Algorand
29-07-2023,0.1113606,21064000.14261,868577242.6494646,Algorand
28-07-2023,0.11048477,32765638.186113,861746103.4360322,Algorand
27-07-2023,0.10994322,25793600.415749,857522326.961351,Algorand
26-07-2023,0.11098124,30654309.771532,865618662.4582181,Algorand
25-07-2023,0.11004477,24832428.580747,858241011.9812311,Algorand
24-07-2023,0.10970786,37059547.462135,855613516.4372573,Algorand
23-07-2023,0.11621902,32271401.09789,905813200.9448024,Algorand
22-07-2023,0.1146125,31742926.999613,893292106.0501026,Algorand
21-07-2023,0.11545792,31764646.764273,899881447.5054413,Algorand
20-07-2023,0.11503443,44506229.837975,896270014.2641213,Algorand
19-07-2023,0.11385819,43844876.973319,887106357.319758,Algorand
18-07-2023,0.11398659,50167662.840371,885884883.1479758,Algorand
17-07-2023,0.12025569,95712573.041599,927281191.8844124,Algorand
16-07-2023,0.11581119,52611888.187792,893010075.3459971,Algorand
15-07-2023,0.11364681,35877085.306887,876320876.0363947,Algorand
14-07-2023,0.11342246,106747928.061576,874591014.1199863,Algorand
13-07-2023,0.12184706,151237669.336809,936199430.1803856,Algorand
12-07-2023,0.10584062,32560708.296725,809781598.0301495,Algorand
11-07-2023,0.10873252,38897570.133335,828037562.2088083,Algorand
10-07-2023,0.11002265,35531291.451969,833733539.0232773,Algorand
09-07-2023,0.11059738,22647041.109331,837797539.9205296,Algorand
08-07-2023,0.11169848,24532609.913027,846138664.439964,Algorand
07-07-2023,0.11257389,28882861.722088,852770157.439664,Algorand
06-07-2023,0.11318643,32912638.6453,853827304.9302765,Algorand
05-07-2023,0.11991357,30178230.072801,901242879.2615968,Algorand
04-07-2023,0.12402448,29891899.284634,928806353.506253,Algorand
03-07-2023,0.1282786,44214491.089259,950516366.3622148,Algorand
02-07-2023,0.12366816,38363221.098507,912986235.1273364,Algorand
01-07-2023,0.12769009,39487388.392785,942678357.0083612,Algorand
30-06-2023,0.12161969,45449768.382301,897863436.931239,Algorand
29-06-2023,0.12020805,28064361.027959,884102889.5384953,Algorand
28-06-2023,0.11875774,39449586.778781,870109776.3925214,Algorand
27-06-2023,0.12733887,33558787.311535,929638150.4036047,Algorand
26-06-2023,0.12943657,44392197.179074,941607837.8699976,Algorand
25-06-2023,0.13712661,29162055.862021,994214300.3035125,Algorand
24-06-2023,0.13295397,27069715.569625,963961225.727656,Algorand
23-06-2023,0.13547933,41485947.959593,982270915.6798255,Algorand
22-06-2023,0.12514735,34793909.78547,907360810.1552233,Algorand
21-06-2023,0.12577443,35613320.262484,911907443.1231816,Algorand
20-06-2023,0.12148503,23860959.819193,880779379.3193755,Algorand
19-06-2023,0.11602864,21666757.841142,841194049.7941688,Algorand
18-06-2023,0.11507144,20319914.863046,834254381.1702006,Algorand
17-06-2023,0.11852885,25991473.883671,859320288.1681154,Algorand
16-06-2023,0.11594471,24874652.632946,840585644.4649303,Algorand
15-06-2023,0.11210703,39683886.435461,812704566.9116627,Algorand
14-06-2023,0.11303657,31914629.790255,819443237.6075485,Algorand
13-06-2023,0.113146,30097203.994396,820236740.5995457,Algorand
12-06-2023,0.11283071,32609440.225734,817951181.1223129,Algorand
11-06-2023,0.1107349,31385834.093644,802757931.9510393,Algorand
10-06-2023,0.11105667,89238447.545654,805090652.0537447,Algorand
09-06-2023,0.12432458,30461054.608644,901274788.8923812,Algorand
08-06-2023,0.12336711,51446077.703957,894333881.5403005,Algorand
07-06-2023,0.12509335,43544472.081537,906810848.5308954,Algorand
06-06-2023,0.13751824,48217312.780796,996879998.1512488,Algorand
05-06-2023,0.1383171,55801422.893923,1002394508.1093272,Algorand
04-06-2023,0.1521192,20963492.980321,1102229407.6367085,Algorand
03-06-2023,0.15179457,18974658.476343,1099877270.1086454,Algorand
02-06-2023,0.15182286,25406851.929865,1100082341.8406146,Algorand
01-06-2023,0.14829601,27190633.649387,1074293906.0327632,Algorand
31-05-2023,0.14776656,31748684.842622,1070458561.009146,Algorand
30-05-2023,0.15146258,33833583.92477,1097233586.3037076,Algorand
29-05-2023,0.15163339,27776451.316634,1098336967.206465,Algorand
28-05-2023,0.15315107,33250116.389573,1109108034.3338745,Algorand
27-05-2023,0.15055835,28532344.708938,1090331839.1534686,Algorand
26-05-2023,0.14997057,33806194.678284,1086075269.977409,Algorand
25-05-2023,0.15022871,51355905.1096,1087945151.0390224,Algorand
24-05-2023,0.15427805,41063400.833119,1117046133.6450193,Algorand
23-05-2023,0.16236098,24036773.115316,1175618308.648585,Algorand
22-05-2023,0.16130193,23576091.163925,1167949969.4712484,Algorand
21-05-2023,0.16156919,22386444.997863,1169885236.815995,Algorand
20-05-2023,0.16464796,20996603.808941,1190070482.193175,Algorand
19-05-2023,0.16495844,27610957.048911,1192313977.1688347,Algorand
18-05-2023,0.16527417,35926892.358163,1194596188.5919244,Algorand
17-05-2023,0.17220368,38518751.544251,1244623771.3890483,Algorand
16-05-2023,0.16939349,32597775.08137,1224098759.8775148,Algorand
15-05-2023,0.16691609,30095497.794296,1206196258.837571,Algorand
14-05-2023,0.16303394,22433310.88538,1178142552.7609432,Algorand
13-05-2023,0.16279932,24079454.685003,1176447178.8091826,Algorand
12-05-2023,0.16536704,46462891.475307,1195002569.028772,Algorand
11-05-2023,0.16259034,37519474.965813,1174937268.41787,Algorand
10-05-2023,0.16881633,48114251.172026,1219928691.910755,Algorand
09-05-2023,0.16520104,30264019.429428,1193801480.036473,Algorand
08-05-2023,0.16435467,54791446.875954,1187687367.0709038,Algorand
07-05-2023,0.17365564,21429571.954976,1254899721.8015811,Algorand
06-05-2023,0.17629693,36262266.832365,1273986610.698092,Algorand
05-05-2023,0.18227895,39630641.518979,1317195968.8004892,Algorand
04-05-2023,0.17716399,29666874.200298,1280252807.9901254,Algorand
03-05-2023,0.18101632,34699028.451591,1310728054.1335838,Algorand
02-05-2023,0.17877853,32305080.514419,1294524519.3701248,Algorand
01-05-2023,0.17731358,40325214.336738,1283917084.1202822,Algorand
30-04-2023,0.18095892,31938658.321754,1310159263.6796088,Algorand
29-04-2023,0.18373775,30117514.134372,1330434421.6756358,Algorand
28-04-2023,0.18399091,38688131.076805,1331614495.8138125,Algorand
27-04-2023,0.18389044,52400302.360828,1329564337.976692,Algorand
26-04-2023,0.18067993,76861533.898005,1306351881.3264697,Algorand
25-04-2023,0.18799173,48221957.658908,1359217837.9722197,Algorand
24-04-2023,0.18549177,39385384.162244,1341142737.5243208,Algorand
23-04-2023,0.18833801,36903829.36941,1361721745.4369202,Algorand
22-04-2023,0.19044537,39805199.570744,1376958518.2008164,Algorand
21-04-2023,0.18597471,82708087.667513,1344634880.0740657,Algorand
20-04-2023,0.19096089,125635557.276692,1378448128.649739,Algorand
19-04-2023,0.19941668,106767824.030738,1439486121.3300486,Algorand
18-04-2023,0.22249117,77183655.287942,1603670549.8861623,Algorand
17-04-2023,0.22077334,122476242.092006,1591288910.9209998,Algorand
16-04-2023,0.23484975,52391687.095435,1692748983.797012,Algorand
15-04-2023,0.2324653,75772643.126837,1675562536.8481684,Algorand
14-04-2023,0.22797074,115408888.533204,1642759511.972612,Algorand
13-04-2023,0.22148445,74446970.425364,1593806868.6187482,Algorand
12-04-2023,0.21422967,64469075.507983,1541557810.5636196,Algorand
11-04-2023,0.21973814,55853364.796974,1581196100.2279055,Algorand
10-04-2023,0.22054599,43590360.825783,1587010917.687106,Algorand
09-04-2023,0.21625409,33800375.834208,1556127256.4254832,Algorand
08-04-2023,0.2157568,39031933.15816,1552551945.5358162,Algorand
07-04-2023,0.21879359,38354722.008098,1574254800.501966,Algorand
06-04-2023,0.21733948,45258098.83761,1563813100.2319078,Algorand
05-04-2023,0.22245196,56319880.248143,1585567169.722049,Algorand
04-04-2023,0.21848049,46613965.533357,1557170360.0651782,Algorand
03-04-2023,0.21393791,59197807.064805,1528755210.579698,Algorand
02-04-2023,0.21438631,43313882.287302,1531959354.9419873,Algorand
01-04-2023,0.22323068,44632884.327193,1595159415.1038582,Algorand
31-03-2023,0.22557219,69802096.109929,1608774079.6662211,Algorand
30-03-2023,0.22550614,105496814.503504,1605913183.2442942,Algorand
29-03-2023,0.23404129,206020343.924415,1666695110.8650465,Algorand
28-03-2023,0.20183963,50420368.026974,1437375266.1380844,Algorand
27-03-2023,0.19998881,50710922.994027,1425694916.8027432,Algorand
26-03-2023,0.21057942,29302190.509839,1501194159.0071676,Algorand
25-03-2023,0.20673325,39426396.544833,1473775440.3882213,Algorand
24-03-2023,0.20923914,58116022.742471,1491639933.9738762,Algorand
23-03-2023,0.21983218,72338308.597102,1567156561.152511,Algorand
22-03-2023,0.21392324,168605139.386415,1525032738.4532497,Algorand
21-03-2023,0.22434322,82229308.095305,1599315681.1324658,Algorand
20-03-2023,0.21001294,74447813.55871,1497157036.8618374,Algorand
19-03-2023,0.22106422,61297599.178618,1575940488.0528631,Algorand
18-03-2023,0.21586679,82195615.565215,1538888856.1611638,Algorand
17-03-2023,0.22745047,78863802.347695,1618602014.10689,Algorand
16-03-2023,0.2088123,49914859.882942,1485967587.6687512,Algorand
15-03-2023,0.2045458,84461461.185091,1455563952.2491648,Algorand
14-03-2023,0.22241696,115879439.71007,1582736684.207855,Algorand
13-03-2023,0.2127307,97573772.815729,1513808658.136237,Algorand
12-03-2023,0.20170883,77516286.347777,1435376297.2544026,Algorand
11-03-2023,0.18877091,74618727.315146,1343309270.9795003,Algorand
10-03-2023,0.18916434,99555570.455897,1345961859.592891,Algorand
09-03-2023,0.19352699,68129529.923807,1377003528.0121295,Algorand
08-03-2023,0.20180374,55647227.465916,1435895319.0609596,Algorand
07-03-2023,0.21729618,56794712.79167,1546051621.8722885,Algorand
06-03-2023,0.22512345,50691586.959174,1602475387.9026692,Algorand
05-03-2023,0.22595035,33200089.521685,1608361616.4320512,Algorand
04-03-2023,0.22469585,33214947.513304,1599431988.011119,Algorand
03-03-2023,0.23297812,58172472.554348,1658387127.2724109,Algorand
02-03-2023,0.24190798,45120750.831657,1721951880.0812764,Algorand
01-03-2023,0.25089797,43042430.841794,1785442885.974,Algorand
28-02-2023,0.2441778,42026052.133496,1737406293.4826062,Algorand
27-02-2023,0.25493686,45866609.360981,1813960760.4349031,Algorand
26-02-2023,0.25521848,32900753.480489,1815964744.8823256,Algorand
25-02-2023,0.25061776,45654200.493322,1783229267.138104,Algorand
24-02-2023,0.25646742,67300326.147064,1824851742.423858,Algorand
23-02-2023,0.26853086,76943244.889886,1907303919.364467,Algorand
22-02-2023,0.27151096,90394508.959724,1928173825.3030944,Algorand
21-02-2023,0.27801305,113532534.513044,1974414838.0830908,Algorand
20-02-2023,0.28449707,131729323.173069,2020756863.698312,Algorand
19-02-2023,0.27865114,91798943.222382,1979234167.9543936,Algorand
18-02-2023,0.27305457,65858830.678377,1939482258.20533,Algorand
