Date,Name,Market Cap,Price,Circulating Supply,Symbol
02-01-2015,YbCoin,"$3,365,522.15",$1.1218,"3,000,000",YBC
02-01-2015,Banx,"$2,933,822.25",$1.1341,"2,586,882",BANX
02-01-2015,Monero,"$2,525,173.37",$0.4591,"5,499,822",XMR
02-01-2015,NuBits,"$2,342,046.04",$1.0429,"2,245,634",USNBT
03-01-2015,Bitcoin,"$3,846,271,969.60",$281.08,"13,683,800",BTC
03-01-2015,XRP,"$684,797,500.13",$0.02211,"30,978,075,200",XRP
03-01-2015,Litecoin,"$75,275,516.00",$2.1332,"35,288,204",LTC
03-01-2015,PayCoin,"$38,602,697.16",$3.1317,"12,326,613",XPY
03-01-2015,BitShares,"$37,334,410.55",$0.01495,"2,497,973,773",BTS
03-01-2015,MaidSafeCoin,"$21,617,385.61",$0.04777,"452,552,412",MAID
03-01-2015,Nxt,"$17,689,918.02",$0.01769,"999,997,096",NXT
03-01-2015,Stellar,"$16,623,966.54",$0.004672,"3,558,439,575",XLM
03-01-2015,Dogecoin,"$16,287,311.00",$0.0001675,"97,268,423,164",DOGE
03-01-2015,Peercoin,"$10,735,876.56",$0.4883,"21,985,333",PPC
03-01-2015,Counterparty,"$9,364,418.42",$3.5383,"2,646,590",XCP
03-01-2015,Dash,"$8,620,457.44",$1.7223,"5,005,182",DASH
03-01-2015,Namecoin,"$6,292,201.98",$0.5926,"10,617,450",NMC
03-01-2015,FuelCoin,"$4,225,349.69",$0.04218,"100,173,525",FC2
03-01-2015,SuperNET,"$4,073,685.93",$4.9919,"816,061",UNITY
03-01-2015,NuShares,"$3,854,820.46",$0.006355,"606,549,144",NSR
03-01-2015,YbCoin,"$3,044,132.71",$1.0147,"3,000,000",YBC
03-01-2015,Banx,"$2,617,653.43",$1.0119,"2,586,882",BANX
03-01-2015,Monero,"$2,552,052.40",$0.4612,"5,533,837",XMR
03-01-2015,NuBits,"$2,224,438.68",$0.9906,"2,245,634",USNBT
04-01-2015,Bitcoin,"$3,616,325,669.88",$264.20,"13,688,075",BTC
04-01-2015,XRP,"$586,350,663.43",$0.01893,"30,978,075,200",XRP
04-01-2015,Litecoin,"$69,101,167.20",$1.9567,"35,315,454",LTC
04-01-2015,PayCoin,"$53,186,750.90",$4.3143,"12,327,935",XPY
04-01-2015,BitShares,"$34,255,564.35",$0.01371,"2,497,973,773",BTS
04-01-2015,MaidSafeCoin,"$18,266,242.67",$0.04036,"452,552,412",MAID
04-01-2015,Nxt,"$16,068,879.42",$0.01607,"999,997,096",NXT
04-01-2015,Stellar,"$15,717,689.11",$0.004416,"3,559,062,575",XLM
04-01-2015,Dogecoin,"$15,405,093.44",$0.0001583,"97,289,978,241",DOGE
04-01-2015,Peercoin,"$10,115,663.80",$0.4601,"21,987,680",PPC
04-01-2015,Counterparty,"$9,247,939.62",$3.4943,"2,646,575",XCP
04-01-2015,Dash,"$8,152,158.19",$1.6278,"5,008,126",DASH
04-01-2015,Namecoin,"$6,074,428.43",$0.5717,"10,624,800",NMC
04-01-2015,FuelCoin,"$4,138,257.29",$0.04131,"100,175,116",FC2
04-01-2015,NuShares,"$3,525,777.41",$0.005812,"606,606,633",NSR
04-01-2015,SuperNET,"$3,502,327.81",$4.2917,"816,061",UNITY
04-01-2015,YbCoin,"$2,676,393.45",$0.8921,"3,000,000",YBC
04-01-2015,Banx,"$2,460,388.69",$0.9511,"2,586,882",BANX
04-01-2015,Monero,"$2,316,421.62",$0.4172,"5,551,851",XMR
04-01-2015,NuBits,"$2,245,804.53",$1.0001,"2,245,634",USNBT
05-01-2015,Bitcoin,"$3,758,100,083.86",$274.47,"13,692,000",BTC
05-01-2015,XRP,"$629,350,088.29",$0.02032,"30,978,075,200",XRP
05-01-2015,Litecoin,"$73,586,957.70",$2.0822,"35,341,304",LTC
05-01-2015,PayCoin,"$51,834,836.31",$4.2042,"12,329,359",XPY
05-01-2015,BitShares,"$35,845,476.56",$0.01435,"2,497,973,773",BTS
05-01-2015,MaidSafeCoin,"$21,480,160.98",$0.04746,"452,552,412",MAID
05-01-2015,Stellar,"$17,611,684.59",$0.004947,"3,559,738,825",XLM
05-01-2015,Nxt,"$16,902,902.44",$0.0169,"999,997,096",NXT
05-01-2015,Dogecoin,"$15,704,688.30",$0.0001614,"97,311,364,064",DOGE
05-01-2015,Peercoin,"$10,509,307.70",$0.4779,"21,990,270",PPC
05-01-2015,Counterparty,"$9,426,564.47",$3.5618,"2,646,554",XCP
05-01-2015,Dash,"$8,383,625.63",$1.6730,"5,011,101",DASH
05-01-2015,Namecoin,"$6,260,482.82",$0.5889,"10,631,650",NMC
05-01-2015,FuelCoin,"$4,185,666.13",$0.04178,"100,176,703",FC2
05-01-2015,SuperNET,"$4,101,471.63",$5.0259,"816,061",UNITY
05-01-2015,NuShares,"$3,802,193.02",$0.006267,"606,666,399",NSR
05-01-2015,Marinecoin,"$3,226,490.85",$0.4419,"7,301,353",MTC
05-01-2015,YbCoin,"$2,922,200.02",$0.9741,"3,000,000",YBC
05-01-2015,Monero,"$2,346,913.20",$0.4214,"5,569,166",XMR
05-01-2015,NuBits,"$2,237,212.14",$0.9962,"2,245,634",USNBT
06-01-2015,Bitcoin,"$3,919,622,180.36",$286.19,"13,695,925",BTC
06-01-2015,XRP,"$642,240,527.77",$0.02073,"30,978,075,200",XRP
06-01-2015,Litecoin,"$74,701,601.38",$2.1121,"35,368,104",LTC
06-01-2015,PayCoin,"$49,623,638.04",$4.0244,"12,330,747",XPY
06-01-2015,BitShares,"$36,262,398.83",$0.01452,"2,497,973,773",BTS
06-01-2015,MaidSafeCoin,"$22,019,411.15",$0.04866,"452,552,412",MAID
06-01-2015,Stellar,"$17,703,215.15",$0.004972,"3,560,477,150",XLM
06-01-2015,Nxt,"$17,425,778.94",$0.01743,"999,997,096",NXT
06-01-2015,Dogecoin,"$16,396,954.61",$0.0001685,"97,332,543,324",DOGE
06-01-2015,Peercoin,"$10,989,044.93",$0.4997,"21,991,822",PPC
06-01-2015,Counterparty,"$9,377,156.73",$3.5432,"2,646,552",XCP
06-01-2015,Dash,"$8,605,618.48",$1.7163,"5,014,117",DASH
06-01-2015,Namecoin,"$6,722,072.67",$0.6318,"10,638,750",NMC
06-01-2015,NuShares,"$4,534,141.35",$0.007473,"606,720,678",NSR
06-01-2015,FuelCoin,"$4,301,603.38",$0.04294,"100,178,230",FC2
06-01-2015,SuperNET,"$4,033,276.91",$4.9424,"816,061",UNITY
06-01-2015,YbCoin,"$3,132,686.38",$1.0442,"3,000,000",YBC
06-01-2015,Banx,"$2,665,213.70",$1.0303,"2,586,882",BANX
06-01-2015,Monero,"$2,578,182.33",$0.4616,"5,585,213",XMR
06-01-2015,NuBits,"$2,229,813.84",$0.993,"2,245,634",USNBT
07-01-2015,Bitcoin,"$4,032,258,854.24",$294.34,"13,699,450",BTC
07-01-2015,XRP,"$645,684,940.91",$0.02084,"30,978,075,200",XRP
07-01-2015,Litecoin,"$74,967,365.12",$2.1182,"35,392,304",LTC
07-01-2015,PayCoin,"$45,317,377.95",$3.6747,"12,332,191",XPY
07-01-2015,BitShares,"$37,531,632.75",$0.01502,"2,497,973,773",BTS
07-01-2015,MaidSafeCoin,"$23,767,804.60",$0.05252,"452,552,412",MAID
07-01-2015,Stellar,"$18,817,340.41",$0.005284,"3,561,302,075",XLM
07-01-2015,Nxt,"$17,842,799.76",$0.01784,"999,997,096",NXT
07-01-2015,Dogecoin,"$16,860,617.72",$0.0001732,"97,354,052,212",DOGE
07-01-2015,Peercoin,"$11,150,988.09",$0.507,"21,993,973",PPC
07-01-2015,Counterparty,"$9,361,943.00",$3.5374,"2,646,552",XCP
07-01-2015,Dash,"$8,617,967.28",$1.7177,"5,017,255",DASH
07-01-2015,Namecoin,"$7,061,470.30",$0.6634,"10,644,800",NMC
07-01-2015,FuelCoin,"$4,319,795.47",$0.04312,"100,179,832",FC2
07-01-2015,SuperNET,"$4,170,903.39",$5.1110,"816,061",UNITY
07-01-2015,NuShares,"$4,157,383.41",$0.006852,"606,774,978",NSR
07-01-2015,ReddCoin,"$4,026,397.72",$0.0001473,"27,330,393,219",RDD
07-01-2015,YbCoin,"$3,202,348.71",$1.0674,"3,000,000",YBC
07-01-2015,Banx,"$2,741,094.39",$1.0596,"2,586,882",BANX
07-01-2015,Monero,"$2,597,527.90",$0.4636,"5,602,864",XMR
08-01-2015,Bitcoin,"$3,882,762,152.19",$283.35,"13,703,125",BTC
08-01-2015,XRP,"$640,501,241.66",$0.02068,"30,978,075,200",XRP
08-01-2015,Litecoin,"$71,126,292.42",$2.0081,"35,420,154",LTC
08-01-2015,PayCoin,"$49,833,181.32",$4.0405,"12,333,353",XPY
08-01-2015,BitShares,"$35,869,729.49",$0.01436,"2,497,973,773",BTS
08-01-2015,MaidSafeCoin,"$23,170,032.16",$0.0512,"452,552,412",MAID
08-01-2015,Stellar,"$19,828,792.76",$0.005567,"3,562,105,850",XLM
08-01-2015,Nxt,"$16,412,473.12",$0.01641,"999,997,096",NXT
08-01-2015,Dogecoin,"$16,310,582.97",$0.0001675,"97,375,424,924",DOGE
08-01-2015,Peercoin,"$10,347,945.05",$0.4705,"21,995,693",PPC
08-01-2015,Counterparty,"$8,952,505.80",$3.3827,"2,646,533",XCP
08-01-2015,Dash,"$8,611,170.27",$1.7153,"5,020,314",DASH
08-01-2015,Namecoin,"$6,718,884.60",$0.6308,"10,651,450",NMC
08-01-2015,NuShares,"$4,732,697.98",$0.007799,"606,833,768",NSR
08-01-2015,FuelCoin,"$4,263,212.64",$0.04255,"100,181,448",FC2
08-01-2015,SuperNET,"$3,995,882.86",$4.8965,"816,061",UNITY
08-01-2015,Banx,"$3,225,157.81",$1.2467,"2,586,882",BANX
08-01-2015,YbCoin,"$2,954,488.46",$0.9848,"3,000,000",YBC
08-01-2015,Monero,"$2,412,050.96",$0.4292,"5,620,204",XMR
08-01-2015,Swarm,"$1,971,032.92",$0.01972,"99,945,431",SWARM
09-01-2015,Bitcoin,"$3,980,427,959.85",$290.41,"13,706,325",BTC
09-01-2015,XRP,"$637,403,670.21",$0.02058,"30,978,075,200",XRP
09-01-2015,Litecoin,"$70,301,553.55",$1.9834,"35,445,754",LTC
09-01-2015,PayCoin,"$48,208,966.99",$3.9084,"12,334,561",XPY
09-01-2015,BitShares,"$35,861,854.56",$0.01436,"2,497,973,773",BTS
09-01-2015,Nxt,"$29,554,305.45",$0.02955,"999,997,096",NXT
09-01-2015,MaidSafeCoin,"$22,764,198.19",$0.0503,"452,552,412",MAID
09-01-2015,Stellar,"$20,030,858.74",$0.005622,"3,562,830,850",XLM
09-01-2015,Dogecoin,"$16,612,795.78",$0.0001706,"97,396,922,074",DOGE
09-01-2015,Peercoin,"$10,006,306.83",$0.4549,"21,997,284",PPC
09-01-2015,Dash,"$8,579,106.07",$1.7080,"5,022,842",DASH
09-01-2015,Counterparty,"$7,837,932.35",$2.9616,"2,646,532",XCP
09-01-2015,Namecoin,"$6,696,815.55",$0.6284,"10,657,700",NMC
09-01-2015,SuperNET,"$6,395,973.89",$7.8376,"816,061",UNITY
09-01-2015,NuShares,"$5,705,147.58",$0.009401,"606,886,588",NSR
09-01-2015,FuelCoin,"$4,318,752.58",$0.04311,"100,182,884",FC2
09-01-2015,Banx,"$3,275,273.94",$1.2661,"2,586,882",BANX
09-01-2015,YbCoin,"$3,046,808.84",$1.0156,"3,000,000",YBC
09-01-2015,Monero,"$2,433,374.07",$0.4318,"5,635,410",XMR
09-01-2015,NuBits,"$2,262,389.37",$1.0075,"2,245,634",USNBT
11-01-2015,Bitcoin,"$3,643,311,965.96",$265.66,"13,714,175",BTC
11-01-2015,XRP,"$581,307,004.90",$0.01877,"30,978,075,200",XRP
11-01-2015,Litecoin,"$61,230,440.04",$1.7246,"35,504,904",LTC
11-01-2015,PayCoin,"$36,494,322.40",$2.9579,"12,337,856",XPY
11-01-2015,BitShares,"$33,407,240.18",$0.01337,"2,497,973,773",BTS
11-01-2015,MaidSafeCoin,"$20,525,605.50",$0.04536,"452,552,412",MAID
11-01-2015,Stellar,"$18,043,851.93",$0.005062,"3,564,564,550",XLM
11-01-2015,Dogecoin,"$15,637,449.32",$0.0001605,"97,439,759,387",DOGE
11-01-2015,Nxt,"$15,541,676.00",$0.01554,"999,997,096",NXT
11-01-2015,Peercoin,"$8,714,698.06",$0.3961,"22,003,361",PPC
11-01-2015,Counterparty,"$8,253,577.32",$3.1187,"2,646,494",XCP
11-01-2015,Dash,"$8,234,998.93",$1.6372,"5,030,049",DASH
11-01-2015,Namecoin,"$5,619,927.14",$0.5266,"10,671,950",NMC
11-01-2015,NuShares,"$5,459,825.53",$0.008995,"607,002,388",NSR
11-01-2015,FuelCoin,"$3,885,873.24",$0.03879,"100,186,248",FC2
11-01-2015,SuperNET,"$3,577,269.24",$4.3836,"816,061",UNITY
11-01-2015,Banx,"$3,023,816.58",$1.1689,"2,586,882",BANX
11-01-2015,YbCoin,"$2,889,983.83",$0.9633,"3,000,000",YBC
11-01-2015,NuBits,"$2,212,274.78",$0.9851,"2,245,634",USNBT
11-01-2015,Monero,"$2,148,503.69",$0.3787,"5,672,651",XMR
12-01-2015,Bitcoin,"$3,673,552,165.42",$267.80,"13,717,725",BTC
12-01-2015,XRP,"$571,060,951.95",$0.01843,"30,978,075,200",XRP
12-01-2015,Litecoin,"$60,912,431.96",$1.7142,"35,533,304",LTC
12-01-2015,PayCoin,"$45,843,331.21",$3.7152,"12,339,303",XPY
12-01-2015,BitShares,"$31,899,538.97",$0.01277,"2,497,973,773",BTS
12-01-2015,MaidSafeCoin,"$23,679,185.84",$0.05232,"452,552,412",MAID
12-01-2015,Stellar,"$17,482,703.95",$0.004903,"3,565,446,575",XLM
12-01-2015,Nxt,"$15,421,718.28",$0.01542,"999,997,096",NXT
12-01-2015,Dogecoin,"$15,217,784.14",$0.0001561,"97,461,206,716",DOGE
12-01-2015,Peercoin,"$8,627,009.45",$0.392,"22,005,837",PPC
12-01-2015,Counterparty,"$8,530,928.55",$3.2235,"2,646,494",XCP
12-01-2015,Dash,"$8,360,745.63",$1.6611,"5,033,232",DASH
12-01-2015,Namecoin,"$5,738,903.06",$0.5374,"10,679,750",NMC
12-01-2015,NuShares,"$5,633,728.32",$0.00928,"607,056,299",NSR
12-01-2015,FuelCoin,"$3,535,142.81",$0.03529,"100,187,839",FC2
12-01-2015,SuperNET,"$3,376,570.92",$4.1376,"816,061",UNITY
12-01-2015,Banx,"$3,048,129.29",$1.1783,"2,586,882",BANX
12-01-2015,YbCoin,"$2,890,598.95",$0.9635,"3,000,000",YBC
12-01-2015,NuBits,"$2,221,005.16",$0.989,"2,245,634",USNBT
12-01-2015,Monero,"$2,072,979.11",$0.3643,"5,690,057",XMR
13-01-2015,Bitcoin,"$3,099,001,238.83",$225.86,"13,720,850",BTC
13-01-2015,XRP,"$484,744,688.14",$0.01565,"30,978,075,200",XRP
13-01-2015,Litecoin,"$54,800,440.61",$1.5411,"35,558,754",LTC
13-01-2015,PayCoin,"$47,067,751.86",$3.8141,"12,340,514",XPY
13-01-2015,BitShares,"$26,777,838.33",$0.01072,"2,497,973,773",BTS
13-01-2015,MaidSafeCoin,"$17,206,435.45",$0.03802,"452,552,412",MAID
13-01-2015,Stellar,"$14,454,760.72",$0.004053,"3,566,172,375",XLM
13-01-2015,Dogecoin,"$13,224,363.56",$0.0001357,"97,482,918,105",DOGE
13-01-2015,Nxt,"$13,058,667.33",$0.01306,"999,997,096",NXT
13-01-2015,Peercoin,"$7,209,340.26",$0.3276,"22,007,586",PPC
13-01-2015,Dash,"$6,790,814.02",$1.3483,"5,036,441",DASH
13-01-2015,Counterparty,"$6,683,082.40",$2.5253,"2,646,492",XCP
13-01-2015,NuShares,"$6,316,022.21",$0.0104,"607,102,800",NSR
13-01-2015,Namecoin,"$5,031,971.38",$0.4709,"10,686,200",NMC
13-01-2015,Banx,"$3,578,514.84",$0.9938,"3,600,882",BANX
13-01-2015,FuelCoin,"$3,124,562.25",$0.03119,"100,189,462",FC2
13-01-2015,SuperNET,"$2,876,719.00",$3.5251,"816,061",UNITY
13-01-2015,YbCoin,"$2,836,326.42",$0.9454,"3,000,000",YBC
13-01-2015,NuBits,"$2,281,868.59",$1.0161,"2,245,634",USNBT
13-01-2015,Monero,"$1,766,266.86",$0.3095,"5,707,231",XMR
14-01-2015,Bitcoin,"$2,444,375,472.38",$178.10,"13,724,525",BTC
14-01-2015,XRP,"$440,896,017.58",$0.01423,"30,978,075,200",XRP
14-01-2015,Litecoin,"$41,173,175.04",$1.1570,"35,585,854",LTC
14-01-2015,PayCoin,"$37,879,530.01",$3.0691,"12,342,220",XPY
14-01-2015,BitShares,"$22,729,091.61",$0.009099,"2,497,973,773",BTS
14-01-2015,Stellar,"$15,403,139.27",$0.004318,"3,567,195,050",XLM
14-01-2015,MaidSafeCoin,"$13,319,688.92",$0.02943,"452,552,412",MAID
14-01-2015,Dogecoin,"$11,260,399.30",$0.0001155,"97,504,336,478",DOGE
14-01-2015,Nxt,"$10,349,642.23",$0.01035,"999,997,096",NXT
14-01-2015,NuShares,"$7,873,340.62",$0.01297,"607,150,550",NSR
14-01-2015,Peercoin,"$5,616,561.06",$0.2552,"22,010,383",PPC
14-01-2015,Dash,"$5,458,207.39",$1.0831,"5,039,564",DASH
14-01-2015,Counterparty,"$5,148,607.31",$1.9454,"2,646,489",XCP
14-01-2015,Namecoin,"$4,282,194.35",$0.4004,"10,694,700",NMC
14-01-2015,Banx,"$2,821,842.70",$0.7837,"3,600,882",BANX
14-01-2015,YbCoin,"$2,429,138.84",$0.8097,"3,000,000",YBC
14-01-2015,FuelCoin,"$2,414,404.32",$0.0241,"100,191,076",FC2
14-01-2015,NuBits,"$2,219,764.10",$0.9885,"2,245,634",USNBT
14-01-2015,SuperNET,"$2,104,768.80",$2.5792,"816,061",UNITY
14-01-2015,GetGems,"$1,379,897.81",$0.01581,"87,277,731",GEMZ
15-01-2015,Bitcoin,"$2,880,795,648.88",$209.84,"13,728,300",BTC
15-01-2015,XRP,"$509,408,934.22",$0.01644,"30,978,075,200",XRP
15-01-2015,Litecoin,"$45,680,736.83",$1.2828,"35,610,904",LTC
15-01-2015,PayCoin,"$43,453,691.62",$3.5203,"12,343,750",XPY
15-01-2015,BitShares,"$27,914,750.17",$0.01117,"2,497,973,773",BTS
15-01-2015,Stellar,"$17,886,496.69",$0.005013,"3,568,281,525",XLM
15-01-2015,MaidSafeCoin,"$15,703,418.11",$0.0347,"452,552,412",MAID
15-01-2015,Dogecoin,"$13,648,736.97",$0.00014,"97,515,443,998",DOGE
15-01-2015,Nxt,"$12,978,887.68",$0.01298,"999,997,096",NXT
15-01-2015,NuShares,"$7,583,581.99",$0.01249,"607,206,679",NSR
15-01-2015,Peercoin,"$7,006,785.43",$0.3183,"22,012,706",PPC
15-01-2015,Dash,"$6,499,829.93",$1.2890,"5,042,525",DASH
15-01-2015,Counterparty,"$5,688,751.41",$2.1495,"2,646,488",XCP
15-01-2015,Namecoin,"$4,871,928.74",$0.4553,"10,701,550",NMC
15-01-2015,Banx,"$3,324,743.39",$0.9233,"3,600,882",BANX
15-01-2015,FuelCoin,"$2,951,950.49",$0.02946,"100,192,933",FC2
15-01-2015,YbCoin,"$2,866,081.06",$0.9554,"3,000,000",YBC
15-01-2015,SuperNET,"$2,708,882.17",$3.3195,"816,061",UNITY
15-01-2015,NuBits,"$2,278,764.61",$1.0148,"2,245,634",USNBT
15-01-2015,BlackCoin,"$1,599,405.40",$0.02139,"74,756,369",BLK
16-01-2015,Bitcoin,"$2,857,544,117.27",$208.10,"13,731,775",BTC
16-01-2015,XRP,"$508,133,853.95",$0.0164,"30,978,075,200",XRP
16-01-2015,Litecoin,"$49,970,762.81",$1.4023,"35,635,604",LTC
16-01-2015,PayCoin,"$48,121,793.88",$3.8981,"12,344,996",XPY
16-01-2015,BitShares,"$26,729,158.01",$0.0107,"2,497,973,773",BTS
16-01-2015,Stellar,"$15,911,898.63",$0.004458,"3,569,345,700",XLM
16-01-2015,MaidSafeCoin,"$14,538,843.00",$0.03213,"452,552,412",MAID
16-01-2015,Dogecoin,"$13,828,129.47",$0.0001418,"97,536,999,100",DOGE
16-01-2015,Nxt,"$12,410,939.95",$0.01241,"999,997,096",NXT
16-01-2015,Peercoin,"$7,152,347.36",$0.3249,"22,015,030",PPC
16-01-2015,NuShares,"$6,613,666.71",$0.01089,"607,264,090",NSR
16-01-2015,Dash,"$6,436,010.51",$1.2756,"5,045,489",DASH
16-01-2015,Counterparty,"$5,696,339.16",$2.1525,"2,646,392",XCP
16-01-2015,Namecoin,"$4,860,974.14",$0.454,"10,708,150",NMC
16-01-2015,Banx,"$3,297,064.15",$0.9156,"3,600,882",BANX
16-01-2015,FuelCoin,"$3,101,400.04",$0.03095,"100,194,689",FC2
16-01-2015,YbCoin,"$2,884,176.85",$0.9614,"3,000,000",YBC
16-01-2015,SuperNET,"$2,642,185.40",$3.2377,"816,061",UNITY
16-01-2015,NuBits,"$2,236,306.25",$0.9958,"2,245,634",USNBT
16-01-2015,Omni,"$1,638,518.30",$2.9095,"563,162",OMNI
17-01-2015,Bitcoin,"$2,736,873,990.31",$199.26,"13,735,200",BTC
17-01-2015,XRP,"$475,866,729.73",$0.01536,"30,978,075,200",XRP
17-01-2015,PayCoin,"$47,440,860.33",$3.8424,"12,346,597",XPY
17-01-2015,Litecoin,"$46,126,337.19",$1.2934,"35,662,604",LTC
17-01-2015,BitShares,"$25,480,301.19",$0.0102,"2,497,973,773",BTS
17-01-2015,Stellar,"$16,484,428.38",$0.004617,"3,570,328,625",XLM
17-01-2015,Dogecoin,"$13,158,141.10",$0.0001349,"97,558,805,738",DOGE
17-01-2015,MaidSafeCoin,"$12,739,704.29",$0.02815,"452,552,412",MAID
17-01-2015,Nxt,"$11,942,387.34",$0.01194,"999,997,096",NXT
17-01-2015,NuShares,"$7,243,354.13",$0.01193,"607,319,330",NSR
17-01-2015,Peercoin,"$6,804,364.77",$0.309,"22,017,552",PPC
17-01-2015,Dash,"$6,151,083.50",$1.2184,"5,048,448",DASH
17-01-2015,Counterparty,"$5,388,327.48",$2.0361,"2,646,361",XCP
17-01-2015,Namecoin,"$4,742,219.48",$0.4426,"10,714,100",NMC
17-01-2015,Banx,"$3,157,051.59",$0.8767,"3,600,882",BANX
17-01-2015,YbCoin,"$2,875,753.64",$0.9586,"3,000,000",YBC
17-01-2015,SuperNET,"$2,622,720.04",$3.2139,"816,061",UNITY
17-01-2015,FuelCoin,"$2,432,945.84",$0.02428,"100,196,442",FC2
17-01-2015,NuBits,"$2,232,430.21",$0.9941,"2,245,634",USNBT
17-01-2015,GetGems,"$1,548,484.85",$0.01774,"87,294,991",GEMZ
18-01-2015,Bitcoin,"$2,889,852,649.33",$210.34,"13,739,050",BTC
18-01-2015,XRP,"$483,945,757.86",$0.01562,"30,978,075,200",XRP
18-01-2015,Litecoin,"$47,586,506.38",$1.3333,"35,689,904",LTC
18-01-2015,PayCoin,"$37,343,700.31",$3.0242,"12,348,134",XPY
18-01-2015,BitShares,"$26,258,039.47",$0.01051,"2,497,973,773",BTS
18-01-2015,Stellar,"$16,924,154.80",$0.004739,"3,571,269,875",XLM
18-01-2015,Dogecoin,"$13,667,184.60",$0.0001401,"97,580,195,870",DOGE
18-01-2015,MaidSafeCoin,"$13,308,451.62",$0.02941,"452,552,412",MAID
18-01-2015,Nxt,"$12,587,056.26",$0.01259,"999,997,096",NXT
18-01-2015,NuShares,"$7,508,281.27",$0.01236,"607,377,563",NSR
18-01-2015,Peercoin,"$7,047,105.19",$0.32,"22,019,600",PPC
18-01-2015,Dash,"$6,621,034.11",$1.3107,"5,051,351",DASH
18-01-2015,Counterparty,"$5,536,214.98",$2.0920,"2,646,359",XCP
18-01-2015,Namecoin,"$5,275,744.60",$0.4921,"10,720,150",NMC
18-01-2015,Banx,"$3,332,585.94",$0.9255,"3,600,882",BANX
18-01-2015,FuelCoin,"$3,089,986.43",$0.03084,"100,198,112",FC2
18-01-2015,YbCoin,"$2,925,775.95",$0.9753,"3,000,000",YBC
18-01-2015,SuperNET,"$2,700,019.97",$3.3086,"816,061",UNITY
18-01-2015,NuBits,"$2,273,291.74",$1.0123,"2,245,634",USNBT
18-01-2015,GetGems,"$1,644,956.33",$0.01884,"87,294,991",GEMZ
19-01-2015,Bitcoin,"$2,952,760,256.43",$214.86,"13,742,650",BTC
19-01-2015,XRP,"$495,360,951.74",$0.01599,"30,978,075,200",XRP
19-01-2015,Litecoin,"$47,924,931.89",$1.3418,"35,717,354",LTC
19-01-2015,PayCoin,"$32,918,371.87",$2.6655,"12,349,698",XPY
19-01-2015,BitShares,"$26,996,938.18",$0.01081,"2,497,973,773",BTS
19-01-2015,Stellar,"$17,249,720.21",$0.004829,"3,572,465,225",XLM
