date,PG
2016-04-19,65.34
2016-04-20,58.74
2016-04-21,55.440000000000005
2016-04-22,57.42
2016-04-23,49.5
2016-04-24,42.24
2016-04-25,62.040000000000006
2016-04-26,63.36
2016-04-27,60.06
2016-04-28,64.02
2016-04-29,60.06
2016-04-30,45.54
2016-05-01,48.91
2016-05-02,62.98
2016-05-03,62.31
2016-05-04,55.61000000000001
2016-05-05,61.64
2016-05-06,66.33
2016-05-07,43.55
2016-05-08,48.24
2016-05-09,59.63
2016-05-10,67.0
2016-05-11,64.32000000000001
2016-05-12,58.96
2016-05-13,58.290000000000006
2016-05-14,48.91
2016-05-15,43.55
2016-05-16,59.63
2016-05-17,58.96
2016-05-18,60.970000000000006
2016-05-19,56.28
2016-05-20,58.96
2016-05-21,47.57
2016-05-22,48.91
2016-05-23,55.61000000000001
2016-05-24,56.28
2016-05-25,50.25
2016-05-26,50.25
2016-05-27,58.96
2016-05-28,44.220000000000006
2016-05-29,46.900000000000006
2016-05-30,46.23
2016-05-31,60.970000000000006
2016-06-01,49.6
2016-06-02,57.04
2016-06-03,52.08
2016-06-04,48.98
2016-06-05,47.74
2016-06-06,58.9
2016-06-07,50.22
2016-06-08,46.5
2016-06-09,50.22
2016-06-10,53.94
2016-06-11,45.88
2016-06-12,47.74
2016-06-13,48.98
2016-06-14,50.84
2016-06-15,50.84
2016-06-16,48.98
2016-06-17,56.42
2016-06-18,40.92
2016-06-19,42.16
2016-06-20,56.42
2016-06-21,51.46
2016-06-22,55.8
2016-06-23,52.7
2016-06-24,62.0
2016-06-25,49.6
2016-06-26,48.98
2016-06-27,56.42
2016-06-28,53.94
2016-06-29,45.88
2016-06-30,57.04
2016-07-01,51.84
2016-07-02,48.06
2016-07-03,44.28
2016-07-04,48.06
2016-07-05,54.0
2016-07-06,48.6
2016-07-07,44.28
2016-07-08,50.760000000000005
2016-07-09,39.42
2016-07-10,39.42
2016-07-11,49.14
2016-07-12,46.440000000000005
2016-07-13,48.6
2016-07-14,50.220000000000006
2016-07-15,45.900000000000006
2016-07-16,39.96
2016-07-17,43.2
2016-07-18,44.82
2016-07-19,44.82
2016-07-20,41.040000000000006
2016-07-21,46.98
2016-07-22,46.98
2016-07-23,42.66
2016-07-24,41.580000000000005
2016-07-25,46.98
2016-07-26,46.440000000000005
2016-07-27,46.440000000000005
2016-07-28,42.66
2016-07-29,43.2
2016-07-30,43.2
2016-07-31,41.040000000000006
2016-08-01,51.87
2016-08-02,55.85999999999999
2016-08-03,50.16
2016-08-04,50.16
2016-08-05,54.72
2016-08-06,45.6
2016-08-07,43.88999999999999
2016-08-08,45.03
2016-08-09,50.16
2016-08-10,47.88
2016-08-11,49.02
2016-08-12,49.02
2016-08-13,42.74999999999999
2016-08-14,40.47
2016-08-15,47.88
2016-08-16,52.44
2016-08-17,51.87
2016-08-18,49.02
2016-08-19,52.44
2016-08-20,44.46
2016-08-21,42.18
2016-08-22,56.99999999999999
2016-08-23,52.44
2016-08-24,53.58
2016-08-25,50.16
2016-08-26,55.85999999999999
2016-08-27,44.46
2016-08-28,46.17
2016-08-29,56.99999999999999
2016-08-30,55.28999999999999
2016-08-31,50.73
2016-09-01,52.0
2016-09-02,57.2
2016-09-03,44.85
2016-09-04,41.6
2016-09-05,48.75
2016-09-06,57.85
2016-09-07,54.6
2016-09-08,55.9
2016-09-09,60.45
2016-09-10,46.8
2016-09-11,43.55
2016-09-12,62.400000000000006
2016-09-13,60.45
2016-09-14,61.75
2016-09-15,60.45
2016-09-16,60.45
2016-09-17,44.2
2016-09-18,40.95
2016-09-19,57.85
2016-09-20,61.75
2016-09-21,57.85
2016-09-22,57.2
2016-09-23,56.55
2016-09-24,42.25
2016-09-25,49.4
2016-09-26,60.45
2016-09-27,60.45
2016-09-28,59.15
2016-09-29,65.0
2016-09-30,61.1
2016-10-01,39.69
2016-10-02,44.1
2016-10-03,63.0
2016-10-04,56.7
2016-10-05,51.03
2016-10-06,46.62
2016-10-07,43.47
2016-10-08,41.58
2016-10-09,37.8
2016-10-10,49.77
2016-10-11,43.47
2016-10-12,54.18
2016-10-13,51.03
2016-10-14,47.88
2016-10-15,45.99
2016-10-16,36.54
2016-10-17,49.77
2016-10-18,51.66
2016-10-19,43.47
2016-10-20,49.77
2016-10-21,49.14
2016-10-22,43.47
2016-10-23,37.8
2016-10-24,52.92
2016-10-25,53.55
2016-10-26,52.29
2016-10-27,48.51
2016-10-28,49.77
2016-10-29,42.21
2016-10-30,42.21
2016-10-31,51.66
2016-11-01,59.0
2016-11-02,53.1
2016-11-03,49.56
2016-11-04,50.15
2016-11-05,41.89
2016-11-06,34.809999999999995
2016-11-07,47.79
2016-11-08,46.61
2016-11-09,40.71
2016-11-10,50.74
2016-11-11,47.79
2016-11-12,39.53
2016-11-13,38.94
2016-11-14,44.25
2016-11-15,48.97
2016-11-16,50.74
2016-11-17,49.56
2016-11-18,52.51
2016-11-19,41.89
2016-11-20,41.89
2016-11-21,47.79
2016-11-22,51.33
2016-11-23,41.3
2016-11-24,33.629999999999995
2016-11-25,39.53
2016-11-26,34.809999999999995
2016-11-27,38.94
2016-11-28,47.79
2016-11-29,48.97
2016-11-30,54.28
2016-12-01,59.0
2016-12-02,50.74
2016-12-03,42.48
2016-12-04,38.94
2016-12-05,52.51
2016-12-06,56.64
2016-12-07,55.46
2016-12-08,54.87
2016-12-09,51.92
2016-12-10,46.61
2016-12-11,40.12
2016-12-12,52.51
2016-12-13,54.28
2016-12-14,50.74
2016-12-15,48.97
2016-12-16,52.51
2016-12-17,44.84
2016-12-18,41.3
2016-12-19,47.2
2016-12-20,49.56
2016-12-21,49.56
2016-12-22,45.43
2016-12-23,43.07
2016-12-24,44.84
2016-12-25,35.989999999999995
2016-12-26,44.84
2016-12-27,46.02
2016-12-28,51.92
2016-12-29,44.84
2016-12-30,46.61
2016-12-31,44.25
2017-01-01,42.88
2017-01-02,46.23
2017-01-03,49.580000000000005
2017-01-04,45.56
2017-01-05,60.970000000000006
2017-01-06,58.290000000000006
2017-01-07,44.89
2017-01-08,48.91
2017-01-09,61.64
2017-01-10,67.0
2017-01-11,63.650000000000006
2017-01-12,54.27
2017-01-13,60.3
2017-01-14,49.580000000000005
2017-01-15,50.25
2017-01-16,48.91
2017-01-17,56.28
2017-01-18,60.3
2017-01-19,56.95
2017-01-20,56.95
2017-01-21,46.23
2017-01-22,48.91
2017-01-23,54.940000000000005
2017-01-24,54.940000000000005
2017-01-25,52.93
2017-01-26,57.620000000000005
2017-01-27,56.95
2017-01-28,45.56
2017-01-29,46.23
2017-01-30,65.66000000000001
2017-01-31,60.3
2017-02-01,61.42
2017-02-02,64.38
2017-02-03,62.16
2017-02-04,55.5
2017-02-05,49.58
2017-02-06,59.94
2017-02-07,59.94
2017-02-08,57.72
2017-02-09,65.86
2017-02-10,63.64
2017-02-11,52.54
2017-02-12,46.62
2017-02-13,59.94
2017-02-14,68.82
2017-02-15,73.26
2017-02-16,68.82
2017-02-17,71.78
2017-02-18,63.64
2017-02-19,54.02
2017-02-20,59.2
2017-02-21,71.78
2017-02-22,74.0
2017-02-23,72.52
2017-02-24,65.12
2017-02-25,63.64
2017-02-26,61.42
2017-02-27,65.86
2017-02-28,65.86
2017-03-01,53.46
2017-03-02,61.56
2017-03-03,62.370000000000005
2017-03-04,48.6
2017-03-05,46.17
2017-03-06,57.510000000000005
2017-03-07,53.46
2017-03-08,69.66000000000001
2017-03-09,59.13
2017-03-10,54.27
2017-03-11,48.6
2017-03-12,44.55
2017-03-13,55.89
2017-03-14,81.0
2017-03-15,57.510000000000005
2017-03-16,57.510000000000005
2017-03-17,55.89
2017-03-18,47.790000000000006
2017-03-19,44.55
2017-03-20,52.650000000000006
2017-03-21,55.080000000000005
2017-03-22,52.650000000000006
2017-03-23,53.46
2017-03-24,55.89
2017-03-25,52.650000000000006
2017-03-26,46.17
2017-03-27,53.46
2017-03-28,52.650000000000006
2017-03-29,47.790000000000006
2017-03-30,55.080000000000005
2017-03-31,53.46
2017-04-01,48.3
2017-04-02,51.06
2017-04-03,55.88999999999999
2017-04-04,57.96
2017-04-05,55.2
2017-04-06,57.96
2017-04-07,69.0
2017-04-08,47.61
2017-04-09,46.23
2017-04-10,57.27
2017-04-11,52.44
2017-04-12,50.37
2017-04-13,55.88999999999999
2017-04-14,52.44
2017-04-15,52.44
2017-04-16,52.44
2017-04-17,54.51
2017-04-18,53.81999999999999
2017-04-19,53.13
2017-04-20,58.65
2017-04-21,62.78999999999999
2017-04-22,48.3
2017-04-23,49.67999999999999
2017-04-24,60.03
2017-04-25,62.1
2017-04-26,60.03
2017-04-27,55.88999999999999
2017-04-28,53.13
2017-04-29,44.85
2017-04-30,45.54
2017-05-01,63.9
2017-05-02,64.61
2017-05-03,61.77
2017-05-04,64.61
2017-05-05,68.86999999999999
2017-05-06,53.96
2017-05-07,53.25
2017-05-08,61.77
2017-05-09,65.32
2017-05-10,59.64
2017-05-11,61.06
2017-05-12,63.9
2017-05-13,53.96
2017-05-14,51.83
2017-05-15,66.74
2017-05-16,64.61
2017-05-17,71.0
2017-05-18,64.61
2017-05-19,66.74
2017-05-20,46.86
2017-05-21,55.38
2017-05-22,64.61
2017-05-23,58.22
2017-05-24,61.06
2017-05-25,61.06
2017-05-26,62.48
2017-05-27,50.41
2017-05-28,56.09
2017-05-29,55.38
2017-05-30,56.8
2017-05-31,60.35
2017-06-01,55.68
2017-06-02,60.16
2017-06-03,47.36
2017-06-04,50.56
2017-06-05,54.4
2017-06-06,56.32
2017-06-07,55.68
2017-06-08,51.84
2017-06-09,56.96
2017-06-10,47.36
2017-06-11,48.64
2017-06-12,55.04
2017-06-13,63.36
2017-06-14,50.56
2017-06-15,59.52
2017-06-16,55.68
2017-06-17,50.56
2017-06-18,46.72
2017-06-19,62.08
2017-06-20,64.0
2017-06-21,60.16
2017-06-22,51.2
2017-06-23,54.4
2017-06-24,48.64
2017-06-25,43.52
2017-06-26,55.68
2017-06-27,53.76
2017-06-28,57.6
2017-06-29,53.76
2017-06-30,54.4
2017-07-01,68.0
2017-07-02,50.32
2017-07-03,51.68000000000001
2017-07-04,48.96
2017-07-05,46.24
2017-07-06,53.040000000000006
2017-07-07,55.760000000000005
2017-07-08,47.6
2017-07-09,46.92
2017-07-10,48.96
2017-07-11,53.720000000000006
2017-07-12,50.32
2017-07-13,54.400000000000006
2017-07-14,46.92
2017-07-15,45.56
2017-07-16,48.28
2017-07-17,53.720000000000006
2017-07-18,51.68000000000001
2017-07-19,50.32
2017-07-20,51.68000000000001
2017-07-21,53.040000000000006
2017-07-22,49.64
2017-07-23,48.28
2017-07-24,46.24
2017-07-25,53.720000000000006
2017-07-26,48.96
2017-07-27,48.96
2017-07-28,49.64
2017-07-29,44.88
2017-07-30,46.24
2017-07-31,49.64
2017-08-01,54.29
2017-08-02,54.9
2017-08-03,54.9
2017-08-04,53.68
2017-08-05,51.24
2017-08-06,47.58
2017-08-07,52.46
2017-08-08,51.24
2017-08-09,53.07
2017-08-10,50.02
2017-08-11,49.41
2017-08-12,49.41
2017-08-13,47.58
2017-08-14,56.73
2017-08-15,55.51
2017-08-16,52.46
2017-08-17,57.95
2017-08-18,51.85
2017-08-19,54.29
2017-08-20,43.92
2017-08-21,48.19
2017-08-22,56.12
2017-08-23,54.9
2017-08-24,51.24
2017-08-25,51.24
2017-08-26,45.75
2017-08-27,42.09
2017-08-28,54.9
2017-08-29,56.12
2017-08-30,61.0
2017-08-31,56.73
2017-09-01,58.48
2017-09-02,52.36000000000001
2017-09-03,56.440000000000005
2017-09-04,55.760000000000005
2017-09-05,59.84
2017-09-06,55.760000000000005
2017-09-07,58.48
2017-09-08,54.400000000000006
2017-09-09,51.68000000000001
2017-09-10,47.6
2017-09-11,58.48
2017-09-12,60.52
2017-09-13,59.16
2017-09-14,59.84
2017-09-15,61.2
2017-09-16,53.720000000000006
2017-09-17,51.00000000000001
2017-09-18,61.88
2017-09-19,61.88
2017-09-20,57.120000000000005
2017-09-21,59.16
2017-09-22,57.120000000000005
2017-09-23,53.720000000000006
2017-09-24,49.64
2017-09-25,68.0
2017-09-26,67.32000000000001
2017-09-27,62.56
2017-09-28,63.24
2017-09-29,58.48
2017-09-30,55.080000000000005
2017-10-01,56.25
2017-10-02,61.5
2017-10-03,59.25
2017-10-04,65.25
2017-10-05,65.25
2017-10-06,57.0
2017-10-07,55.5
2017-10-08,57.0
2017-10-09,72.75
2017-10-10,68.25
2017-10-11,66.75
2017-10-12,63.0
2017-10-13,67.5
2017-10-14,61.5
2017-10-15,54.0
2017-10-16,67.5
2017-10-17,65.25
2017-10-18,73.5
2017-10-19,69.75
2017-10-20,75.0
2017-10-21,59.25
2017-10-22,54.0
2017-10-23,65.25
2017-10-24,72.75
2017-10-25,70.5
2017-10-26,66.75
2017-10-27,66.0
2017-10-28,57.75
2017-10-29,57.0
2017-10-30,64.5
2017-10-31,62.25
2017-11-01,61.32
2017-11-02,62.78
2017-11-03,65.7
2017-11-04,50.37
2017-11-05,49.64
2017-11-06,62.05
2017-11-07,58.4
2017-11-08,67.16
2017-11-09,64.24
2017-11-10,60.59
2017-11-11,51.83
2017-11-12,53.29
2017-11-13,67.89
2017-11-14,67.16
2017-11-15,70.08
2017-11-16,73.0
2017-11-17,65.7
2017-11-18,51.83
2017-11-19,50.37
2017-11-20,55.48
2017-11-21,62.05
2017-11-22,52.56
2017-11-23,41.61
2017-11-24,50.37
2017-11-25,48.18
2017-11-26,49.64
2017-11-27,55.48
2017-11-28,59.13
2017-11-29,61.32
2017-11-30,63.51
2017-12-01,58.24
2017-12-02,49.28
2017-12-03,45.44
2017-12-04,58.24
2017-12-05,55.68
2017-12-06,58.24
2017-12-07,55.04
2017-12-08,58.88
2017-12-09,50.56
2017-12-10,46.08
2017-12-11,58.88
2017-12-12,60.8
2017-12-13,52.48
2017-12-14,55.04
2017-12-15,61.44
2017-12-16,46.72
2017-12-17,44.16
2017-12-18,52.48
2017-12-19,59.52
2017-12-20,64.0
2017-12-21,57.6
2017-12-22,49.92
2017-12-23,44.8
2017-12-24,41.6
2017-12-25,40.96
2017-12-26,51.84
2017-12-27,52.48
2017-12-28,51.84
2017-12-29,49.92
2017-12-30,48.0
2017-12-31,55.04
2018-01-01,46.400000000000006
2018-01-02,52.8
2018-01-03,55.2
2018-01-04,67.2
2018-01-05,67.2
2018-01-06,54.400000000000006
2018-01-07,57.6
2018-01-08,64.0
2018-01-09,70.4
2018-01-10,54.400000000000006
2018-01-11,56.0
2018-01-12,60.8
2018-01-13,47.2
2018-01-14,44.8
2018-01-15,44.8
2018-01-16,50.400000000000006
2018-01-17,75.2
2018-01-18,56.0
2018-01-19,51.2
2018-01-20,63.2
2018-01-21,80.0
2018-01-22,67.2
2018-01-23,72.8
2018-01-24,73.60000000000001
2018-01-25,60.0
2018-01-26,61.6
2018-01-27,54.400000000000006
2018-01-28,51.2
2018-01-29,55.2
2018-01-30,61.6
2018-01-31,63.2
2018-02-01,58.65
2018-02-02,66.3
2018-02-03,56.1
2018-02-04,48.45
2018-02-05,64.6
2018-02-06,69.7
2018-02-07,78.2
2018-02-08,78.2
2018-02-09,74.8
2018-02-10,85.0
2018-02-11,59.5
2018-02-12,66.3
2018-02-13,64.6
2018-02-14,73.1
2018-02-15,62.9
2018-02-16,64.6
2018-02-17,61.2
2018-02-18,53.55
2018-02-19,57.8
2018-02-20,62.9
2018-02-21,80.75
2018-02-22,82.45
2018-02-23,69.7
2018-02-24,67.14999999999999
2018-02-25,55.25
2018-02-26,57.8
2018-02-27,66.3
2018-02-28,63.75
2018-03-01,52.56
2018-03-02,67.16
2018-03-03,47.45
2018-03-04,41.61
2018-03-05,51.83
2018-03-06,54.02
2018-03-07,59.13
2018-03-08,51.1
2018-03-09,49.64
2018-03-10,40.88
2018-03-11,37.96
2018-03-12,49.64
2018-03-13,51.83
2018-03-14,48.18
2018-03-15,48.91
2018-03-16,43.8
2018-03-17,40.88
2018-03-18,43.07
2018-03-19,48.91
2018-03-20,56.21
2018-03-21,73.0
2018-03-22,64.24
2018-03-23,54.75
2018-03-24,39.42
2018-03-25,41.61
2018-03-26,51.83
2018-03-27,53.29
2018-03-28,54.02
2018-03-29,46.72
2018-03-30,46.72
2018-03-31,37.23
2018-04-01,53.96
2018-04-02,64.61
2018-04-03,60.35
2018-04-04,57.51
2018-04-05,67.45
2018-04-06,60.35
2018-04-07,53.96
2018-04-08,55.38
2018-04-09,68.16
2018-04-10,66.03
2018-04-11,63.9
2018-04-12,65.32
2018-04-13,66.74
2018-04-14,56.09
2018-04-15,58.22
2018-04-16,67.45
2018-04-17,65.32
2018-04-18,64.61
2018-04-19,70.28999999999999
2018-04-20,71.0
2018-04-21,53.96
2018-04-22,53.25
2018-04-23,71.0
2018-04-24,70.28999999999999
2018-04-25,68.16
2018-04-26,63.9
2018-04-27,65.32
2018-04-28,55.38
2018-04-29,54.67
2018-04-30,63.19
2018-05-01,64.68
2018-05-02,60.06
2018-05-03,63.36
2018-05-04,62.7
2018-05-05,47.52
2018-05-06,48.18
2018-05-07,60.720000000000006
2018-05-08,64.02
2018-05-09,58.74
2018-05-10,61.38
2018-05-11,63.36
2018-05-12,47.52
2018-05-13,46.2
2018-05-14,60.720000000000006
2018-05-15,66.0
2018-05-16,62.7
2018-05-17,59.400000000000006
2018-05-18,55.440000000000005
2018-05-19,46.2
2018-05-20,45.54
2018-05-21,56.1
2018-05-22,56.760000000000005
2018-05-23,56.760000000000005
2018-05-24,57.42
2018-05-25,62.7
2018-05-26,46.2
2018-05-27,43.56
2018-05-28,45.54
2018-05-29,52.14
2018-05-30,58.74
2018-05-31,58.74
2018-06-01,60.3
2018-06-02,52.260000000000005
2018-06-03,53.6
2018-06-04,62.98
2018-06-05,61.64
2018-06-06,62.98
2018-06-07,59.63
2018-06-08,60.970000000000006
2018-06-09,52.93
2018-06-10,49.580000000000005
2018-06-11,58.96
2018-06-12,63.650000000000006
2018-06-13,64.99000000000001
2018-06-14,60.970000000000006
2018-06-15,54.27
2018-06-16,53.6
2018-06-17,50.92
2018-06-18,54.940000000000005
2018-06-19,56.28
2018-06-20,62.98
2018-06-21,59.63
2018-06-22,63.650000000000006
2018-06-23,60.970000000000006
2018-06-24,52.93
2018-06-25,60.3
2018-06-26,66.33
2018-06-27,67.0
2018-06-28,62.98
2018-06-29,59.63
2018-06-30,52.260000000000005
2018-07-01,61.0
2018-07-02,59.17
2018-07-03,50.02
2018-07-04,48.19
2018-07-05,54.9
2018-07-06,53.68
2018-07-07,45.14
2018-07-08,45.14
2018-07-09,51.85
2018-07-10,47.58
2018-07-11,50.63
2018-07-12,48.19
2018-07-13,51.24
2018-07-14,44.53
2018-07-15,44.53
2018-07-16,49.41
2018-07-17,50.02
2018-07-18,48.8
2018-07-19,53.07
2018-07-20,50.02
2018-07-21,50.02
2018-07-22,47.58
2018-07-23,45.75
2018-07-24,51.24
2018-07-25,46.97
2018-07-26,51.24
2018-07-27,53.07
2018-07-28,47.58
2018-07-29,43.92
2018-07-30,50.02
2018-07-31,51.85
2018-08-01,51.87
2018-08-02,53.01
2018-08-03,50.73
2018-08-04,49.59
2018-08-05,49.59
2018-08-06,51.87
2018-08-07,47.88
2018-08-08,53.01
2018-08-09,48.45
2018-08-10,52.44
2018-08-11,50.16
2018-08-12,49.59
2018-08-13,51.3
2018-08-14,51.87
2018-08-15,47.31
2018-08-16,50.16
2018-08-17,47.31
2018-08-18,46.74
2018-08-19,47.31
2018-08-20,51.87
2018-08-21,49.59
2018-08-22,51.87
2018-08-23,48.45
2018-08-24,49.59
2018-08-25,46.17
2018-08-26,43.31999999999999
2018-08-27,50.73
2018-08-28,55.85999999999999
2018-08-29,51.87
2018-08-30,54.72
2018-08-31,56.99999999999999
2018-09-01,46.24
2018-09-02,53.040000000000006
2018-09-03,51.00000000000001
2018-09-04,68.0
2018-09-05,63.24
2018-09-06,59.84
2018-09-07,63.92
2018-09-08,53.720000000000006
2018-09-09,56.440000000000005
2018-09-10,58.48
2018-09-11,63.24
2018-09-12,60.52
2018-09-13,59.84
2018-09-14,60.52
2018-09-15,56.440000000000005
2018-09-16,49.64
2018-09-17,63.24
2018-09-18,63.24
2018-09-19,62.56
2018-09-20,68.0
2018-09-21,68.0
2018-09-22,51.00000000000001
2018-09-23,49.64
2018-09-24,64.60000000000001
2018-09-25,65.96000000000001
2018-09-26,61.88
2018-09-27,61.2
2018-09-28,61.2
2018-09-29,57.8
2018-09-30,54.400000000000006
2018-10-01,63.84
2018-10-02,62.32
2018-10-03,63.08
2018-10-04,63.84
2018-10-05,63.84
2018-10-06,52.44
2018-10-07,53.96
2018-10-08,63.84
2018-10-09,66.88
2018-10-10,61.56
2018-10-11,64.6
2018-10-12,65.36
2018-10-13,52.44
2018-10-14,50.92
2018-10-15,66.88
2018-10-16,70.68
2018-10-17,66.88
2018-10-18,69.92
2018-10-19,76.0
2018-10-20,60.04
2018-10-21,55.48
2018-10-22,65.36
2018-10-23,69.16
2018-10-24,65.36
2018-10-25,72.2
2018-10-26,62.32
2018-10-27,63.08
2018-10-28,56.24
2018-10-29,69.16
2018-10-30,76.0
2018-10-31,66.88
2018-11-01,49.77
2018-11-02,48.190000000000005
2018-11-03,44.24
2018-11-04,39.5
2018-11-05,46.61
2018-11-06,50.56
2018-11-07,50.56
2018-11-08,50.56
2018-11-09,53.72
2018-11-10,42.66
2018-11-11,38.71
2018-11-12,48.190000000000005
2018-11-13,51.35
2018-11-14,55.3
2018-11-15,79.0
2018-11-16,54.510000000000005
2018-11-17,41.870000000000005
2018-11-18,37.92
2018-11-19,52.14
2018-11-20,52.14
2018-11-21,48.190000000000005
2018-11-22,51.35
2018-11-23,47.400000000000006
2018-11-24,42.66
2018-11-25,39.5
2018-11-26,47.400000000000006
2018-11-27,48.98
2018-11-28,52.14
2018-11-29,51.35
2018-11-30,53.72
2018-12-01,77.0
2018-12-02,61.6
2018-12-03,69.3
2018-12-04,74.69
2018-12-05,63.14
2018-12-06,73.92
2018-12-07,69.3
2018-12-08,55.44
2018-12-09,62.370000000000005
2018-12-10,65.45
2018-12-11,66.22
2018-12-12,66.22
2018-12-13,70.07000000000001
2018-12-14,70.84
2018-12-15,56.21
2018-12-16,53.9
2018-12-17,70.07000000000001
2018-12-18,70.07000000000001
2018-12-19,64.68
2018-12-20,68.53
2018-12-21,70.84
2018-12-22,53.13
2018-12-23,56.98
2018-12-24,63.91
2018-12-25,53.13
2018-12-26,66.22
2018-12-27,70.84
2018-12-28,61.6
2018-12-29,58.52
2018-12-30,57.75
2018-12-31,61.6
2019-01-01,55.25
2019-01-02,61.2
2019-01-03,58.65
2019-01-04,62.9
2019-01-05,57.8
2019-01-06,51.0
2019-01-07,54.4
2019-01-08,63.75
2019-01-09,60.35
2019-01-10,58.65
2019-01-11,62.05
2019-01-12,49.3
2019-01-13,51.85
2019-01-14,85.0
2019-01-15,79.89999999999999
2019-01-16,69.7
2019-01-17,63.75
2019-01-18,68.0
2019-01-19,56.1
2019-01-20,53.55
2019-01-21,50.15
2019-01-22,67.14999999999999
2019-01-23,64.6
2019-01-24,64.6
2019-01-25,69.7
2019-01-26,62.9
2019-01-27,54.4
2019-01-28,65.45
2019-01-29,85.0
2019-01-30,77.35
2019-01-31,68.0
2019-02-01,62.370000000000005
2019-02-02,45.36
2019-02-03,38.88
2019-02-04,42.120000000000005
2019-02-05,46.17
2019-02-06,46.98
2019-02-07,45.36
2019-02-08,45.36
2019-02-09,42.120000000000005
2019-02-10,43.74
2019-02-11,55.89
2019-02-12,51.03
2019-02-13,49.41
2019-02-14,49.41
2019-02-15,46.98
2019-02-16,40.5
2019-02-17,39.690000000000005
2019-02-18,43.74
2019-02-19,49.41
2019-02-20,51.03
2019-02-21,81.0
2019-02-22,70.47
2019-02-23,42.120000000000005
2019-02-24,42.93
2019-02-25,50.220000000000006
2019-02-26,46.17
2019-02-27,51.03
2019-02-28,51.03
2019-03-01,75.0
2019-03-02,63.75
2019-03-03,54.75
2019-03-04,66.75
2019-03-05,63.75
2019-03-06,68.25
2019-03-07,65.25
2019-03-08,67.5
2019-03-09,60.0
2019-03-10,54.75
2019-03-11,63.0
2019-03-12,69.75
2019-03-13,63.75
2019-03-14,63.0
2019-03-15,69.0
2019-03-16,55.5
2019-03-17,54.75
2019-03-18,66.0
2019-03-19,66.0
2019-03-20,66.0
2019-03-21,65.25
2019-03-22,69.75
2019-03-23,54.75
2019-03-24,48.75
2019-03-25,66.75
2019-03-26,65.25
2019-03-27,68.25
2019-03-28,65.25
2019-03-29,66.75
2019-03-30,50.25
2019-03-31,55.5
2019-04-01,62.9
2019-04-02,62.9
2019-04-03,66.6
2019-04-04,62.9
2019-04-05,67.34
2019-04-06,55.5
2019-04-07,54.02
2019-04-08,65.12
2019-04-09,63.64
2019-04-10,65.12
2019-04-11,65.12
2019-04-12,63.64
2019-04-13,56.24
2019-04-14,52.54
2019-04-15,58.46
2019-04-16,63.64
2019-04-17,61.42
2019-04-18,58.46
2019-04-19,56.98
2019-04-20,52.54
2019-04-21,47.36
2019-04-22,67.34
2019-04-23,74.0
2019-04-24,72.52
2019-04-25,62.9
2019-04-26,62.16
2019-04-27,52.54
2019-04-28,51.8
2019-04-29,62.16
2019-04-30,64.38
2019-05-01,64.39999999999999
2019-05-02,65.8
2019-05-03,60.9
2019-05-04,52.5
2019-05-05,49.7
2019-05-06,65.8
2019-05-07,58.1
2019-05-08,65.8
2019-05-09,62.99999999999999
2019-05-10,67.19999999999999
2019-05-11,51.8
2019-05-12,51.8
2019-05-13,69.3
2019-05-14,66.5
2019-05-15,70.0
2019-05-16,69.3
2019-05-17,67.89999999999999
2019-05-18,56.0
2019-05-19,54.6
2019-05-20,61.6
2019-05-21,64.39999999999999
2019-05-22,66.5
2019-05-23,57.4
2019-05-24,65.1
2019-05-25,54.6
2019-05-26,51.8
2019-05-27,48.3
2019-05-28,64.39999999999999
2019-05-29,65.1
2019-05-30,60.9
2019-05-31,59.49999999999999
2019-06-01,51.84
2019-06-02,49.92
2019-06-03,51.84
2019-06-04,60.8
2019-06-05,57.6
2019-06-06,51.84
2019-06-07,63.36
2019-06-08,49.28
2019-06-09,46.72
2019-06-10,59.52
2019-06-11,59.52
2019-06-12,62.72
2019-06-13,58.24
2019-06-14,55.04
2019-06-15,49.28
2019-06-16,49.28
2019-06-17,64.0
2019-06-18,56.96
2019-06-19,57.6
2019-06-20,59.52
2019-06-21,58.24
2019-06-22,49.28
2019-06-23,50.56
2019-06-24,59.52
2019-06-25,56.32
2019-06-26,51.84
2019-06-27,54.4
2019-06-28,58.24
2019-06-29,48.64
2019-06-30,46.72
2019-07-01,48.0
2019-07-02,44.8
2019-07-03,43.52
2019-07-04,42.24
2019-07-05,41.6
2019-07-06,64.0
2019-07-07,41.6
2019-07-08,51.84
2019-07-09,45.44
2019-07-10,45.44
2019-07-11,46.72
2019-07-12,48.64
2019-07-13,41.6
2019-07-14,39.04
2019-07-15,44.16
2019-07-16,46.08
2019-07-17,47.36
2019-07-18,46.08
2019-07-19,43.52
2019-07-20,41.6
2019-07-21,37.12
2019-07-22,46.08
2019-07-23,46.08
2019-07-24,45.44
2019-07-25,38.4
2019-07-26,40.32
2019-07-27,35.2
2019-07-28,36.48
2019-07-29,41.6
2019-07-30,53.120000000000005
2019-07-31,43.52
2019-08-01,54.29
2019-08-02,53.68
2019-08-03,44.53
2019-08-04,40.87
2019-08-05,53.68
2019-08-06,53.68
2019-08-07,51.24
2019-08-08,55.51
2019-08-09,52.46
2019-08-10,49.41
2019-08-11,43.92
2019-08-12,59.78
2019-08-13,56.73
2019-08-14,51.85
2019-08-15,61.0
2019-08-16,57.34
2019-08-17,47.58
2019-08-18,51.85
2019-08-19,54.9
