date,HON
2014-02-21,54.72
2014-02-22,61.199999999999996
2014-02-23,46.08
2014-02-24,69.84
2014-02-25,46.8
2014-02-26,46.08
2014-02-27,51.839999999999996
2014-02-28,72.0
2014-03-01,59.28
2014-03-02,53.2
2014-03-03,59.28
2014-03-04,66.88
2014-03-05,60.04
2014-03-06,73.72
2014-03-07,61.56
2014-03-08,63.84
2014-03-09,60.04
2014-03-10,65.36
2014-03-11,63.08
2014-03-12,69.92
2014-03-13,61.56
2014-03-14,67.64
2014-03-15,65.36
2014-03-16,65.36
2014-03-17,50.160000000000004
2014-03-18,61.56
2014-03-19,69.92
2014-03-20,65.36
2014-03-21,68.4
2014-03-22,56.24
2014-03-23,58.52
2014-03-24,62.32
2014-03-25,63.84
2014-03-26,76.0
2014-03-27,67.64
2014-03-28,76.0
2014-03-29,56.24
2014-03-30,57.0
2014-03-31,62.32
2014-04-01,68.25
2014-04-02,65.25
2014-04-03,57.75
2014-04-04,58.5
2014-04-05,56.25
2014-04-06,56.25
2014-04-07,57.0
2014-04-08,64.5
2014-04-09,66.0
2014-04-10,75.0
2014-04-11,66.75
2014-04-12,67.5
2014-04-13,50.25
2014-04-14,54.75
2014-04-15,56.25
2014-04-16,63.75
2014-04-17,67.5
2014-04-18,64.5
2014-04-19,53.25
2014-04-20,58.5
2014-04-21,64.5
2014-04-22,59.25
2014-04-23,63.75
2014-04-24,59.25
2014-04-25,70.5
2014-04-26,66.75
2014-04-27,52.5
2014-04-28,56.25
2014-04-29,68.25
2014-04-30,68.25
2014-05-01,63.2
2014-05-02,58.46
2014-05-03,60.830000000000005
2014-05-04,56.09
2014-05-05,57.67
2014-05-06,58.46
2014-05-07,49.77
2014-05-08,55.300000000000004
2014-05-09,59.25
2014-05-10,79.0
2014-05-11,61.620000000000005
2014-05-12,61.620000000000005
2014-05-13,68.73
2014-05-14,67.15
2014-05-15,54.510000000000005
2014-05-16,48.980000000000004
2014-05-17,62.410000000000004
2014-05-18,57.67
2014-05-19,60.040000000000006
2014-05-20,61.620000000000005
2014-05-21,63.2
2014-05-22,64.78
2014-05-23,62.410000000000004
2014-05-24,72.68
2014-05-25,63.99
2014-05-26,68.73
2014-05-27,75.84
2014-05-28,67.94
2014-05-29,67.15
2014-05-30,66.36
2014-05-31,71.89
2014-06-01,57.23
2014-06-02,70.81
2014-06-03,65.96
2014-06-04,63.05
2014-06-05,64.02
2014-06-06,71.78
2014-06-07,62.08
2014-06-08,70.81
2014-06-09,65.96
2014-06-10,75.66
2014-06-11,75.66
2014-06-12,82.45
2014-06-13,68.87
2014-06-14,83.42
2014-06-15,97.0
2014-06-16,79.53999999999999
2014-06-17,57.23
2014-06-18,77.6
2014-06-19,73.72
2014-06-20,77.6
2014-06-21,89.24
2014-06-22,85.36
2014-06-23,74.69
2014-06-24,69.84
2014-06-25,62.08
2014-06-26,71.78
2014-06-27,64.99
2014-06-28,59.17
2014-06-29,54.32
2014-06-30,68.87
2014-07-01,54.81
2014-07-02,53.94
2014-07-03,50.46
2014-07-04,62.64
2014-07-05,59.16
2014-07-06,60.9
2014-07-07,62.64
2014-07-08,61.77
2014-07-09,62.64
2014-07-10,63.51
2014-07-11,69.6
2014-07-12,61.77
2014-07-13,64.38
2014-07-14,64.38
2014-07-15,56.55
2014-07-16,73.08
2014-07-17,76.56
2014-07-18,87.0
2014-07-19,68.73
2014-07-20,58.29
2014-07-21,76.56
2014-07-22,61.77
2014-07-23,72.21
2014-07-24,71.34
2014-07-25,76.56
2014-07-26,75.69
2014-07-27,70.47
2014-07-28,66.12
2014-07-29,75.69
2014-07-30,69.6
2014-07-31,73.95
2014-08-01,84.28
2014-08-02,69.66
2014-08-03,79.12
2014-08-04,81.7
2014-08-05,80.84
2014-08-06,78.26
2014-08-07,57.62
2014-08-08,79.12
2014-08-09,86.0
2014-08-10,74.82
2014-08-11,77.4
2014-08-12,78.26
2014-08-13,80.84
2014-08-14,82.56
2014-08-15,73.96
2014-08-16,70.52
2014-08-17,66.22
2014-08-18,67.08
2014-08-19,80.84
2014-08-20,70.52
2014-08-21,67.08
2014-08-22,79.12
2014-08-23,84.28
2014-08-24,73.96
2014-08-25,71.38
2014-08-26,68.8
2014-08-27,74.82
2014-08-28,73.96
2014-08-29,69.66
2014-08-30,59.339999999999996
2014-08-31,61.06
2014-09-01,60.040000000000006
2014-09-02,59.25
2014-09-03,56.09
2014-09-04,79.0
2014-09-05,68.73
2014-09-06,60.830000000000005
2014-09-07,60.830000000000005
2014-09-08,64.78
2014-09-09,67.15
2014-09-10,73.47
2014-09-11,67.15
2014-09-12,71.89
2014-09-13,69.52000000000001
2014-09-14,58.46
2014-09-15,60.830000000000005
2014-09-16,71.89
2014-09-17,75.84
2014-09-18,70.31
2014-09-19,72.68
2014-09-20,67.94
2014-09-21,66.36
2014-09-22,59.25
2014-09-23,67.15
2014-09-24,71.89
2014-09-25,72.68
2014-09-26,60.830000000000005
2014-09-27,45.82
2014-09-28,49.77
2014-09-29,69.52000000000001
2014-09-30,59.25
2014-10-01,64.8
2014-10-02,61.919999999999995
2014-10-03,56.16
2014-10-04,51.12
2014-10-05,58.32
2014-10-06,53.28
2014-10-07,58.32
2014-10-08,59.04
2014-10-09,66.24
2014-10-10,72.0
2014-10-11,50.4
2014-10-12,58.32
2014-10-13,61.919999999999995
2014-10-14,71.28
2014-10-15,56.879999999999995
2014-10-16,66.96
2014-10-17,60.48
2014-10-18,57.599999999999994
2014-10-19,48.239999999999995
2014-10-20,61.919999999999995
2014-10-21,62.64
2014-10-22,69.84
2014-10-23,62.64
2014-10-24,61.199999999999996
2014-10-25,57.599999999999994
2014-10-26,63.36
2014-10-27,68.39999999999999
2014-10-28,59.04
2014-10-29,66.96
2014-10-30,61.919999999999995
2014-10-31,56.16
2014-11-01,72.68
2014-11-02,65.57000000000001
2014-11-03,72.68
2014-11-04,57.67
2014-11-05,71.89
2014-11-06,60.040000000000006
2014-11-07,73.47
2014-11-08,61.620000000000005
2014-11-09,79.0
2014-11-10,64.78
2014-11-11,63.99
2014-11-12,78.21000000000001
2014-11-13,59.25
2014-11-14,69.52000000000001
2014-11-15,67.94
2014-11-16,60.830000000000005
2014-11-17,55.300000000000004
2014-11-18,71.10000000000001
2014-11-19,63.2
2014-11-20,72.68
2014-11-21,63.2
2014-11-22,65.57000000000001
2014-11-23,65.57000000000001
2014-11-24,59.25
2014-11-25,68.73
2014-11-26,61.620000000000005
2014-11-27,62.410000000000004
2014-11-28,67.94
2014-11-29,61.620000000000005
2014-11-30,52.14
2014-12-01,51.8
2014-12-02,67.34
2014-12-03,64.38
2014-12-04,64.38
2014-12-05,71.03999999999999
2014-12-06,51.8
2014-12-07,55.5
2014-12-08,56.24
2014-12-09,55.5
2014-12-10,74.0
2014-12-11,64.38
2014-12-12,56.24
2014-12-13,72.52
2014-12-14,54.76
2014-12-15,63.64
2014-12-16,67.34
2014-12-17,66.6
2014-12-18,63.64
2014-12-19,51.8
2014-12-20,65.12
2014-12-21,54.019999999999996
2014-12-22,55.5
2014-12-23,59.94
2014-12-24,55.5
2014-12-25,63.64
2014-12-26,61.42
2014-12-27,51.8
2014-12-28,50.32
2014-12-29,59.2
2014-12-30,59.94
2014-12-31,59.94
2015-01-01,51.83
2015-01-02,56.8
2015-01-03,52.54
2015-01-04,52.54
2015-01-05,59.64
2015-01-06,55.379999999999995
2015-01-07,53.959999999999994
2015-01-08,62.48
2015-01-09,58.22
2015-01-10,51.83
2015-01-11,65.32
2015-01-12,53.25
2015-01-13,51.12
2015-01-14,52.54
2015-01-15,66.03
2015-01-16,57.51
2015-01-17,58.22
2015-01-18,55.379999999999995
2015-01-19,61.059999999999995
2015-01-20,71.0
2015-01-21,50.41
2015-01-22,57.51
2015-01-23,68.16
2015-01-24,50.41
2015-01-25,61.769999999999996
2015-01-26,63.19
2015-01-27,57.51
2015-01-28,62.48
2015-01-29,62.48
2015-01-30,60.349999999999994
2015-01-31,53.25
2015-02-01,54.599999999999994
2015-02-02,58.099999999999994
2015-02-03,57.4
2015-02-04,70.0
2015-02-05,44.8
2015-02-06,55.3
2015-02-07,55.3
2015-02-08,35.699999999999996
2015-02-09,59.49999999999999
2015-02-10,51.8
2015-02-11,54.599999999999994
2015-02-12,62.99999999999999
2015-02-13,51.099999999999994
2015-02-14,55.3
2015-02-15,49.699999999999996
2015-02-16,60.199999999999996
2015-02-17,58.099999999999994
2015-02-18,56.0
2015-02-19,53.199999999999996
2015-02-20,69.3
2015-02-21,49.0
2015-02-22,45.5
2015-02-23,63.699999999999996
2015-02-24,48.3
2015-02-25,50.4
2015-02-26,59.49999999999999
2015-02-27,58.8
2015-02-28,50.4
2015-03-01,47.36
2015-03-02,62.16
2015-03-03,49.58
2015-03-04,65.86
2015-03-05,57.72
2015-03-06,50.32
2015-03-07,53.28
2015-03-08,50.32
2015-03-09,54.019999999999996
2015-03-10,54.76
2015-03-11,68.82
2015-03-12,73.26
2015-03-13,66.6
2015-03-14,51.8
2015-03-15,55.5
2015-03-16,54.019999999999996
2015-03-17,60.68
2015-03-18,63.64
2015-03-19,59.94
2015-03-20,58.46
2015-03-21,54.76
2015-03-22,50.32
2015-03-23,58.46
2015-03-24,69.56
2015-03-25,60.68
2015-03-26,64.38
2015-03-27,66.6
2015-03-28,74.0
2015-03-29,56.24
2015-03-30,56.24
2015-03-31,56.98
2015-04-01,55.48
2015-04-02,62.05
2015-04-03,51.83
2015-04-04,57.67
2015-04-05,54.75
2015-04-06,59.129999999999995
2015-04-07,53.29
2015-04-08,54.75
2015-04-09,73.0
2015-04-10,55.48
2015-04-11,55.48
2015-04-12,48.18
2015-04-13,52.56
2015-04-14,54.75
2015-04-15,56.21
2015-04-16,58.4
2015-04-17,65.7
2015-04-18,56.94
2015-04-19,51.83
2015-04-20,52.56
2015-04-21,50.37
2015-04-22,48.91
2015-04-23,55.48
2015-04-24,50.37
2015-04-25,43.07
2015-04-26,45.26
2015-04-27,51.83
2015-04-28,51.1
2015-04-29,49.64
2015-04-30,56.21
2015-05-01,52.36000000000001
2015-05-02,57.800000000000004
2015-05-03,42.84
2015-05-04,50.32
2015-05-05,62.56
2015-05-06,61.2
2015-05-07,60.52
2015-05-08,52.36000000000001
2015-05-09,53.040000000000006
2015-05-10,47.6
2015-05-11,53.720000000000006
2015-05-12,57.120000000000005
2015-05-13,53.040000000000006
2015-05-14,56.440000000000005
2015-05-15,68.0
2015-05-16,50.32
2015-05-17,49.64
2015-05-18,67.32000000000001
2015-05-19,59.160000000000004
