date,AAPL
2016-05-23,27.0
2016-05-24,32.0
2016-05-25,35.5
2016-05-26,31.5
2016-05-27,30.0
2016-05-28,7.0
2016-05-29,4.0
2016-05-30,4.5
2016-05-31,29.0
2016-06-01,19.08
2016-06-02,17.64
2016-06-03,17.28
2016-06-04,3.96
2016-06-05,3.24
2016-06-06,18.72
2016-06-07,19.8
2016-06-08,18.0
2016-06-09,16.56
2016-06-10,16.2
2016-06-11,4.32
2016-06-12,2.88
2016-06-13,21.6
2016-06-14,16.2
2016-06-15,15.48
2016-06-16,15.84
2016-06-17,18.72
2016-06-18,4.68
2016-06-19,2.88
2016-06-20,17.64
2016-06-21,15.48
2016-06-22,14.76
2016-06-23,16.919999999999998
2016-06-24,36.0
2016-06-25,6.48
2016-06-26,2.88
2016-06-27,22.32
2016-06-28,20.52
2016-06-29,20.16
2016-06-30,18.0
2016-07-01,10.8
2016-07-02,2.8000000000000003
2016-07-03,2.4000000000000004
2016-07-04,2.0
2016-07-05,10.8
2016-07-06,10.8
2016-07-07,10.8
2016-07-08,12.4
2016-07-09,2.8000000000000003
2016-07-10,2.0
2016-07-11,11.2
2016-07-12,10.4
2016-07-13,11.6
2016-07-14,11.6
2016-07-15,11.6
2016-07-16,2.4000000000000004
2016-07-17,2.4000000000000004
2016-07-18,12.8
2016-07-19,11.6
2016-07-20,13.2
2016-07-21,13.2
2016-07-22,13.2
2016-07-23,2.8000000000000003
2016-07-24,2.4000000000000004
2016-07-25,14.8
2016-07-26,36.8
2016-07-27,40.0
2016-07-28,21.6
2016-07-29,15.2
2016-07-30,4.0
2016-07-31,2.0
2016-08-01,25.16
2016-08-02,27.540000000000003
2016-08-03,25.16
2016-08-04,23.12
2016-08-05,26.520000000000003
2016-08-06,6.800000000000001
2016-08-07,4.760000000000001
2016-08-08,27.200000000000003
2016-08-09,27.880000000000003
2016-08-10,24.48
2016-08-11,23.46
2016-08-12,21.76
2016-08-13,3.74
2016-08-14,2.3800000000000003
2016-08-15,25.840000000000003
2016-08-16,27.200000000000003
2016-08-17,23.12
2016-08-18,18.360000000000003
2016-08-19,20.06
2016-08-20,6.12
2016-08-21,3.74
2016-08-22,21.76
2016-08-23,19.040000000000003
2016-08-24,20.4
2016-08-25,19.040000000000003
2016-08-26,18.700000000000003
2016-08-27,3.4000000000000004
2016-08-28,3.06
2016-08-29,19.72
2016-08-30,34.0
2016-08-31,18.360000000000003
2016-09-01,14.06
2016-09-02,15.58
2016-09-03,3.04
2016-09-04,1.9
2016-09-05,3.42
2016-09-06,16.34
2016-09-07,38.0
2016-09-08,28.88
2016-09-09,21.28
2016-09-10,5.7
2016-09-11,3.04
2016-09-12,17.1
2016-09-13,22.8
2016-09-14,30.02
2016-09-15,34.96
2016-09-16,31.16
2016-09-17,7.22
2016-09-18,3.8
2016-09-19,20.9
2016-09-20,17.86
2016-09-21,18.62
2016-09-22,18.24
2016-09-23,21.28
2016-09-24,4.94
2016-09-25,3.42
2016-09-26,16.72
2016-09-27,16.72
2016-09-28,15.58
2016-09-29,17.48
2016-09-30,14.06
2016-10-01,2.59
2016-10-02,2.59
2016-10-03,11.1
2016-10-04,10.73
2016-10-05,11.1
2016-10-06,11.47
2016-10-07,9.62
2016-10-08,2.22
2016-10-09,1.48
2016-10-10,14.43
2016-10-11,21.09
2016-10-12,16.65
2016-10-13,15.17
2016-10-14,12.21
2016-10-15,3.33
2016-10-16,2.22
2016-10-17,12.58
2016-10-18,12.21
2016-10-19,12.58
2016-10-20,11.1
2016-10-21,12.21
2016-10-22,2.96
2016-10-23,2.59
2016-10-24,13.69
2016-10-25,37.0
2016-10-26,35.52
2016-10-27,22.57
2016-10-28,16.65
2016-10-29,3.33
2016-10-30,2.22
2016-10-31,12.95
2016-11-01,17.64
2016-11-02,16.240000000000002
2016-11-03,15.12
2016-11-04,14.840000000000002
2016-11-05,4.760000000000001
2016-11-06,1.6800000000000002
2016-11-07,17.360000000000003
2016-11-08,15.12
2016-11-09,28.000000000000004
2016-11-10,22.4
2016-11-11,16.240000000000002
2016-11-12,3.3600000000000003
2016-11-13,2.8000000000000003
2016-11-14,19.6
2016-11-15,17.080000000000002
2016-11-16,17.64
2016-11-17,17.080000000000002
2016-11-18,15.68
2016-11-19,4.48
2016-11-20,3.08
2016-11-21,15.400000000000002
2016-11-22,16.8
2016-11-23,14.28
2016-11-24,3.92
2016-11-25,10.080000000000002
2016-11-26,3.08
2016-11-27,3.640000000000001
2016-11-28,10.920000000000002
2016-11-29,14.000000000000002
2016-11-30,12.88
2016-12-01,15.4
2016-12-02,14.96
2016-12-03,4.62
2016-12-04,3.3
2016-12-05,15.18
2016-12-06,17.38
2016-12-07,17.82
2016-12-08,18.7
2016-12-09,21.12
2016-12-10,5.5
2016-12-11,2.86
2016-12-12,16.94
2016-12-13,20.46
2016-12-14,22.0
2016-12-15,21.12
2016-12-16,17.82
2016-12-17,5.94
2016-12-18,3.08
2016-12-19,18.48
2016-12-20,19.8
2016-12-21,18.92
2016-12-22,14.96
2016-12-23,12.98
2016-12-24,4.18
2016-12-25,2.86
2016-12-26,5.5
2016-12-27,16.28
2016-12-28,16.28
2016-12-29,13.86
2016-12-30,13.86
2016-12-31,5.06
2017-01-01,1.04
2017-01-02,2.08
2017-01-03,6.5
2017-01-04,6.5
2017-01-05,6.24
2017-01-06,7.0200000000000005
2017-01-07,2.34
2017-01-08,1.56
2017-01-09,7.0200000000000005
2017-01-10,8.06
2017-01-11,7.28
2017-01-12,7.0200000000000005
2017-01-13,5.98
2017-01-14,1.82
2017-01-15,1.04
2017-01-16,2.6
2017-01-17,7.0200000000000005
2017-01-18,7.800000000000001
2017-01-19,6.5
2017-01-20,6.5
2017-01-21,1.56
2017-01-22,1.3
2017-01-23,6.76
2017-01-24,6.76
2017-01-25,8.58
2017-01-26,8.32
2017-01-27,7.28
2017-01-28,2.8600000000000003
2017-01-29,1.56
2017-01-30,9.1
2017-01-31,26.0
2017-02-01,41.0
2017-02-02,22.55
2017-02-03,14.35
2017-02-04,4.51
2017-02-05,2.46
2017-02-06,11.89
2017-02-07,13.53
2017-02-08,13.53
2017-02-09,13.12
2017-02-10,12.3
2017-02-11,3.69
2017-02-12,2.46
2017-02-13,14.35
2017-02-14,18.45
2017-02-15,17.22
2017-02-16,14.35
2017-02-17,13.12
2017-02-18,3.69
2017-02-19,1.64
2017-02-20,5.33
2017-02-21,13.53
2017-02-22,12.3
2017-02-23,12.71
2017-02-24,11.48
2017-02-25,3.28
2017-02-26,1.64
2017-02-27,11.07
2017-02-28,12.71
2017-03-01,31.0
2017-03-02,25.42
2017-03-03,22.01
2017-03-04,4.65
2017-03-05,2.79
2017-03-06,18.91
2017-03-07,18.6
2017-03-08,19.22
2017-03-09,16.43
2017-03-10,17.36
2017-03-11,4.96
2017-03-12,3.1
2017-03-13,15.19
2017-03-14,16.12
2017-03-15,21.08
2017-03-16,17.669999999999998
2017-03-17,17.669999999999998
2017-03-18,4.34
2017-03-19,2.48
2017-03-20,18.91
2017-03-21,26.66
2017-03-22,20.46
2017-03-23,19.84
2017-03-24,17.669999999999998
2017-03-25,4.65
2017-03-26,3.41
2017-03-27,18.29
2017-03-28,21.7
2017-03-29,23.25
2017-03-30,20.77
2017-03-31,18.91
2017-04-01,6.5
2017-04-02,3.75
2017-04-03,22.0
2017-04-04,23.5
2017-04-05,24.75
2017-04-06,20.75
2017-04-07,23.5
2017-04-08,6.5
2017-04-09,3.5
2017-04-10,20.0
2017-04-11,22.0
2017-04-12,20.5
2017-04-13,19.75
2017-04-14,12.5
2017-04-15,3.75
2017-04-16,4.0
2017-04-17,20.5
2017-04-18,21.25
2017-04-19,20.0
2017-04-20,20.75
2017-04-21,20.75
2017-04-22,4.0
2017-04-23,3.0
2017-04-24,23.75
2017-04-25,25.0
2017-04-26,21.75
2017-04-27,22.25
2017-04-28,24.0
2017-04-29,6.5
2017-04-30,6.5
2017-05-01,18.49
2017-05-02,43.0
2017-05-03,39.13
2017-05-04,19.35
2017-05-05,18.06
2017-05-06,5.59
2017-05-07,3.44
2017-05-08,24.94
2017-05-09,25.37
2017-05-10,18.49
2017-05-11,17.2
2017-05-12,20.64
2017-05-13,6.02
2017-05-14,3.01
2017-05-15,16.34
2017-05-16,17.2
2017-05-17,20.21
2017-05-18,17.2
2017-05-19,16.34
2017-05-20,3.87
2017-05-21,2.15
2017-05-22,15.91
2017-05-23,15.48
2017-05-24,14.62
2017-05-25,15.48
2017-05-26,12.9
2017-05-27,3.44
2017-05-28,2.58
2017-05-29,2.15
2017-05-30,12.9
2017-05-31,11.61
2017-06-01,15.36
2017-06-02,17.6
2017-06-03,4.8
2017-06-04,3.84
2017-06-05,26.24
2017-06-06,23.36
2017-06-07,17.6
2017-06-08,17.92
2017-06-09,24.64
2017-06-10,8.32
2017-06-11,3.52
2017-06-12,32.0
2017-06-13,25.6
2017-06-14,21.44
2017-06-15,20.8
2017-06-16,19.52
2017-06-17,5.12
2017-06-18,2.56
2017-06-19,22.08
2017-06-20,19.2
2017-06-21,14.72
2017-06-22,16.96
2017-06-23,14.08
2017-06-24,3.2
2017-06-25,2.56
2017-06-26,15.36
2017-06-27,17.6
2017-06-28,16.64
2017-06-29,17.6
2017-06-30,14.4
2017-07-01,3.9
2017-07-02,2.8600000000000003
2017-07-03,17.68
2017-07-04,13.26
2017-07-05,19.5
2017-07-06,20.28
2017-07-07,16.12
2017-07-08,4.68
2017-07-09,3.9
2017-07-10,17.94
2017-07-11,16.38
2017-07-12,18.46
2017-07-13,17.42
2017-07-14,17.68
2017-07-15,5.2
2017-07-16,3.12
2017-07-17,18.2
2017-07-18,19.76
2017-07-19,21.84
2017-07-20,18.72
2017-07-21,17.94
2017-07-22,4.68
2017-07-23,2.8600000000000003
2017-07-24,19.24
2017-07-25,23.14
2017-07-26,21.06
2017-07-27,26.0
2017-07-28,20.28
2017-07-29,5.46
2017-07-30,3.9
2017-07-31,24.44
2017-08-01,33.93
2017-08-02,39.0
2017-08-03,17.94
2017-08-04,13.65
2017-08-05,3.12
2017-08-06,1.95
2017-08-07,12.87
2017-08-08,14.43
2017-08-09,13.26
2017-08-10,14.04
2017-08-11,12.48
2017-08-12,2.34
2017-08-13,1.56
2017-08-14,12.09
2017-08-15,12.87
2017-08-16,13.26
2017-08-17,11.7
2017-08-18,10.14
2017-08-19,2.34
2017-08-20,1.56
2017-08-21,8.58
2017-08-22,10.14
2017-08-23,9.75
2017-08-24,9.75
2017-08-25,8.58
2017-08-26,1.95
2017-08-27,1.56
2017-08-28,10.53
2017-08-29,11.7
2017-08-30,12.09
2017-08-31,12.09
2017-09-01,10.56
2017-09-02,2.64
2017-09-03,1.98
2017-09-04,1.98
2017-09-05,10.23
2017-09-06,9.24
2017-09-07,9.24
2017-09-08,8.25
2017-09-09,1.98
2017-09-10,1.65
2017-09-11,12.87
2017-09-12,33.0
2017-09-13,21.12
2017-09-14,13.86
2017-09-15,11.88
2017-09-16,3.3000000000000003
2017-09-17,1.98
2017-09-18,10.89
2017-09-19,10.23
2017-09-20,12.54
2017-09-21,12.21
2017-09-22,13.86
2017-09-23,3.63
2017-09-24,2.31
2017-09-25,13.2
2017-09-26,12.54
2017-09-27,11.88
2017-09-28,10.56
2017-09-29,10.23
2017-09-30,2.31
2017-10-01,2.7
2017-10-02,15.0
2017-10-03,17.099999999999998
2017-10-04,16.2
2017-10-05,18.3
2017-10-06,14.4
2017-10-07,4.2
2017-10-08,2.7
2017-10-09,15.6
2017-10-10,16.8
2017-10-11,15.0
2017-10-12,15.3
2017-10-13,14.7
2017-10-14,4.5
2017-10-15,2.1
2017-10-16,18.3
2017-10-17,21.0
2017-10-18,20.1
2017-10-19,23.1
2017-10-20,20.4
2017-10-21,3.9
2017-10-22,2.1
2017-10-23,17.099999999999998
2017-10-24,18.9
2017-10-25,17.4
2017-10-26,18.0
2017-10-27,30.0
2017-10-28,9.0
2017-10-29,4.8
2017-10-30,29.7
2017-10-31,29.4
2017-11-01,18.24
2017-11-02,34.2
2017-11-03,38.0
2017-11-04,6.46
2017-11-05,3.8
2017-11-06,19.76
2017-11-07,16.72
2017-11-08,15.96
2017-11-09,16.34
2017-11-10,13.3
2017-11-11,3.8
2017-11-12,1.9
2017-11-13,12.16
2017-11-14,11.78
2017-11-15,12.54
2017-11-16,12.54
2017-11-17,12.16
2017-11-18,3.04
2017-11-19,1.14
2017-11-20,10.26
2017-11-21,12.54
2017-11-22,11.78
2017-11-23,3.8
2017-11-24,6.84
2017-11-25,3.42
2017-11-26,1.9
2017-11-27,9.5
2017-11-28,11.4
2017-11-29,15.2
2017-11-30,14.44
2017-12-01,22.14
2017-12-02,7.290000000000001
2017-12-03,4.59
2017-12-04,26.73
2017-12-05,22.14
2017-12-06,21.6
2017-12-07,19.98
2017-12-08,20.25
2017-12-09,6.48
2017-12-10,2.97
2017-12-11,21.33
2017-12-12,21.06
2017-12-13,19.44
2017-12-14,19.17
2017-12-15,18.9
2017-12-16,6.210000000000001
2017-12-17,4.32
2017-12-18,19.98
2017-12-19,24.3
2017-12-20,21.87
2017-12-21,24.840000000000003
2017-12-22,20.520000000000003
2017-12-23,7.0200000000000005
2017-12-24,3.51
2017-12-25,4.050000000000001
2017-12-26,27.0
2017-12-27,25.92
2017-12-28,22.41
2017-12-29,22.14
2017-12-30,5.94
2017-12-31,3.78
2018-01-01,4.199999999999999
2018-01-02,18.9
2018-01-03,21.0
2018-01-04,19.6
2018-01-05,21.35
2018-01-06,5.949999999999999
2018-01-07,3.15
2018-01-08,18.2
2018-01-09,20.65
2018-01-10,19.25
2018-01-11,19.25
2018-01-12,21.0
2018-01-13,5.949999999999999
2018-01-14,3.5
2018-01-15,7.699999999999999
2018-01-16,20.65
2018-01-17,25.2
2018-01-18,25.55
2018-01-19,21.7
2018-01-20,7.35
2018-01-21,2.8
2018-01-22,17.849999999999998
2018-01-23,22.05
2018-01-24,23.1
2018-01-25,22.4
2018-01-26,24.85
2018-01-27,9.1
2018-01-28,4.9
2018-01-29,31.5
2018-01-30,34.65
2018-01-31,35.0
2018-02-01,41.65
2018-02-02,49.0
2018-02-03,10.29
2018-02-04,5.39
2018-02-05,27.93
2018-02-06,33.81
2018-02-07,23.52
2018-02-08,23.52
2018-02-09,26.46
2018-02-10,6.37
2018-02-11,3.43
2018-02-12,20.09
2018-02-13,19.6
2018-02-14,19.11
2018-02-15,24.99
2018-02-16,20.09
2018-02-17,5.39
2018-02-18,2.45
2018-02-19,6.37
2018-02-20,15.19
2018-02-21,16.66
2018-02-22,14.21
2018-02-23,14.21
2018-02-24,3.92
2018-02-25,2.45
2018-02-26,17.64
2018-02-27,18.62
2018-02-28,17.64
2018-03-01,26.97
2018-03-02,28.52
2018-03-03,6.82
2018-03-04,4.34
2018-03-05,22.94
2018-03-06,23.87
2018-03-07,25.73
2018-03-08,23.87
2018-03-09,25.73
2018-03-10,7.439999999999999
2018-03-11,4.03
2018-03-12,26.04
2018-03-13,26.04
2018-03-14,22.32
2018-03-15,22.63
2018-03-16,17.98
2018-03-17,6.82
2018-03-18,3.41
2018-03-19,25.11
2018-03-20,23.25
2018-03-21,23.25
2018-03-22,26.66
2018-03-23,26.04
2018-03-24,7.13
2018-03-25,4.03
2018-03-26,28.52
2018-03-27,31.0
2018-03-28,29.76
2018-03-29,25.73
2018-03-30,12.09
2018-03-31,3.72
2018-04-01,2.48
2018-04-02,23.25
2018-04-03,22.63
2018-04-04,23.87
2018-04-05,22.32
2018-04-06,20.15
2018-04-07,5.58
2018-04-08,3.41
2018-04-09,22.94
2018-04-10,22.63
2018-04-11,20.46
2018-04-12,19.22
2018-04-13,19.53
2018-04-14,4.96
2018-04-15,3.41
2018-04-16,20.15
2018-04-17,22.32
2018-04-18,20.46
2018-04-19,22.94
2018-04-20,31.0
2018-04-21,7.13
2018-04-22,4.65
2018-04-23,24.8
2018-04-24,27.28
2018-04-25,25.42
2018-04-26,26.35
2018-04-27,25.42
2018-04-28,7.13
2018-04-29,4.65
2018-04-30,29.45
2018-05-01,40.0
2018-05-02,37.2
2018-05-03,18.4
2018-05-04,26.8
2018-05-05,7.2
2018-05-06,4.4
2018-05-07,21.200000000000003
2018-05-08,18.8
2018-05-09,16.400000000000002
2018-05-10,18.0
2018-05-11,16.8
2018-05-12,5.2
2018-05-13,2.4000000000000004
2018-05-14,14.4
2018-05-15,13.2
2018-05-16,12.0
2018-05-17,12.8
2018-05-18,11.6
2018-05-19,2.8000000000000003
2018-05-20,2.4000000000000004
2018-05-21,12.8
2018-05-22,11.2
2018-05-23,11.6
2018-05-24,12.4
2018-05-25,10.0
2018-05-26,3.2
2018-05-27,1.6
2018-05-28,2.4000000000000004
2018-05-29,10.0
2018-05-30,10.8
2018-05-31,10.8
2018-06-01,17.689999999999998
2018-06-02,7.249999999999999
2018-06-03,3.4799999999999995
2018-06-04,29.0
2018-06-05,27.84
2018-06-06,24.07
2018-06-07,21.75
2018-06-08,21.75
2018-06-09,5.51
2018-06-10,3.4799999999999995
2018-06-11,18.27
2018-06-12,18.56
2018-06-13,20.01
2018-06-14,19.43
2018-06-15,18.85
2018-06-16,4.64
2018-06-17,3.4799999999999995
2018-06-18,15.95
2018-06-19,21.17
2018-06-20,18.85
2018-06-21,18.27
2018-06-22,15.079999999999998
2018-06-23,4.35
2018-06-24,2.61
2018-06-25,18.27
2018-06-26,17.98
2018-06-27,15.95
2018-06-28,16.82
2018-06-29,15.37
2018-06-30,4.06
2018-07-01,1.2
2018-07-02,5.4
2018-07-03,6.3
2018-07-04,1.7999999999999998
2018-07-05,6.3
2018-07-06,6.0
2018-07-07,1.5
2018-07-08,0.8999999999999999
2018-07-09,6.9
2018-07-10,7.5
2018-07-11,6.3
2018-07-12,7.199999999999999
2018-07-13,7.199999999999999
2018-07-14,1.7999999999999998
2018-07-15,1.2
2018-07-16,6.3
2018-07-17,7.199999999999999
2018-07-18,6.9
2018-07-19,7.199999999999999
2018-07-20,7.199999999999999
2018-07-21,1.5
2018-07-22,0.8999999999999999
2018-07-23,6.6
2018-07-24,7.8
2018-07-25,8.4
2018-07-26,10.8
2018-07-27,10.2
2018-07-28,2.4
2018-07-29,1.7999999999999998
2018-07-30,9.9
2018-07-31,30.0
2018-08-01,47.0
2018-08-02,39.01
2018-08-03,25.85
2018-08-04,5.64
2018-08-05,3.29
2018-08-06,15.98
2018-08-07,15.04
2018-08-08,12.22
2018-08-09,12.22
2018-08-10,11.28
2018-08-11,3.29
2018-08-12,1.88
2018-08-13,12.22
2018-08-14,12.69
2018-08-15,11.75
2018-08-16,14.1
2018-08-17,14.1
2018-08-18,4.23
2018-08-19,2.35
2018-08-20,11.75
2018-08-21,12.69
2018-08-22,11.75
2018-08-23,11.28
2018-08-24,11.28
2018-08-25,2.82
2018-08-26,1.88
2018-08-27,11.28
2018-08-28,13.63
2018-08-29,14.57
2018-08-30,16.919999999999998
2018-08-31,15.04
2018-09-01,5.92
2018-09-02,3.33
2018-09-03,4.81
2018-09-04,22.2
2018-09-05,19.61
2018-09-06,17.759999999999998
2018-09-07,17.39
2018-09-08,5.18
2018-09-09,3.7
2018-09-10,17.39
2018-09-11,21.83
2018-09-12,37.0
2018-09-13,29.97
2018-09-14,21.46
2018-09-15,5.55
2018-09-16,2.96
2018-09-17,18.13
2018-09-18,20.35
2018-09-19,16.65
2018-09-20,19.24
2018-09-21,18.87
2018-09-22,4.81
2018-09-23,2.59
2018-09-24,17.02
2018-09-25,18.13
2018-09-26,16.28
2018-09-27,19.24
2018-09-28,17.39
2018-09-29,4.81
2018-09-30,2.59
2018-10-01,25.200000000000003
2018-10-02,26.0
2018-10-03,25.6
2018-10-04,25.6
2018-10-05,26.0
2018-10-06,6.0
2018-10-07,3.6
2018-10-08,23.200000000000003
2018-10-09,22.0
2018-10-10,31.6
2018-10-11,40.0
2018-10-12,34.4
2018-10-13,6.800000000000001
2018-10-14,4.800000000000001
2018-10-15,27.200000000000003
2018-10-16,30.0
2018-10-17,24.4
2018-10-18,23.6
2018-10-19,24.4
2018-10-20,6.0
2018-10-21,4.4
2018-10-22,22.8
2018-10-23,24.8
2018-10-24,28.4
2018-10-25,31.6
2018-10-26,30.8
2018-10-27,7.2
2018-10-28,4.0
2018-10-29,25.6
2018-10-30,36.8
2018-10-31,36.8
2018-11-01,56.99999999999999
2018-11-02,55.28999999999999
2018-11-03,8.549999999999999
2018-11-04,5.13
2018-11-05,29.07
2018-11-06,26.22
2018-11-07,21.66
2018-11-08,19.38
2018-11-09,18.24
2018-11-10,4.56
2018-11-11,2.28
2018-11-12,25.08
2018-11-13,26.22
2018-11-14,27.36
2018-11-15,27.36
2018-11-16,20.52
2018-11-17,5.13
2018-11-18,2.85
2018-11-19,26.22
2018-11-20,33.059999999999995
2018-11-21,26.22
2018-11-22,6.27
2018-11-23,14.82
2018-11-24,6.27
2018-11-25,3.99
2018-11-26,23.37
2018-11-27,26.79
2018-11-28,26.79
2018-11-29,21.66
2018-11-30,19.38
2018-12-01,8.19
2018-12-02,5.8500000000000005
2018-12-03,37.05
2018-12-04,37.44
2018-12-05,19.5
2018-12-06,35.49
2018-12-07,31.98
2018-12-08,8.19
2018-12-09,4.68
2018-12-10,37.83
2018-12-11,31.59
2018-12-12,29.64
2018-12-13,29.25
2018-12-14,25.74
2018-12-15,8.19
2018-12-16,5.8500000000000005
2018-12-17,25.74
2018-12-18,27.69
2018-12-19,28.86
2018-12-20,34.32
2018-12-21,38.61
2018-12-22,12.09
2018-12-23,5.8500000000000005
2018-12-24,31.200000000000003
2018-12-25,10.92
2018-12-26,39.0
2018-12-27,38.22
2018-12-28,26.130000000000003
2018-12-29,7.800000000000001
2018-12-30,4.68
2018-12-31,25.74
2019-01-01,3.3600000000000003
2019-01-02,25.76
2019-01-03,56.00000000000001
2019-01-04,30.24
2019-01-05,6.16
2019-01-06,2.8000000000000003
2019-01-07,15.68
2019-01-08,14.560000000000002
2019-01-09,18.48
2019-01-10,14.560000000000002
2019-01-11,11.760000000000002
2019-01-12,3.3600000000000003
2019-01-13,1.6800000000000002
2019-01-14,10.64
2019-01-15,10.64
2019-01-16,11.760000000000002
2019-01-17,10.080000000000002
2019-01-18,10.64
2019-01-19,2.8000000000000003
2019-01-20,1.6800000000000002
2019-01-21,3.92
2019-01-22,10.080000000000002
2019-01-23,10.080000000000002
2019-01-24,8.96
2019-01-25,9.52
2019-01-26,3.3600000000000003
2019-01-27,2.24
2019-01-28,10.64
2019-01-29,30.800000000000004
2019-01-30,29.680000000000003
2019-01-31,17.360000000000003
2019-02-01,27.6
2019-02-02,8.1
2019-02-03,3.6
2019-02-04,24.6
2019-02-05,30.0
2019-02-06,26.7
2019-02-07,24.0
2019-02-08,20.1
2019-02-09,6.3
2019-02-10,4.2
2019-02-11,19.2
2019-02-12,22.2
2019-02-13,21.9
2019-02-14,20.7
2019-02-15,20.7
2019-02-16,5.1
2019-02-17,3.6
2019-02-18,7.8
2019-02-19,18.0
2019-02-20,16.8
2019-02-21,18.3
2019-02-22,17.099999999999998
2019-02-23,5.4
2019-02-24,3.9
2019-02-25,19.2
2019-02-26,18.9
2019-02-27,15.6
2019-02-28,16.8
2019-03-01,13.94
2019-03-02,4.08
2019-03-03,2.04
2019-03-04,16.66
2019-03-05,13.260000000000002
2019-03-06,12.58
2019-03-07,12.58
2019-03-08,11.56
2019-03-09,3.06
2019-03-10,2.04
2019-03-11,17.68
2019-03-12,19.72
2019-03-13,17.0
2019-03-14,19.040000000000003
2019-03-15,16.32
2019-03-16,4.42
2019-03-17,3.4000000000000004
2019-03-18,17.68
2019-03-19,20.06
2019-03-20,17.0
2019-03-21,28.56
2019-03-22,24.82
2019-03-23,4.42
2019-03-24,4.08
2019-03-25,34.0
2019-03-26,30.26
2019-03-27,19.040000000000003
2019-03-28,15.98
2019-03-29,19.040000000000003
2019-03-30,4.760000000000001
2019-03-31,3.06
2019-04-01,11.88
2019-04-02,12.87
2019-04-03,13.53
2019-04-04,13.2
2019-04-05,11.88
2019-04-06,2.97
2019-04-07,1.65
2019-04-08,13.86
2019-04-09,15.18
2019-04-10,14.52
2019-04-11,13.53
2019-04-12,12.54
2019-04-13,2.97
2019-04-14,2.31
2019-04-15,10.56
2019-04-16,14.19
2019-04-17,14.52
2019-04-18,12.87
2019-04-19,5.61
2019-04-20,1.65
2019-04-21,2.31
2019-04-22,11.55
2019-04-23,13.86
2019-04-24,14.19
2019-04-25,14.19
2019-04-26,12.87
2019-04-27,3.3000000000000003
2019-04-28,2.31
2019-04-29,13.2
2019-04-30,33.0
2019-05-01,36.0
2019-05-02,18.72
2019-05-03,13.68
2019-05-04,3.96
2019-05-05,2.16
2019-05-06,16.2
2019-05-07,13.32
2019-05-08,12.6
2019-05-09,12.24
2019-05-10,14.04
2019-05-11,2.88
2019-05-12,1.7999999999999998
2019-05-13,21.6
2019-05-14,18.0
2019-05-15,13.32
2019-05-16,12.24
2019-05-17,10.44
2019-05-18,3.96
2019-05-19,1.7999999999999998
2019-05-20,13.68
2019-05-21,12.24
2019-05-22,12.24
2019-05-23,12.96
2019-05-24,11.52
2019-05-25,2.88
2019-05-26,1.7999999999999998
2019-05-27,2.16
2019-05-28,10.08
2019-05-29,10.8
2019-05-30,10.08
2019-05-31,11.88
2019-06-01,6.44
2019-06-02,3.3600000000000003
2019-06-03,27.72
2019-06-04,28.000000000000004
2019-06-05,26.6
2019-06-06,23.520000000000003
2019-06-07,25.480000000000004
2019-06-08,7.56
2019-06-09,3.92
2019-06-10,22.96
2019-06-11,23.24
2019-06-12,22.4
2019-06-13,21.56
2019-06-14,19.040000000000003
2019-06-15,4.760000000000001
2019-06-16,2.24
2019-06-17,20.44
2019-06-18,23.24
2019-06-19,23.24
2019-06-20,25.200000000000003
2019-06-21,21.840000000000003
2019-06-22,5.040000000000001
2019-06-23,3.08
2019-06-24,20.44
2019-06-25,19.880000000000003
2019-06-26,22.12
2019-06-27,24.360000000000003
2019-06-28,26.880000000000003
2019-06-29,5.880000000000001
2019-06-30,3.3600000000000003
2019-07-01,13.44
2019-07-02,11.2
2019-07-03,10.56
2019-07-04,3.2
2019-07-05,8.96
2019-07-06,2.24
2019-07-07,1.28
2019-07-08,12.16
2019-07-09,11.52
2019-07-10,10.56
2019-07-11,11.2
2019-07-12,9.6
2019-07-13,1.92
2019-07-14,1.6
2019-07-15,9.6
2019-07-16,9.6
2019-07-17,9.92
2019-07-18,10.24
2019-07-19,8.32
2019-07-20,2.24
2019-07-21,1.6
2019-07-22,10.56
2019-07-23,12.16
2019-07-24,10.24
2019-07-25,11.2
2019-07-26,10.88
2019-07-27,2.88
2019-07-28,1.92
2019-07-29,11.52
2019-07-30,30.08
2019-07-31,32.0
2019-08-01,31.0
2019-08-02,26.97
2019-08-03,5.27
2019-08-04,3.1
2019-08-05,29.76
2019-08-06,30.07
2019-08-07,24.49
2019-08-08,23.25
2019-08-09,18.6
2019-08-10,4.03
2019-08-11,3.72
2019-08-12,19.84
2019-08-13,30.69
2019-08-14,28.52
2019-08-15,25.11
2019-08-16,18.91
2019-08-17,5.27
2019-08-18,3.72
2019-08-19,21.7
2019-08-20,22.94
2019-08-21,22.63
2019-08-22,21.08
2019-08-23,26.04
2019-08-24,6.51
2019-08-25,3.1
2019-08-26,22.32
2019-08-27,20.15
2019-08-28,17.36
2019-08-29,18.91
2019-08-30,17.98
2019-08-31,4.03
2019-09-01,1.32
2019-09-02,2.2
2019-09-03,9.9
2019-09-04,11.66
2019-09-05,11.66
2019-09-06,11.22
2019-09-07,2.2
2019-09-08,1.76
2019-09-09,12.32
2019-09-10,22.0
2019-09-11,20.68
2019-09-12,17.82
2019-09-13,16.06
2019-09-14,3.52
2019-09-15,2.2
2019-09-16,12.32
2019-09-17,12.76
2019-09-18,12.76
