date,AMGN
2015-10-31,0.0
2015-11-01,27.44
2015-11-02,26.880000000000003
2015-11-03,35.84
2015-11-04,15.120000000000001
2015-11-05,15.680000000000001
2015-11-06,10.64
2015-11-07,0.0
2015-11-08,0.0
2015-11-09,25.76
2015-11-10,0.0
2015-11-11,0.0
2015-11-12,56.00000000000001
2015-11-13,30.800000000000004
2015-11-14,0.0
2015-11-15,21.840000000000003
2015-11-16,21.840000000000003
2015-11-17,47.6
2015-11-18,40.88
2015-11-19,36.96
2015-11-20,11.760000000000002
2015-11-21,0.0
2015-11-22,0.0
2015-11-23,11.760000000000002
2015-11-24,24.64
2015-11-25,0.0
2015-11-26,0.0
2015-11-27,16.240000000000002
2015-11-28,17.360000000000003
2015-11-29,0.0
2015-11-30,21.28
2015-12-01,55.00000000000001
2015-12-02,20.35
2015-12-03,0.0
2015-12-04,23.650000000000002
2015-12-05,19.25
2015-12-06,17.6
2015-12-07,26.950000000000003
2015-12-08,27.500000000000004
2015-12-09,23.1
2015-12-10,11.0
2015-12-11,25.3
2015-12-12,0.0
2015-12-13,19.8
2015-12-14,23.650000000000002
2015-12-15,32.45
2015-12-16,32.45
2015-12-17,0.0
2015-12-18,18.150000000000002
2015-12-19,0.0
2015-12-20,0.0
2015-12-21,14.850000000000001
2015-12-22,33.550000000000004
2015-12-23,32.45
2015-12-24,0.0
2015-12-25,26.950000000000003
2015-12-26,0.0
2015-12-27,20.900000000000002
2015-12-28,18.700000000000003
2015-12-29,25.3
2015-12-30,0.0
2015-12-31,0.0
2016-01-01,0.0
2016-01-02,8.58
2016-01-03,0.0
2016-01-04,49.92
2016-01-05,37.44
2016-01-06,50.7
2016-01-07,36.660000000000004
2016-01-08,38.22
2016-01-09,0.0
2016-01-10,13.26
2016-01-11,44.46
2016-01-12,37.44
2016-01-13,44.46
2016-01-14,25.740000000000002
2016-01-15,28.080000000000002
2016-01-16,17.16
2016-01-17,10.14
2016-01-18,12.48
2016-01-19,39.78
2016-01-20,21.84
2016-01-21,16.38
2016-01-22,46.800000000000004
2016-01-23,10.92
2016-01-24,0.0
2016-01-25,42.120000000000005
2016-01-26,35.1
2016-01-27,57.72
2016-01-28,60.84
2016-01-29,78.0
2016-01-30,0.0
2016-01-31,0.0
2016-02-01,33.660000000000004
