date,INTC
2013-09-26,18.150000000000002
2013-09-27,22.44
2013-09-28,5.94
2013-09-29,2.31
2013-09-30,13.200000000000001
2013-10-01,17.6
2013-10-02,18.0
2013-10-03,10.4
2013-10-04,12.4
2013-10-05,6.0
2013-10-06,5.2
2013-10-07,17.6
2013-10-08,13.200000000000001
2013-10-09,18.8
2013-10-10,19.6
2013-10-11,21.200000000000003
2013-10-12,6.0
2013-10-13,2.8000000000000003
2013-10-14,12.8
2013-10-15,40.0
2013-10-16,36.0
2013-10-17,22.400000000000002
2013-10-18,30.8
2013-10-19,14.4
2013-10-20,9.200000000000001
2013-10-21,17.6
2013-10-22,23.6
2013-10-23,12.4
2013-10-24,17.6
2013-10-25,21.6
2013-10-26,8.8
2013-10-27,10.8
2013-10-28,17.6
2013-10-29,19.200000000000003
2013-10-30,20.0
2013-10-31,20.0
2013-11-01,9.92
2013-11-02,4.16
2013-11-03,3.52
2013-11-04,12.48
2013-11-05,11.52
2013-11-06,6.08
2013-11-07,16.64
2013-11-08,15.68
2013-11-09,1.92
2013-11-10,2.24
2013-11-11,10.88
2013-11-12,13.120000000000001
2013-11-13,9.6
2013-11-14,10.56
2013-11-15,12.16
2013-11-16,4.48
2013-11-17,2.88
2013-11-18,14.4
2013-11-19,15.36
2013-11-20,12.48
2013-11-21,16.96
2013-11-22,32.0
2013-11-23,9.92
2013-11-24,4.16
2013-11-25,8.64
2013-11-26,12.48
2013-11-27,13.76
2013-11-28,5.44
2013-11-29,8.96
2013-11-30,3.84
2013-12-01,4.8
2013-12-02,19.84
2013-12-03,16.96
2013-12-04,21.76
2013-12-05,16.32
2013-12-06,32.0
2013-12-07,7.68
2013-12-08,3.52
2013-12-09,18.56
2013-12-10,20.8
2013-12-11,21.76
2013-12-12,19.84
2013-12-13,18.88
2013-12-14,7.68
2013-12-15,5.44
2013-12-16,13.44
2013-12-17,22.080000000000002
2013-12-18,25.28
2013-12-19,29.44
2013-12-20,26.560000000000002
2013-12-21,5.76
2013-12-22,3.52
2013-12-23,20.16
2013-12-24,24.32
2013-12-25,14.08
2013-12-26,23.04
2013-12-27,23.68
2013-12-28,3.84
2013-12-29,6.4
2013-12-30,24.32
2013-12-31,26.88
2014-01-01,7.04
2014-01-02,14.08
2014-01-03,15.4
2014-01-04,7.04
2014-01-05,3.52
2014-01-06,13.2
2014-01-07,22.0
2014-01-08,13.64
2014-01-09,13.2
2014-01-10,18.92
2014-01-11,7.48
2014-01-12,1.76
2014-01-13,15.4
2014-01-14,21.56
2014-01-15,29.92
2014-01-16,44.0
2014-01-17,42.68
2014-01-18,8.8
2014-01-19,9.24
2014-01-20,11.0
2014-01-21,21.12
2014-01-22,15.4
2014-01-23,14.96
2014-01-24,15.4
2014-01-25,2.64
2014-01-26,2.2
2014-01-27,15.4
2014-01-28,14.52
2014-01-29,12.32
2014-01-30,9.68
2014-01-31,11.88
2014-02-01,14.190000000000001
2014-02-02,3.6300000000000003
2014-02-03,29.040000000000003
2014-02-04,30.03
2014-02-05,24.09
2014-02-06,19.470000000000002
2014-02-07,27.39
2014-02-08,10.56
2014-02-09,11.88
2014-02-10,20.46
2014-02-11,33.0
2014-02-12,27.720000000000002
2014-02-13,25.41
2014-02-14,19.8
2014-02-15,10.23
2014-02-16,2.97
2014-02-17,10.89
2014-02-18,21.12
2014-02-19,31.020000000000003
2014-02-20,23.43
2014-02-21,19.470000000000002
2014-02-22,10.56
2014-02-23,8.25
2014-02-24,24.09
2014-02-25,22.11
2014-02-26,23.43
2014-02-27,22.77
2014-02-28,17.16
2014-03-01,9.1
2014-03-02,5.98
2014-03-03,13.780000000000001
2014-03-04,21.060000000000002
2014-03-05,21.84
2014-03-06,17.42
2014-03-07,16.38
2014-03-08,3.12
2014-03-09,5.46
2014-03-10,22.36
2014-03-11,23.14
2014-03-12,20.02
2014-03-13,22.880000000000003
2014-03-14,16.900000000000002
2014-03-15,4.94
2014-03-16,3.38
2014-03-17,14.56
2014-03-18,18.98
2014-03-19,21.84
2014-03-20,26.0
2014-03-21,18.46
2014-03-22,6.24
2014-03-23,0.0
2014-03-24,16.38
2014-03-25,16.900000000000002
2014-03-26,17.42
2014-03-27,22.880000000000003
2014-03-28,24.18
2014-03-29,8.32
2014-03-30,0.0
2014-03-31,12.22
2014-04-01,17.22
2014-04-02,13.86
2014-04-03,23.52
2014-04-04,25.619999999999997
2014-04-05,6.72
2014-04-06,4.62
2014-04-07,22.68
2014-04-08,24.36
2014-04-09,24.36
2014-04-10,26.04
2014-04-11,22.68
2014-04-12,10.08
2014-04-13,2.94
2014-04-14,20.16
2014-04-15,40.32
2014-04-16,42.0
2014-04-17,22.68
2014-04-18,16.38
2014-04-19,5.04
2014-04-20,5.88
2014-04-21,15.959999999999999
2014-04-22,20.58
2014-04-23,16.38
2014-04-24,14.28
2014-04-25,21.419999999999998
2014-04-26,5.88
2014-04-27,1.68
2014-04-28,20.58
2014-04-29,16.8
2014-04-30,12.18
2014-05-01,22.94
2014-05-02,22.32
2014-05-03,11.78
2014-05-04,2.17
2014-05-05,19.22
2014-05-06,19.53
2014-05-07,17.36
2014-05-08,14.57
2014-05-09,20.15
2014-05-10,11.47
2014-05-11,5.27
2014-05-12,16.43
2014-05-13,17.669999999999998
2014-05-14,17.669999999999998
2014-05-15,17.98
2014-05-16,16.74
2014-05-17,2.79
2014-05-18,2.79
2014-05-19,19.53
2014-05-20,24.49
2014-05-21,16.74
2014-05-22,20.77
2014-05-23,27.28
2014-05-24,5.27
2014-05-25,3.41
2014-05-26,3.7199999999999998
2014-05-27,27.9
2014-05-28,26.97
2014-05-29,27.59
2014-05-30,31.0
2014-05-31,12.709999999999999
2014-06-01,2.7
2014-06-02,14.4
2014-06-03,14.85
2014-06-04,11.700000000000001
2014-06-05,13.950000000000001
2014-06-06,15.3
2014-06-07,8.55
2014-06-08,0.0
2014-06-09,16.2
2014-06-10,16.2
2014-06-11,14.85
2014-06-12,20.25
2014-06-13,45.0
2014-06-14,10.8
2014-06-15,9.9
2014-06-16,30.150000000000002
2014-06-17,25.2
2014-06-18,18.45
2014-06-19,16.2
