date,MMM
2014-04-12,93.12
2014-04-13,77.6
2014-04-14,77.6
2014-04-15,82.45
2014-04-16,63.05
2014-04-17,69.84
2014-04-18,79.53999999999999
2014-04-19,97.0
2014-04-20,85.36
2014-04-21,64.02
2014-04-22,67.89999999999999
2014-04-23,63.05
2014-04-24,62.08
2014-04-25,84.39
2014-04-26,70.81
2014-04-27,78.57
2014-04-28,76.63
2014-04-29,81.48
2014-04-30,73.72
2014-05-01,65.0
2014-05-02,61.0
2014-05-03,100.0
2014-05-04,93.0
2014-05-05,65.0
2014-05-06,64.0
2014-05-07,64.0
2014-05-08,63.0
2014-05-09,72.0
2014-05-10,82.0
2014-05-11,70.0
2014-05-12,59.0
2014-05-13,66.0
2014-05-14,64.0
2014-05-15,51.0
2014-05-16,61.0
2014-05-17,67.0
2014-05-18,76.0
2014-05-19,54.0
2014-05-20,57.0
2014-05-21,48.0
2014-05-22,56.0
2014-05-23,57.0
2014-05-24,61.0
2014-05-25,74.0
2014-05-26,52.0
2014-05-27,50.0
2014-05-28,45.0
2014-05-29,58.0
2014-05-30,68.0
2014-05-31,69.0
2014-06-01,70.52
2014-06-02,69.7
2014-06-03,71.33999999999999
2014-06-04,68.06
2014-06-05,73.8
2014-06-06,66.42
2014-06-07,59.86
2014-06-08,78.72
2014-06-09,60.68
2014-06-10,64.78
2014-06-11,48.379999999999995
2014-06-12,59.86
2014-06-13,54.12
2014-06-14,65.6
2014-06-15,82.0
2014-06-16,59.04
2014-06-17,58.22
2014-06-18,60.68
2014-06-19,58.22
2014-06-20,62.31999999999999
2014-06-21,65.6
2014-06-22,65.6
2014-06-23,52.48
2014-06-24,64.78
2014-06-25,45.099999999999994
2014-06-26,54.12
2014-06-27,63.959999999999994
2014-06-28,50.019999999999996
2014-06-29,59.86
2014-06-30,52.48
2014-07-01,54.27
2014-07-02,52.260000000000005
2014-07-03,45.56
2014-07-04,64.32000000000001
2014-07-05,67.0
2014-07-06,50.92
2014-07-07,56.28
2014-07-08,39.53
2014-07-09,45.56
2014-07-10,42.88
2014-07-11,51.59
2014-07-12,56.28
2014-07-13,44.220000000000006
2014-07-14,52.93
2014-07-15,44.89
2014-07-16,63.650000000000006
2014-07-17,50.92
2014-07-18,54.940000000000005
2014-07-19,46.900000000000006
2014-07-20,52.260000000000005
2014-07-21,44.89
2014-07-22,48.910000000000004
2014-07-23,50.25
2014-07-24,60.970000000000006
2014-07-25,58.96
2014-07-26,56.95
2014-07-27,49.580000000000005
2014-07-28,49.580000000000005
2014-07-29,48.910000000000004
2014-07-30,48.910000000000004
2014-07-31,48.910000000000004
2014-08-01,63.19
2014-08-02,58.93
2014-08-03,63.9
2014-08-04,63.9
2014-08-05,61.059999999999995
2014-08-06,55.379999999999995
2014-08-07,71.0
2014-08-08,56.8
2014-08-09,68.86999999999999
2014-08-10,65.32
2014-08-11,57.51
2014-08-12,51.83
2014-08-13,61.059999999999995
2014-08-14,56.8
2014-08-15,57.51
2014-08-16,48.28
2014-08-17,62.48
2014-08-18,59.64
2014-08-19,49.699999999999996
2014-08-20,52.54
2014-08-21,49.699999999999996
2014-08-22,62.48
2014-08-23,53.959999999999994
2014-08-24,45.44
2014-08-25,42.599999999999994
2014-08-26,51.12
2014-08-27,53.25
2014-08-28,46.15
2014-08-29,49.699999999999996
