Date,PX_LAST,Change,% Change,PX_OPEN,Change.1,% Change.1,PX_HIGH,Change.2,% Change.2,PX_LOW,Change.3,% Change.3
2023-12-29,296.51,0.6700000000000159,0.22647376960519738,295.83,-0.009999999999990905,-0.0033802055164923288,296.85,1.0100000000000477,0.34140075716605184,295.31,-0.5299999999999727,-0.17915089237424714
2023-12-28,295.84,1.2899999999999636,0.4379562043795497,294.47,-0.07999999999998408,-0.027160074690199994,296.47,1.920000000000016,0.6518417925649349,294.0,-0.5500000000000114,-0.18672551349516597
2023-12-27,294.55,1.6899999999999977,0.5770675408044792,292.5,-0.36000000000001364,-0.12292562999385837,294.63,1.7699999999999818,0.6043843474697745,292.465,-0.39500000000003865,-0.13487673290993601
2023-12-26,292.86,1.160000000000025,0.39766883784711177,291.22,-0.47999999999996135,-0.16455262255740877,293.05,1.3500000000000227,0.46280425094275723,290.89,-0.8100000000000023,-0.27768255056565044
2023-12-22,291.7,0.3100000000000023,0.10638662960293843,290.7,-0.6899999999999977,-0.23679604653557013,292.47,1.080000000000041,0.3706372902296033,290.5,-0.8899999999999864,-0.30543258176326793
2023-12-21,291.39,2.3999999999999773,0.8304785632720777,290.57,1.579999999999984,0.5467317208207841,291.53,2.5399999999999636,0.8789231461296112,289.288,0.2980000000000018,0.10311775493961792
2023-12-20,288.99,-1.740000000000009,-0.5984934475286379,290.73,0.0,0.0,291.67,0.9399999999999977,0.3233240463660433,288.72,-2.009999999999991,-0.691363120421006
2023-12-19,290.73,0.5,0.17227715949419425,290.67,0.4399999999999977,0.15160390035489016,291.72,1.490000000000009,0.513385935292702,289.59,-0.6400000000000432,-0.22051476415258353
2023-12-18,290.23,2.9600000000000364,1.0303895290145286,288.65,1.3799999999999955,0.4803843074459552,290.59,3.319999999999993,1.155707174435198,287.56,0.29000000000002046,0.10095032547778066
2023-12-15,287.27,-2.75,-0.9482104682435695,290.41,0.3900000000000432,0.13447348458728475,291.75,1.7300000000000182,0.59651058547687,285.72,-4.2999999999999545,-1.482656368526293
2023-12-14,290.02,-5.910000000000025,-1.9970939073429612,294.6,-1.329999999999984,-0.44943060858986383,295.27,-0.660000000000025,-0.2230257155408458,288.01,-7.920000000000016,-2.6763085864900535
2023-12-13,295.93,4.509999999999991,1.547594537094225,291.69,0.2699999999999818,0.09264978381716485,295.97,4.550000000000011,1.5613204309930722,291.549,0.12899999999996226,0.04426600782374657
2023-12-12,291.42,2.2700000000000387,0.7850596576171671,289.12,-0.029999999999972715,-0.010375237765856032,291.7,2.5500000000000114,0.8818952100985687,288.51,-0.6399999999999864,-0.22133840567179194
2023-12-11,289.15,3.6200000000000045,1.267817742443878,285.56,0.03000000000002956,0.0105067768710922,289.31,3.7800000000000296,1.3238538857563233,285.56,0.03000000000002956,0.0105067768710922
2023-12-08,285.53,-1.2600000000000477,-0.439345862826475,287.33,0.5399999999999636,0.18829108406846948,287.895,1.1049999999999613,0.3852993479549361,285.05,-1.740000000000009,-0.606715715331779
2023-12-07,286.79,-0.06999999999999318,-0.02440214738896785,287.49,0.6299999999999955,0.21961932650073046,288.15,1.2899999999999636,0.44969671616815293,285.64,-1.2200000000000273,-0.4252945687792049
2023-12-06,286.86,0.3199999999999932,0.11167725273958022,286.73,0.18999999999999773,0.06630836881412637,287.37,0.8299999999999841,0.2896628742932868,283.4,-3.140000000000043,-1.0958330425071694
2023-12-05,286.54,0.410000000000025,0.1432915108517195,286.55,0.4200000000000159,0.14678642575053855,288.76,2.6299999999999955,0.9191626183902406,285.205,-0.9250000000000114,-0.32327962814105876
2023-12-04,286.13,0.17000000000001592,0.059448873968392754,284.99,-0.9699999999999704,-0.33920828087843424,287.4,1.4399999999999977,0.5035669324381025,284.99,-0.9699999999999704,-0.33920828087843424
2023-12-01,285.96,4.1200000000000045,1.4618223105307993,283.25,1.410000000000025,0.500283848992345,286.86,5.020000000000039,1.7811524269088983,283.0,1.160000000000025,0.41158103888732084
2023-11-30,281.84,3.1299999999999955,1.1230311076028832,280.42,1.7100000000000364,0.6135409565498319,282.28,3.569999999999993,1.2809012952531282,278.06,-0.6499999999999773,-0.23321732266512765
2023-11-29,278.71,-1.7000000000000455,-0.606255126422041,280.529,0.11899999999997135,0.04243785884953152,280.788,0.3779999999999859,0.1348026104632452,277.835,-2.5750000000000455,-0.9182982061980832
2023-11-28,280.41,0.24900000000002365,0.08887746688512092,279.823,-0.3380000000000223,-0.12064491488823294,281.851,1.6899999999999977,0.6032245744411241,279.669,-0.49200000000001864,-0.17561330806215664
2023-11-27,280.161,-0.6960000000000264,-0.247812943953694,280.976,0.11899999999997135,0.04237031656678357,282.209,1.3519999999999754,0.48138376469163147,279.416,-1.441000000000031,-0.5130724888466482
2023-11-24,280.857,0.6060000000000514,0.21623473243629868,280.32,0.06900000000001683,0.024620786366513173,280.907,0.6560000000000059,0.2340758819772297,279.356,-0.8949999999999818,-0.3193565767829488
2023-11-22,280.251,1.450999999999965,0.5204447632711495,279.575,0.7749999999999773,0.27797704447631894,280.728,1.9279999999999973,0.6915351506456231,279.525,0.7249999999999659,0.2600430416068744
2023-11-21,278.8,1.4320000000000164,0.5162816186438293,278.203,0.8349999999999795,0.3010441002566913,278.998,1.6299999999999955,0.5876669262496018,276.772,-0.5960000000000036,-0.21487698653053117
2023-11-20,277.368,3.259999999999991,1.1893122418900546,273.71,-0.39800000000002456,-0.14519824302830436,278.129,4.021000000000015,1.4669400382331106,273.382,-0.7259999999999991,-0.26485910662950335
2023-11-17,274.108,-0.36700000000001864,-0.1337098096365857,274.903,0.42799999999999727,0.1559340559249466,275.469,0.9939999999999714,0.3621459149284894,273.511,-0.9639999999999986,-0.3512159577374983
2023-11-16,274.475,5.69500000000005,2.1188332465213375,269.456,0.6760000000000446,0.2515068085423189,274.515,5.735000000000014,2.133715306198383,269.416,0.6360000000000241,0.23662474886525195
2023-11-15,268.78,-1.0930000000000177,-0.40500531731592926,270.807,0.9340000000000259,0.346088715803369,271.473,1.6000000000000227,0.5928714617616518,267.423,-2.4499999999999886,-0.9078344258225124
2023-11-14,269.873,2.2760000000000105,0.8505327040288234,268.392,0.7950000000000159,0.297088532382656,270.042,2.444999999999993,0.9136873731768269,267.746,0.1490000000000009,0.055680743805050475
2023-11-13,267.597,1.4019999999999868,0.5266815680234366,265.807,-0.3879999999999768,-0.14575780912488093,268.114,1.9189999999999827,0.7209000920377854,265.663,-0.5319999999999823,-0.19985349086195545
2023-11-10,266.195,0.875,0.32979044173074024,265.738,0.41800000000000637,0.15754560530680173,266.528,1.2080000000000268,0.45529926126942066,263.63,-1.6899999999999977,-0.6369666817428004
2023-11-09,265.32,-0.5769999999999982,-0.21700132006002257,266.642,0.7450000000000045,0.2801836801468255,266.742,0.8450000000000273,0.3177922278175486,264.356,-1.5409999999999968,-0.5795477196057108
2023-11-08,265.897,-1.1730000000000018,-0.43921069382558947,267.229,0.15899999999999181,0.059534953383005136,268.452,1.382000000000005,0.517467330662375,265.688,-1.382000000000005,-0.517467330662375
2023-11-07,267.07,-0.23799999999999955,-0.0890358687356905,267.199,-0.10899999999998045,-0.04077693147978379,268.183,0.875,0.3273377527047451,266.513,-0.7950000000000159,-0.2974097296003172
2023-11-06,267.308,1.0330000000000155,0.38794479391607006,266.414,0.13900000000001,0.05220167120458549,267.502,1.2270000000000323,0.46080180264765086,265.708,-0.5669999999999504,-0.21293775232370687
2023-11-03,266.275,1.0139999999999532,0.3822650144574412,265.966,0.7049999999999841,0.2657759715902391,267.01,1.7489999999999668,0.6593506018600422,263.904,-1.3570000000000277,-0.5115716219120141
2023-11-02,265.261,4.850999999999999,1.8628316884912248,262.02,1.6099999999999568,0.6182558273491635,265.827,5.416999999999973,2.080181252640057,261.941,1.530999999999949,0.587919050727679
2023-11-01,260.41,-0.19899999999995543,-0.07635960385096273,261.434,0.8250000000000455,0.3165661968696574,261.816,1.2069999999999936,0.4631459389353375,258.287,-2.3220000000000027,-0.8909899504621878
2023-10-31,260.609,2.0079999999999814,0.7764857831176142,261.891,3.2900000000000205,1.2722301924586605,262.119,3.518000000000029,1.3603969048843698,258.203,-0.39800000000002456,-0.15390505063786472
2023-10-30,258.601,4.364000000000004,1.7165086120430955,258.551,4.313999999999993,1.69684192308751,260.499,6.262000000000029,2.4630561247969527,253.084,-1.1529999999999916,-0.45351384731569033
2023-10-27,254.237,-0.06900000000001683,-0.027132666944553737,255.022,0.7159999999999798,0.28155057293181435,257.835,3.528999999999968,1.387698284743564,253.352,-0.9540000000000077,-0.3751386125376545
2023-10-26,254.306,-2.1869999999999834,-0.8526548482804535,256.821,0.3280000000000314,0.12787873353270124,257.994,1.5010000000000332,0.585201155587105,254.157,-2.3359999999999843,-0.9107461022328034
2023-10-25,256.493,0.7549999999999955,0.2952240183312591,256.583,0.8450000000000273,0.33041628541711726,257.885,2.1469999999999914,0.8395310825923372,255.41,-0.32800000000000296,-0.1282562622684165
2023-10-24,255.738,2.5049999999999955,0.9892075677340613,253.163,-0.06999999999999318,-0.027642526842865337,256.225,2.9920000000000186,1.1815205759123095,253.163,-0.06999999999999318,-0.027642526842865337
2023-10-23,253.233,-3.339999999999975,-1.3017737641918579,255.082,-1.4909999999999854,-0.5811211623982202,255.703,-0.8699999999999761,-0.3390847828882915,253.024,-3.548999999999978,-1.383232062609853
2023-10-20,256.573,-0.2680000000000291,-0.10434471131946578,257.418,0.5769999999999982,0.22465260608703366,258.789,1.947999999999979,0.7584458867548324,256.026,-0.8149999999999977,-0.3173169392737132
2023-10-19,256.841,2.3360000000000127,0.9178601599182777,254.734,0.22900000000001342,0.08997858588240444,260.996,6.4909999999999854,2.5504410522386536,254.734,0.22900000000001342,0.08997858588240444
