Date,PX_LAST,Change,% Change,PX_OPEN,Change.1,% Change.1,PX_HIGH,Change.2,% Change.2,PX_LOW,Change.3,% Change.3
2023-12-29,155.559,0.15879999999998518,0.10218777067210028,155.3307,-0.069500000000005,-0.044723237164434146,155.7178,0.31759999999999877,0.20437554134421884,154.8047,-0.5955000000000155,-0.38320414002042175
2023-12-28,155.4002,0.2283000000000186,0.14712715382103242,154.8245,-0.34739999999999327,-0.22388074129400573,156.0552,0.8833000000000197,0.5692396625935622,154.8146,-0.35729999999998086,-0.23026076241895657
2023-12-27,155.1719,0.20839999999998327,0.13448328154693412,154.3283,-0.6351999999999975,-0.40990297715268276,155.3406,0.37709999999998445,0.24334762702183702,154.2489,-0.7146000000000186,-0.46114084929678184
2023-12-26,154.9635,0.674900000000008,0.43742700368012155,153.8321,-0.45650000000000546,-0.2958740956882138,155.1719,0.8832999999999913,0.5724985514159772,153.6832,-0.605400000000003,-0.3923815499006427
2023-12-22,154.2886,0.6152999999999906,0.40039486364904675,154.0802,0.40689999999997895,0.26478249637378704,155.3505,1.6771999999999991,1.0914062494916157,153.8519,0.17859999999998877,0.11622057963223849
2023-12-21,153.6733,1.5581999999999994,1.0243558989212769,152.5319,0.41679999999999495,0.27400304111820256,153.9611,1.8459999999999752,1.2135547358546095,152.1449,0.029799999999994498,0.019590428563630104
2023-12-20,152.1151,-3.165999999999997,-2.0388830321268956,155.3605,0.07939999999999259,0.05113307414746069,155.4796,0.19849999999999568,0.12783268536866088,151.9563,-3.3248000000000104,-2.141149180421835
2023-12-19,155.2811,1.0123000000000104,0.6561923084901227,154.1298,-0.13900000000001,-0.09010247049306795,155.3208,1.0519999999999925,0.6819266112136689,153.7725,-0.49629999999999086,-0.3217111950050761
2023-12-18,154.2688,0.27789999999998827,0.1804652093078151,154.0405,0.04959999999999809,0.03220969550798007,155.2612,1.2702999999999918,0.824918875076379,153.5939,-0.3970000000000198,-0.25780744186833104
2023-12-15,153.9909,-1.6970999999999776,-1.09006474487435,154.3184,-1.3695999999999913,-0.8797081342171467,155.5093,-0.1786999999999921,-0.1147808437387545,152.6014,-3.086599999999976,-1.9825548532963209
2023-12-14,155.688,1.0718999999999994,0.69326544907031,155.291,0.674900000000008,0.43650046793316355,155.9758,1.3597000000000037,0.8794038913153311,153.8791,-0.7369999999999948,-0.4766644612042309
2023-12-13,154.6161,0.7145999999999901,0.46432295981520005,152.5022,-1.3993000000000109,-0.9092179088572957,154.765,0.8634999999999877,0.5610731539328647,150.6264,-3.275100000000009,-2.1280494342160465
2023-12-12,153.9015,0.009899999999987585,0.006433099662351671,153.8321,-0.0595000000000141,-0.038663578778837894,154.1497,0.2580999999999847,0.16771545685403536,152.4922,-1.3994000000000142,-0.9093413805561928
